Algorithm,Problem,M,Run,IGD,HV
SPEA2,DTLZ5,3,46,0.0043502990655606,0.199502208204414
SPEA2,DTLZ5,3,47,0.0045572878571879,0.19954163801225
SPEA2,DTLZ5,3,48,0.0045130075440682,0.199297828224452
SPEA2,DTLZ5,3,49,0.0043989461550678,0.199512466151009
SPEA2,DTLZ5,3,50,0.0042738966963617,0.199741008969409
SPEA2,DTLZ5,3,51,0.0043556091702086,0.199655934245447
SPEA2,DTLZ5,3,52,0.0044021656554169,0.199641363554579
SPEA2,DTLZ5,3,53,0.0042614750572129,0.199811351612346
SPEA2,DTLZ5,3,54,0.0046000252198496,0.199662899221641
SPEA2,DTLZ5,3,55,0.0044091833163866,0.199571991645275
SPEA2,DTLZ5,3,56,0.0044807382568492,0.199635129844737
SPEA2,DTLZ5,3,57,0.004355384389359,0.199579734982758
SPEA2,DTLZ5,3,58,0.0044795530916958,0.199680048246801
SPEA2,DTLZ5,3,59,0.0044193766965598,0.199643584007745
SPEA2,DTLZ5,3,60,0.0045778753095892,0.199556464329313
SPEA2,DTLZ6,3,1,0.0040467011661555,0.20001842760412
SPEA2,DTLZ6,3,2,0.0041072602401619,0.200133995575695
SPEA2,DTLZ6,3,3,0.004064528452434,0.200126274456295
SPEA2,DTLZ6,3,4,0.0040669587877304,0.200015603562323
SPEA2,DTLZ6,3,5,0.0041140691181983,0.200069142594046
SPEA2,DTLZ6,3,6,0.0041138116611268,0.200071775433981
SPEA2,DTLZ6,3,7,0.0040711007642222,0.200055302007849
SPEA2,DTLZ6,3,8,0.0040711268648516,0.200048254330711
SPEA2,DTLZ6,3,9,0.0040644054018216,0.200129427744745
SPEA2,DTLZ6,3,10,0.0040821992310507,0.200064349418909
SPEA2,DTLZ6,3,11,0.0040851384265361,0.200075599735314
SPEA2,DTLZ6,3,12,0.0040616890740936,0.200028485049962
SPEA2,DTLZ6,3,13,0.0040398521696164,0.199987063832881
SPEA2,DTLZ6,3,14,0.0040835724021853,0.200028121461005
SPEA2,DTLZ6,3,15,0.0040967825618327,0.200089035215024
SPEA2,DTLZ6,3,16,0.0040802673272279,0.19997087180129
SPEA2,DTLZ6,3,17,0.0040768622206321,0.200147463668431
SPEA2,DTLZ6,3,18,0.0040680771602346,0.200029568554226
SPEA2,DTLZ6,3,19,0.0040364096539791,0.200073159880074
SPEA2,DTLZ6,3,20,0.0040791509740536,0.200072651262985
SPEA2,DTLZ6,3,21,0.0040612312597725,0.20008213260995
SPEA2,DTLZ6,3,22,0.0040841031496914,0.200042023123097
SPEA2,DTLZ6,3,23,0.004095668015532,0.199982869819634
SPEA2,DTLZ6,3,24,0.0040547160782618,0.199972387781801
SPEA2,DTLZ6,3,25,0.0041077354893588,0.200071593345983
SPEA2,DTLZ6,3,26,0.0041265114744938,0.20003991990712
SPEA2,DTLZ6,3,27,0.0040615907250801,0.200048882316378
SPEA2,DTLZ6,3,28,0.0040857870193176,0.200007454931272
SPEA2,DTLZ6,3,29,0.0040806339788833,0.200038417838888
SPEA2,DTLZ6,3,30,0.0041000408285151,0.200017789546449
SPEA2,DTLZ6,3,31,0.004106514726517,0.200083932901962
SPEA2,DTLZ6,3,32,0.0040940021676665,0.200082949788601
SPEA2,DTLZ6,3,33,0.0041186783783998,0.20007964748433
SPEA2,DTLZ6,3,34,0.0040688965574475,0.200045879411493
SPEA2,DTLZ6,3,35,0.0040905243846137,0.200070846523423
SPEA2,DTLZ6,3,36,0.004076627833305,0.200012029043469
SPEA2,DTLZ6,3,37,0.0040747974668696,0.200101287742773
SPEA2,DTLZ6,3,38,0.0041533178464766,0.20002521030164
SPEA2,DTLZ6,3,39,0.0040535513093123,0.199952421762552
SPEA2,DTLZ6,3,40,0.0040513927468301,0.200004369312293
SPEA2,DTLZ6,3,41,0.0040654461914159,0.200109515572714
SPEA2,DTLZ6,3,42,0.0040970877204771,0.200120825059473
SPEA2,DTLZ6,3,43,0.0040775962762499,0.200085234669787
SPEA2,DTLZ6,3,44,0.0041138253929092,0.200085782958427
SPEA2,DTLZ6,3,45,0.0040291075298936,0.200027694815334
SPEA2,DTLZ6,3,46,0.0040913070849015,0.200125988504239
SPEA2,DTLZ6,3,47,0.0041044757396518,0.200118492404062
SPEA2,DTLZ6,3,48,0.0041044984536638,0.200086809301733
SPEA2,DTLZ6,3,49,0.0040650509313048,0.200120885978811
SPEA2,DTLZ6,3,50,0.0040798493873535,0.20009383565977
SPEA2,DTLZ6,3,51,0.0040969235739962,0.200018052334906
SPEA2,DTLZ6,3,52,0.0040662639882608,0.199970862228653
SPEA2,DTLZ6,3,53,0.0041080270591953,0.200087832991323
SPEA2,DTLZ6,3,54,0.0040499596086984,0.200077620657384
SPEA2,DTLZ6,3,55,0.0041091594678257,0.200082837247337
SPEA2,DTLZ6,3,56,0.0040957370316107,0.200163855137237
SPEA2,DTLZ6,3,57,0.0041011743526956,0.200069183317344
SPEA2,DTLZ6,3,58,0.0040940511535016,0.200080236564637
SPEA2,DTLZ6,3,59,0.0041002124495947,0.200067186094894
SPEA2,DTLZ6,3,60,0.0040998974645818,0.20010624259359
SPEA2,DTLZ7,3,1,0.0612026188843638,0.276172242591442
SPEA2,DTLZ7,3,2,0.0603424018613899,0.277170569705405
SPEA2,DTLZ7,3,3,0.0601993103479509,0.275717137030238
SPEA2,DTLZ7,3,4,0.0596655238379534,0.276227757328284
SPEA2,DTLZ7,3,5,0.0603989280408526,0.276456683838847
SPEA2,DTLZ7,3,6,0.0613771282268932,0.276512192512348
SPEA2,DTLZ7,3,7,0.060846396176026,0.277364526370096
SPEA2,DTLZ7,3,8,0.0615002577605529,0.275487690642874
SPEA2,DTLZ7,3,9,0.061334109317025,0.277170136093008
SPEA2,DTLZ7,3,10,0.0614895524982375,0.277463373579907
SPEA2,DTLZ7,3,11,0.0577281041097364,0.277210996010362
SPEA2,DTLZ7,3,12,0.0591009422985542,0.277917633780074
SPEA2,DTLZ7,3,13,0.060889844074694,0.277467261459983
SPEA2,DTLZ7,3,14,0.0595233015841886,0.276855691170133
SPEA2,DTLZ7,3,15,0.0605081401968133,0.276518563453733
SPEA2,DTLZ7,3,16,0.060601710831202,0.276359512511996
SPEA2,DTLZ7,3,17,0.3437722444959358,0.242789804589919
SPEA2,DTLZ7,3,18,0.0589668130234992,0.277322107145627
SPEA2,DTLZ7,3,19,0.0615494316626129,0.27629687201509
SPEA2,DTLZ7,3,20,0.06287454183782,0.275236718243205
SPEA2,DTLZ7,3,21,0.0613218692549616,0.276099765615039
SPEA2,DTLZ7,3,22,0.0608615412006492,0.27547419243249
SPEA2,DTLZ7,3,23,0.0596640925424178,0.276751205815793
SPEA2,DTLZ7,3,24,0.0599036909288733,0.27774568469702
SPEA2,DTLZ7,3,25,0.0595462257648564,0.277083510326142
SPEA2,DTLZ7,3,26,0.0606754053368467,0.276647454443929
SPEA2,DTLZ7,3,27,0.061061487251227,0.276114620648444
SPEA2,DTLZ7,3,28,0.0577977241173358,0.277686747243711
SPEA2,DTLZ7,3,29,0.0599909340397299,0.276215766441335
SPEA2,DTLZ7,3,30,0.0578399102648126,0.278118857593568
SPEA2,DTLZ7,3,31,0.0594492754184046,0.276806329045378
SPEA2,DTLZ7,3,32,0.0595816093120207,0.276874586996284
SPEA2,DTLZ7,3,33,0.0598461455121817,0.277401593632667
SPEA2,DTLZ7,3,34,0.0636721365587265,0.275750353964086
SPEA2,DTLZ7,3,35,0.0613396092104968,0.27524615190357
SPEA2,DTLZ7,3,36,0.0628286453919635,0.276147210631385
SPEA2,DTLZ7,3,37,0.0611159378164386,0.276830960711316
SPEA2,DTLZ7,3,38,0.0601324921100646,0.276734610831939
SPEA2,DTLZ7,3,39,0.0615921664620506,0.276287837500218
SPEA2,DTLZ7,3,40,0.0627257862525211,0.276657065725002
SPEA2,DTLZ7,3,41,0.058365417554877,0.276965710964252
SPEA2,DTLZ7,3,42,0.060589839628179,0.277788252362239
SPEA2,DTLZ7,3,43,0.0615023516658491,0.276553450431804
SPEA2,DTLZ7,3,44,0.0599688965284376,0.276949174732587
SPEA2,DTLZ7,3,45,0.0605858661637956,0.276346315814911
SPEA2,DTLZ7,3,46,0.0595972108640441,0.276048691032825
SPEA2,DTLZ7,3,47,0.059362777435994,0.277130552867999
SPEA2,DTLZ7,3,48,0.0597661032550618,0.277625988727719
SPEA2,DTLZ7,3,49,0.3452783561021763,0.242142209256407
SPEA2,DTLZ7,3,50,0.0591796572011549,0.277759523315812
SPEA2,DTLZ7,3,51,0.0618240826420808,0.275920034432424
SPEA2,DTLZ7,3,52,0.0590491408692484,0.276114145321032
SPEA2,DTLZ7,3,53,0.0590887300631505,0.277293525353309
SPEA2,DTLZ7,3,54,0.0625417075632413,0.275244979049978
SPEA2,DTLZ7,3,55,0.0605325042861708,0.276502170198601
SPEA2,DTLZ7,3,56,0.3451744042609946,0.242395644420447
SPEA2,DTLZ7,3,57,0.0605643524947585,0.276940327373826
SPEA2,DTLZ7,3,58,0.0617572774150734,0.276744737259748
SPEA2,DTLZ7,3,59,0.0607103692112027,0.276696440676483
SPEA2,DTLZ7,3,60,0.061410623366748,0.276853999328157
SPEA2,WFG1,3,1,0.1535574446673467,0.943781076790846
SPEA2,WFG1,3,2,0.1598393706482735,0.943311185538198
SPEA2,WFG1,3,3,0.1471705980857633,0.946537920885143
SPEA2,WFG1,3,4,0.1531892941927837,0.944110018362191
SPEA2,WFG1,3,5,0.1498725162885249,0.945644748867135
SPEA2,WFG1,3,6,0.1557068631308968,0.94442144152205
SPEA2,WFG1,3,7,0.153237030237069,0.943231455788601
SPEA2,WFG1,3,8,0.1487684348231727,0.945070703286545
SPEA2,WFG1,3,9,0.1526286689980082,0.944366371521629
SPEA2,WFG1,3,10,0.15832716998528,0.943502794717349
SPEA2,WFG1,3,11,0.1574896491677422,0.943470130762634
SPEA2,WFG1,3,12,0.1464618699394314,0.946741928377998
SPEA2,WFG1,3,13,0.1557939448443594,0.943809489068114
SPEA2,WFG1,3,14,0.1560918142002042,0.943019799129673
SPEA2,WFG1,3,15,0.1529224834566793,0.944588671390135
SPEA2,WFG1,3,16,0.1531704212931997,0.943768497591313
SPEA2,WFG1,3,17,0.1559916471286173,0.944241959802181
SPEA2,WFG1,3,18,0.1562283431606024,0.943637607361026
SPEA2,WFG1,3,19,0.1559446055594494,0.944574153097536
SPEA2,WFG1,3,20,0.1505755328289064,0.944469326226073
SPEA2,WFG1,3,21,0.1522884415361745,0.944502018003513
SPEA2,WFG1,3,22,0.1472273706968163,0.947207365680254
SPEA2,WFG1,3,23,0.1625425851982567,0.94249025786982
SPEA2,WFG1,3,24,0.1556759617114579,0.944395272183644
SPEA2,WFG1,3,25,0.1541096325544885,0.944458802806851
SPEA2,WFG1,3,26,0.1588335303214424,0.942980486177514
SPEA2,WFG1,3,27,0.1574688829699229,0.944863293144652
SPEA2,WFG1,3,28,0.1535093182542866,0.94628732437261
SPEA2,WFG1,3,29,0.1439712607361663,0.946574639676494
SPEA2,WFG1,3,30,0.1550950722756011,0.945003469382723
SPEA2,WFG1,3,31,0.1517742801765457,0.944618854877524
SPEA2,WFG1,3,32,0.1541556633972497,0.943749569421188
SPEA2,WFG1,3,33,0.1507169998714243,0.94576876527958
SPEA2,WFG1,3,34,0.1499718685325663,0.946221169303614
SPEA2,WFG1,3,35,0.1516325966038127,0.944798629887824
SPEA2,WFG1,3,36,0.1540381316138024,0.944215556948007
SPEA2,WFG1,3,37,0.1564724760567201,0.943126242267134
SPEA2,WFG1,3,38,0.1502717964630961,0.944418580635078
SPEA2,WFG1,3,39,0.1487213056201253,0.945573508890722
SPEA2,WFG1,3,40,0.1522212977900819,0.944308381147054
SPEA2,WFG1,3,41,0.1474811304451232,0.946763996008631
SPEA2,WFG1,3,42,0.1529887765320686,0.943792671659821
SPEA2,WFG1,3,43,0.1526380488966166,0.9459931092646
SPEA2,WFG1,3,44,0.1504532115062298,0.945769274578891
SPEA2,WFG1,3,45,0.1499623388564482,0.945506849393934
SPEA2,WFG1,3,46,0.1594975886163193,0.943488613155512
SPEA2,WFG1,3,47,0.147689106357448,0.946475692595747
SPEA2,WFG1,3,48,0.1493224079414108,0.944982647694367
SPEA2,WFG1,3,49,0.1520921296629573,0.944490494819749
SPEA2,WFG1,3,50,0.1489965689410256,0.947359626448826
SPEA2,WFG1,3,51,0.1478610130490109,0.945462163246931
SPEA2,WFG1,3,52,0.1577340966177454,0.94245107257509
SPEA2,WFG1,3,53,0.150275194193493,0.94457965607271
SPEA2,WFG1,3,54,0.1513759935043812,0.944317787762282
SPEA2,WFG1,3,55,0.1514628456997597,0.946173297606317
SPEA2,WFG1,3,56,0.15338847650061,0.943756449692956
SPEA2,WFG1,3,57,0.1527156101436696,0.944015352693637
SPEA2,WFG1,3,58,0.1562552481680344,0.944099594175249
SPEA2,WFG1,3,59,0.1477371530466956,0.946681162802344
SPEA2,WFG1,3,60,0.1526235613631919,0.944282963208896
SPEA2,WFG2,3,1,0.1726839441705641,0.93113035104198
SPEA2,WFG2,3,2,0.1688534482218529,0.930396059037149
SPEA2,WFG2,3,3,0.1687242920129529,0.932488129797869
SPEA2,WFG2,3,4,0.1709898767466015,0.931921328463929
SPEA2,WFG2,3,5,0.1650769243109317,0.92964054440954
SPEA2,WFG2,3,6,0.1761134491297064,0.929268960111856
SPEA2,WFG2,3,7,0.1767131121093226,0.92837225981985
SPEA2,WFG2,3,8,0.1742440500385592,0.930497286041966
SPEA2,WFG2,3,9,0.1775282956044777,0.929627369295361
SPEA2,WFG2,3,10,0.1748766792502965,0.931960962444754
SPEA2,WFG2,3,11,0.1741422305959394,0.928225259354103
SPEA2,WFG2,3,12,0.1702586328424501,0.93089602911462
SPEA2,WFG2,3,13,0.1676608974761966,0.930939826220501
SPEA2,WFG2,3,14,0.1644485183773172,0.931992857083988
SPEA2,WFG2,3,15,0.1740359690661578,0.931949915243932
SPEA2,WFG2,3,16,0.1802272413154545,0.929479541906913
SPEA2,WFG2,3,17,0.1784265042982574,0.928086531647416
SPEA2,WFG2,3,18,0.1653245987836064,0.932401276077697
SPEA2,WFG2,3,19,0.1703481725545606,0.930486540232987
SPEA2,WFG2,3,20,0.1712674918937505,0.931364887576742
SPEA2,WFG2,3,21,0.1733024810352127,0.930204340233234
SPEA2,WFG2,3,22,0.1741427755206233,0.931349703934434
SPEA2,WFG2,3,23,0.1668916620858988,0.93148331817439
SPEA2,WFG2,3,24,0.1682209340183484,0.93010519863002
SPEA2,WFG2,3,25,0.1741970591359591,0.931932294214907
SPEA2,WFG2,3,26,0.1745736971737112,0.929424559756379
SPEA2,WFG2,3,27,0.1753366319379077,0.930797049641048
SPEA2,WFG2,3,28,0.1767125426901824,0.929235566077658
SPEA2,WFG2,3,29,0.1646514660589245,0.932803656046123
SPEA2,WFG2,3,30,0.1614032805733463,0.930995767951944
SPEA2,WFG2,3,31,0.1693327876964791,0.930737887167022
SPEA2,WFG2,3,32,0.1672545037813939,0.93144490966439
SPEA2,WFG2,3,33,0.1797244624986615,0.929659923186158
SPEA2,WFG2,3,34,0.1688369531166766,0.933390856684327
SPEA2,WFG2,3,35,0.1781643301196248,0.928466320281551
SPEA2,WFG2,3,36,0.1869383864494715,0.92927335013411
SPEA2,WFG2,3,37,0.172010022918827,0.929021673312858
SPEA2,WFG2,3,38,0.1773243794043025,0.931052077887266
SPEA2,WFG2,3,39,0.169268839837852,0.928093803623637
SPEA2,WFG2,3,40,0.1791690119923595,0.931644409630085
SPEA2,WFG2,3,41,0.1645734040807689,0.929533221760258
SPEA2,WFG2,3,42,0.1728075564517588,0.930077315024457
SPEA2,WFG2,3,43,0.1704884824578364,0.930934139454172
SPEA2,WFG2,3,44,0.1733156098395248,0.928997689078769
SPEA2,WFG2,3,45,0.172337057756401,0.929551096787697
SPEA2,WFG2,3,46,0.1712407817499976,0.929761096594672
SPEA2,WFG2,3,47,0.1726083992655486,0.929973309997646
SPEA2,WFG2,3,48,0.1782254341579035,0.929861028231537
SPEA2,WFG2,3,49,0.1734843957483668,0.933517632107866
SPEA2,WFG2,3,50,0.1681342287350093,0.929695303184778
SPEA2,WFG2,3,51,0.1706963746786199,0.929918328848009
SPEA2,WFG2,3,52,0.168966571398853,0.929158765325208
SPEA2,WFG2,3,53,0.1741323626222423,0.930558542180262
SPEA2,WFG2,3,54,0.1726098144072182,0.928371597400231
SPEA2,WFG2,3,55,0.1724980092854635,0.931635084909233
SPEA2,WFG2,3,56,0.1679478416620269,0.932670146929742
SPEA2,WFG2,3,57,0.1739945167170122,0.930641349909304
SPEA2,WFG2,3,58,0.1720005847477931,0.931255648657871
SPEA2,WFG2,3,59,0.1733511531617746,0.929630217957072
SPEA2,WFG2,3,60,0.174719768520853,0.930256087690952
SPEA2,WFG3,3,1,0.0833365991216864,0.392711435389592
SPEA2,WFG3,3,2,0.096999294151998,0.386155342052901
SPEA2,WFG3,3,3,0.1020874498482769,0.388241628665516
SPEA2,WFG3,3,4,0.0982542591629744,0.387303710733188
SPEA2,WFG3,3,5,0.0850916831720434,0.392556140458725
SPEA2,WFG3,3,6,0.0901177770011556,0.390366334829161
SPEA2,WFG3,3,7,0.0933448469620547,0.393983134736816
SPEA2,WFG3,3,8,0.1077545420832991,0.386025416620743
SPEA2,WFG3,3,9,0.0896889740426834,0.389695597505069
SPEA2,WFG3,3,10,0.0880022076773925,0.392707362194342
SPEA2,WFG3,3,11,0.0963441725843579,0.390667180530233
SPEA2,WFG3,3,12,0.0955202641044746,0.390720089011776
SPEA2,WFG3,3,13,0.0919322021920349,0.389800083260731
SPEA2,WFG3,3,14,0.1062964128269599,0.386938501942686
SPEA2,WFG3,3,15,0.0941427075612065,0.389847619693144
SPEA2,WFG3,3,16,0.0995388177354897,0.388102597586298
SPEA2,WFG3,3,17,0.0903849437086,0.390354024230408
SPEA2,WFG3,3,18,0.1194328138540222,0.380874435429418
SPEA2,WFG3,3,19,0.0933453273461071,0.390191806321658
SPEA2,WFG3,3,20,0.091961903594766,0.38799188752634
SPEA2,WFG3,3,21,0.1007510008168599,0.38679776966191
SPEA2,WFG3,3,22,0.0961994590142181,0.382234072928795
SPEA2,WFG3,3,23,0.090012738714683,0.393260259831023
SPEA2,WFG3,3,24,0.0941239341342794,0.390748635862685
SPEA2,WFG3,3,25,0.1017537000547325,0.391435817783819
SPEA2,WFG3,3,26,0.1074017491990427,0.385356487722649
SPEA2,WFG3,3,27,0.0951860857813475,0.390481412883505
SPEA2,WFG3,3,28,0.0967607093004293,0.389035476337483
SPEA2,WFG3,3,29,0.1010766519874667,0.387570588153086
SPEA2,WFG3,3,30,0.0937642611184166,0.390897691627457
SPEA2,WFG3,3,31,0.1101150830530714,0.38207369585095
SPEA2,WFG3,3,32,0.0947208695294737,0.393587776821659
SPEA2,WFG3,3,33,0.0978336729991555,0.387252546248294
SPEA2,WFG3,3,34,0.0974753169673729,0.388302657878784
SPEA2,WFG3,3,35,0.1075649060643423,0.388147211295
SPEA2,WFG3,3,36,0.0962435519593129,0.389221838590847
SPEA2,WFG3,3,37,0.0949671073797959,0.388501595589078
SPEA2,WFG3,3,38,0.114267674277819,0.377459538194208
SPEA2,WFG3,3,39,0.0980238651760337,0.39069868652177
SPEA2,WFG3,3,40,0.0919017948614343,0.389455657493035
SPEA2,WFG3,3,41,0.0958424593363686,0.389401734106839
SPEA2,WFG3,3,42,0.104407215310501,0.380577535900181
SPEA2,WFG3,3,43,0.1046109101510602,0.38538473609633
SPEA2,WFG3,3,44,0.0959339556108987,0.389369746477363
SPEA2,WFG3,3,45,0.0907278008412931,0.391795148142959
SPEA2,WFG3,3,46,0.0863034483743125,0.39646700555051
SPEA2,WFG3,3,47,0.102384386637763,0.387426187911145
SPEA2,WFG3,3,48,0.1053978089483574,0.387339330707138
SPEA2,WFG3,3,49,0.0895147029400339,0.391401241764144
SPEA2,WFG3,3,50,0.0945975808745298,0.388861324339833
SPEA2,WFG3,3,51,0.0839181926898068,0.393914657433533
SPEA2,WFG3,3,52,0.0972479525057821,0.388504066771453
SPEA2,WFG3,3,53,0.0964744504346473,0.389326572002531
SPEA2,WFG3,3,54,0.0953976751437096,0.388668025004581
SPEA2,WFG3,3,55,0.1059535828482616,0.387060222722193
SPEA2,WFG3,3,56,0.1051436470509433,0.388455994355256
SPEA2,WFG3,3,57,0.0848054903575709,0.394573896414736
SPEA2,WFG3,3,58,0.0962250609554992,0.387218546829786
SPEA2,WFG3,3,59,0.1078174567082863,0.387580150002708
SPEA2,WFG3,3,60,0.085303911695082,0.390960841920197
SPEA2,WFG4,3,1,0.2118957039842046,0.54311644146061
SPEA2,WFG4,3,2,0.2131804966039703,0.545469938851905
SPEA2,WFG4,3,3,0.2112361149945026,0.541945687444122
SPEA2,WFG4,3,4,0.2143267571416556,0.544779347158101
SPEA2,WFG4,3,5,0.2150643308073216,0.542329302318443
SPEA2,WFG4,3,6,0.214630499848424,0.543449412484973
SPEA2,WFG4,3,7,0.2152938988964467,0.546019182100594
SPEA2,WFG4,3,8,0.2183364042195092,0.536733667943333
SPEA2,WFG4,3,9,0.2175048860058608,0.544671341817519
SPEA2,WFG4,3,10,0.2141279720730872,0.548359641923869
SPEA2,WFG4,3,11,0.2139576157052667,0.543149011626092
SPEA2,WFG4,3,12,0.2166488018662962,0.542494552183421
SPEA2,WFG4,3,13,0.2210600915565959,0.543337504420959
SPEA2,WFG4,3,14,0.2163812064025919,0.544853570252653
SPEA2,WFG4,3,15,0.2163920368332536,0.5422477407498
SPEA2,WFG4,3,16,0.2125234852338612,0.537824544945254
SPEA2,WFG4,3,17,0.2136221675644835,0.544864752631444
SPEA2,WFG4,3,18,0.2205703836732358,0.540674569138006
SPEA2,WFG4,3,19,0.2133514610157136,0.542215395201016
SPEA2,WFG4,3,20,0.2154272452496089,0.539279104521184
SPEA2,WFG4,3,21,0.2161421992900217,0.54461078024004
SPEA2,WFG4,3,22,0.2154827456262229,0.541262704384441
SPEA2,WFG4,3,23,0.2142223391822179,0.54674883272174
SPEA2,WFG4,3,24,0.2124835836586285,0.542845532164802
SPEA2,WFG4,3,25,0.2134682568958052,0.541412861685672
SPEA2,WFG4,3,26,0.2152183662097428,0.543271737341147
SPEA2,WFG4,3,27,0.2154895687653943,0.540635853172505
SPEA2,WFG4,3,28,0.2164200884608992,0.542735383669554
SPEA2,WFG4,3,29,0.2124531141222682,0.543843373769715
SPEA2,WFG4,3,30,0.2181537292259433,0.54162405121491
SPEA2,WFG4,3,31,0.2168495238957424,0.542790770964445
SPEA2,WFG4,3,32,0.2127705475650013,0.545943125895012
SPEA2,WFG4,3,33,0.2139091276556784,0.546145296566273
SPEA2,WFG4,3,34,0.217724908531974,0.545047335569196
SPEA2,WFG4,3,35,0.2160919761864354,0.542652163999951
SPEA2,WFG4,3,36,0.218104716745645,0.544989378243448
SPEA2,WFG4,3,37,0.2164199908632208,0.542285012198912
SPEA2,WFG4,3,38,0.2164907625120707,0.545818858395942
SPEA2,WFG4,3,39,0.2143738413951121,0.541181067403152
SPEA2,WFG4,3,40,0.2159901353995256,0.538900110628104
SPEA2,WFG4,3,41,0.2131084807806832,0.546683225094335
SPEA2,WFG4,3,42,0.2147671641277393,0.541472299566351
SPEA2,WFG4,3,43,0.2116227824199313,0.542694595321585
SPEA2,WFG4,3,44,0.2210071977460248,0.544453165428065
SPEA2,WFG4,3,45,0.2177500996498166,0.544630660996106
SPEA2,WFG4,3,46,0.2168243183441902,0.543407408277339
SPEA2,WFG4,3,47,0.2165570361138709,0.542706802784106
SPEA2,WFG4,3,48,0.2191997442160299,0.540300254340247
SPEA2,WFG4,3,49,0.2187191408536391,0.543485747059822
SPEA2,WFG4,3,50,0.214886867187691,0.53907013521246
SPEA2,WFG4,3,51,0.2170864341003086,0.543283821084626
SPEA2,WFG4,3,52,0.2148993520512786,0.542835264603909
SPEA2,WFG4,3,53,0.2137559803138815,0.548231563311933
SPEA2,WFG4,3,54,0.2146706416039452,0.544748148204301
SPEA2,WFG4,3,55,0.214169699941675,0.543336046384532
SPEA2,WFG4,3,56,0.214577323377658,0.543603708906327
SPEA2,WFG4,3,57,0.2128217896874902,0.544162371422164
SPEA2,WFG4,3,58,0.2112060665777239,0.542449024763425
SPEA2,WFG4,3,59,0.2137888182118947,0.540995414136408
SPEA2,WFG4,3,60,0.2189958329425729,0.545832063386599
SPEA2,WFG5,3,1,0.2240776916960213,0.515623511826945
SPEA2,WFG5,3,2,0.2214942359863844,0.51367215729442
SPEA2,WFG5,3,3,0.2226150314860686,0.510438928920879
SPEA2,WFG5,3,4,0.2245668548750302,0.515233813302434
SPEA2,WFG5,3,5,0.2218820738619026,0.515430025396281
SPEA2,WFG5,3,6,0.2235775888336923,0.511606520280774
SPEA2,WFG5,3,7,0.2229183352987469,0.515671510795666
SPEA2,WFG5,3,8,0.2203732819121436,0.515795394347889
SPEA2,WFG5,3,9,0.2252444796784447,0.51430936336328
SPEA2,WFG5,3,10,0.2237025050926309,0.512508066904651
SPEA2,WFG5,3,11,0.2255328124369128,0.513431351603829
SPEA2,WFG5,3,12,0.226545533548243,0.507244186216679
SPEA2,WFG5,3,13,0.2213376141706675,0.513236814348629
SPEA2,WFG5,3,14,0.2221685866228457,0.515809519877983
SPEA2,WFG5,3,15,0.2241819350769914,0.509243074828772
SPEA2,WFG5,3,16,0.2223078839511502,0.513062280345262
SPEA2,WFG5,3,17,0.2209141263637932,0.513599140673203
SPEA2,WFG5,3,18,0.2220007846830846,0.515778147604707
SPEA2,WFG5,3,19,0.2293335300512878,0.510648173007874
SPEA2,WFG5,3,20,0.2222200265668708,0.514120660909
SPEA2,WFG5,3,21,0.2221546224757339,0.514157979649851
SPEA2,WFG5,3,22,0.2227287817435115,0.512263072531934
SPEA2,WFG5,3,23,0.222834353669632,0.516415572980644
SPEA2,WFG5,3,24,0.2220005665968807,0.512858370201041
SPEA2,WFG5,3,25,0.2232531868185685,0.513545642732156
SPEA2,WFG5,3,26,0.2247800814353721,0.512827258228682
SPEA2,WFG5,3,27,0.2201274541982764,0.515741455495805
SPEA2,WFG5,3,28,0.218686760498771,0.514138336925742
SPEA2,WFG5,3,29,0.2228284626894645,0.514882444852481
SPEA2,WFG5,3,30,0.2232031103535995,0.515577231886356
SPEA2,WFG5,3,31,0.2229906969553957,0.512969268719337
SPEA2,WFG5,3,32,0.2231902327081643,0.514391434842636
SPEA2,WFG5,3,33,0.2250232975548174,0.514089644114339
SPEA2,WFG5,3,34,0.2209842460685117,0.514279517402833
SPEA2,WFG5,3,35,0.2211509850879758,0.510008021475032
SPEA2,WFG5,3,36,0.222193488990382,0.512228322192834
SPEA2,WFG5,3,37,0.2245326569591144,0.513644544220044
SPEA2,WFG5,3,38,0.2220404744947653,0.513940139548857
SPEA2,WFG5,3,39,0.2213007039322175,0.513251720629747
SPEA2,WFG5,3,40,0.2252070961808482,0.514597427884075
SPEA2,WFG5,3,41,0.2257032130893879,0.510166639145499
SPEA2,WFG5,3,42,0.2231261439042205,0.515033801660516
SPEA2,WFG5,3,43,0.2235575247601703,0.515141796478644
SPEA2,WFG5,3,44,0.2223663798552516,0.516381095715056
SPEA2,WFG5,3,45,0.22069609154763,0.513881473262084
SPEA2,WFG5,3,46,0.223371350967945,0.513895586164516
SPEA2,WFG5,3,47,0.2220456839204985,0.514533180165923
SPEA2,WFG5,3,48,0.2262787547038411,0.513101059247216
SPEA2,WFG5,3,49,0.2215116216404365,0.514198698760022
SPEA2,WFG5,3,50,0.2250224250079524,0.513971576264334
SPEA2,WFG5,3,51,0.2189120219374248,0.516521985343775
SPEA2,WFG5,3,52,0.2217412062441805,0.514554049663662
SPEA2,WFG5,3,53,0.2206783926369837,0.513013509184847
SPEA2,WFG5,3,54,0.2218484285468345,0.512995560354585
