Algorithm,Problem,M,Run,IGD
IVFSPEA2ABL4C,WFG2,3,7,0.16838991967285
IVFSPEA2ABL4C,WFG2,3,8,0.173928005097598
IVFSPEA2ABL4C,WFG2,3,9,0.172559073193644
IVFSPEA2ABL4C,WFG2,3,10,0.169468149703119
IVFSPEA2ABL4C,WFG2,3,11,0.185597813905151
IVFSPEA2ABL4C,WFG2,3,12,0.166366874154397
IVFSPEA2ABL4C,WFG2,3,13,0.168918039378709
IVFSPEA2ABL4C,WFG2,3,14,0.175261639437446
IVFSPEA2ABL4C,WFG2,3,15,0.170947556955305
IVFSPEA2ABL4C,WFG2,3,16,0.169466090067467
IVFSPEA2ABL4C,WFG2,3,17,0.171085503885426
IVFSPEA2ABL4C,WFG2,3,18,0.172493638968849
IVFSPEA2ABL4C,WFG2,3,19,0.177285062957311
IVFSPEA2ABL4C,WFG2,3,20,0.169074864041547
IVFSPEA2ABL4C,WFG2,3,21,0.170958153320683
IVFSPEA2ABL4C,WFG2,3,22,0.16870801502306
IVFSPEA2ABL4C,WFG2,3,23,0.167309038051897
IVFSPEA2ABL4C,WFG2,3,24,0.166045518306181
IVFSPEA2ABL4C,WFG2,3,25,0.164562287077066
IVFSPEA2ABL4C,WFG2,3,26,0.179471743972433
IVFSPEA2ABL4C,WFG2,3,27,0.1683569552725
IVFSPEA2ABL4C,WFG2,3,28,0.166238023515562
IVFSPEA2ABL4C,WFG2,3,29,0.170450928923404
IVFSPEA2ABL4C,WFG2,3,30,0.173432947762827
IVFSPEA2ABL4C,WFG2,3,31,0.172055259279797
IVFSPEA2ABL4C,WFG2,3,32,0.18142789977115
IVFSPEA2ABL4C,WFG2,3,33,0.170676923510741
IVFSPEA2ABL4C,WFG2,3,34,0.16605035494269
IVFSPEA2ABL4C,WFG2,3,35,0.166590637009354
IVFSPEA2ABL4C,WFG2,3,36,0.17408983412244
IVFSPEA2ABL4C,WFG2,3,37,0.164216907245192
IVFSPEA2ABL4C,WFG2,3,38,0.180215600877776
IVFSPEA2ABL4C,WFG2,3,39,0.173695707886256
IVFSPEA2ABL4C,WFG2,3,40,0.171675725200766
IVFSPEA2ABL4C,WFG2,3,41,0.173661440911236
IVFSPEA2ABL4C,WFG2,3,42,0.180277632810655
IVFSPEA2ABL4C,WFG2,3,43,0.179724252579632
IVFSPEA2ABL4C,WFG2,3,44,0.176090933574551
IVFSPEA2ABL4C,WFG2,3,45,0.168699389004383
IVFSPEA2ABL4C,WFG2,3,46,0.173397947478779
IVFSPEA2ABL4C,WFG2,3,47,0.177517198483736
IVFSPEA2ABL4C,WFG2,3,48,0.16975978209618
IVFSPEA2ABL4C,WFG2,3,49,0.178700883349207
IVFSPEA2ABL4C,WFG2,3,50,0.172493488714364
IVFSPEA2ABL4C,WFG2,3,51,0.171944143876639
IVFSPEA2ABL4C,WFG2,3,52,0.174847040382885
IVFSPEA2ABL4C,WFG2,3,53,0.167871956592724
IVFSPEA2ABL4C,WFG2,3,54,0.176537067220221
IVFSPEA2ABL4C,WFG2,3,55,0.176394669801937
IVFSPEA2ABL4C,WFG2,3,56,0.173821682429106
IVFSPEA2ABL4C,WFG2,3,57,0.167786368082036
IVFSPEA2ABL4C,WFG2,3,58,0.176510823709011
IVFSPEA2ABL4C,WFG2,3,59,0.171810889698185
IVFSPEA2ABL4C,WFG2,3,60,0.167456498424447
IVFSPEA2ABLDOM,WFG2,3,1,0.172851959196122
IVFSPEA2ABLDOM,WFG2,3,2,0.167295218335489
IVFSPEA2ABLDOM,WFG2,3,3,0.165200439335724
IVFSPEA2ABLDOM,WFG2,3,4,0.168326304909383
IVFSPEA2ABLDOM,WFG2,3,5,0.166996890316556
IVFSPEA2ABLDOM,WFG2,3,6,0.163576037099486
IVFSPEA2ABLDOM,WFG2,3,7,0.175648606311143
IVFSPEA2ABLDOM,WFG2,3,8,0.167473765458603
IVFSPEA2ABLDOM,WFG2,3,9,0.169811115531357
IVFSPEA2ABLDOM,WFG2,3,10,0.170356968751608
IVFSPEA2ABLDOM,WFG2,3,11,0.172441251767709
IVFSPEA2ABLDOM,WFG2,3,12,0.16967063264891
IVFSPEA2ABLDOM,WFG2,3,13,0.171774609328828
IVFSPEA2ABLDOM,WFG2,3,14,0.163314978499213
IVFSPEA2ABLDOM,WFG2,3,15,0.164771058414592
IVFSPEA2ABLDOM,WFG2,3,16,0.166603724819385
IVFSPEA2ABLDOM,WFG2,3,17,0.163792158849299
IVFSPEA2ABLDOM,WFG2,3,18,0.173643010370678
IVFSPEA2ABLDOM,WFG2,3,19,0.17064909039238
IVFSPEA2ABLDOM,WFG2,3,20,0.172754062823902
IVFSPEA2ABLDOM,WFG2,3,21,0.180225670794686
IVFSPEA2ABLDOM,WFG2,3,22,0.175850786084354
IVFSPEA2ABLDOM,WFG2,3,23,0.168470512101842
IVFSPEA2ABLDOM,WFG2,3,24,0.170348160565518
IVFSPEA2ABLDOM,WFG2,3,25,0.172575222386195
IVFSPEA2ABLDOM,WFG2,3,26,0.1713819126284
IVFSPEA2ABLDOM,WFG2,3,27,0.165082909731685
IVFSPEA2ABLDOM,WFG2,3,28,0.165885744274095
IVFSPEA2ABLDOM,WFG2,3,29,0.175147871016919
IVFSPEA2ABLDOM,WFG2,3,30,0.166915157717488
IVFSPEA2ABLDOM,WFG2,3,31,0.176953582086047
IVFSPEA2ABLDOM,WFG2,3,32,0.169056917059005
IVFSPEA2ABLDOM,WFG2,3,33,0.165055510529028
IVFSPEA2ABLDOM,WFG2,3,34,0.169066153598736
IVFSPEA2ABLDOM,WFG2,3,35,0.181176222615513
IVFSPEA2ABLDOM,WFG2,3,36,0.168392722530623
IVFSPEA2ABLDOM,WFG2,3,37,0.168094703112949
IVFSPEA2ABLDOM,WFG2,3,38,0.166618937698545
IVFSPEA2ABLDOM,WFG2,3,39,0.172543834695807
IVFSPEA2ABLDOM,WFG2,3,40,0.172038592908263
IVFSPEA2ABLDOM,WFG2,3,41,0.169110185542279
IVFSPEA2ABLDOM,WFG2,3,42,0.16621353150307
IVFSPEA2ABLDOM,WFG2,3,43,0.175583705367942
IVFSPEA2ABLDOM,WFG2,3,44,0.171045921625284
IVFSPEA2ABLDOM,WFG2,3,45,0.171147534458231
IVFSPEA2ABLDOM,WFG2,3,46,0.172424412660833
IVFSPEA2ABLDOM,WFG2,3,47,0.169585310100183
IVFSPEA2ABLDOM,WFG2,3,48,0.161556113872403
IVFSPEA2ABLDOM,WFG2,3,49,0.16296768252301
IVFSPEA2ABLDOM,WFG2,3,50,0.177743182241956
IVFSPEA2ABLDOM,WFG2,3,51,0.169928711794955
IVFSPEA2ABLDOM,WFG2,3,52,0.174437086748649
IVFSPEA2ABLDOM,WFG2,3,53,0.168306005658584
IVFSPEA2ABLDOM,WFG2,3,54,0.167306032523854
IVFSPEA2ABLDOM,WFG2,3,55,0.177163171205152
IVFSPEA2ABLDOM,WFG2,3,56,0.168275218377959
IVFSPEA2ABLDOM,WFG2,3,57,0.176323751548163
IVFSPEA2ABLDOM,WFG2,3,58,0.17262373933118
IVFSPEA2ABLDOM,WFG2,3,59,0.174945961013171
IVFSPEA2ABLDOM,WFG2,3,60,0.167207393403208
IVFSPEA2,WFG4,2,1,0.0128447734034842
IVFSPEA2,WFG4,2,2,0.0125245479805572
IVFSPEA2,WFG4,2,3,0.0125043021545392
IVFSPEA2,WFG4,2,4,0.0128985432489732
IVFSPEA2,WFG4,2,5,0.0125590910276917
IVFSPEA2,WFG4,2,6,0.0126178584257071
IVFSPEA2,WFG4,2,7,0.0127094626836224
IVFSPEA2,WFG4,2,8,0.0130630435289824
IVFSPEA2,WFG4,2,9,0.0126517831403264
IVFSPEA2,WFG4,2,10,0.0126122204905875
IVFSPEA2,WFG4,2,11,0.0128670176830654
IVFSPEA2,WFG4,2,12,0.0129015135538133
IVFSPEA2,WFG4,2,13,0.0126407799563806
IVFSPEA2,WFG4,2,14,0.0124296434088336
IVFSPEA2,WFG4,2,15,0.012688971397671
IVFSPEA2,WFG4,2,16,0.0124434358428128
IVFSPEA2,WFG4,2,17,0.0128141399758784
IVFSPEA2,WFG4,2,18,0.0129097531076119
IVFSPEA2,WFG4,2,19,0.0126006508485405
IVFSPEA2,WFG4,2,20,0.0128645175285616
IVFSPEA2,WFG4,2,21,0.0126093231884443
IVFSPEA2,WFG4,2,22,0.0127383942767974
IVFSPEA2,WFG4,2,23,0.0127930619603387
IVFSPEA2,WFG4,2,24,0.0130205750609916
IVFSPEA2,WFG4,2,25,0.0128079979961016
IVFSPEA2,WFG4,2,26,0.012677328536468
IVFSPEA2,WFG4,2,27,0.0129363220062817
IVFSPEA2,WFG4,2,28,0.0127352734153038
IVFSPEA2,WFG4,2,29,0.0125592396010194
IVFSPEA2,WFG4,2,30,0.0132834390416382
IVFSPEA2,WFG4,2,31,0.0127272776263719
IVFSPEA2,WFG4,2,32,0.0127839623592577
IVFSPEA2,WFG4,2,33,0.0128217123787218
IVFSPEA2,WFG4,2,34,0.0127133770186823
IVFSPEA2,WFG4,2,35,0.0126964391269807
IVFSPEA2,WFG4,2,36,0.0127930604689725
IVFSPEA2,WFG4,2,37,0.0127317707613522
IVFSPEA2,WFG4,2,38,0.0127145072440881
IVFSPEA2,WFG4,2,39,0.0127902185924334
IVFSPEA2,WFG4,2,40,0.0128629060761935
IVFSPEA2,WFG4,2,41,0.0125982206537348
IVFSPEA2,WFG4,2,42,0.0125697380515707
IVFSPEA2,WFG4,2,43,0.012730353399161
IVFSPEA2,WFG4,2,44,0.0126217482357028
IVFSPEA2,WFG4,2,45,0.0127331428898428
IVFSPEA2,WFG4,2,46,0.0129219008146664
IVFSPEA2,WFG4,2,47,0.0130930323291721
IVFSPEA2,WFG4,2,48,0.0130660461910792
IVFSPEA2,WFG4,2,49,0.0126150206223291
IVFSPEA2,WFG4,2,50,0.0128136209380111
IVFSPEA2,WFG4,2,51,0.0125884298077709
IVFSPEA2,WFG4,2,52,0.0124595569201596
IVFSPEA2,WFG4,2,53,0.0125524218020619
IVFSPEA2,WFG4,2,54,0.0126446001788916
IVFSPEA2,WFG4,2,55,0.0126921013490357
IVFSPEA2,WFG4,2,56,0.012606930008078
IVFSPEA2,WFG4,2,57,0.0128662997491493
IVFSPEA2,WFG4,2,58,0.0126751986577007
IVFSPEA2,WFG4,2,59,0.0126956909305451
IVFSPEA2,WFG4,2,60,0.0124738885187779
IVFSPEA2ABL1C,WFG4,2,1,0.0127315195530875
IVFSPEA2ABL1C,WFG4,2,2,0.0128789949702022
IVFSPEA2ABL1C,WFG4,2,3,0.0126987512670313
IVFSPEA2ABL1C,WFG4,2,4,0.0128073364102963
IVFSPEA2ABL1C,WFG4,2,5,0.0130497076549828
IVFSPEA2ABL1C,WFG4,2,6,0.0125281576634291
IVFSPEA2ABL1C,WFG4,2,7,0.0128040407818761
IVFSPEA2ABL1C,WFG4,2,8,0.0123307572383493
IVFSPEA2ABL1C,WFG4,2,9,0.0124735048218521
IVFSPEA2ABL1C,WFG4,2,10,0.0127700198305509
IVFSPEA2ABL1C,WFG4,2,11,0.0127869374601744
IVFSPEA2ABL1C,WFG4,2,12,0.0127362020805106
IVFSPEA2ABL1C,WFG4,2,13,0.0127290174048183
IVFSPEA2ABL1C,WFG4,2,14,0.0129121172221889
IVFSPEA2ABL1C,WFG4,2,15,0.0128679983487924
IVFSPEA2ABL1C,WFG4,2,16,0.0128396572011434
IVFSPEA2ABL1C,WFG4,2,17,0.0125464517347639
IVFSPEA2ABL1C,WFG4,2,18,0.0125993179064302
IVFSPEA2ABL1C,WFG4,2,19,0.0131469726000007
IVFSPEA2ABL1C,WFG4,2,20,0.0124745920523664
IVFSPEA2ABL1C,WFG4,2,21,0.0126538462318884
IVFSPEA2ABL1C,WFG4,2,22,0.012467996889077
IVFSPEA2ABL1C,WFG4,2,23,0.0129473168778442
IVFSPEA2ABL1C,WFG4,2,24,0.0126526532245339
IVFSPEA2ABL1C,WFG4,2,25,0.0128335169427437
IVFSPEA2ABL1C,WFG4,2,26,0.013320320421619
IVFSPEA2ABL1C,WFG4,2,27,0.0127722750930355
IVFSPEA2ABL1C,WFG4,2,28,0.0131010302082985
IVFSPEA2ABL1C,WFG4,2,29,0.012607431521552
IVFSPEA2ABL1C,WFG4,2,30,0.0128036188246307
IVFSPEA2ABL1C,WFG4,2,31,0.0127702773574061
IVFSPEA2ABL1C,WFG4,2,32,0.0127963743731475
IVFSPEA2ABL1C,WFG4,2,33,0.0126369077719303
IVFSPEA2ABL1C,WFG4,2,34,0.0129845225248451
IVFSPEA2ABL1C,WFG4,2,35,0.0128311905870826
IVFSPEA2ABL1C,WFG4,2,36,0.0125899203374432
IVFSPEA2ABL1C,WFG4,2,37,0.0125533525889591
IVFSPEA2ABL1C,WFG4,2,38,0.0127557896105871
IVFSPEA2ABL1C,WFG4,2,39,0.0125346331385467
IVFSPEA2ABL1C,WFG4,2,40,0.0129134880802006
IVFSPEA2ABL1C,WFG4,2,41,0.0127690801126714
IVFSPEA2ABL1C,WFG4,2,42,0.013328485304968
IVFSPEA2ABL1C,WFG4,2,43,0.0128301102628423
IVFSPEA2ABL1C,WFG4,2,44,0.0128739011460861
IVFSPEA2ABL1C,WFG4,2,45,0.0125809827178934
IVFSPEA2ABL1C,WFG4,2,46,0.012847647330524
IVFSPEA2ABL1C,WFG4,2,47,0.0125293590796955
IVFSPEA2ABL1C,WFG4,2,48,0.0126742949060258
IVFSPEA2ABL1C,WFG4,2,49,0.0126314096660689
IVFSPEA2ABL1C,WFG4,2,50,0.0130686164647449
IVFSPEA2ABL1C,WFG4,2,51,0.0126107747166751
IVFSPEA2ABL1C,WFG4,2,52,0.0125157338342691
IVFSPEA2ABL1C,WFG4,2,53,0.012629906783733
IVFSPEA2ABL1C,WFG4,2,54,0.0130352195647223
IVFSPEA2ABL1C,WFG4,2,55,0.0126497820953884
IVFSPEA2ABL1C,WFG4,2,56,0.0128045311956391
IVFSPEA2ABL1C,WFG4,2,57,0.0129247964293013
IVFSPEA2ABL1C,WFG4,2,58,0.0126402789687962
IVFSPEA2ABL1C,WFG4,2,59,0.0126630225955217
IVFSPEA2ABL1C,WFG4,2,60,0.0129864810106892
IVFSPEA2ABL4C,WFG4,2,1,0.0127766861693218
IVFSPEA2ABL4C,WFG4,2,2,0.0126825484889981
IVFSPEA2ABL4C,WFG4,2,3,0.0131090779356218
IVFSPEA2ABL4C,WFG4,2,4,0.0126450628959778
IVFSPEA2ABL4C,WFG4,2,5,0.0124002690692996
IVFSPEA2ABL4C,WFG4,2,6,0.0126903097771321
IVFSPEA2ABL4C,WFG4,2,7,0.0128619798696021
IVFSPEA2ABL4C,WFG4,2,8,0.0129180360165142
IVFSPEA2ABL4C,WFG4,2,9,0.0126204593230554
IVFSPEA2ABL4C,WFG4,2,10,0.0127376092974074
IVFSPEA2ABL4C,WFG4,2,11,0.0128116758647137
IVFSPEA2ABL4C,WFG4,2,12,0.012913465295106
IVFSPEA2ABL4C,WFG4,2,13,0.012861914041766
IVFSPEA2ABL4C,WFG4,2,14,0.0124575051333923
IVFSPEA2ABL4C,WFG4,2,15,0.0128121680074355
IVFSPEA2ABL4C,WFG4,2,16,0.0125189992339771
IVFSPEA2ABL4C,WFG4,2,17,0.012680173631948
IVFSPEA2ABL4C,WFG4,2,18,0.0126430961501138
IVFSPEA2ABL4C,WFG4,2,19,0.0128648526827411
IVFSPEA2ABL4C,WFG4,2,20,0.0128946459481907
IVFSPEA2ABL4C,WFG4,2,21,0.0128959539754636
IVFSPEA2ABL4C,WFG4,2,22,0.0127791578239385
IVFSPEA2ABL4C,WFG4,2,23,0.0125737070167213
IVFSPEA2ABL4C,WFG4,2,24,0.0125737396455854
IVFSPEA2ABL4C,WFG4,2,25,0.0128060320413813
IVFSPEA2ABL4C,WFG4,2,26,0.0128933684676241
IVFSPEA2ABL4C,WFG4,2,27,0.0124597481917812
IVFSPEA2ABL4C,WFG4,2,28,0.0130720414607667
IVFSPEA2ABL4C,WFG4,2,29,0.0127095107217569
IVFSPEA2ABL4C,WFG4,2,30,0.012843496891595
IVFSPEA2ABL4C,WFG4,2,31,0.0130851765901712
IVFSPEA2ABL4C,WFG4,2,32,0.0127007848187183
IVFSPEA2ABL4C,WFG4,2,33,0.0126620267282268
IVFSPEA2ABL4C,WFG4,2,34,0.0126612522959371
IVFSPEA2ABL4C,WFG4,2,35,0.0128060609335642
IVFSPEA2ABL4C,WFG4,2,36,0.0124858952774034
IVFSPEA2ABL4C,WFG4,2,37,0.0126057305136074
IVFSPEA2ABL4C,WFG4,2,38,0.0124823244354858
IVFSPEA2ABL4C,WFG4,2,39,0.0125606960457638
IVFSPEA2ABL4C,WFG4,2,40,0.0126769957127116
IVFSPEA2ABL4C,WFG4,2,41,0.012593500029662
IVFSPEA2ABL4C,WFG4,2,42,0.0126606779701748
IVFSPEA2ABL4C,WFG4,2,43,0.0126429005951845
IVFSPEA2ABL4C,WFG4,2,44,0.0126584692941025
IVFSPEA2ABL4C,WFG4,2,45,0.0125680911210677
IVFSPEA2ABL4C,WFG4,2,46,0.0127828079342384
IVFSPEA2ABL4C,WFG4,2,47,0.0126524485634323
IVFSPEA2ABL4C,WFG4,2,48,0.0129164329701361
IVFSPEA2ABL4C,WFG4,2,49,0.0126824946184939
IVFSPEA2ABL4C,WFG4,2,50,0.012487997597708
IVFSPEA2ABL4C,WFG4,2,51,0.0128723033605931
IVFSPEA2ABL4C,WFG4,2,52,0.0126456571609796
IVFSPEA2ABL4C,WFG4,2,53,0.0128771578611107
IVFSPEA2ABL4C,WFG4,2,54,0.0127914541134745
IVFSPEA2ABL4C,WFG4,2,55,0.0126968356416411
IVFSPEA2ABL4C,WFG4,2,56,0.0129365189407336
IVFSPEA2ABL4C,WFG4,2,57,0.0127881863037626
IVFSPEA2ABL4C,WFG4,2,58,0.012658317173317
IVFSPEA2ABL4C,WFG4,2,59,0.0129869123176267
IVFSPEA2ABL4C,WFG4,2,60,0.0125969892723137
IVFSPEA2ABLDOM,WFG4,2,1,0.0128392850640676
IVFSPEA2ABLDOM,WFG4,2,2,0.0130925957411485
IVFSPEA2ABLDOM,WFG4,2,3,0.0130667179340486
IVFSPEA2ABLDOM,WFG4,2,4,0.0129921415707292
IVFSPEA2ABLDOM,WFG4,2,5,0.0127268840999533
IVFSPEA2ABLDOM,WFG4,2,6,0.0130049766356064
IVFSPEA2ABLDOM,WFG4,2,7,0.0126612797102427
IVFSPEA2ABLDOM,WFG4,2,8,0.0128538419855217
IVFSPEA2ABLDOM,WFG4,2,9,0.0126476420101124
IVFSPEA2ABLDOM,WFG4,2,10,0.0129563878223667
IVFSPEA2ABLDOM,WFG4,2,11,0.0128623755534501
IVFSPEA2ABLDOM,WFG4,2,12,0.0127416608223617
IVFSPEA2ABLDOM,WFG4,2,13,0.0126239888765686
IVFSPEA2ABLDOM,WFG4,2,14,0.0126207140110184
IVFSPEA2ABLDOM,WFG4,2,15,0.0129301868392554
IVFSPEA2ABLDOM,WFG4,2,16,0.0128671352825556
IVFSPEA2ABLDOM,WFG4,2,17,0.0125673038957747
IVFSPEA2ABLDOM,WFG4,2,18,0.0125567221117928
IVFSPEA2ABLDOM,WFG4,2,19,0.0130021628535294
IVFSPEA2ABLDOM,WFG4,2,20,0.0128117134602386
IVFSPEA2ABLDOM,WFG4,2,21,0.0128820447893808
IVFSPEA2ABLDOM,WFG4,2,22,0.0127985428273508
IVFSPEA2ABLDOM,WFG4,2,23,0.0131011959873697
IVFSPEA2ABLDOM,WFG4,2,24,0.0128584879927745
IVFSPEA2ABLDOM,WFG4,2,25,0.0130111775910105
IVFSPEA2ABLDOM,WFG4,2,26,0.0124517362512701
IVFSPEA2ABLDOM,WFG4,2,27,0.012753821710482
IVFSPEA2ABLDOM,WFG4,2,28,0.013049434233622
IVFSPEA2ABLDOM,WFG4,2,29,0.0127887846502011
IVFSPEA2ABLDOM,WFG4,2,30,0.0128163378539357
IVFSPEA2ABLDOM,WFG4,2,31,0.0128743200678866
IVFSPEA2ABLDOM,WFG4,2,32,0.0129592284581688
IVFSPEA2ABLDOM,WFG4,2,33,0.012814269049698
IVFSPEA2ABLDOM,WFG4,2,34,0.012517404945161
IVFSPEA2ABLDOM,WFG4,2,35,0.0127770195039877
IVFSPEA2ABLDOM,WFG4,2,36,0.0129354020519365
IVFSPEA2ABLDOM,WFG4,2,37,0.0127127316134159
IVFSPEA2ABLDOM,WFG4,2,38,0.0127882484228759
IVFSPEA2ABLDOM,WFG4,2,39,0.0128521945694118
IVFSPEA2ABLDOM,WFG4,2,40,0.0129552929200899
IVFSPEA2ABLDOM,WFG4,2,41,0.0127107186852278
IVFSPEA2ABLDOM,WFG4,2,42,0.0125987906126767
IVFSPEA2ABLDOM,WFG4,2,43,0.012826475407333
IVFSPEA2ABLDOM,WFG4,2,44,0.0125090756376188
IVFSPEA2ABLDOM,WFG4,2,45,0.0127768675017752
IVFSPEA2ABLDOM,WFG4,2,46,0.0128651399945569
IVFSPEA2ABLDOM,WFG4,2,47,0.0126942289578814
IVFSPEA2ABLDOM,WFG4,2,48,0.0128757972931869
IVFSPEA2ABLDOM,WFG4,2,49,0.0125941479494862
IVFSPEA2ABLDOM,WFG4,2,50,0.0125975573378786
IVFSPEA2ABLDOM,WFG4,2,51,0.0126401001323811
IVFSPEA2ABLDOM,WFG4,2,52,0.0126445539808868
IVFSPEA2ABLDOM,WFG4,2,53,0.0128350703188274
IVFSPEA2ABLDOM,WFG4,2,54,0.0125861264776192
IVFSPEA2ABLDOM,WFG4,2,55,0.0125005368719302
IVFSPEA2ABLDOM,WFG4,2,56,0.0127138863563456
IVFSPEA2ABLDOM,WFG4,2,57,0.0126955254233188
IVFSPEA2ABLDOM,WFG4,2,58,0.0131346793852956
IVFSPEA2ABLDOM,WFG4,2,59,0.0131555408824001
IVFSPEA2ABLDOM,WFG4,2,60,0.0125652887024655
IVFSPEA2,WFG9,2,1,0.0159882165601468
IVFSPEA2,WFG9,2,2,0.0161491808803768
IVFSPEA2,WFG9,2,3,0.0156531846674369
IVFSPEA2,WFG9,2,4,0.017244916710579
IVFSPEA2,WFG9,2,5,0.0150399538248959
IVFSPEA2,WFG9,2,6,0.0150459981080372
IVFSPEA2,WFG9,2,7,0.0163190812924172
IVFSPEA2,WFG9,2,8,0.015764659261048
IVFSPEA2,WFG9,2,9,0.0190386406855825
IVFSPEA2,WFG9,2,10,0.0161578982604582
IVFSPEA2,WFG9,2,11,0.0167103622409652
IVFSPEA2,WFG9,2,12,0.0144593577902437
IVFSPEA2,WFG9,2,13,0.0138607466275456
IVFSPEA2,WFG9,2,14,0.0173891405860641
IVFSPEA2,WFG9,2,15,0.0142541400290647
IVFSPEA2,WFG9,2,16,0.0192775548574302
IVFSPEA2,WFG9,2,17,0.0149050435441267
IVFSPEA2,WFG9,2,18,0.0152864202756664
IVFSPEA2,WFG9,2,19,0.014331863589858
IVFSPEA2,WFG9,2,20,0.0142051751116469
IVFSPEA2,WFG9,2,21,0.0169454084530184
IVFSPEA2,WFG9,2,22,0.0175011869383631
IVFSPEA2,WFG9,2,23,0.0168518096897133
IVFSPEA2,WFG9,2,24,0.0163776463598398
IVFSPEA2,WFG9,2,25,0.0143755727706884
IVFSPEA2,WFG9,2,26,0.0175735141594272
IVFSPEA2,WFG9,2,27,0.0147616133224985
IVFSPEA2,WFG9,2,28,0.225773700760267
IVFSPEA2,WFG9,2,29,0.0151384106636878
IVFSPEA2,WFG9,2,30,0.0179355604600214
IVFSPEA2,WFG9,2,31,0.0176948305127386
IVFSPEA2,WFG9,2,32,0.0180511654162981
IVFSPEA2,WFG9,2,33,0.014866893321832
IVFSPEA2,WFG9,2,34,0.0160385171312469
IVFSPEA2,WFG9,2,35,0.0152249965674601
IVFSPEA2,WFG9,2,36,0.0162066695996191
IVFSPEA2,WFG9,2,37,0.0141990046846458
IVFSPEA2,WFG9,2,38,0.0141411198011999
IVFSPEA2,WFG9,2,39,0.0178654733849407
IVFSPEA2,WFG9,2,40,0.015106930686178
IVFSPEA2,WFG9,2,41,0.0151360726178154
IVFSPEA2,WFG9,2,42,0.0163768583384378
IVFSPEA2,WFG9,2,43,0.0146996975794718
IVFSPEA2,WFG9,2,44,0.0153382730612732
IVFSPEA2,WFG9,2,45,0.0142791595441235
IVFSPEA2,WFG9,2,46,0.0185319972237346
IVFSPEA2,WFG9,2,47,0.0176852367693998
IVFSPEA2,WFG9,2,48,0.018107206394109
IVFSPEA2,WFG9,2,49,0.0152924404664439
IVFSPEA2,WFG9,2,50,0.0152926876032639
IVFSPEA2,WFG9,2,51,0.016898430674269
IVFSPEA2,WFG9,2,52,0.0165067304590343
IVFSPEA2,WFG9,2,53,0.015426799553419
IVFSPEA2,WFG9,2,54,0.0148154828095489
IVFSPEA2,WFG9,2,55,0.0176051145302389
IVFSPEA2,WFG9,2,56,0.0148462054268992
IVFSPEA2,WFG9,2,57,0.0161880430869139
IVFSPEA2,WFG9,2,58,0.0169985585264677
IVFSPEA2,WFG9,2,59,0.0170901301565863
IVFSPEA2,WFG9,2,60,0.0144001479834429
IVFSPEA2ABL1C,WFG9,2,1,0.0173777113793957
IVFSPEA2ABL1C,WFG9,2,2,0.015783179959418
IVFSPEA2ABL1C,WFG9,2,3,0.0168182004186367
IVFSPEA2ABL1C,WFG9,2,4,0.0163225191848169
IVFSPEA2ABL1C,WFG9,2,5,0.0297597382622856
IVFSPEA2ABL1C,WFG9,2,6,0.0143189037729385
IVFSPEA2ABL1C,WFG9,2,7,0.0187866278293219
IVFSPEA2ABL1C,WFG9,2,8,0.0190106834791315
IVFSPEA2ABL1C,WFG9,2,9,0.0134361004778647
IVFSPEA2ABL1C,WFG9,2,10,0.0156246258774935
IVFSPEA2ABL1C,WFG9,2,11,0.0154307785215845
IVFSPEA2ABL1C,WFG9,2,12,0.0156525178676781
IVFSPEA2ABL1C,WFG9,2,13,0.0187811952200785
IVFSPEA2ABL1C,WFG9,2,14,0.0200417944916904
IVFSPEA2ABL1C,WFG9,2,15,0.0148933476886257
IVFSPEA2ABL1C,WFG9,2,16,0.0146429326846268
IVFSPEA2ABL1C,WFG9,2,17,0.0155677606238935
IVFSPEA2ABL1C,WFG9,2,18,0.0190836494942712
IVFSPEA2ABL1C,WFG9,2,19,0.0145782296115681
IVFSPEA2ABL1C,WFG9,2,20,0.0164972358824581
IVFSPEA2ABL1C,WFG9,2,21,0.0156510216896492
IVFSPEA2ABL1C,WFG9,2,22,0.0155621904826564
IVFSPEA2ABL1C,WFG9,2,23,0.0166631532058952
IVFSPEA2ABL1C,WFG9,2,24,0.0180607118162611
IVFSPEA2ABL1C,WFG9,2,25,0.0154018872361361
IVFSPEA2ABL1C,WFG9,2,26,0.0139560885588097
IVFSPEA2ABL1C,WFG9,2,27,0.0176650371711083
IVFSPEA2ABL1C,WFG9,2,28,0.0170632148745633
IVFSPEA2ABL1C,WFG9,2,29,0.0191346958261789
IVFSPEA2ABL1C,WFG9,2,30,0.0149014690652101
IVFSPEA2ABL1C,WFG9,2,31,0.0144383057131702
IVFSPEA2ABL1C,WFG9,2,32,0.0152332494267557
IVFSPEA2ABL1C,WFG9,2,33,0.0142665716508861
IVFSPEA2ABL1C,WFG9,2,34,0.0174383186056373
IVFSPEA2ABL1C,WFG9,2,35,0.0143266166069521
IVFSPEA2ABL1C,WFG9,2,36,0.0157517716441183
IVFSPEA2ABL1C,WFG9,2,37,0.0159200593154481
IVFSPEA2ABL1C,WFG9,2,38,0.0177247857143326
IVFSPEA2ABL1C,WFG9,2,39,0.0160260836046101
IVFSPEA2ABL1C,WFG9,2,40,0.0155893353553613
IVFSPEA2ABL1C,WFG9,2,41,0.0146657588500087
IVFSPEA2ABL1C,WFG9,2,42,0.0177163114526687
