Source,Config,Problem,M,D,Run,HV,Path
baseline,SPEA2,MaF2,3,12,51,0.239371895162248,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_51.mat
baseline,SPEA2,MaF2,3,12,52,0.238454530910911,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_52.mat
baseline,SPEA2,MaF2,3,12,53,0.240042839452182,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_53.mat
baseline,SPEA2,MaF2,3,12,54,0.241463603621702,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_54.mat
baseline,SPEA2,MaF2,3,12,55,0.241554124923034,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_55.mat
baseline,SPEA2,MaF2,3,12,56,0.237577458896317,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_56.mat
baseline,SPEA2,MaF2,3,12,57,0.237803647897577,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_57.mat
baseline,SPEA2,MaF2,3,12,58,0.239616761647622,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_58.mat
baseline,SPEA2,MaF2,3,12,59,0.240130824533963,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_59.mat
baseline,SPEA2,MaF2,3,12,6,0.238687579450219,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_6.mat
baseline,SPEA2,MaF2,3,12,60,0.240762070106864,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_60.mat
baseline,SPEA2,MaF2,3,12,7,0.237146836933512,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_7.mat
baseline,SPEA2,MaF2,3,12,8,0.235932914051513,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_8.mat
baseline,SPEA2,MaF2,3,12,9,0.23925178692549,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF2_M3_D12_9.mat
baseline,SPEA2,MaF3,3,12,1,0.961157580716652,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_1.mat
baseline,SPEA2,MaF3,3,12,10,0.963249124539698,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_10.mat
baseline,SPEA2,MaF3,3,12,11,0.962449170979416,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_11.mat
baseline,SPEA2,MaF3,3,12,12,0.961563271399561,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_12.mat
baseline,SPEA2,MaF3,3,12,13,0.961999986344913,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_13.mat
baseline,SPEA2,MaF3,3,12,14,0.961145397284673,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_14.mat
baseline,SPEA2,MaF3,3,12,15,0.962566749858421,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_15.mat
baseline,SPEA2,MaF3,3,12,16,0.959532070026049,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_16.mat
baseline,SPEA2,MaF3,3,12,17,0.96297846357107,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_17.mat
baseline,SPEA2,MaF3,3,12,18,0.962926164406086,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_18.mat
baseline,SPEA2,MaF3,3,12,19,0.961906580690798,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_19.mat
baseline,SPEA2,MaF3,3,12,2,0.962984084671335,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_2.mat
baseline,SPEA2,MaF3,3,12,20,0.962320411921178,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_20.mat
baseline,SPEA2,MaF3,3,12,21,0.96141428234476,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_21.mat
baseline,SPEA2,MaF3,3,12,22,0.962807631009769,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_22.mat
baseline,SPEA2,MaF3,3,12,23,0.962935271145609,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_23.mat
baseline,SPEA2,MaF3,3,12,24,0.962434731411554,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_24.mat
baseline,SPEA2,MaF3,3,12,25,0.960974902425555,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_25.mat
baseline,SPEA2,MaF3,3,12,26,0.962657063732858,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_26.mat
baseline,SPEA2,MaF3,3,12,27,0.961791675499257,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_27.mat
baseline,SPEA2,MaF3,3,12,28,0.961169355143971,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_28.mat
baseline,SPEA2,MaF3,3,12,29,0.961440857500819,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_29.mat
baseline,SPEA2,MaF3,3,12,3,0.961113435281439,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_3.mat
baseline,SPEA2,MaF3,3,12,30,0.962674489572471,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_30.mat
baseline,SPEA2,MaF3,3,12,31,0.961815137350606,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_31.mat
baseline,SPEA2,MaF3,3,12,32,0.960298594522283,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_32.mat
baseline,SPEA2,MaF3,3,12,33,0.962127627306508,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_33.mat
baseline,SPEA2,MaF3,3,12,34,0.96288556238951,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_34.mat
baseline,SPEA2,MaF3,3,12,35,0.959683404244984,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_35.mat
baseline,SPEA2,MaF3,3,12,36,0.962734561990141,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_36.mat
baseline,SPEA2,MaF3,3,12,37,0.961986605914531,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_37.mat
baseline,SPEA2,MaF3,3,12,38,0.962801875926849,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_38.mat
baseline,SPEA2,MaF3,3,12,39,0.962700715708491,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_39.mat
baseline,SPEA2,MaF3,3,12,4,0.961467304693013,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_4.mat
baseline,SPEA2,MaF3,3,12,40,0.962009699646409,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_40.mat
baseline,SPEA2,MaF3,3,12,41,0.959324887896169,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_41.mat
baseline,SPEA2,MaF3,3,12,42,0.963049138680479,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_42.mat
baseline,SPEA2,MaF3,3,12,43,0.962959655083123,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_43.mat
baseline,SPEA2,MaF3,3,12,44,0.962361754692535,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_44.mat
baseline,SPEA2,MaF3,3,12,45,0.962904188875899,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_45.mat
baseline,SPEA2,MaF3,3,12,46,0.962712261326418,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_46.mat
baseline,SPEA2,MaF3,3,12,47,0.962864925909511,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_47.mat
baseline,SPEA2,MaF3,3,12,48,0.962551438595816,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_48.mat
baseline,SPEA2,MaF3,3,12,49,0.96313823275576,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_49.mat
baseline,SPEA2,MaF3,3,12,5,0.961330299947895,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_5.mat
baseline,SPEA2,MaF3,3,12,50,0.961049678250462,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_50.mat
baseline,SPEA2,MaF3,3,12,51,0.962712802095997,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_51.mat
baseline,SPEA2,MaF3,3,12,52,0.962745590507347,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_52.mat
baseline,SPEA2,MaF3,3,12,53,0.960262891269713,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_53.mat
baseline,SPEA2,MaF3,3,12,54,0.962168683014904,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_54.mat
baseline,SPEA2,MaF3,3,12,55,0.960726418323344,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_55.mat
baseline,SPEA2,MaF3,3,12,56,0.962812254710408,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_56.mat
baseline,SPEA2,MaF3,3,12,57,0.962917014820115,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_57.mat
baseline,SPEA2,MaF3,3,12,58,0.962900515780849,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_58.mat
baseline,SPEA2,MaF3,3,12,59,0.962403604726433,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_59.mat
baseline,SPEA2,MaF3,3,12,6,0.962471890832999,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_6.mat
baseline,SPEA2,MaF3,3,12,60,0.961628222815998,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_60.mat
baseline,SPEA2,MaF3,3,12,7,0.96276061251227,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_7.mat
baseline,SPEA2,MaF3,3,12,8,0.96250024504665,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_8.mat
baseline,SPEA2,MaF3,3,12,9,0.963099443097602,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF3_M3_D12_9.mat
baseline,SPEA2,MaF4,3,12,1,0.527298844193027,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_1.mat
baseline,SPEA2,MaF4,3,12,10,0.532882988920444,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_10.mat
baseline,SPEA2,MaF4,3,12,11,0.529021632317006,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_11.mat
baseline,SPEA2,MaF4,3,12,12,0.526959048982846,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_12.mat
baseline,SPEA2,MaF4,3,12,13,0.532072289862079,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_13.mat
baseline,SPEA2,MaF4,3,12,14,0.530305769324787,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_14.mat
baseline,SPEA2,MaF4,3,12,15,0.529333094658565,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_15.mat
baseline,SPEA2,MaF4,3,12,16,0.530899578410313,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_16.mat
baseline,SPEA2,MaF4,3,12,17,0.530452013579565,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_17.mat
baseline,SPEA2,MaF4,3,12,18,0.527890347386611,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_18.mat
baseline,SPEA2,MaF4,3,12,19,0.53100534014088,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_19.mat
baseline,SPEA2,MaF4,3,12,2,0.528369634174163,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_2.mat
baseline,SPEA2,MaF4,3,12,20,0.530605650597971,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_20.mat
baseline,SPEA2,MaF4,3,12,21,0.53084044760735,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_21.mat
baseline,SPEA2,MaF4,3,12,22,0.532035173560905,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_22.mat
baseline,SPEA2,MaF4,3,12,23,0.526787223294789,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_23.mat
baseline,SPEA2,MaF4,3,12,24,0.530443277516352,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_24.mat
baseline,SPEA2,MaF4,3,12,25,0.530101309655555,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_25.mat
baseline,SPEA2,MaF4,3,12,26,0.523674977130144,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_26.mat
baseline,SPEA2,MaF4,3,12,27,0.529145332462785,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_27.mat
baseline,SPEA2,MaF4,3,12,28,0.527438200295201,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_28.mat
baseline,SPEA2,MaF4,3,12,29,0.531857348960185,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_29.mat
baseline,SPEA2,MaF4,3,12,3,0.530951332977231,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_3.mat
baseline,SPEA2,MaF4,3,12,30,0.531786640018332,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_30.mat
baseline,SPEA2,MaF4,3,12,31,0.532549791756258,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_31.mat
baseline,SPEA2,MaF4,3,12,32,0.530378837250551,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_32.mat
baseline,SPEA2,MaF4,3,12,33,0.529480414629724,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_33.mat
baseline,SPEA2,MaF4,3,12,34,0.529092590274483,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_34.mat
baseline,SPEA2,MaF4,3,12,35,0.532205878066275,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_35.mat
baseline,SPEA2,MaF4,3,12,36,0.534783732421301,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_36.mat
baseline,SPEA2,MaF4,3,12,37,0.530242783955283,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_37.mat
baseline,SPEA2,MaF4,3,12,38,0.529616012469912,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_38.mat
baseline,SPEA2,MaF4,3,12,39,0.528357285293781,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_39.mat
baseline,SPEA2,MaF4,3,12,4,0.530969165780809,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_4.mat
baseline,SPEA2,MaF4,3,12,40,0.527540986363515,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_40.mat
baseline,SPEA2,MaF4,3,12,41,0.531337993595321,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_41.mat
baseline,SPEA2,MaF4,3,12,42,0.531523966176135,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_42.mat
baseline,SPEA2,MaF4,3,12,43,0.530782326656782,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_43.mat
baseline,SPEA2,MaF4,3,12,44,0.53343015142889,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_44.mat
baseline,SPEA2,MaF4,3,12,45,0.530231873946336,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_45.mat
baseline,SPEA2,MaF4,3,12,46,0.530730182260699,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_46.mat
baseline,SPEA2,MaF4,3,12,47,0.523020265480191,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_47.mat
baseline,SPEA2,MaF4,3,12,48,0.529958083363786,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_48.mat
baseline,SPEA2,MaF4,3,12,49,0.526704173253258,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_49.mat
baseline,SPEA2,MaF4,3,12,5,0.530234119062854,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_5.mat
baseline,SPEA2,MaF4,3,12,50,0.525053276444701,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_50.mat
baseline,SPEA2,MaF4,3,12,51,0.530141688482849,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_51.mat
baseline,SPEA2,MaF4,3,12,52,0.527001832178497,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_52.mat
baseline,SPEA2,MaF4,3,12,53,0.529481093372634,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_53.mat
baseline,SPEA2,MaF4,3,12,54,0.532277157637032,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_54.mat
baseline,SPEA2,MaF4,3,12,55,0.53217924938993,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_55.mat
baseline,SPEA2,MaF4,3,12,56,0.531432647603016,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_56.mat
baseline,SPEA2,MaF4,3,12,57,0.533978289882752,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_57.mat
baseline,SPEA2,MaF4,3,12,58,0.530688118164588,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_58.mat
baseline,SPEA2,MaF4,3,12,59,0.533374149933408,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_59.mat
baseline,SPEA2,MaF4,3,12,6,0.530882592033215,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_6.mat
baseline,SPEA2,MaF4,3,12,60,0.525188175962101,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_60.mat
baseline,SPEA2,MaF4,3,12,7,0.523039039099265,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_7.mat
baseline,SPEA2,MaF4,3,12,8,0.531609090537245,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_8.mat
baseline,SPEA2,MaF4,3,12,9,0.529601178992775,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF4_M3_D12_9.mat
baseline,SPEA2,MaF5,3,12,1,0.556473041967904,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF5_M3_D12_1.mat
baseline,SPEA2,MaF5,3,12,10,0.347040484165459,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF5_M3_D12_10.mat
baseline,SPEA2,MaF5,3,12,11,0.347190646487073,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF5_M3_D12_11.mat
baseline,SPEA2,MaF5,3,12,12,0.55619217582429,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF5_M3_D12_12.mat
baseline,SPEA2,MaF5,3,12,13,0.553967075256003,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/SPEA2/SPEA2_MaF5_M3_D12_13.mat
