Source,Config,Problem,M,D,Run,HasHV,HV,HasIGD,IGD,Path
baseline,NSGAII,ZDT2,2,30,52,1,0.443933257973485,1,0.00505103206772799,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_52.mat
baseline,NSGAII,ZDT2,2,30,53,1,0.444088975462035,1,0.00482460896739511,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_53.mat
baseline,NSGAII,ZDT2,2,30,54,1,0.444060430362027,1,0.00498426524879065,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_54.mat
baseline,NSGAII,ZDT2,2,30,55,1,0.444350473486096,1,0.00456837862660218,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_55.mat
baseline,NSGAII,ZDT2,2,30,56,1,0.443537966609817,1,0.00525990349770801,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_56.mat
baseline,NSGAII,ZDT2,2,30,57,1,0.444109376479387,1,0.00488870633485047,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_57.mat
baseline,NSGAII,ZDT2,2,30,58,1,0.444002046841793,1,0.00476620958243383,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_58.mat
baseline,NSGAII,ZDT2,2,30,59,1,0.444179028153963,1,0.00504807724847255,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_59.mat
baseline,NSGAII,ZDT2,2,30,6,1,0.444243522221969,1,0.00472937278903362,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_6.mat
baseline,NSGAII,ZDT2,2,30,60,1,0.443623173176119,1,0.00501862069824707,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_60.mat
baseline,NSGAII,ZDT2,2,30,7,1,0.443955200354564,1,0.00510987973022798,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_7.mat
baseline,NSGAII,ZDT2,2,30,8,1,0.443669817827531,1,0.00508148623520631,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_8.mat
baseline,NSGAII,ZDT2,2,30,9,1,0.443891785423568,1,0.00486477377319805,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT2_M2_D30_9.mat
baseline,NSGAII,ZDT3,2,30,1,1,0.599391380664143,1,0.00573313594550523,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_1.mat
baseline,NSGAII,ZDT3,2,30,10,1,0.599226521292521,1,0.00561429464212725,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_10.mat
baseline,NSGAII,ZDT3,2,30,11,1,0.599316593035138,1,0.00538868845589166,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_11.mat
baseline,NSGAII,ZDT3,2,30,12,1,0.599414731777156,1,0.00533565484669679,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_12.mat
baseline,NSGAII,ZDT3,2,30,13,1,0.599458890596041,1,0.00531012014669378,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_13.mat
baseline,NSGAII,ZDT3,2,30,14,1,0.599336962932777,1,0.00551335282344266,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_14.mat
baseline,NSGAII,ZDT3,2,30,15,1,0.599367811772609,1,0.00549413074454546,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_15.mat
baseline,NSGAII,ZDT3,2,30,16,1,0.599570559447269,1,0.0049832585137168,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_16.mat
baseline,NSGAII,ZDT3,2,30,17,1,0.599478242908257,1,0.00536944622251554,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_17.mat
baseline,NSGAII,ZDT3,2,30,18,1,0.599492144996567,1,0.00514221301660841,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_18.mat
baseline,NSGAII,ZDT3,2,30,19,1,0.599475942887329,1,0.00519911391018313,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_19.mat
baseline,NSGAII,ZDT3,2,30,2,1,0.5993848078101,1,0.00542368634913269,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_2.mat
baseline,NSGAII,ZDT3,2,30,20,1,0.599397626847894,1,0.00555943944977391,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_20.mat
baseline,NSGAII,ZDT3,2,30,21,1,0.599479227997158,1,0.00523775860581323,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_21.mat
baseline,NSGAII,ZDT3,2,30,22,1,0.599364585585103,1,0.00559096464826391,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_22.mat
baseline,NSGAII,ZDT3,2,30,23,1,0.599405394519088,1,0.00536109367815154,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_23.mat
baseline,NSGAII,ZDT3,2,30,24,1,0.59947903021036,1,0.00528430045116345,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_24.mat
baseline,NSGAII,ZDT3,2,30,25,1,0.59934607577342,1,0.00532111749146712,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_25.mat
baseline,NSGAII,ZDT3,2,30,26,1,0.599439405290533,1,0.00507524238377382,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_26.mat
baseline,NSGAII,ZDT3,2,30,27,1,0.599278179581217,1,0.00577185679828596,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_27.mat
baseline,NSGAII,ZDT3,2,30,28,1,0.599328046555719,1,0.00561934393190607,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_28.mat
baseline,NSGAII,ZDT3,2,30,29,1,0.599364016694988,1,0.00545313636781288,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_29.mat
baseline,NSGAII,ZDT3,2,30,3,1,0.599444419974144,1,0.00542208380825487,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_3.mat
baseline,NSGAII,ZDT3,2,30,30,1,0.599434202558816,1,0.00525656371978813,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_30.mat
baseline,NSGAII,ZDT3,2,30,31,1,0.599507081711953,1,0.00513156116645158,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_31.mat
baseline,NSGAII,ZDT3,2,30,32,1,0.599373208534832,1,0.00549493557750006,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_32.mat
baseline,NSGAII,ZDT3,2,30,33,1,0.599192340372826,1,0.00587275254270274,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_33.mat
baseline,NSGAII,ZDT3,2,30,34,1,0.599455501881769,1,0.00543673120328974,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_34.mat
baseline,NSGAII,ZDT3,2,30,35,1,0.599416270351965,1,0.00544040688191119,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_35.mat
baseline,NSGAII,ZDT3,2,30,36,1,0.599391192664028,1,0.00532836468682482,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_36.mat
baseline,NSGAII,ZDT3,2,30,37,1,0.599334727013538,1,0.00555459298109252,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_37.mat
baseline,NSGAII,ZDT3,2,30,38,1,0.599200713468577,1,0.0057206417312311,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_38.mat
baseline,NSGAII,ZDT3,2,30,39,1,0.599273548176199,1,0.00565266104395962,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_39.mat
baseline,NSGAII,ZDT3,2,30,4,1,0.599429464277732,1,0.00557339818432544,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_4.mat
baseline,NSGAII,ZDT3,2,30,40,1,0.599555500792839,1,0.00508049572462475,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_40.mat
baseline,NSGAII,ZDT3,2,30,41,1,0.599373028827794,1,0.00570825831108891,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_41.mat
baseline,NSGAII,ZDT3,2,30,42,1,0.599510624137503,1,0.00524177583121458,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_42.mat
baseline,NSGAII,ZDT3,2,30,43,1,0.599527670940185,1,0.005280034453534,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_43.mat
baseline,NSGAII,ZDT3,2,30,44,1,0.59934715890267,1,0.00572013023028293,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_44.mat
baseline,NSGAII,ZDT3,2,30,45,1,0.599258232929285,1,0.00572018857987028,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_45.mat
baseline,NSGAII,ZDT3,2,30,46,1,0.599458855599009,1,0.00554013587116895,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_46.mat
baseline,NSGAII,ZDT3,2,30,47,1,0.599431430192313,1,0.0053353689543536,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_47.mat
baseline,NSGAII,ZDT3,2,30,48,1,0.59947252971298,1,0.00523746997716811,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_48.mat
baseline,NSGAII,ZDT3,2,30,49,1,0.599350050941762,1,0.00537625356267167,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_49.mat
baseline,NSGAII,ZDT3,2,30,5,1,0.599184833930195,1,0.00565547214628147,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_5.mat
baseline,NSGAII,ZDT3,2,30,50,1,0.599470011935847,1,0.00518659466572875,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_50.mat
baseline,NSGAII,ZDT3,2,30,51,1,0.599348008525709,1,0.00544226045211839,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_51.mat
baseline,NSGAII,ZDT3,2,30,52,1,0.599370433924527,1,0.00546207775816887,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_52.mat
baseline,NSGAII,ZDT3,2,30,53,1,0.599394722048,1,0.00552587322567331,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_53.mat
baseline,NSGAII,ZDT3,2,30,54,1,0.599312496295746,1,0.00542219886272732,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_54.mat
baseline,NSGAII,ZDT3,2,30,55,1,0.599426165807002,1,0.00554954749469122,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_55.mat
baseline,NSGAII,ZDT3,2,30,56,1,0.599458074528482,1,0.00527710184371599,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_56.mat
baseline,NSGAII,ZDT3,2,30,57,1,0.599265369016464,1,0.00550712607321394,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_57.mat
baseline,NSGAII,ZDT3,2,30,58,1,0.599515133456858,1,0.00529204090255575,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_58.mat
baseline,NSGAII,ZDT3,2,30,59,1,0.599417038796878,1,0.00546685824576707,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_59.mat
baseline,NSGAII,ZDT3,2,30,6,1,0.599373987438778,1,0.00545052815011607,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_6.mat
baseline,NSGAII,ZDT3,2,30,60,1,0.599402744174183,1,0.00545122352404045,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_60.mat
baseline,NSGAII,ZDT3,2,30,7,1,0.599533144945524,1,0.00507397834002518,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_7.mat
baseline,NSGAII,ZDT3,2,30,8,1,0.599456335936097,1,0.00528529293981631,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_8.mat
baseline,NSGAII,ZDT3,2,30,9,1,0.599494048589604,1,0.00526865348214178,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT3_M2_D30_9.mat
baseline,NSGAII,ZDT4,2,10,1,1,0.719087889194369,1,0.00483399220827618,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_1.mat
baseline,NSGAII,ZDT4,2,10,10,1,0.719398065970598,1,0.00494599879381318,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_10.mat
baseline,NSGAII,ZDT4,2,10,11,1,0.719167820329571,1,0.00493731950740639,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_11.mat
baseline,NSGAII,ZDT4,2,10,12,1,0.719881432066565,1,0.00440857169975009,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_12.mat
baseline,NSGAII,ZDT4,2,10,13,1,0.719500971770011,1,0.0045258848525005,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_13.mat
baseline,NSGAII,ZDT4,2,10,14,1,0.719783402194377,1,0.00459977606127548,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_14.mat
baseline,NSGAII,ZDT4,2,10,15,1,0.719816711643558,1,0.00448721150813494,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_15.mat
baseline,NSGAII,ZDT4,2,10,16,1,0.719677640125128,1,0.00437533762911747,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_16.mat
baseline,NSGAII,ZDT4,2,10,17,1,0.719750250093506,1,0.00446174929089363,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_17.mat
baseline,NSGAII,ZDT4,2,10,18,1,0.719563480357194,1,0.00457496742330548,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_18.mat
baseline,NSGAII,ZDT4,2,10,19,1,0.719691183675281,1,0.00452265148893137,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_19.mat
baseline,NSGAII,ZDT4,2,10,2,1,0.719759315819826,1,0.0045982752523131,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_2.mat
baseline,NSGAII,ZDT4,2,10,20,1,0.719151098483461,1,0.00471648306422529,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_20.mat
baseline,NSGAII,ZDT4,2,10,21,1,0.71973341322783,1,0.00456735166508006,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_21.mat
baseline,NSGAII,ZDT4,2,10,22,1,0.719580330814537,1,0.00450281180872224,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_22.mat
baseline,NSGAII,ZDT4,2,10,23,1,0.719545709996894,1,0.00446771781820782,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_23.mat
baseline,NSGAII,ZDT4,2,10,24,1,0.719714481360109,1,0.00454075983519324,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_24.mat
baseline,NSGAII,ZDT4,2,10,25,1,0.718946747792,1,0.00458336428961092,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_25.mat
baseline,NSGAII,ZDT4,2,10,26,1,0.719880727305961,1,0.00448969280294,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_26.mat
baseline,NSGAII,ZDT4,2,10,27,1,0.71954792188981,1,0.00470302914082653,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_27.mat
baseline,NSGAII,ZDT4,2,10,28,1,0.719533446710746,1,0.00466807022761351,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_28.mat
baseline,NSGAII,ZDT4,2,10,29,1,0.71961124605557,1,0.00479876228977717,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_29.mat
baseline,NSGAII,ZDT4,2,10,3,1,0.71967813653826,1,0.00439517598737893,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_3.mat
baseline,NSGAII,ZDT4,2,10,30,1,0.719897357004691,1,0.00434078241156067,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_30.mat
baseline,NSGAII,ZDT4,2,10,31,1,0.719619240102657,1,0.00474800638816658,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_31.mat
baseline,NSGAII,ZDT4,2,10,32,1,0.719641522315127,1,0.00459057804370181,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_32.mat
baseline,NSGAII,ZDT4,2,10,33,1,0.719737609251339,1,0.00447638982114287,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_33.mat
baseline,NSGAII,ZDT4,2,10,34,1,0.719725717677946,1,0.00437116339056802,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_34.mat
baseline,NSGAII,ZDT4,2,10,35,1,0.718667802494215,1,0.0047736914005349,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_35.mat
baseline,NSGAII,ZDT4,2,10,36,1,0.719653163362908,1,0.00451221606554169,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_36.mat
baseline,NSGAII,ZDT4,2,10,37,1,0.719563052003716,1,0.00464360556425712,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_37.mat
baseline,NSGAII,ZDT4,2,10,38,1,0.719463856427313,1,0.00442543216359975,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_38.mat
baseline,NSGAII,ZDT4,2,10,39,1,0.718864157069197,1,0.00472256977752853,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_39.mat
baseline,NSGAII,ZDT4,2,10,4,1,0.719794625000944,1,0.00445248406137886,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_4.mat
baseline,NSGAII,ZDT4,2,10,40,1,0.719507182940636,1,0.00464697545886191,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_40.mat
baseline,NSGAII,ZDT4,2,10,41,1,0.719678095587541,1,0.0044474817248348,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_41.mat
baseline,NSGAII,ZDT4,2,10,42,1,0.71915410506683,1,0.00489599161944569,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_42.mat
baseline,NSGAII,ZDT4,2,10,43,1,0.719724408198079,1,0.00454669636069726,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_43.mat
baseline,NSGAII,ZDT4,2,10,44,1,0.719231085110293,1,0.00459136518719849,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_44.mat
baseline,NSGAII,ZDT4,2,10,45,1,0.719400791071018,1,0.0047299513799869,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_45.mat
baseline,NSGAII,ZDT4,2,10,46,1,0.719713035007974,1,0.0044634640435175,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_46.mat
baseline,NSGAII,ZDT4,2,10,47,1,0.719578793288465,1,0.00452858403238094,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_47.mat
baseline,NSGAII,ZDT4,2,10,48,1,0.71967867381599,1,0.00471319165701073,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_48.mat
baseline,NSGAII,ZDT4,2,10,49,1,0.719535180500384,1,0.0044486028920729,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_49.mat
baseline,NSGAII,ZDT4,2,10,5,1,0.719893877242817,1,0.0042933959272324,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_5.mat
baseline,NSGAII,ZDT4,2,10,50,1,0.719627570889339,1,0.00445790761031191,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_50.mat
baseline,NSGAII,ZDT4,2,10,51,1,0.719583083669947,1,0.00453367145504192,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_51.mat
baseline,NSGAII,ZDT4,2,10,52,1,0.719514690118514,1,0.00468750684358677,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_ZDT4_M2_D10_52.mat
