Algorithm,Problem,M,D,Run,HasHV,HV,Path
ARMOEA,WFG4,2,11,90,1,0.347174410128928,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_90.mat
ARMOEA,WFG4,2,11,91,1,0.347140908512504,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_91.mat
ARMOEA,WFG4,2,11,92,1,0.347214617930381,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_92.mat
ARMOEA,WFG4,2,11,93,1,0.347184170814157,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_93.mat
ARMOEA,WFG4,2,11,94,1,0.347196379503757,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_94.mat
ARMOEA,WFG4,2,11,95,1,0.347205827943903,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_95.mat
ARMOEA,WFG4,2,11,96,1,0.347168118228954,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_96.mat
ARMOEA,WFG4,2,11,97,1,0.347093584818014,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_97.mat
ARMOEA,WFG4,2,11,98,1,0.347190969452417,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_98.mat
ARMOEA,WFG4,2,11,99,1,0.347214038081594,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M2_D11_99.mat
ARMOEA,WFG4,3,12,1,1,0.559039338127076,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_1.mat
ARMOEA,WFG4,3,12,10,1,0.559286153661104,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_10.mat
ARMOEA,WFG4,3,12,100,1,0.559056440500258,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_100.mat
ARMOEA,WFG4,3,12,11,1,0.559087025815045,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_11.mat
ARMOEA,WFG4,3,12,12,1,0.559156089944406,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_12.mat
ARMOEA,WFG4,3,12,13,1,0.559346196328018,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_13.mat
ARMOEA,WFG4,3,12,14,1,0.558786707648248,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_14.mat
ARMOEA,WFG4,3,12,15,1,0.559046438351976,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_15.mat
ARMOEA,WFG4,3,12,16,1,0.558978185447445,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_16.mat
ARMOEA,WFG4,3,12,17,1,0.559104384410692,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_17.mat
ARMOEA,WFG4,3,12,18,1,0.558931963640561,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_18.mat
ARMOEA,WFG4,3,12,19,1,0.559307015039154,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_19.mat
ARMOEA,WFG4,3,12,2,1,0.559193448757605,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_2.mat
ARMOEA,WFG4,3,12,20,1,0.559059740810422,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_20.mat
ARMOEA,WFG4,3,12,21,1,0.559242573621195,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_21.mat
ARMOEA,WFG4,3,12,22,1,0.558796803816182,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_22.mat
ARMOEA,WFG4,3,12,23,1,0.559142248956111,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_23.mat
ARMOEA,WFG4,3,12,24,1,0.558575875948859,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_24.mat
ARMOEA,WFG4,3,12,25,1,0.558459880167228,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_25.mat
ARMOEA,WFG4,3,12,26,1,0.559267171993399,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_26.mat
ARMOEA,WFG4,3,12,27,1,0.559300973138643,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_27.mat
ARMOEA,WFG4,3,12,28,1,0.559209697522069,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_28.mat
ARMOEA,WFG4,3,12,29,1,0.559193727932406,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_29.mat
ARMOEA,WFG4,3,12,3,1,0.559214718399184,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_3.mat
ARMOEA,WFG4,3,12,30,1,0.559040495430711,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_30.mat
ARMOEA,WFG4,3,12,31,1,0.559003843034401,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_31.mat
ARMOEA,WFG4,3,12,32,1,0.559142909149179,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_32.mat
ARMOEA,WFG4,3,12,33,1,0.558487651099676,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_33.mat
ARMOEA,WFG4,3,12,34,1,0.559063404458125,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_34.mat
ARMOEA,WFG4,3,12,35,1,0.559110738991194,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_35.mat
ARMOEA,WFG4,3,12,36,1,0.559222518661928,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_36.mat
ARMOEA,WFG4,3,12,37,1,0.55934253820034,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_37.mat
ARMOEA,WFG4,3,12,38,1,0.559073852102525,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_38.mat
ARMOEA,WFG4,3,12,39,1,0.559063534876594,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_39.mat
ARMOEA,WFG4,3,12,4,1,0.5590148022433,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_4.mat
ARMOEA,WFG4,3,12,40,1,0.559028415005715,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_40.mat
ARMOEA,WFG4,3,12,41,1,0.558981929378646,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_41.mat
ARMOEA,WFG4,3,12,42,1,0.559120767991405,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_42.mat
ARMOEA,WFG4,3,12,43,1,0.558955730524599,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_43.mat
ARMOEA,WFG4,3,12,44,1,0.559165375152823,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_44.mat
ARMOEA,WFG4,3,12,45,1,0.559080524901233,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_45.mat
ARMOEA,WFG4,3,12,46,1,0.55898016028387,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_46.mat
ARMOEA,WFG4,3,12,47,1,0.559277543545649,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_47.mat
ARMOEA,WFG4,3,12,48,1,0.559080029216662,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_48.mat
ARMOEA,WFG4,3,12,49,1,0.559173571651632,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_49.mat
ARMOEA,WFG4,3,12,5,1,0.558798992305197,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_5.mat
ARMOEA,WFG4,3,12,50,1,0.55916182978782,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_50.mat
ARMOEA,WFG4,3,12,51,1,0.559029293302778,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_51.mat
ARMOEA,WFG4,3,12,52,1,0.559066604215998,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_52.mat
ARMOEA,WFG4,3,12,53,1,0.559018856445884,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_53.mat
ARMOEA,WFG4,3,12,54,1,0.559065337335924,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_54.mat
ARMOEA,WFG4,3,12,55,1,0.558709631253239,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_55.mat
ARMOEA,WFG4,3,12,56,1,0.559199848512047,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_56.mat
ARMOEA,WFG4,3,12,57,1,0.558993171434754,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_57.mat
ARMOEA,WFG4,3,12,58,1,0.559414689598126,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_58.mat
ARMOEA,WFG4,3,12,59,1,0.558918681018466,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_59.mat
ARMOEA,WFG4,3,12,6,1,0.559133738018148,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_6.mat
ARMOEA,WFG4,3,12,60,1,0.559173717482553,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_60.mat
ARMOEA,WFG4,3,12,61,1,0.558776602852889,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_61.mat
ARMOEA,WFG4,3,12,62,1,0.55902292443949,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_62.mat
ARMOEA,WFG4,3,12,63,1,0.558970787507965,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_63.mat
ARMOEA,WFG4,3,12,64,1,0.559127974843819,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_64.mat
ARMOEA,WFG4,3,12,65,1,0.559224610977545,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_65.mat
ARMOEA,WFG4,3,12,66,1,0.559017730375127,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_66.mat
ARMOEA,WFG4,3,12,67,1,0.558939995684891,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_67.mat
ARMOEA,WFG4,3,12,68,1,0.559102029328407,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_68.mat
ARMOEA,WFG4,3,12,69,1,0.558813747608501,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_69.mat
ARMOEA,WFG4,3,12,7,1,0.559134979156278,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_7.mat
ARMOEA,WFG4,3,12,70,1,0.558916991173957,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_70.mat
ARMOEA,WFG4,3,12,71,1,0.558854711520797,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_71.mat
ARMOEA,WFG4,3,12,72,1,0.559188841059482,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_72.mat
ARMOEA,WFG4,3,12,73,1,0.558914387170618,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_73.mat
ARMOEA,WFG4,3,12,74,1,0.559018801651318,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_74.mat
ARMOEA,WFG4,3,12,75,1,0.559123122740492,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_75.mat
ARMOEA,WFG4,3,12,76,1,0.558742216425425,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_76.mat
ARMOEA,WFG4,3,12,77,1,0.559093537386082,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_77.mat
ARMOEA,WFG4,3,12,78,1,0.558723809413525,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_78.mat
ARMOEA,WFG4,3,12,79,1,0.559038398921164,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_79.mat
ARMOEA,WFG4,3,12,8,1,0.558942997187686,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_8.mat
ARMOEA,WFG4,3,12,80,1,0.559331214822912,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_80.mat
ARMOEA,WFG4,3,12,81,1,0.559276535175762,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_81.mat
ARMOEA,WFG4,3,12,82,1,0.558712072450679,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_82.mat
ARMOEA,WFG4,3,12,83,1,0.559137653398705,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_83.mat
ARMOEA,WFG4,3,12,84,1,0.558933384765793,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_84.mat
ARMOEA,WFG4,3,12,85,1,0.559186800714958,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_85.mat
ARMOEA,WFG4,3,12,86,1,0.559217023547924,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_86.mat
ARMOEA,WFG4,3,12,87,1,0.559177514090166,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_87.mat
ARMOEA,WFG4,3,12,88,1,0.559037756709703,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_88.mat
ARMOEA,WFG4,3,12,89,1,0.559268913957558,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_89.mat
ARMOEA,WFG4,3,12,9,1,0.559314386285491,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_9.mat
ARMOEA,WFG4,3,12,90,1,0.559033027863674,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_90.mat
ARMOEA,WFG4,3,12,91,1,0.558788360875906,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_91.mat
ARMOEA,WFG4,3,12,92,1,0.558842136069722,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_92.mat
ARMOEA,WFG4,3,12,93,1,0.559297563727465,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_93.mat
ARMOEA,WFG4,3,12,94,1,0.559129248788704,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_94.mat
ARMOEA,WFG4,3,12,95,1,0.559044789396645,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_95.mat
ARMOEA,WFG4,3,12,96,1,0.558988236575859,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_96.mat
ARMOEA,WFG4,3,12,97,1,0.559184596639417,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_97.mat
ARMOEA,WFG4,3,12,98,1,0.558896046339285,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_98.mat
ARMOEA,WFG4,3,12,99,1,0.558870134877075,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG4_M3_D12_99.mat
ARMOEA,WFG5,2,11,1,1,0.312805346228519,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_1.mat
ARMOEA,WFG5,2,11,10,1,0.313026192464933,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_10.mat
ARMOEA,WFG5,2,11,100,1,0.313069572905746,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_100.mat
ARMOEA,WFG5,2,11,11,1,0.313057616568561,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_11.mat
ARMOEA,WFG5,2,11,12,1,0.312911557816546,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_12.mat
ARMOEA,WFG5,2,11,13,1,0.313321676583199,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_13.mat
ARMOEA,WFG5,2,11,14,1,0.313243365624551,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_14.mat
ARMOEA,WFG5,2,11,15,1,0.313317937435842,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_15.mat
ARMOEA,WFG5,2,11,16,1,0.313241925270536,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_16.mat
ARMOEA,WFG5,2,11,17,1,0.312839771326157,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_17.mat
ARMOEA,WFG5,2,11,18,1,0.313171564025029,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_18.mat
ARMOEA,WFG5,2,11,19,1,0.313110064585205,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_19.mat
ARMOEA,WFG5,2,11,2,1,0.313237119305015,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_2.mat
ARMOEA,WFG5,2,11,20,1,0.313355736249957,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_20.mat
ARMOEA,WFG5,2,11,21,1,0.313216255653999,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_21.mat
ARMOEA,WFG5,2,11,22,1,0.313262222315407,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_22.mat
ARMOEA,WFG5,2,11,23,1,0.313303511417123,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_23.mat
ARMOEA,WFG5,2,11,24,1,0.31330696447763,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_24.mat
ARMOEA,WFG5,2,11,25,1,0.313292234427568,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_25.mat
ARMOEA,WFG5,2,11,26,1,0.312070163873287,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_26.mat
ARMOEA,WFG5,2,11,27,1,0.313188789580846,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_27.mat
ARMOEA,WFG5,2,11,28,1,0.313036260034485,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_28.mat
ARMOEA,WFG5,2,11,29,1,0.313063201071784,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_29.mat
ARMOEA,WFG5,2,11,3,1,0.313335509606594,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_3.mat
ARMOEA,WFG5,2,11,30,1,0.313343286131015,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_30.mat
ARMOEA,WFG5,2,11,31,1,0.313362927940645,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_31.mat
ARMOEA,WFG5,2,11,32,1,0.312478189966784,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_32.mat
ARMOEA,WFG5,2,11,33,1,0.313193048628448,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_33.mat
ARMOEA,WFG5,2,11,34,1,0.312106370131798,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_34.mat
ARMOEA,WFG5,2,11,35,1,0.313248293146143,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_35.mat
ARMOEA,WFG5,2,11,36,1,0.313207773114007,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/ARMOEA_DTLZ1_M2/ARMOEA_WFG5_M2_D11_36.mat
