Problem,R,C,Run,IGD
DTLZ7_M3,0.0,0.27,12,0.06096993031076123
DTLZ7_M3,0.0,0.27,13,0.05907426992189101
DTLZ7_M3,0.0,0.27,14,0.05977326423491023
DTLZ7_M3,0.0,0.27,15,0.05926210074145111
DTLZ7_M3,0.0,0.27,16,0.06133682452916655
DTLZ7_M3,0.0,0.27,17,0.06007928427911352
DTLZ7_M3,0.0,0.27,18,0.05966050624749914
DTLZ7_M3,0.0,0.27,19,0.062369700141084845
DTLZ7_M3,0.0,0.27,20,0.05903182049951969
DTLZ7_M3,0.0,0.27,21,0.062428331945497635
DTLZ7_M3,0.0,0.27,22,0.05969835354816793
DTLZ7_M3,0.0,0.27,23,0.05955773532793016
DTLZ7_M3,0.0,0.27,24,0.06001678157705135
DTLZ7_M3,0.0,0.27,25,0.060195110732793634
DTLZ7_M3,0.0,0.27,26,0.05983343423763182
DTLZ7_M3,0.0,0.27,27,0.059455097210429166
DTLZ7_M3,0.0,0.27,28,0.06028962990361805
DTLZ7_M3,0.0,0.27,29,0.7989940747548171
DTLZ7_M3,0.0,0.27,30,0.059173263548126485
WFG4_M2,0.0,0.27,1,0.013653794091245655
WFG4_M2,0.0,0.27,2,0.012971705233040769
WFG4_M2,0.0,0.27,3,0.013649008751544721
WFG4_M2,0.0,0.27,4,0.013225209863900758
WFG4_M2,0.0,0.27,5,0.014198610352163911
WFG4_M2,0.0,0.27,6,0.01429918874991755
WFG4_M2,0.0,0.27,7,0.01373917314455889
WFG4_M2,0.0,0.27,8,0.013876939048773167
WFG4_M2,0.0,0.27,9,0.013733772494834064
WFG4_M2,0.0,0.27,10,0.013003789221576644
WFG4_M2,0.0,0.27,11,0.013610441829286533
WFG4_M2,0.0,0.27,12,0.013331051084677454
WFG4_M2,0.0,0.27,13,0.013964394482500498
WFG4_M2,0.0,0.27,14,0.013842909258166164
WFG4_M2,0.0,0.27,15,0.013160178067304958
WFG4_M2,0.0,0.27,16,0.013147157094544176
WFG4_M2,0.0,0.27,17,0.013499683119140281
WFG4_M2,0.0,0.27,18,0.012860345789732296
WFG4_M2,0.0,0.27,19,0.013793888405678953
WFG4_M2,0.0,0.27,20,0.013512658354119375
WFG4_M2,0.0,0.27,21,0.013409729652930929
WFG4_M2,0.0,0.27,22,0.014451528708089837
WFG4_M2,0.0,0.27,23,0.013900951550745009
WFG4_M2,0.0,0.27,24,0.01294026859304749
WFG4_M2,0.0,0.27,25,0.013519196822177627
WFG4_M2,0.0,0.27,26,0.013188926214687877
WFG4_M2,0.0,0.27,27,0.013473577332611524
WFG4_M2,0.0,0.27,28,0.013540451738446643
WFG4_M2,0.0,0.27,29,0.013349282160997513
WFG4_M2,0.0,0.27,30,0.013194447608614077
DTLZ2_M2,0.0,0.32,1,0.004117150448998004
DTLZ2_M2,0.0,0.32,2,0.0041070744576296465
DTLZ2_M2,0.0,0.32,3,0.004212857580568418
DTLZ2_M2,0.0,0.32,4,0.004173527715464815
DTLZ2_M2,0.0,0.32,5,0.004130880989774022
DTLZ2_M2,0.0,0.32,6,0.004173684137045424
DTLZ2_M2,0.0,0.32,7,0.004129155450114072
DTLZ2_M2,0.0,0.32,8,0.004199250112372639
DTLZ2_M2,0.0,0.32,9,0.00414477127601699
DTLZ2_M2,0.0,0.32,10,0.004116943250651726
DTLZ2_M2,0.0,0.32,11,0.00416474868616528
DTLZ2_M2,0.0,0.32,12,0.004132241608999631
DTLZ2_M2,0.0,0.32,13,0.004249130963189455
DTLZ2_M2,0.0,0.32,14,0.004188133867214167
DTLZ2_M2,0.0,0.32,15,0.004131094128617218
DTLZ2_M2,0.0,0.32,16,0.00418293616770042
DTLZ2_M2,0.0,0.32,17,0.004139360631652862
DTLZ2_M2,0.0,0.32,18,0.004175172718404215
DTLZ2_M2,0.0,0.32,19,0.004135862971955763
DTLZ2_M2,0.0,0.32,20,0.00413760608373601
DTLZ2_M2,0.0,0.32,21,0.00427761918433631
DTLZ2_M2,0.0,0.32,22,0.004143722607326464
DTLZ2_M2,0.0,0.32,23,0.004136598859789518
DTLZ2_M2,0.0,0.32,24,0.004166710127236474
DTLZ2_M2,0.0,0.32,25,0.004125200794377278
DTLZ2_M2,0.0,0.32,26,0.004167966417405208
DTLZ2_M2,0.0,0.32,27,0.004066675664204857
DTLZ2_M2,0.0,0.32,28,0.004293990666559409
DTLZ2_M2,0.0,0.32,29,0.004127836549414383
DTLZ2_M2,0.0,0.32,30,0.004149825539446704
DTLZ7_M3,0.0,0.32,1,0.05810691442210291
DTLZ7_M3,0.0,0.32,2,0.06109601640863816
DTLZ7_M3,0.0,0.32,3,0.3498213268028392
DTLZ7_M3,0.0,0.32,4,0.05812641779457467
DTLZ7_M3,0.0,0.32,5,0.06097187184956273
DTLZ7_M3,0.0,0.32,6,0.062127379837835235
DTLZ7_M3,0.0,0.32,7,0.05973625879805511
DTLZ7_M3,0.0,0.32,8,0.06011656077101004
DTLZ7_M3,0.0,0.32,9,0.05822019211684569
DTLZ7_M3,0.0,0.32,10,0.34595242211993377
DTLZ7_M3,0.0,0.32,11,0.05940527885404147
DTLZ7_M3,0.0,0.32,12,0.059246389212184475
DTLZ7_M3,0.0,0.32,13,0.06039991562079897
DTLZ7_M3,0.0,0.32,14,0.05925395538066834
DTLZ7_M3,0.0,0.32,15,0.06136408981624231
DTLZ7_M3,0.0,0.32,16,0.34594491165195734
DTLZ7_M3,0.0,0.32,17,0.061102241741027456
DTLZ7_M3,0.0,0.32,18,0.05912347351393601
DTLZ7_M3,0.0,0.32,19,0.05972569262440852
DTLZ7_M3,0.0,0.32,20,0.05892146254394904
DTLZ7_M3,0.0,0.32,21,0.05986188922380234
DTLZ7_M3,0.0,0.32,22,0.05950615584166386
DTLZ7_M3,0.0,0.32,23,0.06178298977642616
DTLZ7_M3,0.0,0.32,24,0.06193236008337144
DTLZ7_M3,0.0,0.32,25,0.06139957905656345
DTLZ7_M3,0.0,0.32,26,0.06039787358429171
DTLZ7_M3,0.0,0.32,27,0.06263350334814684
DTLZ7_M3,0.0,0.32,28,0.06070110279002064
DTLZ7_M3,0.0,0.32,29,0.058241523740138565
DTLZ7_M3,0.0,0.32,30,0.058575585416379465
WFG4_M2,0.0,0.32,1,0.013526619033032858
WFG4_M2,0.0,0.32,2,0.013003516649917762
WFG4_M2,0.0,0.32,3,0.013026896717390395
WFG4_M2,0.0,0.32,4,0.013188653355876693
WFG4_M2,0.0,0.32,5,0.013425913776146098
WFG4_M2,0.0,0.32,6,0.012716283276331283
WFG4_M2,0.0,0.32,7,0.012946412474785677
WFG4_M2,0.0,0.32,8,0.013610918150223318
WFG4_M2,0.0,0.32,9,0.01353203591295245
WFG4_M2,0.0,0.32,10,0.013113269669224905
WFG4_M2,0.0,0.32,11,0.013042722984004437
WFG4_M2,0.0,0.32,12,0.01350083507822921
WFG4_M2,0.0,0.32,13,0.013335776769604018
WFG4_M2,0.0,0.32,14,0.013509844973567851
WFG4_M2,0.0,0.32,15,0.01338414181591134
WFG4_M2,0.0,0.32,16,0.013283144529488032
WFG4_M2,0.0,0.32,17,0.013290482908318352
WFG4_M2,0.0,0.32,18,0.01318521548971088
WFG4_M2,0.0,0.32,19,0.01351639452840172
WFG4_M2,0.0,0.32,20,0.013526322988109228
WFG4_M2,0.0,0.32,21,0.014038268521665278
WFG4_M2,0.0,0.32,22,0.01373557499660559
WFG4_M2,0.0,0.32,23,0.013987713872435671
WFG4_M2,0.0,0.32,24,0.013261496390555164
WFG4_M2,0.0,0.32,25,0.013745836225566776
WFG4_M2,0.0,0.32,26,0.01340201214958583
WFG4_M2,0.0,0.32,27,0.013971014895145897
WFG4_M2,0.0,0.32,28,0.013143828296949735
WFG4_M2,0.0,0.32,29,0.0132214448094023
WFG4_M2,0.0,0.32,30,0.013999575993935746
DTLZ2_M2,0.0,0.42,1,0.004128877640904097
DTLZ2_M2,0.0,0.42,2,0.0041401314377668185
DTLZ2_M2,0.0,0.42,3,0.004149468759448429
DTLZ2_M2,0.0,0.42,4,0.004170973718591231
DTLZ2_M2,0.0,0.42,5,0.004098516577832612
DTLZ2_M2,0.0,0.42,6,0.004229033213029168
DTLZ2_M2,0.0,0.42,7,0.004111733825335756
DTLZ2_M2,0.0,0.42,8,0.0041538470886798885
DTLZ2_M2,0.0,0.42,9,0.004190464353538905
DTLZ2_M2,0.0,0.42,10,0.004101726743825444
DTLZ2_M2,0.0,0.42,11,0.0041948105691383564
DTLZ2_M2,0.0,0.42,12,0.00415701294288246
DTLZ2_M2,0.0,0.42,13,0.004181414876329009
DTLZ2_M2,0.0,0.42,14,0.004174855083234011
DTLZ2_M2,0.0,0.42,15,0.004265768221629374
DTLZ2_M2,0.0,0.42,16,0.004134498625524356
DTLZ2_M2,0.0,0.42,17,0.004220458165494967
DTLZ2_M2,0.0,0.42,18,0.00410523782238095
DTLZ2_M2,0.0,0.42,19,0.004090673290658788
DTLZ2_M2,0.0,0.42,20,0.004091285506953645
DTLZ2_M2,0.0,0.42,21,0.00419559958147496
DTLZ2_M2,0.0,0.42,22,0.0041276585349974216
DTLZ2_M2,0.0,0.42,23,0.004189790500676694
DTLZ2_M2,0.0,0.42,24,0.004199600418008172
DTLZ2_M2,0.0,0.42,25,0.004155214606716227
DTLZ2_M2,0.0,0.42,26,0.004270761565789634
DTLZ2_M2,0.0,0.42,27,0.004145072479029837
DTLZ2_M2,0.0,0.42,28,0.004144586251701007
DTLZ2_M2,0.0,0.42,29,0.0041583983549521985
DTLZ2_M2,0.0,0.42,30,0.004177176901540899
DTLZ7_M3,0.0,0.42,1,0.0606572812257684
DTLZ7_M3,0.0,0.42,2,0.061523732395592466
DTLZ7_M3,0.0,0.42,3,0.06037344863477723
DTLZ7_M3,0.0,0.42,4,0.062231922256402915
DTLZ7_M3,0.0,0.42,5,0.05899637530651819
DTLZ7_M3,0.0,0.42,6,0.0624394207933819
DTLZ7_M3,0.0,0.42,7,0.06064757330479099
DTLZ7_M3,0.0,0.42,8,0.059857921173818655
DTLZ7_M3,0.0,0.42,9,0.059867348836198084
DTLZ7_M3,0.0,0.42,10,0.06140929229013877
DTLZ7_M3,0.0,0.42,11,0.058603116468924236
DTLZ7_M3,0.0,0.42,12,0.06369549749697141
DTLZ7_M3,0.0,0.42,13,0.06050265610683356
DTLZ7_M3,0.0,0.42,14,0.06169520952998255
DTLZ7_M3,0.0,0.42,15,0.06018994508735683
DTLZ7_M3,0.0,0.42,16,0.058214954283970374
DTLZ7_M3,0.0,0.42,17,0.061102631594042285
DTLZ7_M3,0.0,0.42,18,0.34474983569185835
DTLZ7_M3,0.0,0.42,19,0.06164074238965707
DTLZ7_M3,0.0,0.42,20,0.06065386546494753
DTLZ7_M3,0.0,0.42,21,0.3459675841456621
DTLZ7_M3,0.0,0.42,22,0.061697730407394444
DTLZ7_M3,0.0,0.42,23,0.06246121198947637
DTLZ7_M3,0.0,0.42,24,0.05996585207094749
DTLZ7_M3,0.0,0.42,25,0.05901298092542832
DTLZ7_M3,0.0,0.42,26,0.058903188366471786
DTLZ7_M3,0.0,0.42,27,0.0587544477585943
DTLZ7_M3,0.0,0.42,28,0.06054183117641126
DTLZ7_M3,0.0,0.42,29,0.05998660207410563
DTLZ7_M3,0.0,0.42,30,0.0619589454876446
WFG4_M2,0.0,0.42,1,0.013838352914296304
WFG4_M2,0.0,0.42,2,0.013694841486459029
WFG4_M2,0.0,0.42,3,0.01281936586977111
WFG4_M2,0.0,0.42,4,0.013955488339467782
WFG4_M2,0.0,0.42,5,0.013090944460584921
WFG4_M2,0.0,0.42,6,0.012958079339384716
WFG4_M2,0.0,0.42,7,0.014079482040434868
WFG4_M2,0.0,0.42,8,0.013657548408722204
WFG4_M2,0.0,0.42,9,0.013761886998558882
WFG4_M2,0.0,0.42,10,0.014247020824591245
WFG4_M2,0.0,0.42,11,0.013125430368773578
WFG4_M2,0.0,0.42,12,0.013132704094488417
WFG4_M2,0.0,0.42,13,0.013153334090069635
WFG4_M2,0.0,0.42,14,0.013551293538859465
WFG4_M2,0.0,0.42,15,0.013364891524393258
WFG4_M2,0.0,0.42,16,0.013473990548034408
WFG4_M2,0.0,0.42,17,0.013641955162865206
WFG4_M2,0.0,0.42,18,0.013811939813643625
WFG4_M2,0.0,0.42,19,0.013012485224212509
WFG4_M2,0.0,0.42,20,0.013245987123544512
WFG4_M2,0.0,0.42,21,0.013321378313068868
WFG4_M2,0.0,0.42,22,0.013672113455545892
WFG4_M2,0.0,0.42,23,0.013443745798893304
WFG4_M2,0.0,0.42,24,0.012926159571034723
WFG4_M2,0.0,0.42,25,0.012937560768906871
WFG4_M2,0.0,0.42,26,0.013300805687015697
WFG4_M2,0.0,0.42,27,0.013623955712565751
WFG4_M2,0.0,0.42,28,0.013705144944122583
WFG4_M2,0.0,0.42,29,0.013195541757703162
WFG4_M2,0.0,0.42,30,0.014240002378517311
DTLZ2_M2,0.0,0.53,1,0.0041942992490477185
DTLZ2_M2,0.0,0.53,2,0.004152756181099971
DTLZ2_M2,0.0,0.53,3,0.0041315061173311345
DTLZ2_M2,0.0,0.53,4,0.004075060362848716
DTLZ2_M2,0.0,0.53,5,0.004176085156136518
DTLZ2_M2,0.0,0.53,6,0.0041930494833736865
DTLZ2_M2,0.0,0.53,7,0.004161501830916541
DTLZ2_M2,0.0,0.53,8,0.004182475892875431
DTLZ2_M2,0.0,0.53,9,0.004133913057914309
DTLZ2_M2,0.0,0.53,10,0.004247224640257622
DTLZ2_M2,0.0,0.53,11,0.004134809489301726
DTLZ2_M2,0.0,0.53,12,0.004096250616597987
DTLZ2_M2,0.0,0.53,13,0.0042052236095080344
DTLZ2_M2,0.0,0.53,14,0.004086773409249376
DTLZ2_M2,0.0,0.53,15,0.004144994018915173
DTLZ2_M2,0.0,0.53,16,0.00409714669412527
DTLZ2_M2,0.0,0.53,17,0.0042437580537856906
DTLZ2_M2,0.0,0.53,18,0.004180755728454947
DTLZ2_M2,0.0,0.53,19,0.004140524168489134
DTLZ2_M2,0.0,0.53,20,0.0041606022966460664
DTLZ2_M2,0.0,0.53,21,0.0041317452951508005
DTLZ2_M2,0.0,0.53,22,0.004149449483088798
DTLZ2_M2,0.0,0.53,23,0.004169870407008948
DTLZ2_M2,0.0,0.53,24,0.004143874485768801
DTLZ2_M2,0.0,0.53,25,0.004141545212082538
DTLZ2_M2,0.0,0.53,26,0.004288551696198333
DTLZ2_M2,0.0,0.53,27,0.004170248813170148
DTLZ2_M2,0.0,0.53,28,0.004187688622917471
DTLZ2_M2,0.0,0.53,29,0.004168538458658887
DTLZ2_M2,0.0,0.53,30,0.0041334734559233316
DTLZ7_M3,0.0,0.53,1,0.05927377133184601
DTLZ7_M3,0.0,0.53,2,0.05814137742407645
DTLZ7_M3,0.0,0.53,3,0.06177635938248589
DTLZ7_M3,0.0,0.53,4,0.05779280980656257
DTLZ7_M3,0.0,0.53,5,0.061927429956822815
DTLZ7_M3,0.0,0.53,6,0.06050761341856482
DTLZ7_M3,0.0,0.53,7,0.06174409140629191
DTLZ7_M3,0.0,0.53,8,0.34870855109160165
DTLZ7_M3,0.0,0.53,9,0.05965918240734003
DTLZ7_M3,0.0,0.53,10,0.061229414721392435
DTLZ7_M3,0.0,0.53,11,0.05848192842172814
DTLZ7_M3,0.0,0.53,12,0.05988432305407191
DTLZ7_M3,0.0,0.53,13,0.0602724155207074
DTLZ7_M3,0.0,0.53,14,0.3465312038712317
DTLZ7_M3,0.0,0.53,15,0.06066837347355481
DTLZ7_M3,0.0,0.53,16,0.059540070606335975
DTLZ7_M3,0.0,0.53,17,0.0592274614168871
DTLZ7_M3,0.0,0.53,18,0.05903621867985802
DTLZ7_M3,0.0,0.53,19,0.05979950437937583
DTLZ7_M3,0.0,0.53,20,0.06052152856316609
DTLZ7_M3,0.0,0.53,21,0.060456657667856004
DTLZ7_M3,0.0,0.53,22,0.06014444682761507
DTLZ7_M3,0.0,0.53,23,0.060366087316638777
DTLZ7_M3,0.0,0.53,24,0.06179879243917893
DTLZ7_M3,0.0,0.53,25,0.06044793666222439
DTLZ7_M3,0.0,0.53,26,0.06164767554330588
DTLZ7_M3,0.0,0.53,27,0.0616041891538621
DTLZ7_M3,0.0,0.53,28,0.05967352034370616
DTLZ7_M3,0.0,0.53,29,0.0609306155293031
DTLZ7_M3,0.0,0.53,30,0.06013176178247647
WFG4_M2,0.0,0.53,1,0.014254312374295862
WFG4_M2,0.0,0.53,2,0.013372779240226259
WFG4_M2,0.0,0.53,3,0.013988902244793405
WFG4_M2,0.0,0.53,4,0.013397935583831505
WFG4_M2,0.0,0.53,5,0.014339203664821193
WFG4_M2,0.0,0.53,6,0.01277427502984852
WFG4_M2,0.0,0.53,7,0.012913180074038454
WFG4_M2,0.0,0.53,8,0.013518786361127258
WFG4_M2,0.0,0.53,9,0.012856583252408819
WFG4_M2,0.0,0.53,10,0.013563856789203547
WFG4_M2,0.0,0.53,11,0.0131150253474577
WFG4_M2,0.0,0.53,12,0.013084825805944377
WFG4_M2,0.0,0.53,13,0.013377159866368522
WFG4_M2,0.0,0.53,14,0.012852581461262932
WFG4_M2,0.0,0.53,15,0.013638386275544829
WFG4_M2,0.0,0.53,16,0.013882704287196708
WFG4_M2,0.0,0.53,17,0.01442621337192785
WFG4_M2,0.0,0.53,18,0.013340733437503353
WFG4_M2,0.0,0.53,19,0.013790136514911311
WFG4_M2,0.0,0.53,20,0.01400697889999209
WFG4_M2,0.0,0.53,21,0.013828616502985142
WFG4_M2,0.0,0.53,22,0.015172611011049667
WFG4_M2,0.0,0.53,23,0.013770622483170906
WFG4_M2,0.0,0.53,24,0.014632008791593086
WFG4_M2,0.0,0.53,25,0.013296970103131144
WFG4_M2,0.0,0.53,26,0.013489649670238487
WFG4_M2,0.0,0.53,27,0.013191867735436315
WFG4_M2,0.0,0.53,28,0.013911942359825489
WFG4_M2,0.0,0.53,29,0.013132934929453733
WFG4_M2,0.0,0.53,30,0.013516417500923819
DTLZ2_M2,0.0,0.64,1,0.004126112366930163
DTLZ2_M2,0.0,0.64,2,0.004104878844760237
DTLZ2_M2,0.0,0.64,3,0.004142028927507475
DTLZ2_M2,0.0,0.64,4,0.004201452862886717
DTLZ2_M2,0.0,0.64,5,0.004091883310781624
DTLZ2_M2,0.0,0.64,6,0.004223652164729363
DTLZ2_M2,0.0,0.64,7,0.004106948810894904
DTLZ2_M2,0.0,0.64,8,0.00418943351915215
DTLZ2_M2,0.0,0.64,9,0.0041732460139554195
DTLZ2_M2,0.0,0.64,10,0.004096910959785253
DTLZ2_M2,0.0,0.64,11,0.004253311752181678
DTLZ2_M2,0.0,0.64,12,0.004181185056838598
DTLZ2_M2,0.0,0.64,13,0.004203847961592679
DTLZ2_M2,0.0,0.64,14,0.0041344249517811515
DTLZ2_M2,0.0,0.64,15,0.004193135501970016
DTLZ2_M2,0.0,0.64,16,0.0041697266995988575
DTLZ2_M2,0.0,0.64,17,0.004129105179197853
DTLZ2_M2,0.0,0.64,18,0.004252810714262017
DTLZ2_M2,0.0,0.64,19,0.004225029293930934
DTLZ2_M2,0.0,0.64,20,0.004255567366208637
DTLZ2_M2,0.0,0.64,21,0.0041999854628903535
DTLZ2_M2,0.0,0.64,22,0.004119796468782177
DTLZ2_M2,0.0,0.64,23,0.004162741053443865
DTLZ2_M2,0.0,0.64,24,0.004151319981219527
DTLZ2_M2,0.0,0.64,25,0.004175926144581746
DTLZ2_M2,0.0,0.64,26,0.004173242266369788
DTLZ2_M2,0.0,0.64,27,0.004141769355715661
DTLZ2_M2,0.0,0.64,28,0.0041741255677345
DTLZ2_M2,0.0,0.64,29,0.004212931393119872
DTLZ2_M2,0.0,0.64,30,0.004078043200877304
DTLZ7_M3,0.0,0.64,1,0.05868696622103345
DTLZ7_M3,0.0,0.64,2,0.061828812553720844
DTLZ7_M3,0.0,0.64,3,0.05948421621567861
DTLZ7_M3,0.0,0.64,4,0.060556748594266664
DTLZ7_M3,0.0,0.64,5,0.059685724335197005
DTLZ7_M3,0.0,0.64,6,0.0609678931797541
DTLZ7_M3,0.0,0.64,7,0.05972660430348927
DTLZ7_M3,0.0,0.64,8,0.06414795089055934
DTLZ7_M3,0.0,0.64,9,0.060246982703915056
DTLZ7_M3,0.0,0.64,10,0.05897400670019064
DTLZ7_M3,0.0,0.64,11,0.059892235737839666
DTLZ7_M3,0.0,0.64,12,0.05970332535709883
DTLZ7_M3,0.0,0.64,13,0.05979252319358955
DTLZ7_M3,0.0,0.64,14,0.06153061072777596
DTLZ7_M3,0.0,0.64,15,0.060721988603610486
DTLZ7_M3,0.0,0.64,16,0.06279973126174385
DTLZ7_M3,0.0,0.64,17,0.059281974905417395
DTLZ7_M3,0.0,0.64,18,0.058899157547697374
DTLZ7_M3,0.0,0.64,19,0.06057440425838764
DTLZ7_M3,0.0,0.64,20,0.06321333123593391
DTLZ7_M3,0.0,0.64,21,0.05988042454386207
DTLZ7_M3,0.0,0.64,22,0.05914927721087614
DTLZ7_M3,0.0,0.64,23,0.06093317133225749
DTLZ7_M3,0.0,0.64,24,0.06390857186032758
DTLZ7_M3,0.0,0.64,25,0.060367969218468986
DTLZ7_M3,0.0,0.64,26,0.05993153036544984
DTLZ7_M3,0.0,0.64,27,0.06185018602297464
DTLZ7_M3,0.0,0.64,28,0.06234345230479646
DTLZ7_M3,0.0,0.64,29,0.059856529716627416
DTLZ7_M3,0.0,0.64,30,0.06053347768703579
WFG4_M2,0.0,0.64,1,0.013359710207561815
WFG4_M2,0.0,0.64,2,0.013487945706827128
WFG4_M2,0.0,0.64,3,0.013723011828413201
WFG4_M2,0.0,0.64,4,0.013204684096785936
WFG4_M2,0.0,0.64,5,0.013252664935146723
WFG4_M2,0.0,0.64,6,0.013415133250169646
WFG4_M2,0.0,0.64,7,0.013543309835294505
WFG4_M2,0.0,0.64,8,0.013412073625472903
WFG4_M2,0.0,0.64,9,0.012858051895670044
WFG4_M2,0.0,0.64,10,0.014015805535907814
WFG4_M2,0.0,0.64,11,0.013399251076815449
WFG4_M2,0.0,0.64,12,0.013069677394368432
WFG4_M2,0.0,0.64,13,0.014261528327139008
WFG4_M2,0.0,0.64,14,0.013311607358210168
WFG4_M2,0.0,0.64,15,0.012890149842524238
WFG4_M2,0.0,0.64,16,0.01342038459304368
WFG4_M2,0.0,0.64,17,0.013507038228285879
WFG4_M2,0.0,0.64,18,0.014081124694737917
WFG4_M2,0.0,0.64,19,0.013678465999642129
WFG4_M2,0.0,0.64,20,0.013150349803821897
WFG4_M2,0.0,0.64,21,0.013183425427231214
WFG4_M2,0.0,0.64,22,0.013816959875571883
WFG4_M2,0.0,0.64,23,0.014071980127890129
WFG4_M2,0.0,0.64,24,0.013402670563304398
WFG4_M2,0.0,0.64,25,0.013303988161463297
WFG4_M2,0.0,0.64,26,0.013527880595694918
WFG4_M2,0.0,0.64,27,0.013183778177174182
WFG4_M2,0.0,0.64,28,0.012866644236672891
WFG4_M2,0.0,0.64,29,0.01343821700587419
WFG4_M2,0.0,0.64,30,0.012828381361430078
DTLZ2_M2,0.05,0.05,1,0.004243248429778129
DTLZ2_M2,0.05,0.05,2,0.0041310708612818615
DTLZ2_M2,0.05,0.05,3,0.004115939963905743
DTLZ2_M2,0.05,0.05,4,0.004090414568558077
DTLZ2_M2,0.05,0.05,5,0.0042054866697566265
DTLZ2_M2,0.05,0.05,6,0.004081270137300518
DTLZ2_M2,0.05,0.05,7,0.004108259542208054
DTLZ2_M2,0.05,0.05,8,0.004125353108960767
DTLZ2_M2,0.05,0.05,9,0.00418621236108525
DTLZ2_M2,0.05,0.05,10,0.004133439676290502
DTLZ2_M2,0.05,0.05,11,0.004161105178458551
DTLZ2_M2,0.05,0.05,12,0.004202893348320843
DTLZ2_M2,0.05,0.05,13,0.004177009863541636
DTLZ2_M2,0.05,0.05,14,0.00417643880545847
DTLZ2_M2,0.05,0.05,15,0.004115794140252377
DTLZ2_M2,0.05,0.05,16,0.004143156748848553
DTLZ2_M2,0.05,0.05,17,0.004153988175805047
DTLZ2_M2,0.05,0.05,18,0.00411030561404663
DTLZ2_M2,0.05,0.05,19,0.0041907955170583855
DTLZ2_M2,0.05,0.05,20,0.004168357988161652
DTLZ2_M2,0.05,0.05,21,0.004103210387205156
DTLZ2_M2,0.05,0.05,22,0.0042111674010076655
DTLZ2_M2,0.05,0.05,23,0.004203682258574813
DTLZ2_M2,0.05,0.05,24,0.004133753318382051
DTLZ2_M2,0.05,0.05,25,0.0042167901329938475
DTLZ2_M2,0.05,0.05,26,0.004117649661731052
DTLZ2_M2,0.05,0.05,27,0.004153472615278709
DTLZ2_M2,0.05,0.05,28,0.004249226600242983
DTLZ2_M2,0.05,0.05,29,0.004121761595991949
DTLZ2_M2,0.05,0.05,30,0.0041718433622660684
DTLZ7_M3,0.05,0.05,1,0.06155744786741651
DTLZ7_M3,0.05,0.05,2,0.05900353042359827
DTLZ7_M3,0.05,0.05,3,0.05838407575998614
DTLZ7_M3,0.05,0.05,4,0.06242044992878573
DTLZ7_M3,0.05,0.05,5,0.05824001864231172
DTLZ7_M3,0.05,0.05,6,0.345482179599209
DTLZ7_M3,0.05,0.05,7,0.060050228084108086
DTLZ7_M3,0.05,0.05,8,0.05969280628068092
DTLZ7_M3,0.05,0.05,9,0.06045667666989217
DTLZ7_M3,0.05,0.05,10,0.060930824187792325
DTLZ7_M3,0.05,0.05,11,0.06122291926508141
DTLZ7_M3,0.05,0.05,12,0.060850442884733784
DTLZ7_M3,0.05,0.05,13,0.06038392430482163
DTLZ7_M3,0.05,0.05,14,0.06208675729491813
DTLZ7_M3,0.05,0.05,15,0.05792504351992844
DTLZ7_M3,0.05,0.05,16,0.05998556837600252
DTLZ7_M3,0.05,0.05,17,0.05885465239631717
DTLZ7_M3,0.05,0.05,18,0.05874064100715435
DTLZ7_M3,0.05,0.05,19,0.060282020767221875
DTLZ7_M3,0.05,0.05,20,0.05972312394036169
DTLZ7_M3,0.05,0.05,21,0.05855731187242839
DTLZ7_M3,0.05,0.05,22,0.06018826890673317
DTLZ7_M3,0.05,0.05,23,0.0600401285905795
DTLZ7_M3,0.05,0.05,24,0.05876942794525903
DTLZ7_M3,0.05,0.05,25,0.06321199220919434
DTLZ7_M3,0.05,0.05,26,0.06050198626285679
DTLZ7_M3,0.05,0.05,27,0.06056750451180102
DTLZ7_M3,0.05,0.05,28,0.05991110231171146
DTLZ7_M3,0.05,0.05,29,0.058672538422382806
DTLZ7_M3,0.05,0.05,30,0.06014014529073461
WFG4_M2,0.05,0.05,1,0.012949821250312701
WFG4_M2,0.05,0.05,2,0.013517928194933717
WFG4_M2,0.05,0.05,3,0.012840253476800243
WFG4_M2,0.05,0.05,4,0.01321802347387968
WFG4_M2,0.05,0.05,5,0.01322697396034439
WFG4_M2,0.05,0.05,6,0.013777068513012778
WFG4_M2,0.05,0.05,7,0.013150202850080296
WFG4_M2,0.05,0.05,8,0.013228031763786126
WFG4_M2,0.05,0.05,9,0.013344565015190626
WFG4_M2,0.05,0.05,10,0.013604938221725326
WFG4_M2,0.05,0.05,11,0.013523664422214051
WFG4_M2,0.05,0.05,12,0.013253861364033824
WFG4_M2,0.05,0.05,13,0.013710842271094037
WFG4_M2,0.05,0.05,14,0.013049982790698514
WFG4_M2,0.05,0.05,15,0.01459370767858914
WFG4_M2,0.05,0.05,16,0.0135588021078932
WFG4_M2,0.05,0.05,17,0.013339890009145686
WFG4_M2,0.05,0.05,18,0.013493465193869526
WFG4_M2,0.05,0.05,19,0.013429466210095505
WFG4_M2,0.05,0.05,20,0.013563458348645346
WFG4_M2,0.05,0.05,21,0.013016277327076296
WFG4_M2,0.05,0.05,22,0.013638910452065096
WFG4_M2,0.05,0.05,23,0.01307836576485632
WFG4_M2,0.05,0.05,24,0.013437428946899829
