Phase,ConfigID,ProblemTag,ProblemName,M,Run,IGD,HV,R,C,Cycles,MutRate,VarRate,EARN,N_Offspring,Description
C,C26,MaF5_M3,MaF5,3,509352,4.88849570131815,0.0909090894794623,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509353,0.23938569202146318,0.5583773506796637,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509354,1.4914879425768997,0.347251052640983,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509355,2.0207806192693147,0.34693220333731906,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509356,0.23709812372076403,0.5577158469596196,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509357,0.24513247382889206,0.555957818954602,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509358,0.2408092703380968,0.5572099091253414,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509359,0.24001004302553244,0.5578837342459454,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C26,MaF5_M3,MaF5,3,509360,2.0207180590783342,0.3471019413889755,0.225,0.12,2,0.3,0.1,0,1,Local refine EARL around center
C,C27,ZDT1_M2,ZDT1,2,509361,0.0038538564824531336,0.720449626702113,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509362,0.003837405512688548,0.7204663905649278,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509363,0.0039041488795565856,0.7204367900114702,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509364,0.003842331352423326,0.7204508081118093,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509365,0.00381609026795346,0.7205043953834038,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509366,0.003988619440312385,0.7203219100421682,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509367,0.00388280290142947,0.720431159891942,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509368,0.0038531454488822127,0.7204224777434577,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509369,0.003812774187845975,0.7205006641246765,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509370,0.003917579356947223,0.7204229510629924,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509371,0.0038878289499894294,0.7204675096475279,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509372,0.00394308866692106,0.7204240537455263,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509373,0.003949799275176929,0.7203579852380609,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509374,0.0038767029105615677,0.720414193011173,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509375,0.0039377071520006034,0.7203529000424919,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509376,0.003949864322243423,0.7203308360226865,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509377,0.0038520147476296417,0.7205492401625115,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509378,0.0038732773139375553,0.7204211722817472,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509379,0.00394536197635745,0.7203004129604421,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509380,0.0038558172605283056,0.7204079732290435,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509381,0.004003895789930221,0.7202844136896959,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509382,0.0038249219989215846,0.7204573510268021,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509383,0.0038456827142249197,0.7204991979575261,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509384,0.0038563320592155882,0.7204570753898737,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509385,0.003948116576317463,0.7203473369576295,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509386,0.003874889122449236,0.7203905033866862,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509387,0.0038763988644333006,0.7204830035853145,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509388,0.003872385999776686,0.7204825634249149,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509389,0.0038918901424743694,0.7204289827238264,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT1_M2,ZDT1,2,509390,0.00386100201922124,0.7204578299885114,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509391,0.0030678845695400543,0.38892505908286984,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509392,0.0030713518862388284,0.38891372341043196,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509393,0.0030260557623086656,0.38896488255770395,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509394,0.003051582147514004,0.38894646835910596,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509395,0.003045649030363114,0.38894046930477555,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509396,0.003059335882986978,0.38893225017295135,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509397,0.0030672807180684917,0.3889247808316048,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509398,0.003069913492532159,0.38891914503897546,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509399,0.003077784605649124,0.38891161317765516,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509400,0.0030413869076040393,0.38893856996877324,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509401,0.003070040063940586,0.38893184554224547,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509402,0.003041707606084089,0.38894632625627823,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509403,0.003051228042480527,0.38893671264620583,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509404,0.0030593511777338876,0.38892823522924974,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509405,0.003031070868751585,0.38894586297552664,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509406,0.0031089610980112666,0.3889110803461912,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509407,0.0030566092266931318,0.3889362629449782,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509408,0.003078523263846836,0.38892782117609837,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509409,0.0030472874440166144,0.388943844405132,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509410,0.00306572680615428,0.38893580775607345,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509411,0.003088739821718243,0.3889168274540201,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509412,0.0030424978540902507,0.38895376323350167,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509413,0.0030546813206320943,0.3889273265301283,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509414,0.0030820184242528648,0.38893464039580766,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509415,0.003045644848985903,0.3889539481420473,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509416,0.003048014184772744,0.3889466832117729,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509417,0.003042357369713483,0.3889478267887212,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509418,0.003089790972162826,0.38890481981645925,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509419,0.0030863899207099342,0.3889262730542256,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,ZDT6_M2,ZDT6,2,509420,0.0030616123056941076,0.388937461664951,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509421,0.012652207501505473,0.347047166489032,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509422,0.012617259230499467,0.34739880932769607,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509423,0.012800431370417443,0.34690510606517533,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509424,0.012730129636808245,0.3470344486236697,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509425,0.01250837805360426,0.34716433977660816,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509426,0.012782169531469732,0.3472233703920227,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509427,0.012763233443426586,0.3471490487255908,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509428,0.012550984128543056,0.3472413785756616,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509429,0.012452378801465644,0.347412492471355,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509430,0.012586295587540687,0.3472176881274787,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509431,0.012508607507166094,0.3470595873278851,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509432,0.012424658861535395,0.34724856329099374,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509433,0.012783400087657631,0.3470936310942859,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509434,0.012898806634230832,0.34705347984812995,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509435,0.012749810043613106,0.3470673242470536,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509436,0.01246933293447563,0.3473508879949133,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509437,0.012832508272415007,0.3471279999027244,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509438,0.012745038042622128,0.3471849419655768,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509439,0.012949964992468432,0.34709108412062145,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509440,0.012817052504678796,0.3471150940553695,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509441,0.012729484058956988,0.3470878803588452,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509442,0.012659844675504588,0.34708306259741994,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509443,0.013434234279621373,0.3469202500575396,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509444,0.012731409177165913,0.3470544075916937,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509445,0.012536090906535388,0.34705731843359183,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509446,0.012606179648047111,0.347069852761822,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509447,0.012714604490219918,0.3471786524092173,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509448,0.012651020547655371,0.34726312068951326,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509449,0.012939842430229278,0.3472190997789661,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG4_M2,WFG4,2,509450,0.012766590120129448,0.3471466800083351,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509451,0.0169188285073661,0.34191908573433494,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509452,0.03045891058013139,0.3327405270408895,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509453,0.018906932013604234,0.34017698645688205,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509454,0.02137221820534385,0.3389105166566334,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509455,0.015921191318515333,0.34269226902182315,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509456,0.018115572944096714,0.3408209340439341,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509457,0.2257463387451929,0.22670031506099844,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509458,0.015873222868808712,0.3427827160794492,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509459,0.01780247758104448,0.34120320983053765,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509460,0.01562638443686005,0.34308336140527396,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509461,0.018940553021387918,0.34035787298376163,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509462,0.22560454610101438,0.22667762267273928,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509463,0.04127899478093656,0.32615200994286075,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509464,0.014768193494038767,0.3440494545075264,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509465,0.01612718305066173,0.342506171893942,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509466,0.022006547034913965,0.3381718065576586,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509467,0.016755242497867657,0.3421831021549865,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509468,0.019781394072987596,0.3397333966405882,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509469,0.022411170744867863,0.33780618393709044,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509470,0.015456678243809634,0.3430684878000545,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509471,0.015590255948711336,0.3432089075298569,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509472,0.01701225142211232,0.34185365808257373,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509473,0.22562674293376572,0.22678261684473972,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509474,0.22585439062289214,0.22664966390269997,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509475,0.0162244211688778,0.34364051766044656,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509476,0.015380283034399604,0.34320573246293345,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509477,0.023882674205869425,0.33689464382618267,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509478,0.016217743022962174,0.3424564447092867,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509479,0.016829036558714875,0.3421985786004068,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,WFG9_M2,WFG9,2,509480,0.01595201392021878,0.34291570569112245,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509481,0.019892671480132122,0.8425962411308544,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509482,0.02006967350235903,0.8427382971997296,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509483,0.020097170128574003,0.8427898312044891,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509484,0.019966901445180475,0.8429338398909461,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509485,0.020042030062555116,0.8429490604844067,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509486,0.02025633166623542,0.842226588898581,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509487,0.02045662514718362,0.8424247528239424,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509488,0.02002428612287287,0.8427627800234077,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509489,0.020136327564985405,0.8427214664041408,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509490,0.020012792073956884,0.8428393724966142,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509491,0.020408960649908516,0.8422702237689292,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509492,0.020004165009820052,0.8429358367776476,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509493,0.02016590881566811,0.8426106680341112,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509494,0.020076424324910604,0.8428770042373962,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509495,0.020193126412376323,0.8425310032056789,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509496,0.01993461655425848,0.8426122570339603,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509497,0.019891681260948015,0.8427518932680325,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509498,0.02038684847367651,0.8424356485953859,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509499,0.02005014265942174,0.842490001263678,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509500,0.01992458472301644,0.8426468904100984,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509501,0.020129000057620604,0.8423171888881764,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509502,0.02024777656325802,0.8426799578532798,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509503,0.020040595725459576,0.8429734416602521,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509504,0.019963652836558075,0.8425301102120103,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509505,0.020163778109087503,0.8422310921204313,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509506,0.020216473386594623,0.8427573030691847,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509507,0.020118026934001425,0.8426998177169375,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509508,0.019995402509073324,0.8429300849184308,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509509,0.020200451080181453,0.8429400229994521,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ1_M3,DTLZ1,3,509510,0.020093936682897627,0.8427452939253418,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509511,0.053786741688760784,0.5566987134651162,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509512,0.05376527619879362,0.5585464731392036,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509513,0.053856170743740606,0.5546653757646678,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509514,0.054147329254558035,0.5589383490641633,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509515,0.05360226297879379,0.5567827114408188,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509516,0.0534227945546839,0.5583893784051809,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509517,0.05281513376438591,0.5572880869451862,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509518,0.053513824970053796,0.5584527173829237,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509519,0.054191955218996384,0.5585138100517402,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509520,0.054315930627746124,0.55901034237704,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509521,0.05366204074427421,0.5575413693518304,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509522,0.05409095249540315,0.5555869204518971,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509523,0.05441910905459134,0.5579603722590839,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509524,0.05387062570939139,0.5580345803000109,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509525,0.05410914262010846,0.5566163816715294,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509526,0.0525705178287992,0.5573421111873784,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509527,0.053665603050676455,0.5572812902801454,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509528,0.05371037417672762,0.5580423135218977,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509529,0.054630910043419134,0.5591661820581195,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509530,0.05371089218493191,0.5560464263028708,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509531,0.05333710200283989,0.5569023869427798,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509532,0.053558167790539415,0.556816426100203,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509533,0.0538640043235654,0.557606083241291,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509534,0.05362927566762112,0.5585658470432125,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509535,0.053416243026001224,0.557623165993709,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
C,C27,DTLZ2_M3,DTLZ2,3,509536,0.05364614780602134,0.5564117765231424,0.225,0.12,2,0.5,0.2,0,1,Local refine EARM around center
