Phase,ConfigID,ProblemTag,ProblemName,M,R,C,Cycles,MutRate,VarRate,EARN,N_Offspring,Description,Runs,IGD_Median,IGD_Mean,IGD_IQR,HV_Median,HV_Mean,HV_IQR
A,A10,DTLZ2_M3,DTLZ2,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.053932298279682246,0.053977675516264645,0.0006311972469587729,0.5561029694546444,0.5561702309660542,0.0017187531094287056
A,A10,DTLZ4_M3,DTLZ4,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.054424719004845884,0.2461012179290434,0.4867624463242087,0.5551474362609042,0.4709351002123448,0.208911546520752
A,A10,DTLZ7_M3,DTLZ7,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.06021468028582144,0.07934723175739228,0.0022805344473621827,0.27676365084583515,0.274646550472497,0.0009893919601547951
A,A10,MaF1_M3,MaF1,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04157877977122572,0.04155209369813373,0.0006164721386966027,0.2191570176637579,0.21911437247665408,0.0007800712746557081
A,A10,MaF5_M3,MaF5,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24585112877993803,1.2361968004497652,1.2480284799038976,0.552955193542269,0.43275129020834247,0.20860581346008433
A,A10,WFG2_M3,WFG2,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17223012320558254,0.1732825079970665,0.008505442327872897,0.9297057288602091,0.9297954009386851,0.0018630036547614415
A,A10,WFG4_M2,WFG4,2,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012825994162197055,0.01282967060673141,0.00018457903353222803,0.3470775415826185,0.3470575079947716,0.0001279960081809195
A,A10,WFG5_M3,WFG5,3,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2224220539496147,0.22216888324588863,0.00272787797062074,0.5147622484857284,0.5145850960286762,0.001675818444636934
A,A10,WFG9_M2,WFG9,2,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.017194975581368704,0.019016830665898377,0.0038775149800010372,0.3419153490284451,0.34069934472342484,0.0031092558393081005
A,A10,ZDT1_M2,ZDT1,2,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.00390963704909455,0.003908755926846033,6.926588123606307e-05,0.7203901454801811,0.7203854232863969,9.024726590856069e-05
A,A10,ZDT6_M2,ZDT6,2,0.05,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003080659924853791,0.0030811792537577373,3.013460090907404e-05,0.38891469432786374,0.38890940776470334,2.7936533118166906e-05
A,A11,DTLZ1_M3,DTLZ1,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020234408282296484,0.020229802969773742,0.0002669421499015834,0.8419135830660245,0.8415880221130642,0.0010880190815107937
A,A11,DTLZ2_M3,DTLZ2,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05394978793199107,0.05400716629463774,0.0006956248677558452,0.5565709520578965,0.5566660090664445,0.0012704280098667642
A,A11,DTLZ4_M3,DTLZ4,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.054947131667483766,0.24617917712839626,0.4867745895991654,0.5542527019163006,0.47060745450150876,0.208654801540202
A,A11,DTLZ7_M3,DTLZ7,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05949601600592908,0.10316954010728265,0.0019474692344535957,0.27716896168356997,0.2725340781778867,0.0009056925164955265
A,A11,MaF1_M3,MaF1,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04177146471407038,0.04175697282876971,0.0005678675172119049,0.21873129902604677,0.21871669556959378,0.0013567139879446244
A,A11,MaF5_M3,MaF5,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.8695922047071682,1.121480823607259,1.777597430997575,0.45031383491430843,0.4425863457599652,0.2080471908035154
A,A11,WFG2_M3,WFG2,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.174024765825801,0.17373139014933056,0.0059642951822118095,0.9296353243204767,0.9295974742610869,0.001760915975484889
A,A11,WFG4_M2,WFG4,2,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012862573095160462,0.012896397709913575,0.00021601003957941872,0.3470196309698229,0.3469820526760181,0.00022355522575084885
A,A11,WFG5_M3,WFG5,3,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2219462042157362,0.22238954255908291,0.0028134015680611746,0.5146130025917217,0.5143837073231355,0.0025843040743700474
A,A11,WFG9_M2,WFG9,2,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.016009993031977126,0.02525999276161773,0.0027149404661453557,0.34277618679729827,0.3375011916532336,0.0025137805147892878
A,A11,ZDT1_M2,ZDT1,2,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003901186523466894,0.003925398079321897,8.065839523109736e-05,0.7203735996675489,0.7203596936137753,0.0001276380963841639
A,A11,ZDT6_M2,ZDT6,2,0.05,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003073156140938447,0.003077724702285454,3.0408344801080914e-05,0.38890554475376526,0.38890634533274776,2.6932991149197782e-05
A,A12,DTLZ1_M3,DTLZ1,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020185854488420633,0.020194005262441198,0.00020724400987423217,0.8421361420122142,0.8418289032627858,0.0005958387170891255
A,A12,DTLZ2_M3,DTLZ2,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05412670626214992,0.054072975454545494,0.0007173462451360718,0.5564631016972647,0.5565381998572245,0.0016057993056460829
A,A12,DTLZ4_M3,DTLZ4,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05537078877502888,0.31927100100541755,0.48626395390648036,0.5537823809220277,0.4312351237090918,0.2085198430142367
A,A12,DTLZ7_M3,DTLZ7,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05938900891558898,0.09752206077570362,0.002372501505366019,0.2768483431874975,0.2725734825615998,0.001396461507813307
A,A12,MaF1_M3,MaF1,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.041428259354593655,0.04152891974290475,0.0005320027422079932,0.21927208203495407,0.21905892074457473,0.0007513825529447959
A,A12,MaF5_M3,MaF5,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24593940917490761,0.8370474434754414,1.2486084097157817,0.554358708155559,0.46523706183019975,0.20843877129610822
A,A12,WFG2_M3,WFG2,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.1742555355374436,0.17384637203204759,0.006676975761237963,0.929321848888237,0.9293684011301864,0.0018285777360030897
A,A12,WFG4_M2,WFG4,2,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012891974713419463,0.012922321492449833,0.00033939760801264714,0.3469251529038202,0.34696256761410255,0.00021000833310130806
A,A12,WFG5_M3,WFG5,3,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22211872348799103,0.2221359575782524,0.0019725033585596408,0.5145000838175743,0.514564215155784,0.001728312615495886
A,A12,WFG9_M2,WFG9,2,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01673907021847193,0.03137655280266218,0.0036716983487888755,0.34225117150068696,0.33415071834611226,0.002900775533140776
A,A12,ZDT1_M2,ZDT1,2,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003914314950723875,0.003912457777465335,9.503215822677033e-05,0.7203913490819622,0.7203832283036661,0.00012216274982002062
A,A12,ZDT6_M2,ZDT6,2,0.05,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.00308334436197922,0.003082478804768157,2.2848719937667867e-05,0.388901179808239,0.3889026152589751,2.351725508820124e-05
A,A13,DTLZ1_M3,DTLZ1,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.02022644103476516,0.02023175740570966,0.00022550865409810134,0.8423458765268259,0.8417863310242102,0.0012733075716451214
A,A13,DTLZ2_M3,DTLZ2,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05398840263648105,0.05399742196835429,0.0007095167589804205,0.5570060925910814,0.556977854293977,0.001468937526535763
A,A13,DTLZ4_M3,DTLZ4,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05449891711821904,0.23260003116834718,0.4868129576712088,0.5555675884740894,0.4797875719077103,0.20947428534907309
A,A13,DTLZ7_M3,DTLZ7,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05955623572020641,0.06938019921637655,0.0021798420429449683,0.2772736774828607,0.2761367536071127,0.0008058398375244691
A,A13,MaF1_M3,MaF1,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0415688524173145,0.0415092875116714,0.0005515656454542217,0.21947296235756641,0.21950983122194595,0.0008530552083771403
A,A13,MaF5_M3,MaF5,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2473921786952259,0.8316343813724387,1.2468684068862186,0.5548327870791872,0.4725028127443331,0.20940751988444462
A,A13,WFG2_M3,WFG2,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17948311658962668,0.179169356918998,0.007533466741942746,0.9282292309188678,0.9280309725796431,0.001832157088900388
A,A13,WFG4_M2,WFG4,2,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012780739411694778,0.012795451876989349,0.00015964570446312665,0.34710062311238277,0.3470635224543104,0.00014486359991056075
A,A13,WFG5_M3,WFG5,3,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.221874556844259,0.22185986464111054,0.0024034667096095863,0.5151623112565538,0.5153247593904333,0.00160603931702763
A,A13,WFG9_M2,WFG9,2,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.017769055539239312,0.053109504864952854,0.003803160761414265,0.3412083991365376,0.3218719082678466,0.0030757103787390494
A,A13,ZDT1_M2,ZDT1,2,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0039026705355935864,0.003916060205530071,8.941105214558664e-05,0.7203910777726146,0.7203631728302038,0.00011939886409262357
A,A13,ZDT6_M2,ZDT6,2,0.1,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030664443690874626,0.003068574186615026,2.4226034044041913e-05,0.38892239793811856,0.3889226635557977,1.4567728989278717e-05
A,A14,DTLZ1_M3,DTLZ1,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020132298685795663,0.02014663020522478,0.00023220401585473394,0.8421721883955371,0.8419632601565804,0.0005082403095797439
A,A14,DTLZ2_M3,DTLZ2,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05410895985245398,0.05413998518563929,0.0005188413037178069,0.5571686406659594,0.5569728860226132,0.001391585598695344
A,A14,DTLZ4_M3,DTLZ4,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05496747753335783,0.2327909053029405,0.48662803702515023,0.5558350179750754,0.47995220841003977,0.2097333706456641
A,A14,DTLZ7_M3,DTLZ7,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.059947628333555436,0.0697173316364778,0.0009740592192245129,0.27724867595804403,0.27595176299084356,0.0012932459581546651
A,A14,MaF1_M3,MaF1,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04141929206237992,0.04145753868239576,0.0004841928160277051,0.2195107647261243,0.21950391471408132,0.0007507483115964109
A,A14,MaF5_M3,MaF5,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.8686509708427272,1.0860239356008505,1.2493278374376242,0.4501394842719814,0.4431436671685548,0.20836750622922773
A,A14,WFG2_M3,WFG2,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17719596356404643,0.17837836978639693,0.009200790926632396,0.927986277940491,0.9279538717551362,0.002433052687086046
A,A14,WFG4_M2,WFG4,2,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012812017501769656,0.012808273748896178,0.00023262958261851575,0.3470758304583042,0.3470839768743222,0.000140103536257985
A,A14,WFG5_M3,WFG5,3,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22092539829971006,0.22120036670850424,0.0027327661600785036,0.5153022159631705,0.5149524123545675,0.0019104330860097996
A,A14,WFG9_M2,WFG9,2,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01733966493861256,0.0254061204277783,0.003897072083088239,0.34159941235279323,0.33717469381917187,0.003271124392378977
A,A14,ZDT1_M2,ZDT1,2,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003921836618769414,0.003916808895861495,9.182493468396988e-05,0.7203936506453454,0.7203981376778501,0.00011428453381756576
A,A14,ZDT6_M2,ZDT6,2,0.1,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030665117589505995,0.003070124760335182,2.9608369903072994e-05,0.3889258822882341,0.3889240048547172,1.4794232728432277e-05
A,A15,DTLZ1_M3,DTLZ1,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020098966524410726,0.020120799427784816,0.00023063078331706302,0.842454690933482,0.8420402089634376,0.000765707694438067
A,A15,DTLZ2_M3,DTLZ2,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0541051576151294,0.05407903550395803,0.0005777065907334802,0.5571255517774152,0.5570488990638182,0.00115350786397439
A,A15,DTLZ4_M3,DTLZ4,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2979560314792443,0.31105921959144134,0.48660476044789286,0.45132644898525726,0.4434148375385602,0.20906879582978855
A,A15,DTLZ7_M3,DTLZ7,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0602240241438778,0.069779285693149,0.0018545109255026088,0.27683951375484916,0.2759888933023021,0.0009857545587502181
A,A15,MaF1_M3,MaF1,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04131058730257198,0.04129231099345805,0.0005174133339653983,0.2193989079990898,0.2194978198426608,0.0007916234553849988
A,A15,MaF5_M3,MaF5,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24543187614126732,0.6646760314756861,0.9385542615604481,0.5554668561161418,0.5003114960866438,0.15761860350553042
A,A15,WFG2_M3,WFG2,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.1778547887179543,0.17845040442156795,0.007252512307872133,0.9283922986719175,0.9281418057743136,0.0020353492724529687
A,A15,WFG4_M2,WFG4,2,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012772386328244746,0.012780287919483931,0.000208597860067522,0.3470691434698996,0.34708922234912953,0.00016695812872302707
A,A15,WFG5_M3,WFG5,3,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2224652684653454,0.22235918787259684,0.001665647596140185,0.5154306403162008,0.5152678542146097,0.002098663568022685
A,A15,WFG9_M2,WFG9,2,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.016930440317217153,0.030816963535790897,0.0029453467082081308,0.3420105797994325,0.33440872924965276,0.0024862580544535162
A,A15,ZDT1_M2,ZDT1,2,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0039245533152400675,0.0039170099658381256,7.675754621125439e-05,0.7203895042062775,0.7203895484596617,0.00011850331770357769
A,A15,ZDT6_M2,ZDT6,2,0.1,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030760215469550667,0.0030715746132571123,3.323675272354828e-05,0.3889224498001827,0.38892410838423636,1.5979771003871157e-05
A,A16,DTLZ1_M3,DTLZ1,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020161895689794422,0.020245082288811576,0.0002571101891281416,0.8420574221550567,0.8415426142276515,0.0008379442588039021
A,A16,DTLZ2_M3,DTLZ2,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05392792889252355,0.0539768158803057,0.0004825892873069129,0.5564671864412911,0.556726340097523,0.0011975181028844872
A,A16,DTLZ4_M3,DTLZ4,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0544234492549102,0.24337971338359513,0.48683687168114337,0.555232044240446,0.4694051150438336,0.20877151991348214
A,A16,DTLZ7_M3,DTLZ7,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.06029112665652492,0.0697173381677842,0.0017209387304923732,0.27721306097476917,0.27600028159637086,0.0010748286749389102
A,A16,MaF1_M3,MaF1,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.041397448808274916,0.04134657070883353,0.0006127965617834588,0.21959536014158282,0.219586279724639,0.0007478921162994423
A,A16,MaF5_M3,MaF5,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.8692386066866189,1.086320468065574,1.2492577436377745,0.4506541746934871,0.443047749092733,0.20866328948954865
A,A16,WFG2_M3,WFG2,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17942223829755766,0.1781060365519754,0.0067065763238796094,0.9277467800015197,0.9278671155531723,0.0028986984291902163
A,A16,WFG4_M2,WFG4,2,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012836638608434819,0.012843976260482127,0.00024213234674884745,0.3470779338825227,0.34707546642803144,0.00018995968917395745
A,A16,WFG5_M3,WFG5,3,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22157123446124755,0.22160024518434787,0.0025924658757172925,0.5156060942261425,0.5150835504896148,0.001485972151565207
A,A16,WFG9_M2,WFG9,2,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.016639587581851162,0.031304150179942584,0.0028344511713458715,0.3422497702727438,0.33414685151621343,0.002241226386984263
A,A16,ZDT1_M2,ZDT1,2,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003926521722151235,0.00392741715367314,7.671093375077138e-05,0.7203606774818473,0.7203515644855343,0.00010623356697081476
A,A16,ZDT6_M2,ZDT6,2,0.1,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030759600614480524,0.0030769510376077473,3.6694691578968014e-05,0.3889190244698091,0.3889192257218813,2.4460485497757034e-05
A,A17,DTLZ1_M3,DTLZ1,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020113867616025776,0.020144300842772685,0.00019261721377446944,0.8421928550271298,0.8417668101097592,0.000992779379088815
A,A17,DTLZ2_M3,DTLZ2,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05388116642670482,0.0538340326991537,0.0006678826471948895,0.5566018458744777,0.5567134531224476,0.0010054815283921936
A,A17,DTLZ4_M3,DTLZ4,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05465181926803543,0.2785241136757563,0.48679667939643356,0.5545656661408139,0.4574071465266579,0.209700085379373
A,A17,DTLZ7_M3,DTLZ7,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05960135930810544,0.06902480927156937,0.001696719199387263,0.27763240455551097,0.2762757406318201,0.0010535802762330349
A,A17,MaF1_M3,MaF1,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04142818826484674,0.041362940271025,0.0005153412911079458,0.2194414826462608,0.2194313835477086,0.0006865942671719638
A,A17,MaF5_M3,MaF5,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2447099537298619,0.9435596585861141,1.2492563714346474,0.5547947695784969,0.46382739243493804,0.20877606338378035
A,A17,WFG2_M3,WFG2,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17793343819229585,0.1787939367069563,0.0096052633358433,0.9287813843277806,0.9283168270999148,0.0023291139419789886
A,A17,WFG4_M2,WFG4,2,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01274958411822879,0.0127643584641756,0.00023886757992056667,0.34710219050553914,0.3471010188362675,0.00024031766926191356
A,A17,WFG5_M3,WFG5,3,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22192092495677376,0.22162027237171272,0.003593128273923024,0.515272228964513,0.515035880764447,0.001981181058981818
A,A17,WFG9_M2,WFG9,2,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01735360386967002,0.051885952393424875,0.002695250905513036,0.34158432172458597,0.32267891354918277,0.0022789997245946103
A,A17,ZDT1_M2,ZDT1,2,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003898618870129696,0.00390916920083179,7.015078633410216e-05,0.7204054136040137,0.7203880056780035,9.284314933277749e-05
A,A17,ZDT6_M2,ZDT6,2,0.1,0.11,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030723933306228707,0.003074174586994856,3.9296003273109944e-05,0.38892003093508865,0.38892098296054584,2.3171414888278896e-05
A,A18,DTLZ1_M3,DTLZ1,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.02017848335730654,0.020209248790036213,0.00017124856203162148,0.8422938405179814,0.8420141336786574,0.0008048123533405116
A,A18,DTLZ2_M3,DTLZ2,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0538548895521672,0.05382912294373794,0.00046954612266704443,0.5569289281276681,0.5567696790340133,0.0013181194255135198
A,A18,DTLZ4_M3,DTLZ4,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.054824653327023874,0.21644229780836458,0.486765251601326,0.5557441061064603,0.48679087158912193,0.2098569381670511
A,A18,DTLZ7_M3,DTLZ7,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.059947978291563495,0.06005487123828164,0.0009474212474153698,0.27724217996790446,0.2770751161920757,0.0014979119083562975
A,A18,MaF1_M3,MaF1,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04150397211308769,0.04153035060802437,0.0007490102999318168,0.2193371242548576,0.21924736258388355,0.0008646064660111363
A,A18,MaF5_M3,MaF5,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2449939710095687,1.0754632499860621,1.2499647737413966,0.5549556859675938,0.4536468436275766,0.20872807228060702
A,A18,WFG2_M3,WFG2,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17769561363294245,0.1778374845603454,0.00821413081912109,0.9283214221241816,0.9283881582289081,0.0028175885037393655
A,A18,WFG4_M2,WFG4,2,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012860394505382289,0.012851916932658925,0.0002968842853853966,0.34703714587873313,0.347040418791196,0.00021660420138580605
A,A18,WFG5_M3,WFG5,3,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22189794163531668,0.22179943571032917,0.003260886595198964,0.5147751270619556,0.5146552566401245,0.0013294205884670784
A,A18,WFG9_M2,WFG9,2,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.016613131113572273,0.03161169234140779,0.0024727043375203633,0.34221160225333913,0.33388146624018133,0.0023172620905436703
A,A18,ZDT1_M2,ZDT1,2,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.00390439334017668,0.003925800907462922,5.160863247219687e-05,0.7203894393684676,0.7203633221769387,0.00013888262296046783
A,A18,ZDT6_M2,ZDT6,2,0.1,0.11,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030777107401095327,0.00307757843450212,2.9875344064376336e-05,0.3889192174906574,0.38891905584932535,1.6532048396744603e-05
A,A19,DTLZ1_M3,DTLZ1,3,0.1,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.02016504282433451,0.020158974908848052,0.00011014811307592798,0.8422311697996225,0.8420285578086217,0.0004536097808358619
A,A19,DTLZ2_M3,DTLZ2,3,0.1,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.053942484438343374,0.05394075781190848,0.0005868187266485567,0.5565729685797383,0.5566634696256539,0.0015794314333938964
A,A19,DTLZ4_M3,DTLZ4,3,0.1,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.054285037905714234,0.13528045729662602,0.0008551941110798919,0.5558011391723721,0.5214575334062249,0.0027152651919660764
A,A19,DTLZ7_M3,DTLZ7,3,0.1,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05974410291035681,0.06951924172477157,0.0013933384460597872,0.2773325650993801,0.2761556648753336,0.0012444216793747742
A,A19,MaF1_M3,MaF1,3,0.1,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04148579420039446,0.041512146347107745,0.0008077848698615497,0.2192229834547109,0.21930430343651314,0.0008557242527008901
A,A19,MaF5_M3,MaF5,3,0.1,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24552119074698056,0.8483139271857495,1.248913213127177,0.5551344794136468,0.472376957135003,0.20915698053020398
