algo,problem,group,M,D,run,IGD,HV
SPEA2,MaF3,MaF,3,12,2,0.0321171476049922,0.962984084671335
SPEA2,MaF3,MaF,3,12,3,0.0341495451101086,0.961113435281439
SPEA2,MaF3,MaF,3,12,4,0.0337729502126787,0.961467304693013
SPEA2,MaF3,MaF,3,12,5,0.0341656598924427,0.961330299947895
SPEA2,MaF3,MaF,3,12,6,0.0333001841148093,0.962471890832999
SPEA2,MaF3,MaF,3,12,7,0.0326653310853839,0.96276061251227
SPEA2,MaF3,MaF,3,12,8,0.0328978618570091,0.96250024504665
SPEA2,MaF3,MaF,3,12,9,0.0326925987921327,0.963099443097602
SPEA2,MaF3,MaF,3,12,10,0.0333254647985575,0.963249124539698
SPEA2,MaF3,MaF,3,12,11,0.0336715400275161,0.962449170979416
SPEA2,MaF3,MaF,3,12,12,0.0330803738828807,0.961563271399561
SPEA2,MaF3,MaF,3,12,13,0.0334225038882883,0.961999986344913
SPEA2,MaF3,MaF,3,12,14,0.0339031375663321,0.961145397284673
SPEA2,MaF3,MaF,3,12,15,0.0333143538034826,0.962566749858421
SPEA2,MaF3,MaF,3,12,16,0.0353941946189199,0.959532070026049
SPEA2,MaF3,MaF,3,12,17,0.0319635751609427,0.96297846357107
SPEA2,MaF3,MaF,3,12,18,0.0323119468760699,0.962926164406086
SPEA2,MaF3,MaF,3,12,19,0.03347783196357,0.961906580690798
SPEA2,MaF3,MaF,3,12,20,0.0329536528275476,0.962320411921178
SPEA2,MaF3,MaF,3,12,21,0.0337020914383719,0.96141428234476
SPEA2,MaF3,MaF,3,12,22,0.0321648042470857,0.962807631009769
SPEA2,MaF3,MaF,3,12,23,0.032996725605143,0.962935271145609
SPEA2,MaF3,MaF,3,12,24,0.0338455670379604,0.962434731411554
SPEA2,MaF3,MaF,3,12,25,0.0337294648076786,0.960974902425555
SPEA2,MaF3,MaF,3,12,26,0.0324124917940976,0.962657063732858
SPEA2,MaF3,MaF,3,12,27,0.0339709362199262,0.961791675499257
SPEA2,MaF3,MaF,3,12,28,0.0337556268499886,0.961169355143971
SPEA2,MaF3,MaF,3,12,29,0.0340626236176064,0.961440857500819
SPEA2,MaF3,MaF,3,12,30,0.0332903993550844,0.962674489572471
SPEA2,MaF4,MaF,2,11,1,0.0128198100843628,0.8186973297933485
SPEA2,MaF4,MaF,2,11,2,0.012747239922465,0.8186529059806317
SPEA2,MaF4,MaF,2,11,3,0.0129544935854697,0.8179845540899657
SPEA2,MaF4,MaF,2,11,4,0.0129551819383642,0.8187341385228193
SPEA2,MaF4,MaF,2,11,5,0.0126991729914833,0.8186380295802433
SPEA2,MaF4,MaF,2,11,6,0.0126524676831413,0.81863229393541
SPEA2,MaF4,MaF,2,11,7,0.0127339228629068,0.8186624962443075
SPEA2,MaF4,MaF,2,11,8,0.0127507017531015,0.8185645948857915
SPEA2,MaF4,MaF,2,11,9,0.0125721624143993,0.8188818021647857
SPEA2,MaF4,MaF,2,11,10,0.013223148333065,0.8177455893084298
SPEA2,MaF4,MaF,2,11,11,0.0125787825467895,0.8190870536681352
SPEA2,MaF4,MaF,2,11,12,0.0126626779281716,0.818720967703352
SPEA2,MaF4,MaF,2,11,13,0.0126730222872189,0.8189514108841183
SPEA2,MaF4,MaF,2,11,14,0.0126454543152512,0.8190474342256201
SPEA2,MaF4,MaF,2,11,15,0.0133528913973111,0.8175869594039842
SPEA2,MaF4,MaF,2,11,16,0.0125913959382026,0.8184212432832157
SPEA2,MaF4,MaF,2,11,17,0.0129423052905734,0.818045509149141
SPEA2,MaF4,MaF,2,11,18,0.0123725305777314,0.8190129382477528
SPEA2,MaF4,MaF,2,11,19,0.0126080253349943,0.8186614416122782
SPEA2,MaF4,MaF,2,11,20,0.0125608878201171,0.8184550969010022
SPEA2,MaF4,MaF,2,11,21,0.0126673226145501,0.8187171199278133
SPEA2,MaF4,MaF,2,11,22,0.0127825446625544,0.8188136243627644
SPEA2,MaF4,MaF,2,11,23,0.0125331947836066,0.8186739809706415
SPEA2,MaF4,MaF,2,11,24,0.0128247878346461,0.8187793063874015
SPEA2,MaF4,MaF,2,11,25,0.0125582206028425,0.8189891094498041
SPEA2,MaF4,MaF,2,11,26,0.0127703652436559,0.8183473113574574
SPEA2,MaF4,MaF,2,11,27,0.0152952290606328,0.815764805017925
SPEA2,MaF4,MaF,2,11,28,0.0128478028572944,0.8182148473330088
SPEA2,MaF4,MaF,2,11,29,0.0126410393195346,0.8189799058075705
SPEA2,MaF4,MaF,2,11,30,0.0125198114546174,0.8191060901494386
SPEA2,MaF4,MaF,3,12,1,0.2401562153102202,0.527298844193027
SPEA2,MaF4,MaF,3,12,2,0.2402884452460491,0.528369634174163
SPEA2,MaF4,MaF,3,12,3,0.2388495688890615,0.530951332977231
SPEA2,MaF4,MaF,3,12,4,0.2433147621269002,0.530969165780809
SPEA2,MaF4,MaF,3,12,5,0.2471061066387768,0.530234119062854
SPEA2,MaF4,MaF,3,12,6,0.2428863772309784,0.530882592033215
SPEA2,MaF4,MaF,3,12,7,0.2476131926269059,0.523039039099265
SPEA2,MaF4,MaF,3,12,8,0.2395218481852047,0.531609090537245
SPEA2,MaF4,MaF,3,12,9,0.2421915200173603,0.529601178992775
SPEA2,MaF4,MaF,3,12,10,0.2394787819548234,0.532882988920444
SPEA2,MaF4,MaF,3,12,11,0.2438890389342582,0.529021632317006
SPEA2,MaF4,MaF,3,12,12,0.247408252020765,0.526959048982846
SPEA2,MaF4,MaF,3,12,13,0.243390575672464,0.532072289862079
SPEA2,MaF4,MaF,3,12,14,0.2417600888890086,0.530305769324787
SPEA2,MaF4,MaF,3,12,15,0.2434500605855916,0.529333094658565
SPEA2,MaF4,MaF,3,12,16,0.2429175246831611,0.530899578410313
SPEA2,MaF4,MaF,3,12,17,0.2403456130291907,0.530452013579565
SPEA2,MaF4,MaF,3,12,18,0.2438887760884667,0.527890347386611
SPEA2,MaF4,MaF,3,12,19,0.2416355247298959,0.53100534014088
SPEA2,MaF4,MaF,3,12,20,0.2432340160888929,0.530605650597971
SPEA2,MaF4,MaF,3,12,21,0.2396738146379058,0.53084044760735
SPEA2,MaF4,MaF,3,12,22,0.2388176218335508,0.532035173560905
SPEA2,MaF4,MaF,3,12,23,0.2433080172276741,0.526787223294789
SPEA2,MaF4,MaF,3,12,24,0.2410346623137023,0.530443277516352
SPEA2,MaF4,MaF,3,12,25,0.2453501756723142,0.530101309655555
SPEA2,MaF4,MaF,3,12,26,0.2513329717465242,0.523674977130144
SPEA2,MaF4,MaF,3,12,27,0.2423882706329589,0.529145332462785
SPEA2,MaF4,MaF,3,12,28,0.2428175877215847,0.527438200295201
SPEA2,MaF4,MaF,3,12,29,0.2371421441532495,0.531857348960185
SPEA2,MaF4,MaF,3,12,30,0.2423120953696866,0.531786640018332
SPEA2,MaF5,MaF,2,11,1,2.008377440916939,0.090909087844859
SPEA2,MaF5,MaF,2,11,2,0.0127893897318528,0.3472411164464806
SPEA2,MaF5,MaF,2,11,3,0.0131032378540805,0.3470647914327409
SPEA2,MaF5,MaF,2,11,4,0.0129741218708368,0.3472145994180382
SPEA2,MaF5,MaF,2,11,5,0.0130324846113577,0.3470780362853303
SPEA2,MaF5,MaF,2,11,6,0.0128018504898297,0.3472813736309473
SPEA2,MaF5,MaF,2,11,7,0.0129210664334679,0.3471271284115713
SPEA2,MaF5,MaF,2,11,8,0.0129910082807291,0.3471845734584083
SPEA2,MaF5,MaF,2,11,9,0.0128332402987764,0.3472142638812495
SPEA2,MaF5,MaF,2,11,10,0.0132055189174402,0.3471726376981137
SPEA2,MaF5,MaF,2,11,11,0.0128900384308972,0.3472400141041753
SPEA2,MaF5,MaF,2,11,12,0.0125800344300398,0.3473494961650535
SPEA2,MaF5,MaF,2,11,13,0.0124485103400073,0.3473670382685931
SPEA2,MaF5,MaF,2,11,14,0.0126930642986278,0.3473574209798877
SPEA2,MaF5,MaF,2,11,15,0.0126589662291243,0.3471287074743795
SPEA2,MaF5,MaF,2,11,16,0.0126075943889261,0.3472266304980746
SPEA2,MaF5,MaF,2,11,17,0.0124332923597467,0.3473442756289911
SPEA2,MaF5,MaF,2,11,18,2.008377437772767,0.0909090891251324
SPEA2,MaF5,MaF,2,11,19,0.0129441296287006,0.3469734118519106
SPEA2,MaF5,MaF,2,11,20,0.012848127054907,0.3471998878900454
SPEA2,MaF5,MaF,2,11,21,0.0124923520485619,0.3473577505740085
SPEA2,MaF5,MaF,2,11,22,0.0126969501030508,0.3472562204623333
SPEA2,MaF5,MaF,2,11,23,0.0127695378618889,0.3472695842873249
SPEA2,MaF5,MaF,2,11,24,0.0129394786735738,0.3472960914353221
SPEA2,MaF5,MaF,2,11,25,0.0128687733433156,0.3471081668890741
SPEA2,MaF5,MaF,2,11,26,0.0126923590429148,0.3470353613759667
SPEA2,MaF5,MaF,2,11,27,0.012682688494628,0.347348015616218
SPEA2,MaF5,MaF,2,11,28,2.008377440552114,0.0909090879934105
SPEA2,MaF5,MaF,2,11,29,0.0130744553647325,0.3469958566342681
SPEA2,MaF5,MaF,2,11,30,0.0127210325140301,0.3472503571386693
SPEA2,MaF5,MaF,3,12,1,0.2435552951457825,0.556473041967904
SPEA2,MaF5,MaF,3,12,2,1.4916653248385217,0.347085429610163
SPEA2,MaF5,MaF,3,12,3,0.2490095170469995,0.554754956616342
SPEA2,MaF5,MaF,3,12,4,1.49185567592142,0.346919695725761
SPEA2,MaF5,MaF,3,12,5,1.4917225136225127,0.347094092015639
SPEA2,MaF5,MaF,3,12,6,2.020771056989722,0.346974519262798
SPEA2,MaF5,MaF,3,12,7,0.245258884820935,0.554703102458989
SPEA2,MaF5,MaF,3,12,8,0.2470356648839705,0.553729617398205
SPEA2,MaF5,MaF,3,12,9,0.2468212201993366,0.555078766324229
SPEA2,MaF5,MaF,3,12,10,2.020764857904654,0.347040484165459
SPEA2,MaF5,MaF,3,12,11,1.4916131981122756,0.347190646487073
SPEA2,MaF5,MaF,3,12,12,0.2430047673107342,0.55619217582429
SPEA2,MaF5,MaF,3,12,13,0.2485316969914597,0.553967075256003
SPEA2,MaF5,MaF,3,12,14,0.2434263336827936,0.553259847966783
SPEA2,MaF5,MaF,3,12,15,0.2493750453731292,0.554921666106668
SPEA2,MaF5,MaF,3,12,16,4.888495703894776,0.0909090890932882
SPEA2,MaF5,MaF,3,12,17,0.2453295588060041,0.554816144946683
SPEA2,MaF5,MaF,3,12,18,0.2443934861876994,0.553657568713564
SPEA2,MaF5,MaF,3,12,19,0.2473060765121034,0.553476710334955
SPEA2,MaF5,MaF,3,12,20,0.2432034901209828,0.554995638450091
SPEA2,MaF5,MaF,3,12,21,0.2469608896720825,0.555200364090073
SPEA2,MaF5,MaF,3,12,22,0.2447187659724901,0.556769203805262
SPEA2,MaF5,MaF,3,12,23,2.020891612890699,0.346591352376937
SPEA2,MaF5,MaF,3,12,24,0.2463684080867373,0.555624584304223
SPEA2,MaF5,MaF,3,12,25,0.2413523894347088,0.553252389417908
SPEA2,MaF5,MaF,3,12,26,0.2442555366441868,0.550089583263927
SPEA2,MaF5,MaF,3,12,27,0.2492393323331495,0.55441304817474
SPEA2,MaF5,MaF,3,12,28,2.020806589625092,0.346808601232318
SPEA2,MaF5,MaF,3,12,29,0.246123303401523,0.553003780327766
SPEA2,MaF5,MaF,3,12,30,0.2502422328118913,0.554517511554482
SPEA2,MaF6,MaF,2,11,1,0.0040745354612675,0.3475211386808776
SPEA2,MaF6,MaF,2,11,2,0.0040378553769925,0.3474658951162958
SPEA2,MaF6,MaF,2,11,3,0.0040945744553786,0.347619208363734
SPEA2,MaF6,MaF,2,11,4,0.0040760344074631,0.3475090857788973
SPEA2,MaF6,MaF,2,11,5,0.0041101290177408,0.3475967205547561
SPEA2,MaF6,MaF,2,11,6,0.0041301911659939,0.3475038099830289
SPEA2,MaF6,MaF,2,11,7,0.0041286942822262,0.3475386439256275
SPEA2,MaF6,MaF,2,11,8,0.0041528442810342,0.3475437795381876
SPEA2,MaF6,MaF,2,11,9,0.0041491000787643,0.3476305861373026
SPEA2,MaF6,MaF,2,11,10,0.004057223874097,0.3475427451529352
SPEA2,MaF6,MaF,2,11,11,0.0041005265975319,0.3474497567647099
SPEA2,MaF6,MaF,2,11,12,0.0040375111180517,0.3475066228584644
SPEA2,MaF6,MaF,2,11,13,0.004049177537681,0.3475183020974721
SPEA2,MaF6,MaF,2,11,14,0.0040947784847042,0.3476191026722627
SPEA2,MaF6,MaF,2,11,15,0.0040645751661195,0.3475455060607634
SPEA2,MaF6,MaF,2,11,16,0.0040555093699605,0.3474724947467478
SPEA2,MaF6,MaF,2,11,17,0.0040815052133122,0.3475698460728013
SPEA2,MaF6,MaF,2,11,18,0.0041184285335642,0.3475347457633895
SPEA2,MaF6,MaF,2,11,19,0.0041112494207764,0.3475111333428132
SPEA2,MaF6,MaF,2,11,20,0.0040868684063621,0.3475484713142198
SPEA2,MaF6,MaF,2,11,21,0.0041046819522133,0.3475196513520658
SPEA2,MaF6,MaF,2,11,22,0.0040570480558252,0.3475236832670005
SPEA2,MaF6,MaF,2,11,23,0.0040853371895645,0.3474581048685941
SPEA2,MaF6,MaF,2,11,24,0.004076369125583,0.347501197143621
SPEA2,MaF6,MaF,2,11,25,0.0040272393161166,0.347493638440341
SPEA2,MaF6,MaF,2,11,26,0.00412631528123,0.3476895435423981
SPEA2,MaF6,MaF,2,11,27,0.0040881537567741,0.3474470198516174
SPEA2,MaF6,MaF,2,11,28,0.0040607906939333,0.3476042660160777
SPEA2,MaF6,MaF,2,11,29,0.0040943629747645,0.3475456354685706
SPEA2,MaF6,MaF,2,11,30,0.0040781666664024,0.3475203449070484
SPEA2,MaF6,MaF,3,12,1,0.0041166692324494,0.200110843764307
SPEA2,MaF6,MaF,3,12,2,0.0040746403601156,0.199982903295987
SPEA2,MaF6,MaF,3,12,3,0.0040453723781204,0.200093651153037
SPEA2,MaF6,MaF,3,12,4,0.0040909069503847,0.200009182332074
SPEA2,MaF6,MaF,3,12,5,0.0041034441656696,0.200116605791896
SPEA2,MaF6,MaF,3,12,6,0.0040896314513125,0.200105740469728
SPEA2,MaF6,MaF,3,12,7,0.004039025604182,0.20005291002435
SPEA2,MaF6,MaF,3,12,8,0.0042101115425806,0.200066603393456
SPEA2,MaF6,MaF,3,12,9,0.0040869062225468,0.200059663879453
SPEA2,MaF6,MaF,3,12,10,0.0041222500415696,0.200038830365285
SPEA2,MaF6,MaF,3,12,11,0.0040792051729535,0.200052353022509
SPEA2,MaF6,MaF,3,12,12,0.0040636361858249,0.200029873785425
SPEA2,MaF6,MaF,3,12,13,0.0040743104467874,0.200062816357781
SPEA2,MaF6,MaF,3,12,14,0.0041193862419129,0.200098230718923
SPEA2,MaF6,MaF,3,12,15,0.0040688580730601,0.200023833745754
SPEA2,MaF6,MaF,3,12,16,0.0040620782026953,0.200083769895684
SPEA2,MaF6,MaF,3,12,17,0.0040630233222262,0.200152947642079
SPEA2,MaF6,MaF,3,12,18,0.0040454041131395,0.200090341775857
SPEA2,MaF6,MaF,3,12,19,0.0040895035739662,0.199950488566884
SPEA2,MaF6,MaF,3,12,20,0.004157288061894,0.200071239835726
SPEA2,MaF6,MaF,3,12,21,0.0040834906414092,0.200090604415067
SPEA2,MaF6,MaF,3,12,22,0.004043744405741,0.200056994278339
SPEA2,MaF6,MaF,3,12,23,0.0040726256294313,0.200066294732575
SPEA2,MaF6,MaF,3,12,24,0.0041023458427979,0.199989163046281
SPEA2,MaF6,MaF,3,12,25,0.0040378527025406,0.200051691961699
SPEA2,MaF6,MaF,3,12,26,0.004091689709301,0.200097469574203
SPEA2,MaF6,MaF,3,12,27,0.0040590148088166,0.199964617444704
SPEA2,MaF6,MaF,3,12,28,0.0040952753735593,0.200113921936025
SPEA2,MaF6,MaF,3,12,29,0.0040644170365687,0.200075477049914
SPEA2,MaF6,MaF,3,12,30,0.0041239694435336,0.199947975463776
SPEA2,MaF7,MaF,2,21,1,0.0048381208434885,0.242868782402044
SPEA2,MaF7,MaF,2,21,2,0.0048033523268897,0.2428566808173335
SPEA2,MaF7,MaF,2,21,3,0.0048629628879186,0.2428566906293197
SPEA2,MaF7,MaF,2,21,4,0.0047068308417992,0.2428926907928673
SPEA2,MaF7,MaF,2,21,5,0.0047567600881392,0.24289574407711
SPEA2,MaF7,MaF,2,21,6,0.0048802149293269,0.2428900892711709
SPEA2,MaF7,MaF,2,21,7,0.0048672179630467,0.2428652483136477
SPEA2,MaF7,MaF,2,21,8,0.0046690391219855,0.2429015197257267
SPEA2,MaF7,MaF,2,21,9,0.0045891588444833,0.2428993413208832
SPEA2,MaF7,MaF,2,21,10,0.0046838772869638,0.2429146593670206
SPEA2,MaF7,MaF,2,21,11,0.0047213264163272,0.2429084834627768
SPEA2,MaF7,MaF,2,21,12,0.004860398136639,0.2428850744647015
SPEA2,MaF7,MaF,2,21,13,0.0048670306200135,0.2428375452003218
SPEA2,MaF7,MaF,2,21,14,0.00470354526552,0.2429143123096852
SPEA2,MaF7,MaF,2,21,15,0.0046760775262947,0.2429163547208078
SPEA2,MaF7,MaF,2,21,16,0.0047083349970196,0.2429022559713219
SPEA2,MaF7,MaF,2,21,17,0.0048351302402853,0.2428657239807804
SPEA2,MaF7,MaF,2,21,18,0.0048715019308938,0.242852190139783
SPEA2,MaF7,MaF,2,21,19,0.0047030305566348,0.242895847651124
SPEA2,MaF7,MaF,2,21,20,0.0048328352701984,0.2428834071588503
SPEA2,MaF7,MaF,2,21,21,0.0051487182936739,0.2428314210727239
SPEA2,MaF7,MaF,2,21,22,0.0048788370501315,0.2428788016978618
SPEA2,MaF7,MaF,2,21,23,0.0047351949118408,0.2429039879019783
SPEA2,MaF7,MaF,2,21,24,0.0046670238426302,0.2429256746730844
SPEA2,MaF7,MaF,2,21,25,0.0046893250208936,0.2428900525912197
SPEA2,MaF7,MaF,2,21,26,0.004860749401014,0.24285421629207
SPEA2,MaF7,MaF,2,21,27,0.0047817173865512,0.2428762429951211
SPEA2,MaF7,MaF,2,21,28,0.0050242861326913,0.2428687026802781
SPEA2,MaF7,MaF,2,21,29,0.0046476056139355,0.2429277231144772
SPEA2,MaF7,MaF,2,21,30,0.0045827627218712,0.2429160658403954
SPEA2,MaF7,MaF,3,22,1,0.0600792097497178,0.277538043832587
SPEA2,MaF7,MaF,3,22,2,0.0601411572125623,0.277411921289942
SPEA2,MaF7,MaF,3,22,3,0.0586930776421314,0.277012063050804
SPEA2,MaF7,MaF,3,22,4,0.0597994390237877,0.276699647674644
SPEA2,MaF7,MaF,3,22,5,0.060099641400632,0.277237763494655
SPEA2,MaF7,MaF,3,22,6,0.0611688451531783,0.276416261573594
SPEA2,MaF7,MaF,3,22,7,0.0580197737676925,0.277881503463867
SPEA2,MaF7,MaF,3,22,8,0.0608941623488371,0.276787661152659
SPEA2,MaF7,MaF,3,22,9,0.0593008280708223,0.27680630894405
SPEA2,MaF7,MaF,3,22,10,0.3418795905332144,0.241922027796355
SPEA2,MaF7,MaF,3,22,11,0.0590898500323008,0.277438952588625
SPEA2,MaF7,MaF,3,22,12,0.0603287758455337,0.276437353501798
SPEA2,MaF7,MaF,3,22,13,0.0594290612866187,0.27716768669965
SPEA2,MaF7,MaF,3,22,14,0.0613725663588962,0.276725453352098
SPEA2,MaF7,MaF,3,22,15,0.0624505049498926,0.276094639639137
SPEA2,MaF7,MaF,3,22,16,0.061145603031384,0.276128760851162
SPEA2,MaF7,MaF,3,22,17,0.0610336620119656,0.277391392009815
SPEA2,MaF7,MaF,3,22,18,0.0598984162514875,0.277465377536112
SPEA2,MaF7,MaF,3,22,19,0.0589990182739629,0.276986130656183
SPEA2,MaF7,MaF,3,22,20,0.0605597410452343,0.277186350659046
SPEA2,MaF7,MaF,3,22,21,0.0596552561214198,0.278394392928065
SPEA2,MaF7,MaF,3,22,22,0.0591487893627783,0.277779315051205
SPEA2,MaF7,MaF,3,22,23,0.060200474141534,0.277352005580167
SPEA2,MaF7,MaF,3,22,24,0.0593975920190661,0.277740316045876
SPEA2,MaF7,MaF,3,22,25,0.0594436903014061,0.277623994626382
SPEA2,MaF7,MaF,3,22,26,0.0595994891147072,0.277499730283734
SPEA2,MaF7,MaF,3,22,27,0.0610375485354673,0.275656952375468
SPEA2,MaF7,MaF,3,22,28,0.0577351136473087,0.278585549577442
SPEA2,MaF7,MaF,3,22,29,0.0587793534634309,0.278328417975291
SPEA2,MaF7,MaF,3,22,30,0.0592241320832127,0.277921583648558
SPEA2,WFG1,WFG,2,11,1,0.09023084590333,0.6713009782429497
SPEA2,WFG1,WFG,2,11,2,0.0334267285909716,0.6839947840892607
SPEA2,WFG1,WFG,2,11,3,0.0592075674613216,0.678919045745895
SPEA2,WFG1,WFG,2,11,4,0.0309012563188542,0.6845582835187879
SPEA2,WFG1,WFG,2,11,5,0.0186995065361899,0.688926632424449
SPEA2,WFG1,WFG,2,11,6,0.1036553023470657,0.6647422909909807
SPEA2,WFG1,WFG,2,11,7,0.0406524052957523,0.6825464852487495
SPEA2,WFG1,WFG,2,11,8,0.0177214472106462,0.690126064964615
SPEA2,WFG1,WFG,2,11,9,0.0822047756024716,0.6737167279088208
SPEA2,WFG1,WFG,2,11,10,0.0201284548286417,0.688012589064735
SPEA2,WFG1,WFG,2,11,11,0.0284752063181579,0.6851974106148959
SPEA2,WFG1,WFG,2,11,12,0.0224268267062674,0.6868943953952438
SPEA2,WFG1,WFG,2,11,13,0.0233461370136588,0.6865956871034516
SPEA2,WFG1,WFG,2,11,14,0.0175826795803632,0.69052298521081
SPEA2,WFG1,WFG,2,11,15,0.0339110362693776,0.6839176975119448
SPEA2,WFG1,WFG,2,11,16,0.0516591280307186,0.6803757558430649
SPEA2,WFG1,WFG,2,11,17,0.0181380670957272,0.689616773089187
SPEA2,WFG1,WFG,2,11,18,0.0375458315809878,0.683160272607095
SPEA2,WFG1,WFG,2,11,19,0.0363095543801486,0.6834090942291842
SPEA2,WFG1,WFG,2,11,20,0.0742714242802484,0.6756451424797902
SPEA2,WFG1,WFG,2,11,21,0.017787682646021,0.6900864613201749
SPEA2,WFG1,WFG,2,11,22,0.0515167393453605,0.6804392823393199
SPEA2,WFG1,WFG,2,11,23,0.0194706988137366,0.6883018889511257
SPEA2,WFG1,WFG,2,11,24,0.0194499335370385,0.6883655816815919
SPEA2,WFG1,WFG,2,11,25,0.077063706629638,0.6750488495600092
SPEA2,WFG1,WFG,2,11,26,0.0415071968606314,0.6823009747576323
SPEA2,WFG1,WFG,2,11,27,0.0497869817450018,0.6807549374391023
SPEA2,WFG1,WFG,2,11,28,0.1030619739509903,0.6652567614236657
SPEA2,WFG1,WFG,2,11,29,0.0310000530744629,0.6845778090932301
SPEA2,WFG1,WFG,2,11,30,0.0179123737183111,0.6897154920321739
SPEA2,WFG1,WFG,3,12,1,0.1535574446673467,0.943781076790846
SPEA2,WFG1,WFG,3,12,2,0.1598393706482735,0.943311185538198
SPEA2,WFG1,WFG,3,12,3,0.1471705980857633,0.946537920885143
SPEA2,WFG1,WFG,3,12,4,0.1531892941927837,0.944110018362191
SPEA2,WFG1,WFG,3,12,5,0.1498725162885249,0.945644748867135
SPEA2,WFG1,WFG,3,12,6,0.1557068631308968,0.94442144152205
SPEA2,WFG1,WFG,3,12,7,0.153237030237069,0.943231455788601
SPEA2,WFG1,WFG,3,12,8,0.1487684348231727,0.945070703286545
SPEA2,WFG1,WFG,3,12,9,0.1526286689980082,0.944366371521629
SPEA2,WFG1,WFG,3,12,10,0.15832716998528,0.943502794717349
SPEA2,WFG1,WFG,3,12,11,0.1574896491677422,0.943470130762634
SPEA2,WFG1,WFG,3,12,12,0.1464618699394314,0.946741928377998
SPEA2,WFG1,WFG,3,12,13,0.1557939448443594,0.943809489068114
SPEA2,WFG1,WFG,3,12,14,0.1560918142002042,0.943019799129673
SPEA2,WFG1,WFG,3,12,15,0.1529224834566793,0.944588671390135
SPEA2,WFG1,WFG,3,12,16,0.1531704212931997,0.943768497591313
SPEA2,WFG1,WFG,3,12,17,0.1559916471286173,0.944241959802181
SPEA2,WFG1,WFG,3,12,18,0.1562283431606024,0.943637607361026
SPEA2,WFG1,WFG,3,12,19,0.1559446055594494,0.944574153097536
SPEA2,WFG1,WFG,3,12,20,0.1505755328289064,0.944469326226073
SPEA2,WFG1,WFG,3,12,21,0.1522884415361745,0.944502018003513
SPEA2,WFG1,WFG,3,12,22,0.1472273706968163,0.947207365680254
SPEA2,WFG1,WFG,3,12,23,0.1625425851982567,0.94249025786982
SPEA2,WFG1,WFG,3,12,24,0.1556759617114579,0.944395272183644
SPEA2,WFG1,WFG,3,12,25,0.1541096325544885,0.944458802806851
SPEA2,WFG1,WFG,3,12,26,0.1588335303214424,0.942980486177514
SPEA2,WFG1,WFG,3,12,27,0.1574688829699229,0.944863293144652
SPEA2,WFG1,WFG,3,12,28,0.1535093182542866,0.94628732437261
SPEA2,WFG1,WFG,3,12,29,0.1439712607361663,0.946574639676494
SPEA2,WFG1,WFG,3,12,30,0.1550950722756011,0.945003469382723
SPEA2,WFG2,WFG,2,11,1,0.0110652307394792,0.6330694580526295
SPEA2,WFG2,WFG,2,11,2,0.0108925362335833,0.633227205893055
SPEA2,WFG2,WFG,2,11,3,0.0114948677684206,0.6329595824148664
SPEA2,WFG2,WFG,2,11,4,0.0107975099199913,0.6333111744018052
SPEA2,WFG2,WFG,2,11,5,0.0115703877371,0.6322733929723704
SPEA2,WFG2,WFG,2,11,6,0.0110734936552004,0.6329944485048216
SPEA2,WFG2,WFG,2,11,7,0.0111629870076195,0.6328775954942609
SPEA2,WFG2,WFG,2,11,8,0.0110861310727206,0.6330878809860385
SPEA2,WFG2,WFG,2,11,9,0.010958202536888,0.6333175527273409
SPEA2,WFG2,WFG,2,11,10,0.0110701496086756,0.6329385274710883
SPEA2,WFG2,WFG,2,11,11,0.0109805153280739,0.6333812813537858
SPEA2,WFG2,WFG,2,11,12,0.0112458625301014,0.6333667206352652
SPEA2,WFG2,WFG,2,11,13,0.011361554903951,0.6328743413271437
SPEA2,WFG2,WFG,2,11,14,0.01096156112657,0.6327729697746178
SPEA2,WFG2,WFG,2,11,15,0.0108605548531921,0.6331783949917822
SPEA2,WFG2,WFG,2,11,16,0.0109584892347897,0.6332799679242284
SPEA2,WFG2,WFG,2,11,17,0.0112662929809795,0.6329654652285297
SPEA2,WFG2,WFG,2,11,18,0.0109715746964883,0.6335847101034606
SPEA2,WFG2,WFG,2,11,19,0.0109041530016829,0.6333386429834713
SPEA2,WFG2,WFG,2,11,20,0.0111228694259278,0.6332766343512528
SPEA2,WFG2,WFG,2,11,21,0.0109547184511277,0.6332572711779478
SPEA2,WFG2,WFG,2,11,22,0.0112011518187996,0.6328096478418854
SPEA2,WFG2,WFG,2,11,23,0.0112356640638942,0.6332755863743075
SPEA2,WFG2,WFG,2,11,24,0.0110805555752132,0.6333044039917676
SPEA2,WFG2,WFG,2,11,25,0.0112122143852642,0.6329570129452782
SPEA2,WFG2,WFG,2,11,26,0.0111198564605094,0.6333746788594222
SPEA2,WFG2,WFG,2,11,27,0.0110511791390439,0.633196170083008
SPEA2,WFG2,WFG,2,11,28,0.0111681691509377,0.6331473327473046
SPEA2,WFG2,WFG,2,11,29,0.0109974547037333,0.6330315600063796
SPEA2,WFG2,WFG,2,11,30,0.0113432833060959,0.6334435146600929
SPEA2,WFG2,WFG,3,12,1,0.1726839441705641,0.93113035104198
SPEA2,WFG2,WFG,3,12,2,0.1688534482218529,0.930396059037149
SPEA2,WFG2,WFG,3,12,3,0.1687242920129529,0.932488129797869
SPEA2,WFG2,WFG,3,12,4,0.1709898767466015,0.931921328463929
SPEA2,WFG2,WFG,3,12,5,0.1650769243109317,0.92964054440954
