Grupo,Problema,M,instance,instance_label,Algoritmo,Run,IGD,score
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,21,0.0583187340474559,0.9783044318732513
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,22,0.0649539817301717,0.9227253032964046
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,23,0.0639362481226657,0.9312501918511905
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,24,0.0661962179572843,0.912319903183104
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,25,0.0610297360935351,0.9555961414678117
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,26,0.0631761870082372,0.9376167265195381
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,27,0.0672844444833924,0.9032045415707788
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,28,0.0750861321954327,0.837854908038121
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,29,0.061423244420338,0.9522999796759302
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,30,0.0678065747759345,0.8988309977257377
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,31,0.062467646002684,0.9435517109440368
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,32,0.0714730421328947,0.8681193995458947
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,33,0.0626476477494313,0.9420439540817593
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,34,0.067028922578633,0.9053448813859476
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,35,0.0672702984155775,0.9033230339254785
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,36,0.0636421208690022,0.933713903415704
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,37,0.0699195986758963,0.8811315790095612
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,38,0.060839964359906,0.9571857351179626
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,39,0.0659471054166974,0.9144065559480716
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,40,0.0717955963500916,0.8654175739068474
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,41,0.0622868920532915,0.9450657685157274
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,42,0.0685514375296833,0.8925917697809319
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,43,0.0651611823999399,0.9209897188514932
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,44,0.0698726624874635,0.8815247327509971
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,45,0.0699958929860725,0.8804925114904977
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,46,0.0634538313000603,0.93529108194201
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,47,0.0682472796178714,0.895139501605969
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,48,0.0660917172339835,0.9131952373702268
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,49,0.0680963830617913,0.8964034633287583
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,50,0.0664905327411102,0.9098546208011158
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,51,0.0679160547695218,0.8979139554492255
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,52,0.0617528127366334,0.9495394015178682
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,53,0.0648081738431943,0.9239466405674976
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,54,0.0624674957074421,0.9435529698689441
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,55,0.0633263520648599,0.9363588920891033
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,56,0.0575131635042625,0.9850521692507866
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,57,0.0637742045202043,0.9326075250883081
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,58,0.0613879688806377,0.9525954597921777
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,59,0.0650947889097572,0.9215458536793071
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,60,0.0666578054850051,0.9084534864674941
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,1,0.118187973487292,0.47681898389329824
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,2,0.10190842577508,0.6131821038152373
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,3,0.128661309767214,0.389090698294156
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,4,0.118282094577745,0.4760305930994313
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,5,0.128640534052307,0.3892647228649493
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,6,0.116566028290903,0.49040495760902336
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,7,0.126996495645418,0.4030357569500488
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,8,0.115513012350238,0.4992253831844158
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,9,0.123009022993711,0.4364362064589924
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,10,0.11022216415202,0.543543356883474
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,11,0.104359849791578,0.592648128728787
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,12,0.110488500152617,0.541312434462841
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,13,0.109067748342053,0.5532131428208453
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,14,0.115346371067521,0.5006212281808979
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,15,0.114358858599204,0.5088929740255633
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,16,0.121583378928919,0.44837789402979633
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,17,0.106460368338207,0.5750534591755684
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,18,0.108588545822214,0.5572271088004213
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,19,0.11560154381163,0.49848381305605116
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,20,0.120064971663082,0.4610965982433265
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,21,0.112326085193447,0.5259201868574919
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,22,0.119481505359085,0.4659839137258487
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,23,0.10758770206914,0.5656105220952006
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,24,0.126220253056305,0.4095378332447318
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,25,0.108037199940769,0.5618453725187402
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,26,0.110294053689906,0.5429411852599635
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,27,0.11729048201683,0.48433668273721153
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,28,0.110222375327098,0.5435415880080118
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,29,0.109532513375041,0.5493201102225672
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,30,0.116819852910656,0.488278834839866
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,31,0.096856033211232,0.6555026906801844
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,32,0.113928435063787,0.5124983503673928
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,33,0.122315101366947,0.44224873391243413
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,34,0.12300666465064,0.43645596075589876
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,35,0.113703060514601,0.5143861655095143
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,36,0.121875666837143,0.44592958945859607
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,37,0.1311940047913,0.36787596915054066
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,38,0.121377105479427,0.4501057117571089
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,39,0.114286658095419,0.5094977504069533
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,40,0.109267930991339,0.5515363437418144
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,41,0.126162573627634,0.4100209760806345
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,42,0.124538479140136,0.4236249530017574
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,43,0.121971366558262,0.4451279755084949
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,44,0.114713884389053,0.5059191552676721
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,45,0.113066305600241,0.5197198448157656
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,46,0.121796145689851,0.44659568608094724
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,47,0.120476643621011,0.4576482915974691
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,48,0.107986630300513,0.5622689613088308
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,49,0.127919496906812,0.39530437927785733
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,50,0.120273777824844,0.45934756564241264
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,51,0.131226811235353,0.36760117103306855
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,52,0.126509053020555,0.40711874489813515
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,53,0.116655741780826,0.4896534864010237
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,54,0.112933440925622,0.5208327652653226
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,55,0.115534671099532,0.49904396201230783
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,56,0.111152811582888,0.5357479322522787
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,57,0.109025555282449,0.5535665664753819
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,58,0.119742747543158,0.4637956588734923
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,59,0.117459969805258,0.4829169944247792
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,60,0.125724172256026,0.41369317753655577
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3001,0.0957759243090287,0.6645500562681985
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3002,0.0751639089259983,0.8372034232533627
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3003,0.0786393193620989,0.8080921838962374
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3004,0.0854206070672565,0.7512897736013922
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3005,0.0861764017459429,0.7449589760738438
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3006,0.0853437709643932,0.7519333793633152
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3007,0.0768538468389798,0.8230479190365187
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3008,0.0909460181624348,0.7050070199825917
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3009,0.0884166242391902,0.7261940979642787
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3010,0.086093733016388,0.7456514379334342
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3011,0.0826865635665102,0.7741910671971838
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3012,0.0842230667692295,0.7613207851600677
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3013,0.0834572324223183,0.7677356784196547
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3014,0.084611826219166,0.7580644016026357
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3015,0.0820032368897864,0.7799148476861251
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3016,0.0969187254024392,0.6549775592122293
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3017,0.0796079819872837,0.7999783308545533
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3018,0.098028292211956,0.6456834440081539
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3019,0.0845408027638784,0.7586593186188737
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3020,0.0842201004594409,0.7613456319963915
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3021,0.0944155126755113,0.6759453344420125
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3022,0.0912517612046072,0.7024460105576322
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3023,0.105014902522131,0.5871611805880481
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3024,0.0926980679205866,0.6903312454768396
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3025,0.084195150736852,0.7615546194985968
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3026,0.0915326783988413,0.7000929510179779
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3027,0.109915896014071,0.5461087646921985
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3028,0.0879563400281124,0.7300495976490946
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3029,0.0860967355648035,0.745626287549843
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3030,0.0876024113270496,0.7330142268120189
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3031,0.0864778713279139,0.7424337626289831
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3032,0.0931641429926262,0.6864272395385489
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3033,0.0818926273732282,0.7808413512375487
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3034,0.0775026255258737,0.8176135244545769
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3035,0.0986287727986129,0.6406536110117699
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3036,0.0891279105016509,0.7202361183188124
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3037,0.0806220794447843,0.7914838999493288
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3038,0.0921224295263428,0.6951529916809468
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3039,0.0789094881418299,0.8058291567924816
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3040,0.0793487393957135,0.8021498364287923
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3041,0.0811930848045294,0.7867009616439494
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3042,0.0938767704121867,0.6804580258975401
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3043,0.0985522680119394,0.6412944415547421
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3044,0.0915590975805095,0.6998716548184922
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3045,0.0961118133288598,0.6617365337120815
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3046,0.0962376363460029,0.6606825966200361
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3047,0.0856885423517076,0.7490454550262811
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3048,0.0765502680603154,0.8255907998420904
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3049,0.0996456453963585,0.6321359345724116
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3050,0.0935787263417409,0.6829545460735726
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3051,0.0858567941089915,0.7476361201380415
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3052,0.0799349100034332,0.7972398687633372
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3053,0.0963030224799568,0.6601348997562653
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3054,0.0988992856182253,0.6383877021110236
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3055,0.0949562132127235,0.671416239807374
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3056,0.0818394487786538,0.7812867935309968
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3057,0.0886396693566451,0.724325794947685
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3058,0.0905160873338268,0.7086082692418469
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3059,0.0873124062305056,0.7354434097633571
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,3060,0.0903844065390347,0.7097112731046742
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,1,0.114827210559972,0.5049698960801009
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,2,0.103291050532431,0.6016007608365092
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,3,0.0760878557126935,0.8294641255343546
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,4,0.0975823893630631,0.649418480431279
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,5,0.101374119731026,0.6176576359644319
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,6,0.102544137493565,0.6078571626782963
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,7,0.0908630370076186,0.7057020988241849
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,8,0.0990243746315737,0.6373399132885276
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,9,0.0987723270870894,0.6394511506608509
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,10,0.116687588230958,0.4893867295245301
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,11,0.10656160704077,0.574205448801915
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,12,0.106064892803199,0.5783660989834936
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,13,0.11055771490766,0.5407326677451689
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,14,0.100906718228798,0.6215727525405639
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,15,0.105679807888553,0.5815917033629452
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,16,0.113415983070638,0.5167908254306647
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,17,0.106801134884161,0.572199080774352
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,18,0.104287849695942,0.5932512264222346
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,19,0.100655577333793,0.623676395503395
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,20,0.108060076091684,0.5616537539697658
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,21,0.106028190951697,0.5786735263805072
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,22,0.114849531043978,0.5047829319892654
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,23,0.100038063443271,0.6288489053418316
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,24,0.10592800802769,0.579512693187964
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,25,0.104442569301937,0.5919552415116252
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,26,0.0933873917291595,0.684557230938158
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,27,0.0984989263407019,0.6417412498347008
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,28,0.1114003057041,0.533674835927527
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,29,0.1088827829568,0.554762476835312
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,30,0.106097585080558,0.578092257165721
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,31,0.0975475729089796,0.649710115087682
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,32,0.107225085223677,0.56864792615935
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,33,0.104054946747746,0.5952021020372371
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,34,0.109217726188518,0.5519568765274152
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,35,0.114875621154277,0.504564392205337
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,36,0.0994696266978566,0.633610328045537
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,37,0.0927012607812756,0.6903045009718494
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,38,0.10978801523027,0.5471799383491966
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,39,0.0953879699113745,0.6677996964293855
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,40,0.099283004059494,0.6351735437850072
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,41,0.0991168830907028,0.6365650304521603
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,42,0.0940095562873566,0.6793457654994117
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,43,0.0942983765559722,0.6769265070764292
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,44,0.1104315073453,0.5417898259208991
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,45,0.103424603999384,0.6004820708242282
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,46,0.110781530313072,0.538857912530337
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,47,0.102517391088892,0.6080811998108002
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,48,0.0999197576517629,0.6298398755530481
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,49,0.104929662921226,0.5878751769548874
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,50,0.111816791526327,0.5301862066900253
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,51,0.116520036262825,0.49079020273690543
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,52,0.0923509206187672,0.6932390712951864
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,53,0.110805661448428,0.5386557817978024
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,54,0.13133234470752,0.366717186184393
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,55,0.108692395207702,0.5563572304440036
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,56,0.112072225408096,0.5280466041858559
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,57,0.112865893062517,0.521398569519832
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,58,0.107182028189844,0.5690085867607282
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,59,0.102497854975578,0.6082448410500864
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,60,0.114616619750912,0.5067338775037842
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,1,0.157304638477045,0.1491642742392526
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,2,0.157184772442857,0.15016831358257443
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,3,0.15633187805287,0.15731245186199994
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,4,0.157387424471203,0.1484708301308052
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,5,0.156652364173872,0.15462794931167856
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,6,0.156911424799446,0.15245796794753397
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,7,0.158061993084692,0.14282041020742042
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,8,0.154573424881241,0.1720418635728721
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,9,0.156662776160363,0.1545407349131216
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,10,0.158546120589387,0.1387651908519888
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,11,0.156988411434075,0.15181310127949854
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,12,0.157644457502684,0.14631783259577835
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,13,0.155947052872917,0.1605358806138656
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,14,0.156459395779259,0.15624431929940352
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,15,0.157041948703912,0.1513646545980467
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,16,0.158607238055278,0.13825324982770792
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,17,0.156987020837322,0.15182474939866886
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,18,0.157658490930817,0.14620028374999683
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,19,0.157927815782668,0.1439443256779327
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,20,0.157307596526234,0.14913949659656722
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,21,0.157615455653884,0.1465607621080588
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,22,0.157321345994082,0.1490243263003055
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,23,0.157113794236796,0.15076285157564662
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,24,0.158494500497989,0.1391975785840145
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,25,0.159307567988464,0.13238704418414893
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,26,0.158104322573041,0.14246584377854843
