problem,M,ivf_algo,base_algo,metric,p_value,a12,a12_label,n_pairs,median_ivf,median_base,p_adj
WFG8,3,IVFNSGAIII,NSGAIII,Final_IGD,0.0803273618221283,0.3088888888888889,small,30,0.27893233661051864,0.28007919676757664,0.24828457290476016
WFG8,3,IVFNSGAIII,NSGAIII,Best_IGD,0.23665234446525574,0.3988888888888889,negligible,30,0.27805555859916664,0.2788272842876658,0.3657354414463043
WFG8,3,IVFNSGAIII,NSGAIII,AUC_HV,0.10943205840885639,0.41444444444444445,negligible,30,42038.47755328491,42103.67572937584,0.1891876264017517
WFG8,3,IVFNSGAIII,NSGAIII,Final_HV,0.40449450351297855,0.5344444444444445,negligible,30,0.47369777673148994,0.47342609003187053,0.5811047796947016
WFG8,3,IVFNSGAIII,NSGAIII,Best_HV,0.7765688337385654,0.5211111111111111,negligible,30,0.47403040201375923,0.47381214964809615,0.8082655208299354
WFG8,3,IVFNSGAII,NSGAII,AUC_IGD,0.07672121562063694,0.31333333333333335,small,30,33200.22230292237,33385.92624794264,0.17012095637619495
WFG8,3,IVFNSGAII,NSGAII,Final_IGD,0.08406547829508781,0.39444444444444443,negligible,30,0.37100140851177243,0.3746654494185811,0.25219643488526344
WFG8,3,IVFNSGAII,NSGAII,Best_IGD,0.11417667381465435,0.3466666666666667,small,30,0.35429012586412933,0.35727209100469937,0.22396193709797585
WFG8,3,IVFNSGAII,NSGAII,AUC_HV,0.00031275488436222076,0.7766666666666666,small,30,39815.8467459638,39651.228771809605,0.0013869999219541965
WFG8,3,IVFNSGAII,NSGAII,Final_HV,0.0011314544826745987,0.6888888888888889,small,30,0.44482794625027544,0.443058405359983,0.006788726896047592
WFG8,3,IVFNSGAII,NSGAII,Best_HV,2.366676926612854e-05,0.8466666666666667,medium,30,0.4488589042404587,0.4461204720367842,0.0001856931127034701
WFG9,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.05768792890012264,0.6388888888888888,negligible,30,1667.6292077327696,1615.8131446328139,0.13684113367005837
WFG9,2,IVFNSGAIII,NSGAIII,Final_IGD,0.10943205840885639,0.6077777777777778,negligible,30,0.014734404807654849,0.01455692861661975,0.27083769137429636
WFG9,2,IVFNSGAIII,NSGAIII,Best_IGD,0.10483990423381329,0.6,negligible,30,0.0146776521814435,0.01455692861661975,0.21823816799691745
WFG9,2,IVFNSGAIII,NSGAIII,AUC_HV,0.052263347432017326,0.3377777777777778,small,30,30606.964686328844,30662.110903140354,0.11105961329303682
WFG9,2,IVFNSGAIII,NSGAIII,Final_HV,0.09194962680339813,0.38333333333333336,negligible,30,0.3434266984844626,0.3435935545864371,0.19140534559074712
WFG9,2,IVFNSGAIII,NSGAIII,Best_HV,0.09194962680339813,0.38333333333333336,negligible,30,0.3434266984844626,0.3435935545864371,0.15631436556577682
WFG9,2,IVFNSGAII,NSGAII,AUC_IGD,0.18396909348666668,0.5955555555555555,negligible,30,1895.3829965923412,1854.2999041692613,0.3180482633159322
WFG9,2,IVFNSGAII,NSGAII,Final_IGD,0.0006665531545877457,0.7611111111111111,small,30,0.01995040241926855,0.0181877656010348,0.00522987859753462
WFG9,2,IVFNSGAII,NSGAII,Best_IGD,0.0005054883658885956,0.7488888888888889,small,30,0.019033507431925847,0.017484719350073848,0.003222488332539797
WFG9,2,IVFNSGAII,NSGAII,AUC_HV,0.22064675763249397,0.41333333333333333,negligible,30,30634.527140980477,30648.996186910314,0.31698548279597727
WFG9,2,IVFNSGAII,NSGAII,Final_HV,0.0003449581563472748,0.23666666666666666,small,30,0.3414417450853091,0.3429019140129448,0.0023457154631614683
WFG9,2,IVFNSGAII,NSGAII,Best_HV,0.00012333691120147705,0.24222222222222223,small,30,0.3415526395653145,0.343189790455518,0.0007400214672088623
WFG9,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.3492113798856735,0.47888888888888886,negligible,30,20109.354810270266,20133.61716063179,0.5316352350498313
WFG9,3,IVFNSGAIII,NSGAIII,Final_IGD,0.22064675763249397,0.41333333333333333,negligible,30,0.22107751747572205,0.2214139661894858,0.4091994414275343
WFG9,3,IVFNSGAIII,NSGAIII,Best_IGD,0.13473508320748806,0.43666666666666665,negligible,30,0.2207613377880016,0.2207638667113129,0.2498723361302506
WFG9,3,IVFNSGAIII,NSGAIII,AUC_HV,0.08793856762349606,0.6033333333333334,negligible,30,47847.65953535649,47744.27305213016,0.16610618328882587
WFG9,3,IVFNSGAIII,NSGAIII,Final_HV,0.017453668639063835,0.69,small,30,0.5388331757732249,0.5371137060956107,0.05934247337281704
WFG9,3,IVFNSGAIII,NSGAIII,Best_HV,0.016431212425231934,0.69,small,30,0.5388331757732249,0.5371137060956107,0.04297394018906814
WFG9,3,IVFNSGAII,NSGAII,AUC_IGD,0.28008678182959557,0.6122222222222222,negligible,30,24888.710123528013,24805.57184308235,0.46078793139707663
WFG9,3,IVFNSGAII,NSGAII,Final_IGD,0.4898460879921913,0.5466666666666666,negligible,30,0.27404038209938925,0.2731402719646237,0.6661906796693802
WFG9,3,IVFNSGAII,NSGAII,Best_IGD,0.06666470877826214,0.6377777777777778,negligible,30,0.2627301056676692,0.26056052743861385,0.16190000703292234
WFG9,3,IVFNSGAII,NSGAII,AUC_HV,0.09194962680339813,0.6611111111111111,small,30,45261.453138201316,44857.03182576501,0.16747967739190373
WFG9,3,IVFNSGAII,NSGAII,Final_HV,0.06056523136794567,0.6788888888888889,small,30,0.5090467779935797,0.5010597664541295,0.1436663627797781
WFG9,3,IVFNSGAII,NSGAII,Best_HV,0.023410143330693245,0.6777777777777778,small,30,0.5130676473701627,0.5080227052629229,0.0568532052316836
ZDT1,2,IVFNSGAIII,NSGAIII,AUC_IGD,1.3966113328933716e-05,0.8522222222222222,medium,30,461.82459455954023,429.6720875739783,0.00017806794494390488
ZDT1,2,IVFNSGAIII,NSGAIII,Final_IGD,0.20540969260036945,0.5488888888888889,negligible,30,0.0038879370449822,0.00388791589295775,0.39531676689127704
ZDT1,2,IVFNSGAIII,NSGAIII,Best_IGD,0.036434996873140335,0.6044444444444445,negligible,30,0.0038878332689540503,0.00388765906486115,0.09290924202650785
ZDT1,2,IVFNSGAIII,NSGAIII,AUC_HV,2.7623027563095093e-06,0.13111111111111112,medium,30,64639.97934957622,64689.042896389925,2.5614080103960902e-05
ZDT1,2,IVFNSGAIII,NSGAIII,Final_HV,0.3598779272288084,0.49444444444444446,negligible,30,0.7203052690849581,0.7203053020813104,0.5398168908432126
ZDT1,2,IVFNSGAIII,NSGAIII,Best_HV,0.029325857758522034,0.36444444444444446,negligible,30,0.7203053066912755,0.7203055687196632,0.06798267025839198
ZDT1,2,IVFNSGAII,NSGAII,AUC_IGD,0.03098480962216854,0.6777777777777778,small,30,480.8929299565305,473.050528489156,0.08779029392947753
ZDT1,2,IVFNSGAII,NSGAII,Final_IGD,0.308520769700408,0.3977777777777778,negligible,30,0.00479916915894525,0.00486155328261725,0.4917049767100252
ZDT1,2,IVFNSGAII,NSGAII,Best_IGD,0.5027610473334789,0.6111111111111112,negligible,30,0.0045627491232103495,0.004525167489678249,0.6491345168103145
ZDT1,2,IVFNSGAII,NSGAII,AUC_HV,0.10943205840885639,0.37777777777777777,negligible,30,64643.74200587679,64651.45624039196,0.1891876264017517
ZDT1,2,IVFNSGAII,NSGAII,Final_HV,0.22064675763249397,0.6055555555555555,negligible,30,0.7192906982699823,0.7191927958575854,0.37509948797523973
ZDT1,2,IVFNSGAII,NSGAII,Best_HV,0.17719271034002304,0.6066666666666667,negligible,30,0.7195355152183509,0.7195202844635773,0.26578906551003456
ZDT2,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.012047622352838516,0.7844444444444445,small,30,537.5657783924808,470.13242833408304,0.03964056387062996
ZDT2,2,IVFNSGAIII,NSGAIII,Final_IGD,5.587935447692871e-09,0.03,medium,30,0.00380696262440505,0.00380699219437345,9.499490261077881e-08
ZDT2,2,IVFNSGAIII,NSGAIII,Best_IGD,3.725290298461914e-09,0.022222222222222223,large,30,0.0038069589036875,0.00380699219437345,4.7497451305389404e-08
ZDT2,2,IVFNSGAIII,NSGAIII,AUC_HV,0.013663241639733315,0.21222222222222223,small,30,39751.863715087806,39845.15730313747,0.03318215826792376
ZDT2,2,IVFNSGAIII,NSGAIII,Final_HV,0.00018860027194023132,0.8422222222222222,medium,30,0.4450337815902556,0.4450337483016913,0.0014797867490695075
ZDT2,2,IVFNSGAIII,NSGAIII,Best_HV,0.00020912662148475647,0.8388888888888889,medium,30,0.4450337815902556,0.4450337515076266,0.001122679757444482
ZDT2,2,IVFNSGAII,NSGAII,AUC_IGD,0.09610157273709774,0.6555555555555556,small,30,506.15732510889524,490.7614014747092,0.20856085998263765
ZDT2,2,IVFNSGAII,NSGAII,Final_IGD,0.17719271034002304,0.37555555555555553,negligible,30,0.00480006558558555,0.0048852924751951,0.36885013172821124
ZDT2,2,IVFNSGAII,NSGAII,Best_IGD,0.01453801617026329,0.3055555555555556,small,30,0.0045667366833915,0.00465266973479315,0.04236793283905302
ZDT2,2,IVFNSGAII,NSGAII,AUC_HV,0.10943205840885639,0.35777777777777775,negligible,30,39827.479679864846,39856.892945047424,0.1891876264017517
ZDT2,2,IVFNSGAII,NSGAII,Final_HV,0.06056523136794567,0.64,negligible,30,0.44409501839807297,0.4439891177137394,0.1436663627797781
ZDT2,2,IVFNSGAII,NSGAII,Best_HV,0.308520769700408,0.5755555555555556,negligible,30,0.44428697720578403,0.444256739633329,0.41406734880844226
ZDT3,2,IVFNSGAIII,NSGAIII,AUC_IGD,2.0489096641540527e-07,0.8922222222222222,medium,30,652.1660691919025,606.4517522190847,6.966292858123779e-06
ZDT3,2,IVFNSGAIII,NSGAIII,Final_IGD,0.8871948085725307,0.4633333333333333,negligible,30,0.00608562632899685,0.0061160709122258,0.9525670576252435
ZDT3,2,IVFNSGAIII,NSGAIII,Best_IGD,0.7151329666376114,0.47333333333333333,negligible,30,0.0057857163841057,0.00580640806422525,0.8267040953607014
ZDT3,2,IVFNSGAIII,NSGAIII,AUC_HV,0.00031275488436222076,0.11888888888888889,medium,30,53775.755974434855,53822.27098186551,0.0013869999219541965
ZDT3,2,IVFNSGAIII,NSGAIII,Final_HV,0.5561132747679949,0.4677777777777778,negligible,30,0.5987946727571245,0.5988029262461949,0.717598455923575
ZDT3,2,IVFNSGAIII,NSGAIII,Best_HV,0.685047073289752,0.5566666666666666,negligible,30,0.5991498608972778,0.5991695929626681,0.7355242260584706
ZDT3,2,IVFNSGAII,NSGAII,AUC_IGD,0.338741784915328,0.6022222222222222,negligible,30,525.0694339070487,515.4371558615237,0.5235100312327796
ZDT3,2,IVFNSGAII,NSGAII,Final_IGD,0.140283040702343,0.63,negligible,30,0.0054970578725809,0.00543680233857415,0.3179748922586441
ZDT3,2,IVFNSGAII,NSGAII,Best_IGD,0.8552717231214046,0.5311111111111111,negligible,30,0.0051527326718824994,0.0051639691805352,0.9087262058164924
ZDT3,2,IVFNSGAII,NSGAII,AUC_HV,0.13473508320748806,0.3688888888888889,negligible,30,53898.47491877373,53912.44474096034,0.22529472929776692
ZDT3,2,IVFNSGAII,NSGAII,Final_HV,0.19092952087521553,0.40555555555555556,negligible,30,0.5993716881548994,0.5994089928791264,0.34166335314512253
ZDT3,2,IVFNSGAII,NSGAII,Best_HV,0.7303419969975948,0.5111111111111111,negligible,30,0.5995146286090673,0.5995191382431061,0.7759883718099445
ZDT4,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.4161298982799053,0.5611111111111111,negligible,30,3005.8927120272165,3124.509242945538,0.5895173558965325
ZDT4,2,IVFNSGAIII,NSGAIII,Final_IGD,0.25343610532581806,0.31333333333333335,small,30,0.003888827440609,0.0038943355057410997,0.44569797833161107
ZDT4,2,IVFNSGAIII,NSGAIII,Best_IGD,0.25343610532581806,0.31333333333333335,small,30,0.003888827440609,0.0038943355057410997,0.3692926106176206
ZDT4,2,IVFNSGAIII,NSGAIII,AUC_HV,0.308520769700408,0.4255555555555556,negligible,30,61879.549909967354,61904.171416671605,0.408689850771969
ZDT4,2,IVFNSGAIII,NSGAIII,Final_HV,0.12413446232676506,0.6877777777777778,small,30,0.7202474577521819,0.7201357290845001,0.24349452225634688
ZDT4,2,IVFNSGAIII,NSGAIII,Best_HV,0.12413446232676506,0.6877777777777778,small,30,0.7202474577521819,0.7201357290845001,0.19783929933328182
ZDT4,2,IVFNSGAII,NSGAII,AUC_IGD,0.052263347432017326,0.35555555555555557,negligible,30,1110.1619077196365,1481.0020567603801,0.1300210106845309
ZDT4,2,IVFNSGAII,NSGAII,Final_IGD,0.09610157273709774,0.6322222222222222,negligible,30,0.0045731050135855,0.0045132987300185,0.2649286599779451
ZDT4,2,IVFNSGAII,NSGAII,Best_IGD,0.07672121562063694,0.6511111111111111,small,30,0.00442845083991375,0.0043792936565341,0.17390142207344372
ZDT4,2,IVFNSGAII,NSGAII,AUC_HV,0.28936620615422726,0.5977777777777777,negligible,30,64102.257571196926,63687.529701463136,0.3883599082596208
ZDT4,2,IVFNSGAII,NSGAII,Final_HV,0.2710056286305189,0.43222222222222223,negligible,30,0.7195292904035914,0.7196348037014116,0.4252703710817374
ZDT4,2,IVFNSGAII,NSGAII,Best_HV,0.28936620615422726,0.44,negligible,30,0.7196915937391466,0.7196993450937588,0.39885612199636733
ZDT6,2,IVFNSGAIII,NSGAIII,AUC_IGD,6.286613643169403e-05,0.7955555555555556,small,30,1660.404275560139,1162.6096097505938,0.0004932573781563686
ZDT6,2,IVFNSGAIII,NSGAIII,Final_IGD,0.00577649287879467,0.3277777777777778,small,30,0.0030012615661216997,0.0030012735898631,0.03273345964650313
ZDT6,2,IVFNSGAIII,NSGAIII,Best_IGD,0.004031794145703316,0.3188888888888889,small,30,0.00300126023334655,0.0030012735898631,0.017135125119239092
ZDT6,2,IVFNSGAIII,NSGAIII,AUC_HV,7.994472980499268e-06,0.18888888888888888,small,30,33509.041460032095,33954.12374934193,6.272586492391734e-05
ZDT6,2,IVFNSGAIII,NSGAIII,Final_HV,0.03272089920938015,0.3522222222222222,small,30,0.3889558328131574,0.38895584845053877,0.09535804912447929
ZDT6,2,IVFNSGAIII,NSGAIII,Best_HV,0.03098480962216854,0.3477777777777778,small,30,0.3889558328131574,0.38895584845053877,0.07023223514358203
ZDT6,2,IVFNSGAII,NSGAII,AUC_IGD,0.052263347432017326,0.3433333333333333,small,30,508.8299036550792,609.3149790869097,0.1300210106845309
ZDT6,2,IVFNSGAII,NSGAII,Final_IGD,6.146728992462158e-08,0.9211111111111111,medium,30,0.00389741106531325,0.0036205404382279,8.956662246159144e-07
ZDT6,2,IVFNSGAII,NSGAII,Best_IGD,2.0798295736312866e-05,0.8366666666666667,medium,30,0.0036084068136884003,0.0035119443164792,0.00017678551375865936
ZDT6,2,IVFNSGAII,NSGAII,AUC_HV,0.029325857758522034,0.6677777777777778,small,30,34686.78704519572,34553.36953803373,0.06647194425264995
ZDT6,2,IVFNSGAII,NSGAII,Final_HV,1.0244548320770264e-07,0.07777777777777778,medium,30,0.3880773626410836,0.3883784656156411,2.6123598217964172e-06
ZDT6,2,IVFNSGAII,NSGAII,Best_HV,1.1920928955078125e-06,0.10111111111111111,medium,30,0.38837994130501385,0.38845372683583057,2.0265579223632812e-05
