Algorithm,IGD
MOEAD,1648.3719102389273
MOEAD,1648.3545364930553
MOEAD,1648.4344469292644
MOEAD,1648.4134387365798
MOEAD,1648.372660966906
MOEAD,1648.375238737823
MOEAD,1648.4496959760747
MOEAD,1648.38039144836
MOEAD,1648.359988327006
MOEAD,1648.3706590590086
MOEAD,1648.4379437474697
MOEAD,1648.4032752230244
MOEAD,1648.4433353181919
MOEAD,1648.3686037390735
MOEAD,1648.4666723002795
MOEAD,1648.4005920218976
MOEAD,1648.390829291268
MOEAD,1648.3783277229977
MOEAD,1648.4876862148674
MOEAD,1648.3752567950596
MOEAD,1648.365772906671
MOEAD,1648.3587421093528
MOEAD,1648.3763180934013
MOEAD,1648.3727228735058
MOEAD,1648.3716295236209
MOEAD,1648.4179189017605
MOEAD,1648.3639869667757
MOEAD,1648.3681832863579
MOEAD,1648.3722416103315
MOEAD,1648.3784806283384
MOEAD,1648.3618984598859
MOEAD,1648.398479499466
MOEAD,1648.398416380321
MOEAD,1648.4058550408654
MOEAD,1648.4502516311695
MOEAD,1648.3712547754685
MOEAD,1648.4554763867898
MOEAD,1648.44347211777
MOEAD,1648.4197807879893
MOEAD,1648.4100880439285
MOEAD,1648.3799015435468
MOEAD,1648.393314670936
MOEAD,1648.413005653275
MOEAD,1648.4053222216737
MOEAD,1648.4635712353015
MOEAD,1648.4642410203166
MOEAD,1648.4811375452664
MOEAD,1648.3764021823265
MOEAD,1648.4072140803519
MOEAD,1648.385569151967
NSGAIII,0.037409110989404436
NSGAIII,0.03739981494864553
NSGAIII,0.03723857606264924
NSGAIII,0.03723859505587116
NSGAIII,0.03723859505587116
NSGAIII,0.03723859505587116
NSGAIII,0.03723859505587116
NSGAIII,0.037378003267648285
NSGAIII,0.037238589268941455
NSGAIII,0.03737914245037724
NSGAIII,0.03733905027532993
NSGAIII,0.037370692472665556
NSGAIII,0.03741244251646924
NSGAIII,0.037341225260822807
NSGAIII,0.03739327430100388
NSGAIII,0.037433411909517766
NSGAIII,0.03723859505587116
NSGAIII,0.03739114060304585
NSGAIII,0.037297262566987045
NSGAIII,0.037388529595696864
