algo,problem,group,M,D,run,IGD,HV,runtime
NSGAII,WFG9,WFG,2,11,4016,0.016826125398688635,0.34448193847938413,2.0282909999999994
NSGAII,WFG9,WFG,2,11,4017,0.0183908295854019,0.3421815698569898,1.4853519999999987
NSGAII,WFG9,WFG,2,11,4018,0.018126614538464453,0.34289483083933914,1.9319229999999992
NSGAII,WFG9,WFG,2,11,4019,0.017342035650483232,0.34313088034551786,1.935730999999998
NSGAII,WFG9,WFG,2,11,4020,0.01721788930553728,0.34384464600723547,1.9613039999999984
NSGAII,WFG9,WFG,2,11,4021,0.019573818074875456,0.34162739355379457,1.4372800000000008
NSGAII,WFG9,WFG,2,11,4022,0.018315019451633874,0.3422770597958873,1.5163609999999998
NSGAII,WFG9,WFG,2,11,4023,0.01698896256831492,0.3435980548055923,1.8086920000000002
NSGAII,WFG9,WFG,2,11,4024,0.01979481120522037,0.34293603250486354,2.266619
NSGAII,WFG9,WFG,2,11,4025,0.017950787671902987,0.3432827318948106,1.9996269999999996
NSGAII,WFG9,WFG,2,11,4026,0.019346022155311407,0.3440421628074307,1.7125839999999986
NSGAII,WFG9,WFG,2,11,4027,0.01798375177836515,0.3429080424123005,1.673997000000002
NSGAII,WFG9,WFG,2,11,4028,0.018180622842727274,0.34344195153861634,2.0399520000000013
NSGAII,WFG9,WFG,2,11,4029,0.01911575787919878,0.34140332923203176,1.8314850000000005
NSGAII,WFG9,WFG,2,11,4030,0.0202622248170253,0.34279350778101375,1.837749999999998
NSGAII,WFG9,WFG,3,12,4001,0.2524065853225093,0.5155373509936186,2.0692610000000005
NSGAII,WFG9,WFG,3,12,4002,0.2944380549512792,0.4977827629918048,1.8567889999999994
NSGAII,WFG9,WFG,3,12,4003,0.2797405260973314,0.5005581234561114,1.6543520000000014
NSGAII,WFG9,WFG,3,12,4004,0.274185055963084,0.5000032021890455,2.404752999999998
NSGAII,WFG9,WFG,3,12,4005,0.2674262164424327,0.5051075526615629,1.6439730000000006
NSGAII,WFG9,WFG,3,12,4006,0.26206160131029294,0.5202372642956583,2.0200789999999995
NSGAII,WFG9,WFG,3,12,4007,0.27592210383495613,0.5040839403675609,1.3218420000000004
NSGAII,WFG9,WFG,3,12,4008,0.2866749678880213,0.49937733142220625,1.8036419999999997
NSGAII,WFG9,WFG,3,12,4009,0.2698421369592868,0.49462985138906607,1.8941130000000013
NSGAII,WFG9,WFG,3,12,4010,0.2833919407242673,0.5039370440264207,2.0107429999999997
NSGAII,WFG9,WFG,3,12,4011,0.26224847323294925,0.5046960045385288,1.8355329999999979
NSGAII,WFG9,WFG,3,12,4012,0.2653675326940061,0.5015614094521477,1.6680510000000004
NSGAII,WFG9,WFG,3,12,4013,0.26838890582801084,0.5055703085501249,1.3920979999999994
NSGAII,WFG9,WFG,3,12,4014,0.2644665703946739,0.5029081114481241,1.6976120000000003
NSGAII,WFG9,WFG,3,12,4015,0.27209548796616345,0.49964121995592237,2.268639999999999
NSGAII,WFG9,WFG,3,12,4016,0.2847569257493704,0.5123325168506071,1.6469559999999972
NSGAII,WFG9,WFG,3,12,4017,0.2690247019355713,0.5047386997042442,1.526143
NSGAII,WFG9,WFG,3,12,4018,0.2760789499492855,0.512206745620325,1.710427000000001
NSGAII,WFG9,WFG,3,12,4019,0.2790188272833444,0.49697594944857626,1.6415569999999995
NSGAII,WFG9,WFG,3,12,4020,0.26485068632492115,0.516076419984168,1.701208999999999
NSGAII,WFG9,WFG,3,12,4021,0.39469477648179774,0.38134978169128947,1.7277409999999978
NSGAII,WFG9,WFG,3,12,4022,0.2942764585085776,0.4978896868360789,1.6306920000000016
NSGAII,WFG9,WFG,3,12,4023,0.27920507911897285,0.5002233947756399,2.0239
NSGAII,WFG9,WFG,3,12,4024,0.2709818172738633,0.4998864133704469,1.5931100000000042
NSGAII,WFG9,WFG,3,12,4025,0.25145318260473404,0.5004303925736595,1.2426829999999989
NSGAII,WFG9,WFG,3,12,4026,0.2799630784771292,0.49887612364807077,1.4696480000000003
NSGAII,WFG9,WFG,3,12,4027,0.2637709676931398,0.5037654754320078,1.756122000000002
NSGAII,WFG9,WFG,3,12,4028,0.26807319187566764,0.5034634214383825,1.5424169999999997
NSGAII,WFG9,WFG,3,12,4029,0.2956887574646485,0.4999739193819276,1.6710689999999988
NSGAII,WFG9,WFG,3,12,4030,0.28520835393734545,0.49913307374325516,1.450546999999997
NSGAII,ZDT1,ZDT,2,30,4001,0.004598197272345503,0.7194907210589042,2.0247409999999997
NSGAII,ZDT1,ZDT,2,30,4002,0.004964160022437872,0.7193186563107448,1.9248790000000013
NSGAII,ZDT1,ZDT,2,30,4003,0.004729841325981915,0.7191876171761541,1.6283179999999984
NSGAII,ZDT1,ZDT,2,30,4004,0.004565398649579258,0.719697729723941,1.8051609999999996
NSGAII,ZDT1,ZDT,2,30,4005,0.004830572223815475,0.7191979745390169,2.1309420000000014
NSGAII,ZDT1,ZDT,2,30,4006,0.004521005063834743,0.7197293142857444,1.794831000000002
NSGAII,ZDT1,ZDT,2,30,4007,0.004931252359374149,0.7188806893615185,1.6701170000000007
NSGAII,ZDT1,ZDT,2,30,4008,0.005246383989405552,0.7189141627549778,2.132888999999998
NSGAII,ZDT1,ZDT,2,30,4009,0.004885083494905858,0.7189819340206716,1.628930999999999
NSGAII,ZDT1,ZDT,2,30,4010,0.004948185250860014,0.7191530869357943,1.7263630000000043
NSGAII,ZDT1,ZDT,2,30,4011,0.00507487530537178,0.7188799181061857,1.7558620000000025
NSGAII,ZDT1,ZDT,2,30,4012,0.004859546665499397,0.7193031298093305,2.101473000000001
NSGAII,ZDT1,ZDT,2,30,4013,0.00453047820090902,0.7195948014499489,1.9236609999999976
NSGAII,ZDT1,ZDT,2,30,4014,0.00486477943120193,0.7190092478040258,1.919687999999998
NSGAII,ZDT1,ZDT,2,30,4015,0.005019552839918199,0.718913980351601,1.7410260000000002
NSGAII,ZDT1,ZDT,2,30,4016,0.004511032255398714,0.7194703128338507,2.052024
NSGAII,ZDT1,ZDT,2,30,4017,0.004618874387926941,0.7193941035105684,1.6143570000000034
NSGAII,ZDT1,ZDT,2,30,4018,0.004763285638221511,0.7193184622492459,2.2115830000000014
NSGAII,ZDT1,ZDT,2,30,4019,0.004819398173747781,0.7192741452730516,2.379286000000004
NSGAII,ZDT1,ZDT,2,30,4020,0.004745106967520064,0.7191177734096861,3.0826229999999986
NSGAII,ZDT1,ZDT,2,30,4021,0.004995554035226864,0.7189885411509404,3.494555
NSGAII,ZDT1,ZDT,2,30,4022,0.0049762097713192495,0.7191508987164398,2.242302
NSGAII,ZDT1,ZDT,2,30,4023,0.004863559899735269,0.7190247313366613,2.471307999999999
NSGAII,ZDT1,ZDT,2,30,4024,0.004940924477181424,0.7192061206131768,3.0094580000000057
NSGAII,ZDT1,ZDT,2,30,4025,0.00453815540520539,0.7194175491768144,2.2338540000000013
NSGAII,ZDT1,ZDT,2,30,4026,0.004505831931130065,0.7195688067179903,1.7648639999999989
NSGAII,ZDT1,ZDT,2,30,4027,0.004850135563411829,0.7192024303938116,2.2207329999999983
NSGAII,ZDT1,ZDT,2,30,4028,0.004991424776096855,0.7190562354417265,1.9025650000000005
NSGAII,ZDT1,ZDT,2,30,4029,0.004905146335749176,0.7190504973936469,1.8372919999999995
NSGAII,ZDT1,ZDT,2,30,4030,0.005084856606970015,0.7186183414953843,2.0121120000000023
NSGAII,ZDT2,ZDT,2,30,4001,0.004601006347727175,0.44414063447319646,1.409453000000002
NSGAII,ZDT2,ZDT,2,30,4002,0.0050400113495808925,0.4437760931080559,1.5989579999999985
NSGAII,ZDT2,ZDT,2,30,4003,0.004691210089614461,0.44399194452383856,1.5653880000000004
NSGAII,ZDT2,ZDT,2,30,4004,0.004907175009199776,0.4438961856493838,1.4665179999999987
NSGAII,ZDT2,ZDT,2,30,4005,0.0046701238862563105,0.44420972197285274,1.6853140000000004
NSGAII,ZDT2,ZDT,2,30,4006,0.005105234200205717,0.44371500718688717,1.565117999999998
NSGAII,ZDT2,ZDT,2,30,4007,0.004899191690227348,0.44398629090364033,1.955557000000001
NSGAII,ZDT2,ZDT,2,30,4008,0.005546529217792017,0.4431453616860317,1.5737690000000006
NSGAII,ZDT2,ZDT,2,30,4009,0.004924013153318194,0.4437108904326401,1.8651900000000003
NSGAII,ZDT2,ZDT,2,30,4010,0.004868961296580464,0.4440600605787981,1.5589359999999994
NSGAII,ZDT2,ZDT,2,30,4011,0.004856011792905214,0.44402144082304135,2.0076930000000024
NSGAII,ZDT2,ZDT,2,30,4012,0.005128968481436655,0.44362161745022016,1.584837
NSGAII,ZDT2,ZDT,2,30,4013,0.004845095583687539,0.44391245069536833,1.874069999999999
NSGAII,ZDT2,ZDT,2,30,4014,0.004914683941798708,0.44409451645343284,1.4194720000000007
NSGAII,ZDT2,ZDT,2,30,4015,0.004885370278366101,0.44436224241420513,1.5843929999999995
NSGAII,ZDT2,ZDT,2,30,4016,0.004907903057604431,0.44417900219609024,1.6488849999999997
NSGAII,ZDT2,ZDT,2,30,4017,0.004920123901956117,0.44388500940140785,2.4456029999999984
NSGAII,ZDT2,ZDT,2,30,4018,0.004630178340126476,0.44420244904227724,1.6330369999999987
NSGAII,ZDT2,ZDT,2,30,4019,0.0049347746883101696,0.44402075851045975,2.010483
NSGAII,ZDT2,ZDT,2,30,4020,0.004864611605548263,0.4439611169346276,1.7432319999999997
NSGAII,ZDT2,ZDT,2,30,4021,0.0047646080938611515,0.44400809398422136,1.6656869999999981
NSGAII,ZDT2,ZDT,2,30,4022,0.0048852146720241105,0.44405874747637547,1.7195130000000007
NSGAII,ZDT2,ZDT,2,30,4023,0.004716177426180318,0.44394478100608215,2.1003070000000013
NSGAII,ZDT2,ZDT,2,30,4024,0.0048327186387580115,0.44398284126646814,1.7899109999999998
NSGAII,ZDT2,ZDT,2,30,4025,0.005142748046488493,0.44364149577437,2.2926480000000002
NSGAII,ZDT2,ZDT,2,30,4026,0.005053901319196398,0.443826606794474,1.7737249999999996
NSGAII,ZDT2,ZDT,2,30,4027,0.004839310857501138,0.4439010229089406,1.9142910000000002
NSGAII,ZDT2,ZDT,2,30,4028,0.00497733771053678,0.4440729305187346,2.2022210000000007
NSGAII,ZDT2,ZDT,2,30,4029,0.004666549171781131,0.4443285043290457,1.634749999999998
NSGAII,ZDT2,ZDT,2,30,4030,0.00480327442386271,0.444216193451999,1.9884529999999985
NSGAII,ZDT3,ZDT,2,30,4001,0.005544946559824047,0.599295886338865,1.6070859999999993
NSGAII,ZDT3,ZDT,2,30,4002,0.005510060265416058,0.5994609352305837,1.5355429999999999
NSGAII,ZDT3,ZDT,2,30,4003,0.005361248608933357,0.5994431788248492,1.3867420000000004
NSGAII,ZDT3,ZDT,2,30,4004,0.0053345753882282805,0.5994637876067496,1.5612040000000011
NSGAII,ZDT3,ZDT,2,30,4005,0.005658032001965666,0.5993338573036133,1.528454999999999
NSGAII,ZDT3,ZDT,2,30,4006,0.005534743317719944,0.599414953358775,1.671837999999999
NSGAII,ZDT3,ZDT,2,30,4007,0.005336306310489835,0.5994756923199825,2.293317999999999
NSGAII,ZDT3,ZDT,2,30,4008,0.005062953284849293,0.5995448160627465,1.997260999999999
NSGAII,ZDT3,ZDT,2,30,4009,0.00546308422538119,0.599377305671052,1.8034019999999988
NSGAII,ZDT3,ZDT,2,30,4010,0.005390657505713751,0.5993847920841879,2.1532479999999965
NSGAII,ZDT3,ZDT,2,30,4011,0.005471325605552884,0.5993827859203446,1.7109870000000025
NSGAII,ZDT3,ZDT,2,30,4012,0.005061808777807761,0.5995549877254042,1.957583
NSGAII,ZDT3,ZDT,2,30,4013,0.005503990981925029,0.5993676647346269,1.5296239999999997
NSGAII,ZDT3,ZDT,2,30,4014,0.005100388090308193,0.5994506926133338,1.8181460000000005
NSGAII,ZDT3,ZDT,2,30,4015,0.005645669962716447,0.599231099588534,1.916302
NSGAII,ZDT3,ZDT,2,30,4016,0.005525964002844625,0.5993553554988169,1.8892920000000004
NSGAII,ZDT3,ZDT,2,30,4017,0.00541735550563322,0.5993372730278793,1.6096960000000013
NSGAII,ZDT3,ZDT,2,30,4018,0.0053715572990373755,0.5994444186148311,1.8386020000000007
NSGAII,ZDT3,ZDT,2,30,4019,0.00545624917151512,0.5994142382652423,2.2962119999999997
NSGAII,ZDT3,ZDT,2,30,4020,0.005492491390296324,0.5993914985429509,1.6650689999999997
NSGAII,ZDT3,ZDT,2,30,4021,0.005358263678793248,0.5994294296325585,2.122421999999997
NSGAII,ZDT3,ZDT,2,30,4022,0.005596556984197564,0.5994414831811558,1.785568999999998
NSGAII,ZDT3,ZDT,2,30,4023,0.005309552860790048,0.599444175191387,1.5057430000000014
NSGAII,ZDT3,ZDT,2,30,4024,0.005387415498297157,0.5994547997924154,1.5225300000000017
NSGAII,ZDT3,ZDT,2,30,4025,0.0056324191452281815,0.5993650978718182,1.9630529999999977
NSGAII,ZDT3,ZDT,2,30,4026,0.005269414724638592,0.5994037474930106,1.6190139999999973
NSGAII,ZDT3,ZDT,2,30,4027,0.005278044132349725,0.5993058192715534,1.8433370000000004
NSGAII,ZDT3,ZDT,2,30,4028,0.0053953282861261,0.5994164575031725,1.5268000000000024
NSGAII,ZDT3,ZDT,2,30,4029,0.005473798045284966,0.5992987958925988,1.8684629999999995
NSGAII,ZDT3,ZDT,2,30,4030,0.005596436065264705,0.5992825567668542,1.7846580000000003
NSGAII,ZDT4,ZDT,2,10,4001,0.004319731032383693,0.7199566851623274,1.7788319999999997
NSGAII,ZDT4,ZDT,2,10,4002,0.004553108824347681,0.719552525962524,1.932632999999999
NSGAII,ZDT4,ZDT,2,10,4003,0.004607059404579513,0.7189154871364835,2.294973999999998
NSGAII,ZDT4,ZDT,2,10,4004,0.004485214214536462,0.7192143460613611,2.102630999999999
NSGAII,ZDT4,ZDT,2,10,4005,0.0043596304623129325,0.719970563019654,2.166095000000003
NSGAII,ZDT4,ZDT,2,10,4006,0.004418445207073671,0.7193452807338845,1.9792370000000015
NSGAII,ZDT4,ZDT,2,10,4007,0.004396597500962019,0.7196850437792308,2.1598479999999984
NSGAII,ZDT4,ZDT,2,10,4008,0.004488246766616473,0.7196434555510112,2.433401000000001
NSGAII,ZDT4,ZDT,2,10,4009,0.004648369998541522,0.7195910961302183,2.1317209999999998
NSGAII,ZDT4,ZDT,2,10,4010,0.004255128883086526,0.71984128385177,1.9290770000000004
NSGAII,ZDT4,ZDT,2,10,4011,0.004530767575723233,0.7194711776086239,1.889956999999999
NSGAII,ZDT4,ZDT,2,10,4012,0.004587204248862142,0.719670092802425,1.999233000000002
NSGAII,ZDT4,ZDT,2,10,4013,0.004548438533959924,0.7197285949562607,2.2539580000000012
NSGAII,ZDT4,ZDT,2,10,4014,0.004786833686553083,0.7193329774248297,2.2031000000000014
NSGAII,ZDT4,ZDT,2,10,4015,0.004764450186781703,0.7194514555688887,1.8942570000000003
NSGAII,ZDT4,ZDT,2,10,4016,0.004527869719982711,0.7196943494507642,2.215610999999997
NSGAII,ZDT4,ZDT,2,10,4017,0.004375478500521745,0.7196528513849546,1.828496999999999
NSGAII,ZDT4,ZDT,2,10,4018,0.004831453293744865,0.7189888576118301,2.186848000000002
NSGAII,ZDT4,ZDT,2,10,4019,0.004215341663160274,0.720106780267129,1.715611999999998
NSGAII,ZDT4,ZDT,2,10,4020,0.0045227394615663516,0.7195758158657221,1.6684430000000021
NSGAII,ZDT4,ZDT,2,10,4021,0.0044797291912368736,0.7197500256222081,2.362418000000001
NSGAII,ZDT4,ZDT,2,10,4022,0.004449331871992295,0.7197043407367534,2.063457
NSGAII,ZDT4,ZDT,2,10,4023,0.004433507713147393,0.7197557312411379,1.6321890000000003
NSGAII,ZDT4,ZDT,2,10,4024,0.004766392999912249,0.7191816477976681,1.5444579999999983
NSGAII,ZDT4,ZDT,2,10,4025,0.004638232883222032,0.7195373942068497,1.9346550000000018
NSGAII,ZDT4,ZDT,2,10,4026,0.004635685870072043,0.7191448797963603,2.1131170000000026
NSGAII,ZDT4,ZDT,2,10,4027,0.00450385799847077,0.7196261518518121,1.7844459999999995
NSGAII,ZDT4,ZDT,2,10,4028,0.004310272137336802,0.719924739420142,2.1347080000000025
NSGAII,ZDT4,ZDT,2,10,4029,0.004452054611769261,0.719868583125983,1.9997699999999987
NSGAII,ZDT4,ZDT,2,10,4030,0.004623753965684774,0.7195419522681199,1.883639999999997
NSGAII,ZDT6,ZDT,2,10,4001,0.0036624368108722416,0.38832399521967087,1.993251
NSGAII,ZDT6,ZDT,2,10,4002,0.003471586970931941,0.3885304532439758,1.3302490000000013
NSGAII,ZDT6,ZDT,2,10,4003,0.003566866397088631,0.3884173280500974,1.4185869999999994
NSGAII,ZDT6,ZDT,2,10,4004,0.0036827640184786724,0.3882799466337215,2.2472410000000007
NSGAII,ZDT6,ZDT,2,10,4005,0.0035881057682421286,0.38837809448900656,1.4488299999999985
NSGAII,ZDT6,ZDT,2,10,4006,0.0034796349341313,0.38849078754025734,1.9239210000000018
NSGAII,ZDT6,ZDT,2,10,4007,0.0036236320094492486,0.3883788367422757,2.166434000000004
NSGAII,ZDT6,ZDT,2,10,4008,0.0036335343126483147,0.3883641452404706,1.2833510000000008
NSGAII,ZDT6,ZDT,2,10,4009,0.0035450931352876184,0.38846909768376614,1.5263219999999977
NSGAII,ZDT6,ZDT,2,10,4010,0.003524676763636672,0.3884350156005615,1.7457999999999996
NSGAII,ZDT6,ZDT,2,10,4011,0.0035791920837915923,0.38840482658821557,1.6390959999999994
NSGAII,ZDT6,ZDT,2,10,4012,0.0037348890301488248,0.3882812106427962,1.516925000000001
NSGAII,ZDT6,ZDT,2,10,4013,0.003567158468777063,0.3884605149915022,1.8242660000000002
NSGAII,ZDT6,ZDT,2,10,4014,0.0036174488670066376,0.3883139105094637,1.5968830000000005
NSGAII,ZDT6,ZDT,2,10,4015,0.0037665779032487598,0.38822460720176916,1.452595999999999
NSGAII,ZDT6,ZDT,2,10,4016,0.00357314190943195,0.38837942323633434,1.417168
NSGAII,ZDT6,ZDT,2,10,4017,0.003711775968839113,0.3883008405082658,1.9761110000000024
NSGAII,ZDT6,ZDT,2,10,4018,0.003699693952309626,0.388284917834149,1.2400559999999985
NSGAII,ZDT6,ZDT,2,10,4019,0.0036543144743512884,0.3883861639725385,1.291565
NSGAII,ZDT6,ZDT,2,10,4020,0.0035538630373115913,0.38841275124154406,1.3325140000000002
NSGAII,ZDT6,ZDT,2,10,4021,0.0038799171779905967,0.38818193684323277,1.8372570000000013
NSGAII,ZDT6,ZDT,2,10,4022,0.0036029490912239657,0.3883931626863715,1.4158129999999998
NSGAII,ZDT6,ZDT,2,10,4023,0.00372096343396191,0.38824545364638247,1.2723879999999994
NSGAII,ZDT6,ZDT,2,10,4024,0.0037496680835822508,0.38822704407310105,1.4667840000000005
NSGAII,ZDT6,ZDT,2,10,4025,0.003633159853103632,0.38837650538432134,1.5519590000000003
NSGAII,ZDT6,ZDT,2,10,4026,0.003549398767383058,0.3884313940062198,1.3228770000000003
NSGAII,ZDT6,ZDT,2,10,4027,0.003670588629877427,0.38834664051301315,1.569049
NSGAII,ZDT6,ZDT,2,10,4028,0.0035741285135310425,0.3884437050213837,1.5206410000000026
NSGAII,ZDT6,ZDT,2,10,4029,0.003574842802074424,0.3884179685385294,1.972145999999998
NSGAII,ZDT6,ZDT,2,10,4030,0.0037961646712265343,0.38815062802040207,1.368533
NSGAIII,DTLZ1,DTLZ,2,6,5001,0.0017891879504758122,0.5824500012448526,3.2747530000000014
NSGAIII,DTLZ1,DTLZ,2,6,5002,0.001787785924249777,0.5824905380129648,3.0664999999999973
NSGAIII,DTLZ1,DTLZ,2,6,5003,0.0017856337230094206,0.5825781027691297,3.137399000000001
NSGAIII,DTLZ1,DTLZ,2,6,5004,0.001785397098817101,0.5826024256033056,2.745841
NSGAIII,DTLZ1,DTLZ,2,6,5005,0.00178837158761545,0.582475413921813,3.308065999999997
NSGAIII,DTLZ1,DTLZ,2,6,5006,0.0017859841200356843,0.5825567717690884,2.9396570000000013
NSGAIII,DTLZ1,DTLZ,2,6,5007,0.0017898970030492088,0.5824595710431879,2.453310999999997
NSGAIII,DTLZ1,DTLZ,2,6,5008,0.0017854325145285805,0.5826022947433951,3.0826290000000034
NSGAIII,DTLZ1,DTLZ,2,6,5009,0.0018156471365408891,0.5820715506498877,2.922325000000003
NSGAIII,DTLZ1,DTLZ,2,6,5010,0.0017910983152314489,0.5824570868253165,2.7409499999999998
NSGAIII,DTLZ1,DTLZ,2,6,5011,0.0017856173287653866,0.5825788805813557,2.9582230000000025
NSGAIII,DTLZ1,DTLZ,2,6,5012,0.0017892660442665783,0.5824578581970612,3.4332440000000024
NSGAIII,DTLZ1,DTLZ,2,6,5013,0.0017854063969539424,0.5826022805621988,2.6893170000000017
NSGAIII,DTLZ1,DTLZ,2,6,5014,0.0017866332360574372,0.5825272933079801,2.7244659999999983
NSGAIII,DTLZ1,DTLZ,2,6,5015,0.0017856408716032596,0.5825875373692582,3.428964999999997
NSGAIII,DTLZ1,DTLZ,2,6,5016,0.001786312628636809,0.5825409330171385,2.644767999999999
NSGAIII,DTLZ1,DTLZ,2,6,5017,0.0017855931514808414,0.5825828909704307,2.665233000000001
NSGAIII,DTLZ1,DTLZ,2,6,5018,0.0017857900277492324,0.5825680317593835,3.5323040000000017
NSGAIII,DTLZ1,DTLZ,2,6,5019,0.0017964367709837354,0.5823108835757587,3.433636000000002
NSGAIII,DTLZ1,DTLZ,2,6,5020,0.0017859035062623462,0.5825601267985272,4.135207
NSGAIII,DTLZ1,DTLZ,2,6,5021,0.001788052912497219,0.582479914231341,3.1793639999999983
NSGAIII,DTLZ1,DTLZ,2,6,5022,0.0017856883049094223,0.5825728130479583,3.0265589999999998
NSGAIII,DTLZ1,DTLZ,2,6,5023,0.0017853934255725598,0.5826009649255918,2.903849999999999
NSGAIII,DTLZ1,DTLZ,2,6,5024,0.001785890696431757,0.5825635846978725,3.1278690000000013
NSGAIII,DTLZ1,DTLZ,2,6,5025,0.0017854628643439437,0.5825995049908425,3.7955049999999937
NSGAIII,DTLZ1,DTLZ,2,6,5026,0.001787430955988383,0.5824995441922642,3.7805129999999934
NSGAIII,DTLZ1,DTLZ,2,6,5027,0.0017860842861342264,0.5825511889526562,2.7991740000000034
NSGAIII,DTLZ1,DTLZ,2,6,5028,0.0017879947603802527,0.582481805885755,3.274273000000001
NSGAIII,DTLZ1,DTLZ,2,6,5029,0.0017854622271201762,0.5825950300726098,3.683928999999998
NSGAIII,DTLZ1,DTLZ,2,6,5030,0.001798722522400547,0.5822761563428964,2.5819949999999965
NSGAIII,DTLZ1,DTLZ,3,7,5001,0.020559814094249357,0.8416809416558433,3.3894889999999998
NSGAIII,DTLZ1,DTLZ,3,7,5002,0.02063971881855492,0.8407023270373132,3.6264719999999997
NSGAIII,DTLZ1,DTLZ,3,7,5003,0.020557002024357295,0.8417153008141679,2.7096500000000012
NSGAIII,DTLZ1,DTLZ,3,7,5004,0.02055802518328322,0.8417133025630075,3.853918000000001
NSGAIII,DTLZ1,DTLZ,3,7,5005,0.02056407225068781,0.8416231899319015,4.150542000000003
NSGAIII,DTLZ1,DTLZ,3,7,5006,0.020557646961801866,0.8417037586376399,3.299690000000004
NSGAIII,DTLZ1,DTLZ,3,7,5007,0.020569729206882468,0.8415453790776566,3.697649999999999
NSGAIII,DTLZ1,DTLZ,3,7,5008,0.020556543966996858,0.8417368641442896,2.5339740000000015
NSGAIII,DTLZ1,DTLZ,3,7,5009,0.020556369242424717,0.8417313701306239,2.8518679999999934
NSGAIII,DTLZ1,DTLZ,3,7,5010,0.020568475817861958,0.841560100455074,3.071824999999999
NSGAIII,DTLZ1,DTLZ,3,7,5011,0.020562333326180897,0.8416502263603395,2.7743090000000015
NSGAIII,DTLZ1,DTLZ,3,7,5012,0.020557368754961416,0.8417234095260565,3.533452999999999
NSGAIII,DTLZ1,DTLZ,3,7,5013,0.020557173380757784,0.8417170434231424,3.0270840000000048
NSGAIII,DTLZ1,DTLZ,3,7,5014,0.020567887572062196,0.8415630100083837,3.1743569999999997
NSGAIII,DTLZ1,DTLZ,3,7,5015,0.020556839870462897,0.8417300125427079,3.2050779999999977
NSGAIII,DTLZ1,DTLZ,3,7,5016,0.020560897093442526,0.8416709657919275,4.191241
NSGAIII,DTLZ1,DTLZ,3,7,5017,0.020573088874788526,0.8415041065493266,2.9902320000000007
NSGAIII,DTLZ1,DTLZ,3,7,5018,0.02058434903410583,0.8413469707898772,2.623396999999999
NSGAIII,DTLZ1,DTLZ,3,7,5019,0.020558820668756382,0.8416952094426625,2.7946999999999953
NSGAIII,DTLZ1,DTLZ,3,7,5020,0.020577152728847498,0.841425654493248,2.3297060000000016
NSGAIII,DTLZ1,DTLZ,3,7,5021,0.020556528556760614,0.8417323705462835,2.8901219999999985
NSGAIII,DTLZ1,DTLZ,3,7,5022,0.020592842867055167,0.8412419498882723,2.691116999999998
NSGAIII,DTLZ1,DTLZ,3,7,5023,0.020568349103362,0.8415513121442647,2.359297000000002
NSGAIII,DTLZ1,DTLZ,3,7,5024,0.020593655839454397,0.8411888638399817,3.338376000000003
NSGAIII,DTLZ1,DTLZ,3,7,5025,0.02056593577379246,0.8415989101227802,3.5087909999999995
NSGAIII,DTLZ1,DTLZ,3,7,5026,0.020584899960935092,0.8413405269980391,2.7097059999999997
NSGAIII,DTLZ1,DTLZ,3,7,5027,0.02055912222657987,0.841689236728376,2.9363519999999994
NSGAIII,DTLZ1,DTLZ,3,7,5028,0.020565325358408968,0.8416086414904053,3.7900749999999985
NSGAIII,DTLZ1,DTLZ,3,7,5029,0.020560521110168564,0.8416727728501795,2.971572999999999
NSGAIII,DTLZ1,DTLZ,3,7,5030,0.02055750581724831,0.8417208144640711,3.131177999999995
NSGAIII,DTLZ2,DTLZ,2,11,5001,0.003966016923475471,0.34721513615815025,2.792856000000002
NSGAIII,DTLZ2,DTLZ,2,11,5002,0.004101059083824304,0.3469966683376398,2.7865610000000016
NSGAIII,DTLZ2,DTLZ,2,11,5003,0.0039660200623092305,0.34721515618389853,3.940685000000001
NSGAIII,DTLZ2,DTLZ,2,11,5004,0.00396603586955447,0.3472144802415808,2.657183999999996
NSGAIII,DTLZ2,DTLZ,2,11,5005,0.00396603537747334,0.34721512554159406,3.162376000000005
NSGAIII,DTLZ2,DTLZ,2,11,5006,0.003966045419009755,0.3472151332534749,3.1266660000000037
NSGAIII,DTLZ2,DTLZ,2,11,5007,0.003966053623791322,0.34721498169487996,3.1447529999999992
NSGAIII,DTLZ2,DTLZ,2,11,5008,0.003966048996190865,0.34721509645806437,2.7966239999999982
NSGAIII,DTLZ2,DTLZ,2,11,5009,0.003966072859914054,0.347215123808473,3.8552290000000005
NSGAIII,DTLZ2,DTLZ,2,11,5010,0.003966037210600858,0.347215186008629,2.9425679999999987
NSGAIII,DTLZ2,DTLZ,2,11,5011,0.003966092539239109,0.3472150666368956,3.5664680000000017
NSGAIII,DTLZ2,DTLZ,2,11,5012,0.003966033305728765,0.3472151487977182,3.221182000000001
NSGAIII,DTLZ2,DTLZ,2,11,5013,0.003966006573527268,0.34721517279661507,3.865739000000003
NSGAIII,DTLZ2,DTLZ,2,11,5014,0.0039661855293243705,0.3472151204816099,3.201088
NSGAIII,DTLZ2,DTLZ,2,11,5015,0.003966924235219195,0.34720837870894355,3.130053999999997
NSGAIII,DTLZ2,DTLZ,2,11,5016,0.003966022384836798,0.34721512799594473,2.7104269999999966
NSGAIII,DTLZ2,DTLZ,2,11,5017,0.003966052110425365,0.34721505908852357,4.0131790000000045
NSGAIII,DTLZ2,DTLZ,2,11,5018,0.003966026402474422,0.34721514592345304,3.1845129999999995
