Grupo,Algoritmo,Problema,Run,M,D,Spacing,arquivo_original
DTLZ,IVFSPEA2,DTLZ4,30,M2,D11,0.002648787550970143,IVFSPEA2_DTLZ4_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ4,31,M2,D11,0.0034056979919833527,IVFSPEA2_DTLZ4_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ4,32,M2,D11,0.003277455540652113,IVFSPEA2_DTLZ4_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ4,33,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ4,34,M2,D11,0.0034448685982037867,IVFSPEA2_DTLZ4_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ4,35,M2,D11,0.0032366826804961606,IVFSPEA2_DTLZ4_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ4,36,M2,D11,0.003176860122013948,IVFSPEA2_DTLZ4_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ4,37,M2,D11,0.0029545920309904075,IVFSPEA2_DTLZ4_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ4,38,M2,D11,0.0028700371288270963,IVFSPEA2_DTLZ4_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ4,39,M2,D11,0.0029471246508797544,IVFSPEA2_DTLZ4_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ4,40,M2,D11,0.003641611503336764,IVFSPEA2_DTLZ4_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ4,41,M2,D11,0.003541066207857876,IVFSPEA2_DTLZ4_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ4,42,M2,D11,0.00300318009939815,IVFSPEA2_DTLZ4_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ4,43,M2,D11,,IVFSPEA2_DTLZ4_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ4,44,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ4,45,M2,D11,0.00321304705958127,IVFSPEA2_DTLZ4_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ4,46,M2,D11,0.002791246349720002,IVFSPEA2_DTLZ4_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ4,47,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ4,48,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ4,49,M2,D11,0.0026987643187132222,IVFSPEA2_DTLZ4_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ4,50,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ4,51,M2,D11,0.003127012955679115,IVFSPEA2_DTLZ4_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ4,52,M2,D11,0.0029251940021895466,IVFSPEA2_DTLZ4_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ4,53,M2,D11,0.0031490970576850807,IVFSPEA2_DTLZ4_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ4,54,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ4,55,M2,D11,0.0029294627543093926,IVFSPEA2_DTLZ4_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ4,56,M2,D11,0.003521204599895785,IVFSPEA2_DTLZ4_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ4,57,M2,D11,0.0036661745560193416,IVFSPEA2_DTLZ4_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ4,58,M2,D11,0.0028529379913198568,IVFSPEA2_DTLZ4_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ4,59,M2,D11,0.0,IVFSPEA2_DTLZ4_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ4,60,M2,D11,0.00281649402239276,IVFSPEA2_DTLZ4_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ5,1,M2,D11,0.002833496707917517,IVFSPEA2_DTLZ5_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ5,2,M2,D11,0.002824671145315397,IVFSPEA2_DTLZ5_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ5,3,M2,D11,0.0029597928840243873,IVFSPEA2_DTLZ5_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ5,4,M2,D11,0.003412714803879397,IVFSPEA2_DTLZ5_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ5,5,M2,D11,0.0031216441782488035,IVFSPEA2_DTLZ5_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ5,6,M2,D11,0.003569907693392432,IVFSPEA2_DTLZ5_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ5,7,M2,D11,0.0026210246152420756,IVFSPEA2_DTLZ5_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ5,8,M2,D11,0.0029519800999184553,IVFSPEA2_DTLZ5_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ5,9,M2,D11,0.0030897060006061616,IVFSPEA2_DTLZ5_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ5,10,M2,D11,0.00285829770697233,IVFSPEA2_DTLZ5_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ5,11,M2,D11,0.002628596033734356,IVFSPEA2_DTLZ5_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ5,12,M2,D11,0.0032785248253301923,IVFSPEA2_DTLZ5_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ5,13,M2,D11,0.0031028016371118434,IVFSPEA2_DTLZ5_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ5,14,M2,D11,0.0034577739049619395,IVFSPEA2_DTLZ5_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ5,15,M2,D11,0.0030700079827413974,IVFSPEA2_DTLZ5_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ5,16,M2,D11,0.003770812700177322,IVFSPEA2_DTLZ5_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ5,17,M2,D11,0.003080967127553404,IVFSPEA2_DTLZ5_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ5,18,M2,D11,0.00312848396434501,IVFSPEA2_DTLZ5_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ5,19,M2,D11,0.0036973323702193727,IVFSPEA2_DTLZ5_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ5,20,M2,D11,0.003311056133082596,IVFSPEA2_DTLZ5_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ5,21,M2,D11,0.003131771211382259,IVFSPEA2_DTLZ5_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ5,22,M2,D11,0.002939879483133094,IVFSPEA2_DTLZ5_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ5,23,M2,D11,0.0032342323464087694,IVFSPEA2_DTLZ5_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ5,24,M2,D11,0.0036771522068700596,IVFSPEA2_DTLZ5_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ5,25,M2,D11,0.0034146403334990054,IVFSPEA2_DTLZ5_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ5,26,M2,D11,0.0026422647727634857,IVFSPEA2_DTLZ5_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ5,27,M2,D11,0.003750354990874982,IVFSPEA2_DTLZ5_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ5,28,M2,D11,0.003208404985485479,IVFSPEA2_DTLZ5_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ5,29,M2,D11,0.002778107112773431,IVFSPEA2_DTLZ5_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ5,30,M2,D11,0.0031448129240823227,IVFSPEA2_DTLZ5_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ5,31,M2,D11,0.003602027094829376,IVFSPEA2_DTLZ5_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ5,32,M2,D11,0.0030506171928255396,IVFSPEA2_DTLZ5_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ5,33,M2,D11,0.0035884828236506816,IVFSPEA2_DTLZ5_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ5,34,M2,D11,0.003390483302490403,IVFSPEA2_DTLZ5_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ5,35,M2,D11,0.003077765745888741,IVFSPEA2_DTLZ5_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ5,36,M2,D11,0.00378219779221495,IVFSPEA2_DTLZ5_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ5,37,M2,D11,0.0029774191389177647,IVFSPEA2_DTLZ5_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ5,38,M2,D11,0.0035168302546971088,IVFSPEA2_DTLZ5_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ5,39,M2,D11,0.0029219647735476057,IVFSPEA2_DTLZ5_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ5,40,M2,D11,0.0034578082646588328,IVFSPEA2_DTLZ5_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ5,41,M2,D11,0.003157693887050271,IVFSPEA2_DTLZ5_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ5,42,M2,D11,0.0031649284027383756,IVFSPEA2_DTLZ5_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ5,43,M2,D11,0.0029898381848935075,IVFSPEA2_DTLZ5_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ5,44,M2,D11,0.0029921871318146147,IVFSPEA2_DTLZ5_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ5,45,M2,D11,0.0027990224315668057,IVFSPEA2_DTLZ5_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ5,46,M2,D11,0.0035147751500983837,IVFSPEA2_DTLZ5_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ5,47,M2,D11,0.003319865659511959,IVFSPEA2_DTLZ5_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ5,48,M2,D11,0.0038514326917120484,IVFSPEA2_DTLZ5_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ5,49,M2,D11,0.0036732754853224287,IVFSPEA2_DTLZ5_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ5,50,M2,D11,0.0035801155497137264,IVFSPEA2_DTLZ5_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ5,51,M2,D11,0.0029386598375764537,IVFSPEA2_DTLZ5_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ5,52,M2,D11,0.0028698092740019852,IVFSPEA2_DTLZ5_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ5,53,M2,D11,0.0029823752961882334,IVFSPEA2_DTLZ5_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ5,54,M2,D11,0.00377467400945187,IVFSPEA2_DTLZ5_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ5,55,M2,D11,0.0026001050066087315,IVFSPEA2_DTLZ5_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ5,56,M2,D11,0.00318200440550071,IVFSPEA2_DTLZ5_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ5,57,M2,D11,0.003501359749406059,IVFSPEA2_DTLZ5_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ5,58,M2,D11,0.0020691749774898083,IVFSPEA2_DTLZ5_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ5,59,M2,D11,0.0034741420992571524,IVFSPEA2_DTLZ5_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ5,60,M2,D11,0.003217429831073471,IVFSPEA2_DTLZ5_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ6,1,M2,D11,0.003426239529857181,IVFSPEA2_DTLZ6_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ6,2,M2,D11,0.0032115034163092845,IVFSPEA2_DTLZ6_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ6,3,M2,D11,0.0030990797483012927,IVFSPEA2_DTLZ6_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ6,4,M2,D11,0.002905700317072705,IVFSPEA2_DTLZ6_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ6,5,M2,D11,0.0037006512421535885,IVFSPEA2_DTLZ6_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ6,6,M2,D11,0.0029200934210428546,IVFSPEA2_DTLZ6_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ6,7,M2,D11,0.0029478598281166995,IVFSPEA2_DTLZ6_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ6,8,M2,D11,0.002749223874098111,IVFSPEA2_DTLZ6_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ6,9,M2,D11,0.0030559384215619817,IVFSPEA2_DTLZ6_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ6,10,M2,D11,0.0031218149536801935,IVFSPEA2_DTLZ6_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ6,11,M2,D11,0.003163369861027466,IVFSPEA2_DTLZ6_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ6,12,M2,D11,0.0028935092593188076,IVFSPEA2_DTLZ6_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ6,13,M2,D11,0.0034152080669988126,IVFSPEA2_DTLZ6_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ6,14,M2,D11,0.003341907013903288,IVFSPEA2_DTLZ6_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ6,15,M2,D11,0.003059484909908213,IVFSPEA2_DTLZ6_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ6,16,M2,D11,0.003727148274390791,IVFSPEA2_DTLZ6_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ6,17,M2,D11,0.002949514754212672,IVFSPEA2_DTLZ6_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ6,18,M2,D11,0.0036373469516032863,IVFSPEA2_DTLZ6_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ6,19,M2,D11,0.0030255961917501394,IVFSPEA2_DTLZ6_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ6,20,M2,D11,0.002553815024508145,IVFSPEA2_DTLZ6_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ6,21,M2,D11,0.003393233859751288,IVFSPEA2_DTLZ6_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ6,22,M2,D11,0.003123913951005268,IVFSPEA2_DTLZ6_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ6,23,M2,D11,0.003582330562197895,IVFSPEA2_DTLZ6_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ6,24,M2,D11,0.0031467017533545324,IVFSPEA2_DTLZ6_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ6,25,M2,D11,0.0028993875384696007,IVFSPEA2_DTLZ6_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ6,26,M2,D11,0.0031524199330071855,IVFSPEA2_DTLZ6_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ6,27,M2,D11,0.0031607513447289245,IVFSPEA2_DTLZ6_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ6,28,M2,D11,0.003325122492768163,IVFSPEA2_DTLZ6_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ6,29,M2,D11,0.0031465325329568666,IVFSPEA2_DTLZ6_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ6,30,M2,D11,0.003647657074996848,IVFSPEA2_DTLZ6_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ6,31,M2,D11,0.003004561483347008,IVFSPEA2_DTLZ6_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ6,32,M2,D11,0.0031834467578505483,IVFSPEA2_DTLZ6_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ6,33,M2,D11,0.003199756451642353,IVFSPEA2_DTLZ6_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ6,34,M2,D11,0.0024794112363941477,IVFSPEA2_DTLZ6_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ6,35,M2,D11,0.003507585204966494,IVFSPEA2_DTLZ6_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ6,36,M2,D11,0.003147517203801705,IVFSPEA2_DTLZ6_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ6,37,M2,D11,0.0022937062034070555,IVFSPEA2_DTLZ6_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ6,38,M2,D11,0.003395082050733628,IVFSPEA2_DTLZ6_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ6,39,M2,D11,0.0023803799119519217,IVFSPEA2_DTLZ6_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ6,40,M2,D11,0.003445205989287923,IVFSPEA2_DTLZ6_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ6,41,M2,D11,0.002981607147325564,IVFSPEA2_DTLZ6_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ6,42,M2,D11,0.003185607905092993,IVFSPEA2_DTLZ6_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ6,43,M2,D11,0.003578184916705924,IVFSPEA2_DTLZ6_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ6,44,M2,D11,0.0027047112779715753,IVFSPEA2_DTLZ6_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ6,45,M2,D11,0.002976814836984812,IVFSPEA2_DTLZ6_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ6,46,M2,D11,0.0033237102719297727,IVFSPEA2_DTLZ6_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ6,47,M2,D11,0.0029423286385599737,IVFSPEA2_DTLZ6_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ6,48,M2,D11,0.002880108160961159,IVFSPEA2_DTLZ6_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ6,49,M2,D11,0.0028414014683339323,IVFSPEA2_DTLZ6_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ6,50,M2,D11,0.00271751750288624,IVFSPEA2_DTLZ6_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ6,51,M2,D11,0.0029769040542130276,IVFSPEA2_DTLZ6_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ6,52,M2,D11,0.0032504010398620585,IVFSPEA2_DTLZ6_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ6,53,M2,D11,0.0027902483231259986,IVFSPEA2_DTLZ6_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ6,54,M2,D11,0.0037839860799322575,IVFSPEA2_DTLZ6_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ6,55,M2,D11,0.003379205391440781,IVFSPEA2_DTLZ6_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ6,56,M2,D11,0.0030652501594584797,IVFSPEA2_DTLZ6_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ6,57,M2,D11,0.00298044038482054,IVFSPEA2_DTLZ6_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ6,58,M2,D11,0.0032963919584788046,IVFSPEA2_DTLZ6_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ6,59,M2,D11,0.0029598287642680033,IVFSPEA2_DTLZ6_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ6,60,M2,D11,0.0028418673657629482,IVFSPEA2_DTLZ6_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ7,1,M2,D21,0.0036860506047613783,IVFSPEA2_DTLZ7_M2_D21_1.mat
DTLZ,IVFSPEA2,DTLZ7,2,M2,D21,0.003366699171934662,IVFSPEA2_DTLZ7_M2_D21_2.mat
DTLZ,IVFSPEA2,DTLZ7,3,M2,D21,0.003239043901124778,IVFSPEA2_DTLZ7_M2_D21_3.mat
DTLZ,IVFSPEA2,DTLZ7,4,M2,D21,0.003690883640068618,IVFSPEA2_DTLZ7_M2_D21_4.mat
DTLZ,IVFSPEA2,DTLZ7,5,M2,D21,0.0032322983863993034,IVFSPEA2_DTLZ7_M2_D21_5.mat
DTLZ,IVFSPEA2,DTLZ7,6,M2,D21,0.00392355842686186,IVFSPEA2_DTLZ7_M2_D21_6.mat
DTLZ,IVFSPEA2,DTLZ7,7,M2,D21,0.0031341227937086843,IVFSPEA2_DTLZ7_M2_D21_7.mat
DTLZ,IVFSPEA2,DTLZ7,8,M2,D21,0.004180770271514809,IVFSPEA2_DTLZ7_M2_D21_8.mat
DTLZ,IVFSPEA2,DTLZ7,9,M2,D21,0.0047527050053712,IVFSPEA2_DTLZ7_M2_D21_9.mat
DTLZ,IVFSPEA2,DTLZ7,10,M2,D21,0.004113803459002587,IVFSPEA2_DTLZ7_M2_D21_10.mat
DTLZ,IVFSPEA2,DTLZ7,11,M2,D21,0.003500539270553831,IVFSPEA2_DTLZ7_M2_D21_11.mat
DTLZ,IVFSPEA2,DTLZ7,12,M2,D21,0.003688290930209861,IVFSPEA2_DTLZ7_M2_D21_12.mat
DTLZ,IVFSPEA2,DTLZ7,13,M2,D21,0.003906788680452346,IVFSPEA2_DTLZ7_M2_D21_13.mat
DTLZ,IVFSPEA2,DTLZ7,14,M2,D21,0.004117051830025204,IVFSPEA2_DTLZ7_M2_D21_14.mat
DTLZ,IVFSPEA2,DTLZ7,15,M2,D21,0.0034721190934327646,IVFSPEA2_DTLZ7_M2_D21_15.mat
DTLZ,IVFSPEA2,DTLZ7,16,M2,D21,0.004233282009767852,IVFSPEA2_DTLZ7_M2_D21_16.mat
DTLZ,IVFSPEA2,DTLZ7,17,M2,D21,0.0039006814647813085,IVFSPEA2_DTLZ7_M2_D21_17.mat
DTLZ,IVFSPEA2,DTLZ7,18,M2,D21,0.0037077481481027994,IVFSPEA2_DTLZ7_M2_D21_18.mat
DTLZ,IVFSPEA2,DTLZ7,19,M2,D21,0.004582621678456269,IVFSPEA2_DTLZ7_M2_D21_19.mat
DTLZ,IVFSPEA2,DTLZ7,20,M2,D21,0.0036907539612628564,IVFSPEA2_DTLZ7_M2_D21_20.mat
DTLZ,IVFSPEA2,DTLZ7,21,M2,D21,0.003861546593710354,IVFSPEA2_DTLZ7_M2_D21_21.mat
DTLZ,IVFSPEA2,DTLZ7,22,M2,D21,0.0033796528656842664,IVFSPEA2_DTLZ7_M2_D21_22.mat
DTLZ,IVFSPEA2,DTLZ7,23,M2,D21,0.004354280205898065,IVFSPEA2_DTLZ7_M2_D21_23.mat
DTLZ,IVFSPEA2,DTLZ7,24,M2,D21,0.003170370138825226,IVFSPEA2_DTLZ7_M2_D21_24.mat
DTLZ,IVFSPEA2,DTLZ7,25,M2,D21,0.0038659121343009137,IVFSPEA2_DTLZ7_M2_D21_25.mat
DTLZ,IVFSPEA2,DTLZ7,26,M2,D21,0.0036023196068794114,IVFSPEA2_DTLZ7_M2_D21_26.mat
DTLZ,IVFSPEA2,DTLZ7,27,M2,D21,0.0034615797003097505,IVFSPEA2_DTLZ7_M2_D21_27.mat
DTLZ,IVFSPEA2,DTLZ7,28,M2,D21,0.003693602869064534,IVFSPEA2_DTLZ7_M2_D21_28.mat
DTLZ,IVFSPEA2,DTLZ7,29,M2,D21,0.0033763031334345947,IVFSPEA2_DTLZ7_M2_D21_29.mat
DTLZ,IVFSPEA2,DTLZ7,30,M2,D21,0.0037930787363510436,IVFSPEA2_DTLZ7_M2_D21_30.mat
DTLZ,IVFSPEA2,DTLZ7,31,M2,D21,0.004381854030867573,IVFSPEA2_DTLZ7_M2_D21_31.mat
DTLZ,IVFSPEA2,DTLZ7,32,M2,D21,0.0009037680862035315,IVFSPEA2_DTLZ7_M2_D21_32.mat
DTLZ,IVFSPEA2,DTLZ7,33,M2,D21,0.0032876471546190297,IVFSPEA2_DTLZ7_M2_D21_33.mat
DTLZ,IVFSPEA2,DTLZ7,34,M2,D21,0.004806202454186642,IVFSPEA2_DTLZ7_M2_D21_34.mat
DTLZ,IVFSPEA2,DTLZ7,35,M2,D21,0.0035177671951888475,IVFSPEA2_DTLZ7_M2_D21_35.mat
DTLZ,IVFSPEA2,DTLZ7,36,M2,D21,0.003503397376445504,IVFSPEA2_DTLZ7_M2_D21_36.mat
DTLZ,IVFSPEA2,DTLZ7,37,M2,D21,0.003169794823080402,IVFSPEA2_DTLZ7_M2_D21_37.mat
DTLZ,IVFSPEA2,DTLZ7,38,M2,D21,0.004101844700340567,IVFSPEA2_DTLZ7_M2_D21_38.mat
DTLZ,IVFSPEA2,DTLZ7,39,M2,D21,0.004141193169354177,IVFSPEA2_DTLZ7_M2_D21_39.mat
DTLZ,IVFSPEA2,DTLZ7,40,M2,D21,0.003489811302716724,IVFSPEA2_DTLZ7_M2_D21_40.mat
DTLZ,IVFSPEA2,DTLZ7,41,M2,D21,0.004043560935658092,IVFSPEA2_DTLZ7_M2_D21_41.mat
DTLZ,IVFSPEA2,DTLZ7,42,M2,D21,0.003053712780313189,IVFSPEA2_DTLZ7_M2_D21_42.mat
DTLZ,IVFSPEA2,DTLZ7,43,M2,D21,0.0032387719828261803,IVFSPEA2_DTLZ7_M2_D21_43.mat
DTLZ,IVFSPEA2,DTLZ7,44,M2,D21,0.003189720371247736,IVFSPEA2_DTLZ7_M2_D21_44.mat
DTLZ,IVFSPEA2,DTLZ7,45,M2,D21,0.0035984028745084484,IVFSPEA2_DTLZ7_M2_D21_45.mat
DTLZ,IVFSPEA2,DTLZ7,46,M2,D21,0.00314996610354111,IVFSPEA2_DTLZ7_M2_D21_46.mat
DTLZ,IVFSPEA2,DTLZ7,47,M2,D21,0.0028502589144032576,IVFSPEA2_DTLZ7_M2_D21_47.mat
DTLZ,IVFSPEA2,DTLZ7,48,M2,D21,0.0038554994458138655,IVFSPEA2_DTLZ7_M2_D21_48.mat
DTLZ,IVFSPEA2,DTLZ7,49,M2,D21,0.0036706534975499625,IVFSPEA2_DTLZ7_M2_D21_49.mat
DTLZ,IVFSPEA2,DTLZ7,50,M2,D21,0.004618120617559209,IVFSPEA2_DTLZ7_M2_D21_50.mat
DTLZ,IVFSPEA2,DTLZ7,51,M2,D21,0.004862948446331083,IVFSPEA2_DTLZ7_M2_D21_51.mat
DTLZ,IVFSPEA2,DTLZ7,52,M2,D21,0.0034538709158416308,IVFSPEA2_DTLZ7_M2_D21_52.mat
DTLZ,IVFSPEA2,DTLZ7,53,M2,D21,0.00367694566327892,IVFSPEA2_DTLZ7_M2_D21_53.mat
DTLZ,IVFSPEA2,DTLZ7,54,M2,D21,0.003797362973674522,IVFSPEA2_DTLZ7_M2_D21_54.mat
DTLZ,IVFSPEA2,DTLZ7,55,M2,D21,0.0037912832649026388,IVFSPEA2_DTLZ7_M2_D21_55.mat
DTLZ,IVFSPEA2,DTLZ7,56,M2,D21,0.003113758517791133,IVFSPEA2_DTLZ7_M2_D21_56.mat
DTLZ,IVFSPEA2,DTLZ7,57,M2,D21,0.003856779632159443,IVFSPEA2_DTLZ7_M2_D21_57.mat
DTLZ,IVFSPEA2,DTLZ7,58,M2,D21,0.003885136111595027,IVFSPEA2_DTLZ7_M2_D21_58.mat
DTLZ,IVFSPEA2,DTLZ7,59,M2,D21,0.003922345551596025,IVFSPEA2_DTLZ7_M2_D21_59.mat
