Grupo,Algoritmo,Problema,Run,M,D,arquivo_original,IGD,runtime,HV,Spread,IGDp,Spacing
DTLZ,IVFSPEA2,DTLZ1,44,M2,D6,IVFSPEA2_DTLZ1_M2_D6_44.mat,0.0019289487224505,10.598786999999996,0.5813857526176365,0.1069803584852329,0.0016357864457936,0.0012917388659374
DTLZ,IVFSPEA2,DTLZ1,44,M3,D7,IVFSPEA2_DTLZ1_M3_D7_44.mat,0.0200186423597475,20.873605000000005,0.842252308986718,,,
DTLZ,IVFSPEA2,DTLZ1,45,M3,D7,IVFSPEA2_DTLZ1_M3_D7_45.mat,0.0204618369831064,20.70550700000004,0.842827942944155,,,
DTLZ,IVFSPEA2,DTLZ1,45,M2,D6,IVFSPEA2_DTLZ1_M2_D6_45.mat,0.001825299248258,10.513238999999984,0.5822661651323805,0.0810077044658897,0.0013646470359096,0.0009963967418692
DTLZ,IVFSPEA2,DTLZ1,46,M3,D7,IVFSPEA2_DTLZ1_M3_D7_46.mat,0.0201324504096133,21.315150000000013,0.842425915953239,,,
DTLZ,IVFSPEA2,DTLZ1,46,M2,D6,IVFSPEA2_DTLZ1_M2_D6_46.mat,0.0018365457469394,10.271882999999995,0.5823308578067324,0.0965305366414857,0.0013448911341012,0.0011399839596149
DTLZ,IVFSPEA2,DTLZ1,47,M2,D6,IVFSPEA2_DTLZ1_M2_D6_47.mat,0.0018445411294206,10.569424999999994,0.58217177177605,0.1121812945771764,0.0013933465859175,0.0013197427453634
DTLZ,IVFSPEA2,DTLZ1,47,M3,D7,IVFSPEA2_DTLZ1_M3_D7_47.mat,0.0202118364842757,20.73611100000001,0.842812383852099,,,
DTLZ,IVFSPEA2,DTLZ1,48,M2,D6,IVFSPEA2_DTLZ1_M2_D6_48.mat,0.0018273617831713,11.25984700000001,0.5824287690785025,0.1111099812824365,0.0013152002246869,0.001279172615386
DTLZ,IVFSPEA2,DTLZ1,48,M3,D7,IVFSPEA2_DTLZ1_M3_D7_48.mat,0.019916955570182,21.189600999999968,0.842530034509267,,,
DTLZ,IVFSPEA2,DTLZ1,49,M2,D6,IVFSPEA2_DTLZ1_M2_D6_49.mat,0.0018294158596567,10.519214000000009,0.5824588009393401,0.0817827842374264,0.0013060957434499,0.0009344255727134
DTLZ,IVFSPEA2,DTLZ1,49,M3,D7,IVFSPEA2_DTLZ1_M3_D7_49.mat,0.020315636312818,21.584417,0.842646864171174,,,
DTLZ,IVFSPEA2,DTLZ1,50,M3,D7,IVFSPEA2_DTLZ1_M3_D7_50.mat,0.0201005918103268,20.611991999999987,0.842451969985234,,,
DTLZ,IVFSPEA2,DTLZ1,50,M2,D6,IVFSPEA2_DTLZ1_M2_D6_50.mat,0.0018191467972466,11.365259999999996,0.582490245299267,0.1061697901503519,0.0012965832914075,0.0012483777781058
DTLZ,IVFSPEA2,DTLZ1,51,M2,D6,IVFSPEA2_DTLZ1_M2_D6_51.mat,0.0018285417194365,10.626182,0.582459022537373,0.0938754826855094,0.0013060237935006,0.0011570641206698
DTLZ,IVFSPEA2,DTLZ1,51,M3,D7,IVFSPEA2_DTLZ1_M3_D7_51.mat,0.0200012785513946,20.92854200000001,0.842622847632503,,,
DTLZ,IVFSPEA2,DTLZ1,52,M2,D6,IVFSPEA2_DTLZ1_M2_D6_52.mat,0.0018303259349956,10.547004999999997,0.5824222869844676,0.1049645715350536,0.0013171554469227,0.0011669444105195
DTLZ,IVFSPEA2,DTLZ1,52,M3,D7,IVFSPEA2_DTLZ1_M3_D7_52.mat,0.0199723391783234,20.970606000000007,0.842768261562672,,,
DTLZ,IVFSPEA2,DTLZ1,53,M3,D7,IVFSPEA2_DTLZ1_M3_D7_53.mat,0.0199429270307353,20.98660699999997,0.842859532626266,,,
DTLZ,IVFSPEA2,DTLZ1,53,M2,D6,IVFSPEA2_DTLZ1_M2_D6_53.mat,0.0018259317154548,10.378526,0.5824546463569991,0.0884321033959596,0.0013073530590718,0.0010197461229077
DTLZ,IVFSPEA2,DTLZ1,54,M2,D6,IVFSPEA2_DTLZ1_M2_D6_54.mat,0.0018277761383598,11.023187000000002,0.5823839061805038,0.0885801015388141,0.00132880348923,0.0010356650505454
DTLZ,IVFSPEA2,DTLZ1,54,M3,D7,IVFSPEA2_DTLZ1_M3_D7_54.mat,0.0200347500440776,21.40574,0.842947966350041,,,
DTLZ,IVFSPEA2,DTLZ1,55,M3,D7,IVFSPEA2_DTLZ1_M3_D7_55.mat,0.0202538392608222,20.18378700000001,0.842349110930761,,,
DTLZ,IVFSPEA2,DTLZ1,55,M2,D6,IVFSPEA2_DTLZ1_M2_D6_55.mat,0.0018282742982673,10.448299999999996,0.5824243824408327,0.1090564596346541,0.0013165197329503,0.0012911404668872
DTLZ,IVFSPEA2,DTLZ1,56,M3,D7,IVFSPEA2_DTLZ1_M3_D7_56.mat,0.0202042226857998,19.75058199999999,0.842693762165476,,,
DTLZ,IVFSPEA2,DTLZ1,56,M2,D6,IVFSPEA2_DTLZ1_M2_D6_56.mat,0.0018368374533149,10.062333999999998,0.5821613862930608,0.097654171600272,0.0013965681571871,0.0011560221892716
DTLZ,IVFSPEA2,DTLZ1,57,M3,D7,IVFSPEA2_DTLZ1_M3_D7_57.mat,0.020045884781924,20.849965,0.842303192072503,,,
DTLZ,IVFSPEA2,DTLZ1,57,M2,D6,IVFSPEA2_DTLZ1_M2_D6_57.mat,0.0018205615422932,10.556179000000007,0.5823023166160755,0.0769544966945717,0.001353645131928,0.0009707453124416
DTLZ,IVFSPEA2,DTLZ1,58,M2,D6,IVFSPEA2_DTLZ1_M2_D6_58.mat,0.0021344939814258,10.580453,0.5803365008467165,0.106102955421149,0.0019667848489632,0.0012704332651042
DTLZ,IVFSPEA2,DTLZ1,58,M3,D7,IVFSPEA2_DTLZ1_M3_D7_58.mat,0.0201837428288363,21.376929,0.842153328403163,,,
DTLZ,IVFSPEA2,DTLZ1,59,M2,D6,IVFSPEA2_DTLZ1_M2_D6_59.mat,0.0018490254130844,10.400099000000004,0.5820777706007789,0.104107101165089,0.0014220815769618,0.0012928628720966
DTLZ,IVFSPEA2,DTLZ1,59,M3,D7,IVFSPEA2_DTLZ1_M3_D7_59.mat,0.0201901637416185,21.490891000000016,0.84225202074213,,,
DTLZ,IVFSPEA2,DTLZ1,60,M2,D6,IVFSPEA2_DTLZ1_M2_D6_60.mat,0.0018178427462313,10.477199999999996,0.5825271505092633,0.0944933205013589,0.0012854107913437,0.0011020845082547
