Grupo,Algoritmo,Problema,Run,M,D,IGDp,arquivo_original
DTLZ,SPEA2,DTLZ3,19,M2,D11,0.003406714497586772,SPEA2_DTLZ3_M2_D11_19.mat
DTLZ,SPEA2,DTLZ3,20,M2,D11,0.002142743563124395,SPEA2_DTLZ3_M2_D11_20.mat
DTLZ,SPEA2,DTLZ3,21,M2,D11,0.0043676185944658205,SPEA2_DTLZ3_M2_D11_21.mat
DTLZ,SPEA2,DTLZ3,22,M2,D11,0.0025455524478635782,SPEA2_DTLZ3_M2_D11_22.mat
DTLZ,SPEA2,DTLZ3,23,M2,D11,0.002073380244908937,SPEA2_DTLZ3_M2_D11_23.mat
DTLZ,SPEA2,DTLZ3,24,M2,D11,0.0024547433393747767,SPEA2_DTLZ3_M2_D11_24.mat
DTLZ,SPEA2,DTLZ3,25,M2,D11,0.003140544625553297,SPEA2_DTLZ3_M2_D11_25.mat
DTLZ,SPEA2,DTLZ3,26,M2,D11,0.0021589553853671737,SPEA2_DTLZ3_M2_D11_26.mat
DTLZ,SPEA2,DTLZ3,27,M2,D11,0.0031260185577755934,SPEA2_DTLZ3_M2_D11_27.mat
DTLZ,SPEA2,DTLZ3,28,M2,D11,0.002459059151502877,SPEA2_DTLZ3_M2_D11_28.mat
DTLZ,SPEA2,DTLZ3,29,M2,D11,0.0021749099463126767,SPEA2_DTLZ3_M2_D11_29.mat
DTLZ,SPEA2,DTLZ3,30,M2,D11,0.0028180309933750116,SPEA2_DTLZ3_M2_D11_30.mat
DTLZ,SPEA2,DTLZ3,31,M2,D11,0.002585683454760443,SPEA2_DTLZ3_M2_D11_31.mat
DTLZ,SPEA2,DTLZ3,32,M2,D11,0.0037246597688461508,SPEA2_DTLZ3_M2_D11_32.mat
DTLZ,SPEA2,DTLZ3,33,M2,D11,0.0023752087246675583,SPEA2_DTLZ3_M2_D11_33.mat
DTLZ,SPEA2,DTLZ3,34,M2,D11,0.002014760686452958,SPEA2_DTLZ3_M2_D11_34.mat
DTLZ,SPEA2,DTLZ3,35,M2,D11,0.0021938387421041854,SPEA2_DTLZ3_M2_D11_35.mat
DTLZ,SPEA2,DTLZ3,36,M2,D11,0.0027406728093551584,SPEA2_DTLZ3_M2_D11_36.mat
DTLZ,SPEA2,DTLZ3,37,M2,D11,0.0018874688332834737,SPEA2_DTLZ3_M2_D11_37.mat
DTLZ,SPEA2,DTLZ3,38,M2,D11,0.0026389226885025906,SPEA2_DTLZ3_M2_D11_38.mat
DTLZ,SPEA2,DTLZ3,39,M2,D11,0.0027358023015097844,SPEA2_DTLZ3_M2_D11_39.mat
DTLZ,SPEA2,DTLZ3,40,M2,D11,0.0018550490910976187,SPEA2_DTLZ3_M2_D11_40.mat
DTLZ,SPEA2,DTLZ3,41,M2,D11,0.0026396723491194252,SPEA2_DTLZ3_M2_D11_41.mat
DTLZ,SPEA2,DTLZ3,42,M2,D11,0.0029495949159838125,SPEA2_DTLZ3_M2_D11_42.mat
DTLZ,SPEA2,DTLZ3,43,M2,D11,0.001829174544630827,SPEA2_DTLZ3_M2_D11_43.mat
DTLZ,SPEA2,DTLZ3,44,M2,D11,0.0029245280173418185,SPEA2_DTLZ3_M2_D11_44.mat
DTLZ,SPEA2,DTLZ3,45,M2,D11,0.0019011323455002966,SPEA2_DTLZ3_M2_D11_45.mat
DTLZ,SPEA2,DTLZ3,46,M2,D11,0.003073880971582941,SPEA2_DTLZ3_M2_D11_46.mat
DTLZ,SPEA2,DTLZ3,47,M2,D11,0.002640949146081335,SPEA2_DTLZ3_M2_D11_47.mat
DTLZ,SPEA2,DTLZ3,48,M2,D11,0.0026558489460458503,SPEA2_DTLZ3_M2_D11_48.mat
DTLZ,SPEA2,DTLZ3,49,M2,D11,0.0038623803604370638,SPEA2_DTLZ3_M2_D11_49.mat
DTLZ,SPEA2,DTLZ3,50,M2,D11,0.0021906582184418057,SPEA2_DTLZ3_M2_D11_50.mat
DTLZ,SPEA2,DTLZ3,51,M2,D11,0.0029326118890668908,SPEA2_DTLZ3_M2_D11_51.mat
DTLZ,SPEA2,DTLZ3,52,M2,D11,0.0031810678083803493,SPEA2_DTLZ3_M2_D11_52.mat
DTLZ,SPEA2,DTLZ3,53,M2,D11,0.0017997449399211319,SPEA2_DTLZ3_M2_D11_53.mat
DTLZ,SPEA2,DTLZ3,54,M2,D11,0.0024852810647166814,SPEA2_DTLZ3_M2_D11_54.mat
DTLZ,SPEA2,DTLZ3,55,M2,D11,0.0025337933843209218,SPEA2_DTLZ3_M2_D11_55.mat
DTLZ,SPEA2,DTLZ3,56,M2,D11,0.0025512905531107316,SPEA2_DTLZ3_M2_D11_56.mat
DTLZ,SPEA2,DTLZ3,57,M2,D11,0.0030626339771163084,SPEA2_DTLZ3_M2_D11_57.mat
DTLZ,SPEA2,DTLZ3,58,M2,D11,0.0026303972831664786,SPEA2_DTLZ3_M2_D11_58.mat
DTLZ,SPEA2,DTLZ3,59,M2,D11,0.0032325235099252593,SPEA2_DTLZ3_M2_D11_59.mat
DTLZ,SPEA2,DTLZ3,60,M2,D11,0.004082137916245587,SPEA2_DTLZ3_M2_D11_60.mat
DTLZ,SPEA2,DTLZ4,1,M2,D11,0.0018924421188500006,SPEA2_DTLZ4_M2_D11_1.mat
DTLZ,SPEA2,DTLZ4,2,M2,D11,0.0019351060054918115,SPEA2_DTLZ4_M2_D11_2.mat
DTLZ,SPEA2,DTLZ4,3,M2,D11,0.0019011510514182295,SPEA2_DTLZ4_M2_D11_3.mat
DTLZ,SPEA2,DTLZ4,4,M2,D11,0.0019429831274229497,SPEA2_DTLZ4_M2_D11_4.mat
DTLZ,SPEA2,DTLZ4,5,M2,D11,0.0018751013613582646,SPEA2_DTLZ4_M2_D11_5.mat
DTLZ,SPEA2,DTLZ4,6,M2,D11,0.0018110046558336343,SPEA2_DTLZ4_M2_D11_6.mat
DTLZ,SPEA2,DTLZ4,7,M2,D11,0.0019094181751420525,SPEA2_DTLZ4_M2_D11_7.mat
DTLZ,SPEA2,DTLZ4,8,M2,D11,0.001939011427389035,SPEA2_DTLZ4_M2_D11_8.mat
DTLZ,SPEA2,DTLZ4,9,M2,D11,0.0018621062991036092,SPEA2_DTLZ4_M2_D11_9.mat
DTLZ,SPEA2,DTLZ4,10,M2,D11,0.001929835263728519,SPEA2_DTLZ4_M2_D11_10.mat
DTLZ,SPEA2,DTLZ4,11,M2,D11,0.0018976172716006353,SPEA2_DTLZ4_M2_D11_11.mat
DTLZ,SPEA2,DTLZ4,12,M2,D11,0.001971431077805904,SPEA2_DTLZ4_M2_D11_12.mat
DTLZ,SPEA2,DTLZ4,13,M2,D11,0.0019462498539398378,SPEA2_DTLZ4_M2_D11_13.mat
DTLZ,SPEA2,DTLZ4,14,M2,D11,0.001888518718422323,SPEA2_DTLZ4_M2_D11_14.mat
DTLZ,SPEA2,DTLZ4,15,M2,D11,0.0018898881255464746,SPEA2_DTLZ4_M2_D11_15.mat
DTLZ,SPEA2,DTLZ4,16,M2,D11,0.3767870843523317,SPEA2_DTLZ4_M2_D11_16.mat
DTLZ,SPEA2,DTLZ4,17,M2,D11,0.001851769388670536,SPEA2_DTLZ4_M2_D11_17.mat
DTLZ,SPEA2,DTLZ4,18,M2,D11,0.0018916525473079862,SPEA2_DTLZ4_M2_D11_18.mat
DTLZ,SPEA2,DTLZ4,19,M2,D11,0.001927705623573378,SPEA2_DTLZ4_M2_D11_19.mat
DTLZ,SPEA2,DTLZ4,20,M2,D11,0.001912878981211194,SPEA2_DTLZ4_M2_D11_20.mat
DTLZ,SPEA2,DTLZ4,21,M2,D11,0.37678708399353356,SPEA2_DTLZ4_M2_D11_21.mat
DTLZ,SPEA2,DTLZ4,22,M2,D11,0.3767870853988073,SPEA2_DTLZ4_M2_D11_22.mat
DTLZ,SPEA2,DTLZ4,23,M2,D11,0.0019267090066836126,SPEA2_DTLZ4_M2_D11_23.mat
DTLZ,SPEA2,DTLZ4,24,M2,D11,0.0018458906418723855,SPEA2_DTLZ4_M2_D11_24.mat
DTLZ,SPEA2,DTLZ4,25,M2,D11,0.0018654939044916534,SPEA2_DTLZ4_M2_D11_25.mat
DTLZ,SPEA2,DTLZ4,26,M2,D11,0.0019427537649514598,SPEA2_DTLZ4_M2_D11_26.mat
DTLZ,SPEA2,DTLZ4,27,M2,D11,0.001887303562859745,SPEA2_DTLZ4_M2_D11_27.mat
DTLZ,SPEA2,DTLZ4,28,M2,D11,0.0018942558290565039,SPEA2_DTLZ4_M2_D11_28.mat
DTLZ,SPEA2,DTLZ4,29,M2,D11,0.0018867959918072365,SPEA2_DTLZ4_M2_D11_29.mat
DTLZ,SPEA2,DTLZ4,30,M2,D11,0.0018957960501752727,SPEA2_DTLZ4_M2_D11_30.mat
DTLZ,SPEA2,DTLZ4,31,M2,D11,0.001941107407059338,SPEA2_DTLZ4_M2_D11_31.mat
DTLZ,SPEA2,DTLZ4,32,M2,D11,0.0019633111942796676,SPEA2_DTLZ4_M2_D11_32.mat
DTLZ,SPEA2,DTLZ4,33,M2,D11,0.0018821303277120481,SPEA2_DTLZ4_M2_D11_33.mat
DTLZ,SPEA2,DTLZ4,34,M2,D11,0.37678708377499304,SPEA2_DTLZ4_M2_D11_34.mat
DTLZ,SPEA2,DTLZ4,35,M2,D11,0.001906718926140276,SPEA2_DTLZ4_M2_D11_35.mat
DTLZ,SPEA2,DTLZ4,36,M2,D11,0.0018445597522220602,SPEA2_DTLZ4_M2_D11_36.mat
DTLZ,SPEA2,DTLZ4,37,M2,D11,0.37678708848018505,SPEA2_DTLZ4_M2_D11_37.mat
DTLZ,SPEA2,DTLZ4,38,M2,D11,0.0018623474677373995,SPEA2_DTLZ4_M2_D11_38.mat
DTLZ,SPEA2,DTLZ4,39,M2,D11,0.0019148554745800986,SPEA2_DTLZ4_M2_D11_39.mat
DTLZ,SPEA2,DTLZ4,40,M2,D11,0.0019002806538534795,SPEA2_DTLZ4_M2_D11_40.mat
DTLZ,SPEA2,DTLZ4,41,M2,D11,0.00189146385210476,SPEA2_DTLZ4_M2_D11_41.mat
DTLZ,SPEA2,DTLZ4,42,M2,D11,0.37678708422546026,SPEA2_DTLZ4_M2_D11_42.mat
DTLZ,SPEA2,DTLZ4,43,M2,D11,0.0018597302323969977,SPEA2_DTLZ4_M2_D11_43.mat
DTLZ,SPEA2,DTLZ4,44,M2,D11,0.0018823932078343578,SPEA2_DTLZ4_M2_D11_44.mat
DTLZ,SPEA2,DTLZ4,45,M2,D11,0.0019332585475558314,SPEA2_DTLZ4_M2_D11_45.mat
DTLZ,SPEA2,DTLZ4,46,M2,D11,0.0019191089963431047,SPEA2_DTLZ4_M2_D11_46.mat
DTLZ,SPEA2,DTLZ4,47,M2,D11,0.0019387403125844106,SPEA2_DTLZ4_M2_D11_47.mat
DTLZ,SPEA2,DTLZ4,48,M2,D11,0.3767870835661525,SPEA2_DTLZ4_M2_D11_48.mat
DTLZ,SPEA2,DTLZ4,49,M2,D11,0.00187373217430789,SPEA2_DTLZ4_M2_D11_49.mat
DTLZ,SPEA2,DTLZ4,50,M2,D11,0.0018282568804674632,SPEA2_DTLZ4_M2_D11_50.mat
DTLZ,SPEA2,DTLZ4,51,M2,D11,0.0019608289928152883,SPEA2_DTLZ4_M2_D11_51.mat
DTLZ,SPEA2,DTLZ4,52,M2,D11,0.0019771346845673617,SPEA2_DTLZ4_M2_D11_52.mat
DTLZ,SPEA2,DTLZ4,53,M2,D11,0.0018688850234684638,SPEA2_DTLZ4_M2_D11_53.mat
DTLZ,SPEA2,DTLZ4,54,M2,D11,0.001876736619693677,SPEA2_DTLZ4_M2_D11_54.mat
DTLZ,SPEA2,DTLZ4,55,M2,D11,0.0018906951928684271,SPEA2_DTLZ4_M2_D11_55.mat
DTLZ,SPEA2,DTLZ4,56,M2,D11,0.0019796766173628497,SPEA2_DTLZ4_M2_D11_56.mat
DTLZ,SPEA2,DTLZ4,57,M2,D11,0.0018955763313828313,SPEA2_DTLZ4_M2_D11_57.mat
DTLZ,SPEA2,DTLZ4,58,M2,D11,0.0018875363559672593,SPEA2_DTLZ4_M2_D11_58.mat
DTLZ,SPEA2,DTLZ4,59,M2,D11,0.0019904209482202143,SPEA2_DTLZ4_M2_D11_59.mat
DTLZ,SPEA2,DTLZ4,60,M2,D11,0.0019308664552325312,SPEA2_DTLZ4_M2_D11_60.mat
DTLZ,SPEA2,DTLZ5,1,M2,D11,0.002019554749530214,SPEA2_DTLZ5_M2_D11_1.mat
DTLZ,SPEA2,DTLZ5,2,M2,D11,0.0018819022523149111,SPEA2_DTLZ5_M2_D11_2.mat
DTLZ,SPEA2,DTLZ5,3,M2,D11,0.0019033041273486969,SPEA2_DTLZ5_M2_D11_3.mat
DTLZ,SPEA2,DTLZ5,4,M2,D11,0.0020307913647456643,SPEA2_DTLZ5_M2_D11_4.mat
DTLZ,SPEA2,DTLZ5,5,M2,D11,0.001946475989057484,SPEA2_DTLZ5_M2_D11_5.mat
DTLZ,SPEA2,DTLZ5,6,M2,D11,0.001906064942555771,SPEA2_DTLZ5_M2_D11_6.mat
DTLZ,SPEA2,DTLZ5,7,M2,D11,0.001906361574780392,SPEA2_DTLZ5_M2_D11_7.mat
DTLZ,SPEA2,DTLZ5,8,M2,D11,0.0018840552292605334,SPEA2_DTLZ5_M2_D11_8.mat
DTLZ,SPEA2,DTLZ5,9,M2,D11,0.0018667316184251754,SPEA2_DTLZ5_M2_D11_9.mat
DTLZ,SPEA2,DTLZ5,10,M2,D11,0.0019058845261339691,SPEA2_DTLZ5_M2_D11_10.mat
DTLZ,SPEA2,DTLZ5,11,M2,D11,0.002020675416565353,SPEA2_DTLZ5_M2_D11_11.mat
DTLZ,SPEA2,DTLZ5,12,M2,D11,0.0019011313491184843,SPEA2_DTLZ5_M2_D11_12.mat
DTLZ,SPEA2,DTLZ5,13,M2,D11,0.0018644179880710325,SPEA2_DTLZ5_M2_D11_13.mat
DTLZ,SPEA2,DTLZ5,14,M2,D11,0.0018536567575836245,SPEA2_DTLZ5_M2_D11_14.mat
DTLZ,SPEA2,DTLZ5,15,M2,D11,0.0019650777394655036,SPEA2_DTLZ5_M2_D11_15.mat
DTLZ,SPEA2,DTLZ5,16,M2,D11,0.0019202739967580148,SPEA2_DTLZ5_M2_D11_16.mat
DTLZ,SPEA2,DTLZ5,17,M2,D11,0.0018733367926894772,SPEA2_DTLZ5_M2_D11_17.mat
DTLZ,SPEA2,DTLZ5,18,M2,D11,0.0019295414821160776,SPEA2_DTLZ5_M2_D11_18.mat
DTLZ,SPEA2,DTLZ5,19,M2,D11,0.001961081357588458,SPEA2_DTLZ5_M2_D11_19.mat
DTLZ,SPEA2,DTLZ5,20,M2,D11,0.0020728305625264992,SPEA2_DTLZ5_M2_D11_20.mat
DTLZ,SPEA2,DTLZ5,21,M2,D11,0.0019452872221876487,SPEA2_DTLZ5_M2_D11_21.mat
DTLZ,SPEA2,DTLZ5,22,M2,D11,0.0020154399738011508,SPEA2_DTLZ5_M2_D11_22.mat
DTLZ,SPEA2,DTLZ5,23,M2,D11,0.0019466308193647607,SPEA2_DTLZ5_M2_D11_23.mat
DTLZ,SPEA2,DTLZ5,24,M2,D11,0.0018580912555954628,SPEA2_DTLZ5_M2_D11_24.mat
DTLZ,SPEA2,DTLZ5,25,M2,D11,0.0020139385614870767,SPEA2_DTLZ5_M2_D11_25.mat
DTLZ,SPEA2,DTLZ5,26,M2,D11,0.0019323949259848227,SPEA2_DTLZ5_M2_D11_26.mat
DTLZ,SPEA2,DTLZ5,27,M2,D11,0.0018762407177081834,SPEA2_DTLZ5_M2_D11_27.mat
DTLZ,SPEA2,DTLZ5,28,M2,D11,0.0018632673548441764,SPEA2_DTLZ5_M2_D11_28.mat
DTLZ,SPEA2,DTLZ5,29,M2,D11,0.0019512430906550048,SPEA2_DTLZ5_M2_D11_29.mat
DTLZ,SPEA2,DTLZ5,30,M2,D11,0.0018707580729010942,SPEA2_DTLZ5_M2_D11_30.mat
DTLZ,SPEA2,DTLZ5,31,M2,D11,0.0019541800000275104,SPEA2_DTLZ5_M2_D11_31.mat
DTLZ,SPEA2,DTLZ5,32,M2,D11,0.0019108518925040584,SPEA2_DTLZ5_M2_D11_32.mat
DTLZ,SPEA2,DTLZ5,33,M2,D11,0.0018857966638779623,SPEA2_DTLZ5_M2_D11_33.mat
DTLZ,SPEA2,DTLZ5,34,M2,D11,0.0019444501601015634,SPEA2_DTLZ5_M2_D11_34.mat
DTLZ,SPEA2,DTLZ5,35,M2,D11,0.0019477659082414941,SPEA2_DTLZ5_M2_D11_35.mat
DTLZ,SPEA2,DTLZ5,36,M2,D11,0.0018664768265217895,SPEA2_DTLZ5_M2_D11_36.mat
DTLZ,SPEA2,DTLZ5,37,M2,D11,0.001844748492135343,SPEA2_DTLZ5_M2_D11_37.mat
DTLZ,SPEA2,DTLZ5,38,M2,D11,0.001919921610445065,SPEA2_DTLZ5_M2_D11_38.mat
DTLZ,SPEA2,DTLZ5,39,M2,D11,0.0018913544929030624,SPEA2_DTLZ5_M2_D11_39.mat
DTLZ,SPEA2,DTLZ5,40,M2,D11,0.0019753279712287713,SPEA2_DTLZ5_M2_D11_40.mat
DTLZ,SPEA2,DTLZ5,41,M2,D11,0.0019885760790489897,SPEA2_DTLZ5_M2_D11_41.mat
DTLZ,SPEA2,DTLZ5,42,M2,D11,0.0018793475680535068,SPEA2_DTLZ5_M2_D11_42.mat
DTLZ,SPEA2,DTLZ5,43,M2,D11,0.0019382472501338554,SPEA2_DTLZ5_M2_D11_43.mat
DTLZ,SPEA2,DTLZ5,44,M2,D11,0.0019054072606332227,SPEA2_DTLZ5_M2_D11_44.mat
DTLZ,SPEA2,DTLZ5,45,M2,D11,0.001952155903076571,SPEA2_DTLZ5_M2_D11_45.mat
DTLZ,SPEA2,DTLZ5,46,M2,D11,0.001982370163185098,SPEA2_DTLZ5_M2_D11_46.mat
DTLZ,SPEA2,DTLZ5,47,M2,D11,0.0018635510029052082,SPEA2_DTLZ5_M2_D11_47.mat
DTLZ,SPEA2,DTLZ5,48,M2,D11,0.0018796970210939335,SPEA2_DTLZ5_M2_D11_48.mat
DTLZ,SPEA2,DTLZ5,49,M2,D11,0.0019448846473049627,SPEA2_DTLZ5_M2_D11_49.mat
DTLZ,SPEA2,DTLZ5,50,M2,D11,0.001934561035227061,SPEA2_DTLZ5_M2_D11_50.mat
DTLZ,SPEA2,DTLZ5,51,M2,D11,0.0018925876626847617,SPEA2_DTLZ5_M2_D11_51.mat
DTLZ,SPEA2,DTLZ5,52,M2,D11,0.0018822057265212608,SPEA2_DTLZ5_M2_D11_52.mat
DTLZ,SPEA2,DTLZ5,53,M2,D11,0.0019170023920263776,SPEA2_DTLZ5_M2_D11_53.mat
DTLZ,SPEA2,DTLZ5,54,M2,D11,0.0019329162265859618,SPEA2_DTLZ5_M2_D11_54.mat
DTLZ,SPEA2,DTLZ5,55,M2,D11,0.0019611273724130748,SPEA2_DTLZ5_M2_D11_55.mat
DTLZ,SPEA2,DTLZ5,56,M2,D11,0.001995217895302919,SPEA2_DTLZ5_M2_D11_56.mat
DTLZ,SPEA2,DTLZ5,57,M2,D11,0.0019398053032504358,SPEA2_DTLZ5_M2_D11_57.mat
DTLZ,SPEA2,DTLZ5,58,M2,D11,0.0019018120330586137,SPEA2_DTLZ5_M2_D11_58.mat
DTLZ,SPEA2,DTLZ5,59,M2,D11,0.0019348599079417074,SPEA2_DTLZ5_M2_D11_59.mat
DTLZ,SPEA2,DTLZ5,60,M2,D11,0.0018497749023220467,SPEA2_DTLZ5_M2_D11_60.mat
DTLZ,SPEA2,DTLZ6,1,M2,D11,0.0017522834096419197,SPEA2_DTLZ6_M2_D11_1.mat
DTLZ,SPEA2,DTLZ6,2,M2,D11,0.0017801931711912133,SPEA2_DTLZ6_M2_D11_2.mat
DTLZ,SPEA2,DTLZ6,3,M2,D11,0.0017871786301318076,SPEA2_DTLZ6_M2_D11_3.mat
DTLZ,SPEA2,DTLZ6,4,M2,D11,0.0017506624272427055,SPEA2_DTLZ6_M2_D11_4.mat
DTLZ,SPEA2,DTLZ6,5,M2,D11,0.0017640565933877883,SPEA2_DTLZ6_M2_D11_5.mat
DTLZ,SPEA2,DTLZ6,6,M2,D11,0.0017683618654238081,SPEA2_DTLZ6_M2_D11_6.mat
DTLZ,SPEA2,DTLZ6,7,M2,D11,0.0017268709714959119,SPEA2_DTLZ6_M2_D11_7.mat
DTLZ,SPEA2,DTLZ6,8,M2,D11,0.0017323253696105085,SPEA2_DTLZ6_M2_D11_8.mat
DTLZ,SPEA2,DTLZ6,9,M2,D11,0.0017709069590005385,SPEA2_DTLZ6_M2_D11_9.mat
DTLZ,SPEA2,DTLZ6,10,M2,D11,0.0017998729064464065,SPEA2_DTLZ6_M2_D11_10.mat
DTLZ,SPEA2,DTLZ6,11,M2,D11,0.0017662193659669426,SPEA2_DTLZ6_M2_D11_11.mat
DTLZ,SPEA2,DTLZ6,12,M2,D11,0.0017746627353989485,SPEA2_DTLZ6_M2_D11_12.mat
DTLZ,SPEA2,DTLZ6,13,M2,D11,0.00175793434249288,SPEA2_DTLZ6_M2_D11_13.mat
DTLZ,SPEA2,DTLZ6,14,M2,D11,0.0017406207992204763,SPEA2_DTLZ6_M2_D11_14.mat
DTLZ,SPEA2,DTLZ6,15,M2,D11,0.0017979438298119572,SPEA2_DTLZ6_M2_D11_15.mat
DTLZ,SPEA2,DTLZ6,16,M2,D11,0.0017549389344701002,SPEA2_DTLZ6_M2_D11_16.mat
DTLZ,SPEA2,DTLZ6,17,M2,D11,0.0017675972332678103,SPEA2_DTLZ6_M2_D11_17.mat
DTLZ,SPEA2,DTLZ6,18,M2,D11,0.0017499487096240185,SPEA2_DTLZ6_M2_D11_18.mat
DTLZ,SPEA2,DTLZ6,19,M2,D11,0.0017752964372484065,SPEA2_DTLZ6_M2_D11_19.mat
DTLZ,SPEA2,DTLZ6,20,M2,D11,0.0017601234200233168,SPEA2_DTLZ6_M2_D11_20.mat
DTLZ,SPEA2,DTLZ6,21,M2,D11,0.001752014737282892,SPEA2_DTLZ6_M2_D11_21.mat
DTLZ,SPEA2,DTLZ6,22,M2,D11,0.001713824909681,SPEA2_DTLZ6_M2_D11_22.mat
DTLZ,SPEA2,DTLZ6,23,M2,D11,0.001748597652591582,SPEA2_DTLZ6_M2_D11_23.mat
DTLZ,SPEA2,DTLZ6,24,M2,D11,0.0017357213175174717,SPEA2_DTLZ6_M2_D11_24.mat
DTLZ,SPEA2,DTLZ6,25,M2,D11,0.0017535730429326182,SPEA2_DTLZ6_M2_D11_25.mat
DTLZ,SPEA2,DTLZ6,26,M2,D11,0.0017351706659106065,SPEA2_DTLZ6_M2_D11_26.mat
DTLZ,SPEA2,DTLZ6,27,M2,D11,0.0017283274078315105,SPEA2_DTLZ6_M2_D11_27.mat
DTLZ,SPEA2,DTLZ6,28,M2,D11,0.0017415926664603777,SPEA2_DTLZ6_M2_D11_28.mat
DTLZ,SPEA2,DTLZ6,29,M2,D11,0.0017824005178671584,SPEA2_DTLZ6_M2_D11_29.mat
DTLZ,SPEA2,DTLZ6,30,M2,D11,0.001729436309452753,SPEA2_DTLZ6_M2_D11_30.mat
DTLZ,SPEA2,DTLZ6,31,M2,D11,0.0017590005474856529,SPEA2_DTLZ6_M2_D11_31.mat
DTLZ,SPEA2,DTLZ6,32,M2,D11,0.0017552151178867785,SPEA2_DTLZ6_M2_D11_32.mat
DTLZ,SPEA2,DTLZ6,33,M2,D11,0.0017986578821943752,SPEA2_DTLZ6_M2_D11_33.mat
DTLZ,SPEA2,DTLZ6,34,M2,D11,0.0017495084683595444,SPEA2_DTLZ6_M2_D11_34.mat
DTLZ,SPEA2,DTLZ6,35,M2,D11,0.0017617303024218018,SPEA2_DTLZ6_M2_D11_35.mat
DTLZ,SPEA2,DTLZ6,36,M2,D11,0.0017671598781204023,SPEA2_DTLZ6_M2_D11_36.mat
DTLZ,SPEA2,DTLZ6,37,M2,D11,0.00176527709994758,SPEA2_DTLZ6_M2_D11_37.mat
DTLZ,SPEA2,DTLZ6,38,M2,D11,0.00174780922631945,SPEA2_DTLZ6_M2_D11_38.mat
DTLZ,SPEA2,DTLZ6,39,M2,D11,0.0017747152078596282,SPEA2_DTLZ6_M2_D11_39.mat
DTLZ,SPEA2,DTLZ6,40,M2,D11,0.0017832490115345845,SPEA2_DTLZ6_M2_D11_40.mat
DTLZ,SPEA2,DTLZ6,41,M2,D11,0.0017882750025190006,SPEA2_DTLZ6_M2_D11_41.mat
DTLZ,SPEA2,DTLZ6,42,M2,D11,0.0017451369833509627,SPEA2_DTLZ6_M2_D11_42.mat
DTLZ,SPEA2,DTLZ6,43,M2,D11,0.0017732581463679774,SPEA2_DTLZ6_M2_D11_43.mat
DTLZ,SPEA2,DTLZ6,44,M2,D11,0.0017664015576010293,SPEA2_DTLZ6_M2_D11_44.mat
DTLZ,SPEA2,DTLZ6,45,M2,D11,0.001748226559569569,SPEA2_DTLZ6_M2_D11_45.mat
DTLZ,SPEA2,DTLZ6,46,M2,D11,0.0017623451080850628,SPEA2_DTLZ6_M2_D11_46.mat
DTLZ,SPEA2,DTLZ6,47,M2,D11,0.0017493360373626056,SPEA2_DTLZ6_M2_D11_47.mat
DTLZ,SPEA2,DTLZ6,48,M2,D11,0.0017537179473801846,SPEA2_DTLZ6_M2_D11_48.mat
DTLZ,SPEA2,DTLZ6,49,M2,D11,0.0017252795741421465,SPEA2_DTLZ6_M2_D11_49.mat
DTLZ,SPEA2,DTLZ6,50,M2,D11,0.0017573983739110266,SPEA2_DTLZ6_M2_D11_50.mat
DTLZ,SPEA2,DTLZ6,51,M2,D11,0.0017672599335755064,SPEA2_DTLZ6_M2_D11_51.mat
DTLZ,SPEA2,DTLZ6,52,M2,D11,0.0017309685713049262,SPEA2_DTLZ6_M2_D11_52.mat
DTLZ,SPEA2,DTLZ6,53,M2,D11,0.0017440720801267017,SPEA2_DTLZ6_M2_D11_53.mat
DTLZ,SPEA2,DTLZ6,54,M2,D11,0.001761254379990946,SPEA2_DTLZ6_M2_D11_54.mat
DTLZ,SPEA2,DTLZ6,55,M2,D11,0.0017662247061960119,SPEA2_DTLZ6_M2_D11_55.mat
DTLZ,SPEA2,DTLZ6,56,M2,D11,0.0017628156165880393,SPEA2_DTLZ6_M2_D11_56.mat
DTLZ,SPEA2,DTLZ6,57,M2,D11,0.0017683888437297782,SPEA2_DTLZ6_M2_D11_57.mat
DTLZ,SPEA2,DTLZ6,58,M2,D11,0.0017554827842385912,SPEA2_DTLZ6_M2_D11_58.mat
DTLZ,SPEA2,DTLZ6,59,M2,D11,0.0017545976476981225,SPEA2_DTLZ6_M2_D11_59.mat
DTLZ,SPEA2,DTLZ6,60,M2,D11,0.0017675598775350313,SPEA2_DTLZ6_M2_D11_60.mat
DTLZ,SPEA2,DTLZ7,1,M2,D21,0.0023893754382479314,SPEA2_DTLZ7_M2_D21_1.mat
DTLZ,SPEA2,DTLZ7,2,M2,D21,0.002426340081290473,SPEA2_DTLZ7_M2_D21_2.mat
DTLZ,SPEA2,DTLZ7,3,M2,D21,0.002259573606902828,SPEA2_DTLZ7_M2_D21_3.mat
DTLZ,SPEA2,DTLZ7,4,M2,D21,0.0023111766020859187,SPEA2_DTLZ7_M2_D21_4.mat
DTLZ,SPEA2,DTLZ7,5,M2,D21,0.00248154344019325,SPEA2_DTLZ7_M2_D21_5.mat
DTLZ,SPEA2,DTLZ7,6,M2,D21,0.0024662110940925196,SPEA2_DTLZ7_M2_D21_6.mat
DTLZ,SPEA2,DTLZ7,7,M2,D21,0.002407493478961992,SPEA2_DTLZ7_M2_D21_7.mat
