Grupo,Algoritmo,Problema,Run,M,D,runtime,arquivo_original
MaF,MFOSPEA2,MaF2,31,M3,D12,72.58040400000002,MFOSPEA2_MaF2_M3_D12_31.mat
MaF,MFOSPEA2,MaF2,32,M3,D12,72.19996799999987,MFOSPEA2_MaF2_M3_D12_32.mat
MaF,MFOSPEA2,MaF2,32,M2,D11,41.60491600000004,MFOSPEA2_MaF2_M2_D11_32.mat
MaF,MFOSPEA2,MaF2,33,M2,D11,41.85847100000003,MFOSPEA2_MaF2_M2_D11_33.mat
MaF,MFOSPEA2,MaF2,33,M3,D12,72.49199299999991,MFOSPEA2_MaF2_M3_D12_33.mat
MaF,MFOSPEA2,MaF2,34,M2,D11,41.27799399999996,MFOSPEA2_MaF2_M2_D11_34.mat
MaF,MFOSPEA2,MaF2,34,M3,D12,75.76950499999994,MFOSPEA2_MaF2_M3_D12_34.mat
MaF,MFOSPEA2,MaF2,35,M2,D11,41.64418200000003,MFOSPEA2_MaF2_M2_D11_35.mat
MaF,MFOSPEA2,MaF2,35,M3,D12,73.60093599999996,MFOSPEA2_MaF2_M3_D12_35.mat
MaF,MFOSPEA2,MaF2,36,M3,D12,75.4705739999999,MFOSPEA2_MaF2_M3_D12_36.mat
MaF,MFOSPEA2,MaF2,36,M2,D11,41.575046,MFOSPEA2_MaF2_M2_D11_36.mat
MaF,MFOSPEA2,MaF2,37,M3,D12,72.82252199999998,MFOSPEA2_MaF2_M3_D12_37.mat
MaF,MFOSPEA2,MaF2,37,M2,D11,42.70303999999999,MFOSPEA2_MaF2_M2_D11_37.mat
MaF,MFOSPEA2,MaF2,38,M2,D11,41.45145999999997,MFOSPEA2_MaF2_M2_D11_38.mat
MaF,MFOSPEA2,MaF2,38,M3,D12,72.95004200000008,MFOSPEA2_MaF2_M3_D12_38.mat
MaF,MFOSPEA2,MaF2,39,M2,D11,41.788530999999935,MFOSPEA2_MaF2_M2_D11_39.mat
MaF,MFOSPEA2,MaF2,39,M3,D12,73.31719999999999,MFOSPEA2_MaF2_M3_D12_39.mat
MaF,MFOSPEA2,MaF2,40,M3,D12,75.22757700000003,MFOSPEA2_MaF2_M3_D12_40.mat
MaF,MFOSPEA2,MaF2,40,M2,D11,42.65079899999999,MFOSPEA2_MaF2_M2_D11_40.mat
MaF,MFOSPEA2,MaF2,41,M3,D12,73.15700000000005,MFOSPEA2_MaF2_M3_D12_41.mat
MaF,MFOSPEA2,MaF2,41,M2,D11,42.324263000000016,MFOSPEA2_MaF2_M2_D11_41.mat
MaF,MFOSPEA2,MaF2,42,M3,D12,75.09081200000004,MFOSPEA2_MaF2_M3_D12_42.mat
MaF,MFOSPEA2,MaF2,42,M2,D11,42.36155100000005,MFOSPEA2_MaF2_M2_D11_42.mat
MaF,MFOSPEA2,MaF2,43,M2,D11,41.825674,MFOSPEA2_MaF2_M2_D11_43.mat
MaF,MFOSPEA2,MaF2,43,M3,D12,73.07746600000003,MFOSPEA2_MaF2_M3_D12_43.mat
MaF,MFOSPEA2,MaF2,44,M2,D11,41.37911000000007,MFOSPEA2_MaF2_M2_D11_44.mat
MaF,MFOSPEA2,MaF2,44,M3,D12,73.4716070000001,MFOSPEA2_MaF2_M3_D12_44.mat
MaF,MFOSPEA2,MaF2,45,M3,D12,74.89951500000011,MFOSPEA2_MaF2_M3_D12_45.mat
MaF,MFOSPEA2,MaF2,45,M2,D11,41.445733,MFOSPEA2_MaF2_M2_D11_45.mat
MaF,MFOSPEA2,MaF2,46,M3,D12,69.73116500000003,MFOSPEA2_MaF2_M3_D12_46.mat
MaF,MFOSPEA2,MaF2,46,M2,D11,41.550556,MFOSPEA2_MaF2_M2_D11_46.mat
MaF,MFOSPEA2,MaF2,47,M3,D12,74.24569099999998,MFOSPEA2_MaF2_M3_D12_47.mat
MaF,MFOSPEA2,MaF2,47,M2,D11,41.731897,MFOSPEA2_MaF2_M2_D11_47.mat
MaF,MFOSPEA2,MaF2,48,M2,D11,42.49388900000003,MFOSPEA2_MaF2_M2_D11_48.mat
MaF,MFOSPEA2,MaF2,48,M3,D12,72.85457600000002,MFOSPEA2_MaF2_M3_D12_48.mat
MaF,MFOSPEA2,MaF2,49,M3,D12,72.42447399999999,MFOSPEA2_MaF2_M3_D12_49.mat
MaF,MFOSPEA2,MaF2,49,M2,D11,42.078297000000006,MFOSPEA2_MaF2_M2_D11_49.mat
MaF,MFOSPEA2,MaF2,50,M2,D11,42.30096199999999,MFOSPEA2_MaF2_M2_D11_50.mat
MaF,MFOSPEA2,MaF2,50,M3,D12,73.19496399999996,MFOSPEA2_MaF2_M3_D12_50.mat
MaF,MFOSPEA2,MaF2,51,M2,D11,41.50793199999997,MFOSPEA2_MaF2_M2_D11_51.mat
MaF,MFOSPEA2,MaF2,51,M3,D12,74.88402399999991,MFOSPEA2_MaF2_M3_D12_51.mat
MaF,MFOSPEA2,MaF2,52,M2,D11,41.918808000000034,MFOSPEA2_MaF2_M2_D11_52.mat
MaF,MFOSPEA2,MaF2,52,M3,D12,74.11575300000007,MFOSPEA2_MaF2_M3_D12_52.mat
MaF,MFOSPEA2,MaF2,53,M2,D11,40.81009500000003,MFOSPEA2_MaF2_M2_D11_53.mat
MaF,MFOSPEA2,MaF2,53,M3,D12,74.01029699999995,MFOSPEA2_MaF2_M3_D12_53.mat
MaF,MFOSPEA2,MaF2,54,M2,D11,41.86601900000001,MFOSPEA2_MaF2_M2_D11_54.mat
MaF,MFOSPEA2,MaF2,54,M3,D12,72.59726999999987,MFOSPEA2_MaF2_M3_D12_54.mat
MaF,MFOSPEA2,MaF2,55,M2,D11,41.578924000000015,MFOSPEA2_MaF2_M2_D11_55.mat
MaF,MFOSPEA2,MaF2,55,M3,D12,74.44585599999995,MFOSPEA2_MaF2_M3_D12_55.mat
MaF,MFOSPEA2,MaF2,56,M3,D12,74.368136,MFOSPEA2_MaF2_M3_D12_56.mat
MaF,MFOSPEA2,MaF2,56,M2,D11,41.60078099999998,MFOSPEA2_MaF2_M2_D11_56.mat
MaF,MFOSPEA2,MaF2,57,M3,D12,74.72189000000007,MFOSPEA2_MaF2_M3_D12_57.mat
MaF,MFOSPEA2,MaF2,57,M2,D11,41.43092000000004,MFOSPEA2_MaF2_M2_D11_57.mat
MaF,MFOSPEA2,MaF2,58,M2,D11,40.50194099999997,MFOSPEA2_MaF2_M2_D11_58.mat
MaF,MFOSPEA2,MaF2,58,M3,D12,74.0838159999999,MFOSPEA2_MaF2_M3_D12_58.mat
MaF,MFOSPEA2,MaF2,59,M2,D11,41.28919300000002,MFOSPEA2_MaF2_M2_D11_59.mat
MaF,MFOSPEA2,MaF2,59,M3,D12,72.71839999999989,MFOSPEA2_MaF2_M3_D12_59.mat
MaF,MFOSPEA2,MaF2,60,M2,D11,41.040632999999964,MFOSPEA2_MaF2_M2_D11_60.mat
MaF,MFOSPEA2,MaF2,60,M3,D12,74.64239300000001,MFOSPEA2_MaF2_M3_D12_60.mat
MaF,MFOSPEA2,MaF3,1,M2,D11,12.695335999999994,MFOSPEA2_MaF3_M2_D11_1.mat
MaF,MFOSPEA2,MaF3,1,M3,D12,16.60529499999998,MFOSPEA2_MaF3_M3_D12_1.mat
MaF,MFOSPEA2,MaF3,2,M3,D12,17.347974000000008,MFOSPEA2_MaF3_M3_D12_2.mat
MaF,MFOSPEA2,MaF3,2,M2,D11,12.128548999999996,MFOSPEA2_MaF3_M2_D11_2.mat
MaF,MFOSPEA2,MaF3,3,M2,D11,12.183524000000013,MFOSPEA2_MaF3_M2_D11_3.mat
MaF,MFOSPEA2,MaF3,3,M3,D12,17.306280000000008,MFOSPEA2_MaF3_M3_D12_3.mat
MaF,MFOSPEA2,MaF3,4,M3,D12,17.614859,MFOSPEA2_MaF3_M3_D12_4.mat
MaF,MFOSPEA2,MaF3,4,M2,D11,13.034109999999993,MFOSPEA2_MaF3_M2_D11_4.mat
MaF,MFOSPEA2,MaF3,5,M3,D12,17.552732000000017,MFOSPEA2_MaF3_M3_D12_5.mat
MaF,MFOSPEA2,MaF3,5,M2,D11,11.590067000000001,MFOSPEA2_MaF3_M2_D11_5.mat
MaF,MFOSPEA2,MaF3,6,M3,D12,17.847932000000014,MFOSPEA2_MaF3_M3_D12_6.mat
MaF,MFOSPEA2,MaF3,6,M2,D11,11.991204999999999,MFOSPEA2_MaF3_M2_D11_6.mat
MaF,MFOSPEA2,MaF3,7,M3,D12,17.58594800000001,MFOSPEA2_MaF3_M3_D12_7.mat
MaF,MFOSPEA2,MaF3,7,M2,D11,12.618189,MFOSPEA2_MaF3_M2_D11_7.mat
MaF,MFOSPEA2,MaF3,8,M2,D11,12.439390999999986,MFOSPEA2_MaF3_M2_D11_8.mat
MaF,MFOSPEA2,MaF3,8,M3,D12,17.337889,MFOSPEA2_MaF3_M3_D12_8.mat
MaF,MFOSPEA2,MaF3,9,M3,D12,16.604434999999985,MFOSPEA2_MaF3_M3_D12_9.mat
MaF,MFOSPEA2,MaF3,9,M2,D11,11.38682200000002,MFOSPEA2_MaF3_M2_D11_9.mat
MaF,MFOSPEA2,MaF3,10,M3,D12,18.48872400000001,MFOSPEA2_MaF3_M3_D12_10.mat
MaF,MFOSPEA2,MaF3,10,M2,D11,11.789935999999988,MFOSPEA2_MaF3_M2_D11_10.mat
MaF,MFOSPEA2,MaF3,11,M2,D11,11.814812000000002,MFOSPEA2_MaF3_M2_D11_11.mat
MaF,MFOSPEA2,MaF3,11,M3,D12,17.081917999999998,MFOSPEA2_MaF3_M3_D12_11.mat
MaF,MFOSPEA2,MaF3,12,M3,D12,17.359460000000006,MFOSPEA2_MaF3_M3_D12_12.mat
MaF,MFOSPEA2,MaF3,12,M2,D11,12.292684000000007,MFOSPEA2_MaF3_M2_D11_12.mat
MaF,MFOSPEA2,MaF3,13,M3,D12,17.655269000000008,MFOSPEA2_MaF3_M3_D12_13.mat
MaF,MFOSPEA2,MaF3,13,M2,D11,12.240732000000001,MFOSPEA2_MaF3_M2_D11_13.mat
MaF,MFOSPEA2,MaF3,14,M3,D12,16.785356999999994,MFOSPEA2_MaF3_M3_D12_14.mat
MaF,MFOSPEA2,MaF3,14,M2,D11,12.351123000000003,MFOSPEA2_MaF3_M2_D11_14.mat
MaF,MFOSPEA2,MaF3,15,M3,D12,18.020219999999995,MFOSPEA2_MaF3_M3_D12_15.mat
MaF,MFOSPEA2,MaF3,15,M2,D11,12.647967000000001,MFOSPEA2_MaF3_M2_D11_15.mat
MaF,MFOSPEA2,MaF3,16,M3,D12,17.034483000000023,MFOSPEA2_MaF3_M3_D12_16.mat
MaF,MFOSPEA2,MaF3,16,M2,D11,12.910344000000006,MFOSPEA2_MaF3_M2_D11_16.mat
MaF,MFOSPEA2,MaF3,17,M2,D11,11.822076000000015,MFOSPEA2_MaF3_M2_D11_17.mat
MaF,MFOSPEA2,MaF3,17,M3,D12,17.317408000000025,MFOSPEA2_MaF3_M3_D12_17.mat
MaF,MFOSPEA2,MaF3,18,M2,D11,11.894481000000006,MFOSPEA2_MaF3_M2_D11_18.mat
MaF,MFOSPEA2,MaF3,18,M3,D12,18.59574100000001,MFOSPEA2_MaF3_M3_D12_18.mat
MaF,MFOSPEA2,MaF3,19,M3,D12,17.019791999999995,MFOSPEA2_MaF3_M3_D12_19.mat
MaF,MFOSPEA2,MaF3,19,M2,D11,12.556841999999987,MFOSPEA2_MaF3_M2_D11_19.mat
MaF,MFOSPEA2,MaF3,20,M2,D11,12.768038999999991,MFOSPEA2_MaF3_M2_D11_20.mat
MaF,MFOSPEA2,MaF3,20,M3,D12,17.04842000000001,MFOSPEA2_MaF3_M3_D12_20.mat
MaF,MFOSPEA2,MaF3,21,M3,D12,17.425828000000017,MFOSPEA2_MaF3_M3_D12_21.mat
MaF,MFOSPEA2,MaF3,21,M2,D11,12.121003,MFOSPEA2_MaF3_M2_D11_21.mat
MaF,MFOSPEA2,MaF3,22,M2,D11,11.187426999999982,MFOSPEA2_MaF3_M2_D11_22.mat
MaF,MFOSPEA2,MaF3,22,M3,D12,17.363067,MFOSPEA2_MaF3_M3_D12_22.mat
MaF,MFOSPEA2,MaF3,23,M2,D11,12.043705999999997,MFOSPEA2_MaF3_M2_D11_23.mat
MaF,MFOSPEA2,MaF3,23,M3,D12,17.507241,MFOSPEA2_MaF3_M3_D12_23.mat
MaF,MFOSPEA2,MaF3,24,M2,D11,11.945217000000003,MFOSPEA2_MaF3_M2_D11_24.mat
MaF,MFOSPEA2,MaF3,24,M3,D12,18.623501000000008,MFOSPEA2_MaF3_M3_D12_24.mat
MaF,MFOSPEA2,MaF3,25,M3,D12,17.107633000000003,MFOSPEA2_MaF3_M3_D12_25.mat
MaF,MFOSPEA2,MaF3,25,M2,D11,12.108638000000008,MFOSPEA2_MaF3_M2_D11_25.mat
MaF,MFOSPEA2,MaF3,26,M2,D11,12.473515000000027,MFOSPEA2_MaF3_M2_D11_26.mat
MaF,MFOSPEA2,MaF3,26,M3,D12,16.830321999999992,MFOSPEA2_MaF3_M3_D12_26.mat
MaF,MFOSPEA2,MaF3,27,M2,D11,11.92282799999999,MFOSPEA2_MaF3_M2_D11_27.mat
MaF,MFOSPEA2,MaF3,27,M3,D12,17.679147000000004,MFOSPEA2_MaF3_M3_D12_27.mat
MaF,MFOSPEA2,MaF3,28,M2,D11,11.971721000000002,MFOSPEA2_MaF3_M2_D11_28.mat
MaF,MFOSPEA2,MaF3,28,M3,D12,17.911264999999986,MFOSPEA2_MaF3_M3_D12_28.mat
MaF,MFOSPEA2,MaF3,29,M3,D12,17.070206000000017,MFOSPEA2_MaF3_M3_D12_29.mat
MaF,MFOSPEA2,MaF3,29,M2,D11,12.419263000000004,MFOSPEA2_MaF3_M2_D11_29.mat
MaF,MFOSPEA2,MaF3,30,M3,D12,17.689468000000016,MFOSPEA2_MaF3_M3_D12_30.mat
MaF,MFOSPEA2,MaF3,30,M2,D11,12.331206000000007,MFOSPEA2_MaF3_M2_D11_30.mat
MaF,MFOSPEA2,MaF3,31,M2,D11,12.54242,MFOSPEA2_MaF3_M2_D11_31.mat
MaF,MFOSPEA2,MaF3,31,M3,D12,17.32693899999998,MFOSPEA2_MaF3_M3_D12_31.mat
MaF,MFOSPEA2,MaF3,32,M3,D12,18.110633,MFOSPEA2_MaF3_M3_D12_32.mat
MaF,MFOSPEA2,MaF3,32,M2,D11,11.906210999999999,MFOSPEA2_MaF3_M2_D11_32.mat
MaF,MFOSPEA2,MaF3,33,M2,D11,12.381336000000019,MFOSPEA2_MaF3_M2_D11_33.mat
MaF,MFOSPEA2,MaF3,33,M3,D12,17.584212000000008,MFOSPEA2_MaF3_M3_D12_33.mat
MaF,MFOSPEA2,MaF3,34,M2,D11,12.278206000000015,MFOSPEA2_MaF3_M2_D11_34.mat
MaF,MFOSPEA2,MaF3,34,M3,D12,16.679658,MFOSPEA2_MaF3_M3_D12_34.mat
MaF,MFOSPEA2,MaF3,35,M3,D12,16.680499000000022,MFOSPEA2_MaF3_M3_D12_35.mat
MaF,MFOSPEA2,MaF3,35,M2,D11,12.86452499999999,MFOSPEA2_MaF3_M2_D11_35.mat
MaF,MFOSPEA2,MaF3,36,M2,D11,13.194742000000005,MFOSPEA2_MaF3_M2_D11_36.mat
MaF,MFOSPEA2,MaF3,36,M3,D12,16.732504000000013,MFOSPEA2_MaF3_M3_D12_36.mat
MaF,MFOSPEA2,MaF3,37,M3,D12,16.02060800000001,MFOSPEA2_MaF3_M3_D12_37.mat
MaF,MFOSPEA2,MaF3,37,M2,D11,13.087941999999986,MFOSPEA2_MaF3_M2_D11_37.mat
MaF,MFOSPEA2,MaF3,38,M2,D11,13.395823999999983,MFOSPEA2_MaF3_M2_D11_38.mat
MaF,MFOSPEA2,MaF3,38,M3,D12,16.542380999999992,MFOSPEA2_MaF3_M3_D12_38.mat
MaF,MFOSPEA2,MaF3,39,M2,D11,12.509788000000007,MFOSPEA2_MaF3_M2_D11_39.mat
MaF,MFOSPEA2,MaF3,39,M3,D12,18.209125000000007,MFOSPEA2_MaF3_M3_D12_39.mat
MaF,MFOSPEA2,MaF3,40,M3,D12,17.586362999999995,MFOSPEA2_MaF3_M3_D12_40.mat
MaF,MFOSPEA2,MaF3,40,M2,D11,12.183857000000003,MFOSPEA2_MaF3_M2_D11_40.mat
MaF,MFOSPEA2,MaF3,41,M2,D11,12.798746999999993,MFOSPEA2_MaF3_M2_D11_41.mat
MaF,MFOSPEA2,MaF3,41,M3,D12,17.278912,MFOSPEA2_MaF3_M3_D12_41.mat
MaF,MFOSPEA2,MaF3,42,M2,D11,11.893530999999998,MFOSPEA2_MaF3_M2_D11_42.mat
MaF,MFOSPEA2,MaF3,42,M3,D12,17.37109099999999,MFOSPEA2_MaF3_M3_D12_42.mat
MaF,MFOSPEA2,MaF3,43,M3,D12,17.328143999999998,MFOSPEA2_MaF3_M3_D12_43.mat
MaF,MFOSPEA2,MaF3,43,M2,D11,12.802149999999994,MFOSPEA2_MaF3_M2_D11_43.mat
MaF,MFOSPEA2,MaF3,44,M2,D11,13.975612000000002,MFOSPEA2_MaF3_M2_D11_44.mat
MaF,MFOSPEA2,MaF3,44,M3,D12,18.04183699999998,MFOSPEA2_MaF3_M3_D12_44.mat
MaF,MFOSPEA2,MaF3,45,M2,D11,13.74588799999998,MFOSPEA2_MaF3_M2_D11_45.mat
MaF,MFOSPEA2,MaF3,45,M3,D12,17.697268999999995,MFOSPEA2_MaF3_M3_D12_45.mat
MaF,MFOSPEA2,MaF3,46,M2,D11,12.735440999999986,MFOSPEA2_MaF3_M2_D11_46.mat
MaF,MFOSPEA2,MaF3,46,M3,D12,16.655082,MFOSPEA2_MaF3_M3_D12_46.mat
MaF,MFOSPEA2,MaF3,47,M3,D12,16.27053,MFOSPEA2_MaF3_M3_D12_47.mat
MaF,MFOSPEA2,MaF3,47,M2,D11,12.866928000000016,MFOSPEA2_MaF3_M2_D11_47.mat
MaF,MFOSPEA2,MaF3,48,M2,D11,12.297097000000003,MFOSPEA2_MaF3_M2_D11_48.mat
MaF,MFOSPEA2,MaF3,48,M3,D12,18.467069000000002,MFOSPEA2_MaF3_M3_D12_48.mat
MaF,MFOSPEA2,MaF3,49,M2,D11,12.205989999999998,MFOSPEA2_MaF3_M2_D11_49.mat
MaF,MFOSPEA2,MaF3,49,M3,D12,18.20626099999999,MFOSPEA2_MaF3_M3_D12_49.mat
MaF,MFOSPEA2,MaF3,50,M2,D11,12.708004999999996,MFOSPEA2_MaF3_M2_D11_50.mat
MaF,MFOSPEA2,MaF3,50,M3,D12,17.961231000000005,MFOSPEA2_MaF3_M3_D12_50.mat
MaF,MFOSPEA2,MaF3,51,M3,D12,17.308298,MFOSPEA2_MaF3_M3_D12_51.mat
MaF,MFOSPEA2,MaF3,51,M2,D11,12.847877000000025,MFOSPEA2_MaF3_M2_D11_51.mat
MaF,MFOSPEA2,MaF3,52,M2,D11,13.371891000000009,MFOSPEA2_MaF3_M2_D11_52.mat
MaF,MFOSPEA2,MaF3,52,M3,D12,17.208323000000007,MFOSPEA2_MaF3_M3_D12_52.mat
MaF,MFOSPEA2,MaF3,53,M3,D12,17.910627,MFOSPEA2_MaF3_M3_D12_53.mat
MaF,MFOSPEA2,MaF3,53,M2,D11,12.357826999999999,MFOSPEA2_MaF3_M2_D11_53.mat
MaF,MFOSPEA2,MaF3,54,M2,D11,12.006062999999997,MFOSPEA2_MaF3_M2_D11_54.mat
MaF,MFOSPEA2,MaF3,54,M3,D12,17.914605999999992,MFOSPEA2_MaF3_M3_D12_54.mat
MaF,MFOSPEA2,MaF3,55,M3,D12,17.28137200000003,MFOSPEA2_MaF3_M3_D12_55.mat
MaF,MFOSPEA2,MaF3,55,M2,D11,12.621719000000004,MFOSPEA2_MaF3_M2_D11_55.mat
MaF,MFOSPEA2,MaF3,56,M2,D11,12.747193999999983,MFOSPEA2_MaF3_M2_D11_56.mat
MaF,MFOSPEA2,MaF3,56,M3,D12,18.03424999999998,MFOSPEA2_MaF3_M3_D12_56.mat
MaF,MFOSPEA2,MaF3,57,M2,D11,12.067489000000004,MFOSPEA2_MaF3_M2_D11_57.mat
MaF,MFOSPEA2,MaF3,57,M3,D12,17.862666000000026,MFOSPEA2_MaF3_M3_D12_57.mat
MaF,MFOSPEA2,MaF3,58,M2,D11,12.133932999999981,MFOSPEA2_MaF3_M2_D11_58.mat
MaF,MFOSPEA2,MaF3,58,M3,D12,16.432791999999985,MFOSPEA2_MaF3_M3_D12_58.mat
MaF,MFOSPEA2,MaF3,59,M2,D11,11.356677000000012,MFOSPEA2_MaF3_M2_D11_59.mat
MaF,MFOSPEA2,MaF3,59,M3,D12,17.861814999999986,MFOSPEA2_MaF3_M3_D12_59.mat
MaF,MFOSPEA2,MaF3,60,M3,D12,17.528977,MFOSPEA2_MaF3_M3_D12_60.mat
MaF,MFOSPEA2,MaF3,60,M2,D11,11.512014999999993,MFOSPEA2_MaF3_M2_D11_60.mat
MaF,MFOSPEA2,MaF4,1,M3,D12,17.46003100000002,MFOSPEA2_MaF4_M3_D12_1.mat
MaF,MFOSPEA2,MaF4,1,M2,D11,12.213123999999983,MFOSPEA2_MaF4_M2_D11_1.mat
MaF,MFOSPEA2,MaF4,2,M3,D12,17.939481999999995,MFOSPEA2_MaF4_M3_D12_2.mat
MaF,MFOSPEA2,MaF4,2,M2,D11,12.830037999999995,MFOSPEA2_MaF4_M2_D11_2.mat
MaF,MFOSPEA2,MaF4,3,M3,D12,18.713894999999983,MFOSPEA2_MaF4_M3_D12_3.mat
MaF,MFOSPEA2,MaF4,3,M2,D11,12.806202000000011,MFOSPEA2_MaF4_M2_D11_3.mat
MaF,MFOSPEA2,MaF4,4,M3,D12,18.425899999999977,MFOSPEA2_MaF4_M3_D12_4.mat
MaF,MFOSPEA2,MaF4,4,M2,D11,12.918778000000009,MFOSPEA2_MaF4_M2_D11_4.mat
MaF,MFOSPEA2,MaF4,5,M2,D11,11.873695999999999,MFOSPEA2_MaF4_M2_D11_5.mat
MaF,MFOSPEA2,MaF4,5,M3,D12,18.547921999999993,MFOSPEA2_MaF4_M3_D12_5.mat
MaF,MFOSPEA2,MaF4,6,M2,D11,12.729527999999991,MFOSPEA2_MaF4_M2_D11_6.mat
MaF,MFOSPEA2,MaF4,6,M3,D12,18.80142300000001,MFOSPEA2_MaF4_M3_D12_6.mat
MaF,MFOSPEA2,MaF4,7,M2,D11,12.726294999999993,MFOSPEA2_MaF4_M2_D11_7.mat
MaF,MFOSPEA2,MaF4,7,M3,D12,19.218114999999997,MFOSPEA2_MaF4_M3_D12_7.mat
MaF,MFOSPEA2,MaF4,8,M3,D12,17.430466999999997,MFOSPEA2_MaF4_M3_D12_8.mat
MaF,MFOSPEA2,MaF4,8,M2,D11,11.801003999999995,MFOSPEA2_MaF4_M2_D11_8.mat
MaF,MFOSPEA2,MaF4,9,M2,D11,12.917094999999993,MFOSPEA2_MaF4_M2_D11_9.mat
MaF,MFOSPEA2,MaF4,9,M3,D12,17.819053000000007,MFOSPEA2_MaF4_M3_D12_9.mat
MaF,MFOSPEA2,MaF4,10,M3,D12,19.166231000000028,MFOSPEA2_MaF4_M3_D12_10.mat
MaF,MFOSPEA2,MaF4,10,M2,D11,12.579337,MFOSPEA2_MaF4_M2_D11_10.mat
MaF,MFOSPEA2,MaF4,11,M3,D12,16.938581000000024,MFOSPEA2_MaF4_M3_D12_11.mat
MaF,MFOSPEA2,MaF4,11,M2,D11,12.973287999999993,MFOSPEA2_MaF4_M2_D11_11.mat
MaF,MFOSPEA2,MaF4,12,M3,D12,18.141869000000003,MFOSPEA2_MaF4_M3_D12_12.mat
MaF,MFOSPEA2,MaF4,12,M2,D11,12.739234,MFOSPEA2_MaF4_M2_D11_12.mat
MaF,MFOSPEA2,MaF4,13,M2,D11,12.203698,MFOSPEA2_MaF4_M2_D11_13.mat
MaF,MFOSPEA2,MaF4,13,M3,D12,18.65820000000001,MFOSPEA2_MaF4_M3_D12_13.mat
MaF,MFOSPEA2,MaF4,14,M3,D12,17.431668000000016,MFOSPEA2_MaF4_M3_D12_14.mat
MaF,MFOSPEA2,MaF4,14,M2,D11,12.761090000000003,MFOSPEA2_MaF4_M2_D11_14.mat
MaF,MFOSPEA2,MaF4,15,M2,D11,12.907567000000006,MFOSPEA2_MaF4_M2_D11_15.mat
MaF,MFOSPEA2,MaF4,15,M3,D12,18.479339000000007,MFOSPEA2_MaF4_M3_D12_15.mat
MaF,MFOSPEA2,MaF4,16,M3,D12,18.44260300000003,MFOSPEA2_MaF4_M3_D12_16.mat
MaF,MFOSPEA2,MaF4,16,M2,D11,13.260978000000001,MFOSPEA2_MaF4_M2_D11_16.mat
MaF,MFOSPEA2,MaF4,17,M2,D11,12.318006000000015,MFOSPEA2_MaF4_M2_D11_17.mat
MaF,MFOSPEA2,MaF4,17,M3,D12,18.24742,MFOSPEA2_MaF4_M3_D12_17.mat
MaF,MFOSPEA2,MaF4,18,M3,D12,18.816180999999997,MFOSPEA2_MaF4_M3_D12_18.mat
MaF,MFOSPEA2,MaF4,18,M2,D11,12.770006000000004,MFOSPEA2_MaF4_M2_D11_18.mat
MaF,MFOSPEA2,MaF4,19,M2,D11,12.547636999999982,MFOSPEA2_MaF4_M2_D11_19.mat
MaF,MFOSPEA2,MaF4,19,M3,D12,17.739490999999994,MFOSPEA2_MaF4_M3_D12_19.mat
MaF,MFOSPEA2,MaF4,20,M2,D11,12.263552999999995,MFOSPEA2_MaF4_M2_D11_20.mat
MaF,MFOSPEA2,MaF4,20,M3,D12,18.007320999999994,MFOSPEA2_MaF4_M3_D12_20.mat
MaF,MFOSPEA2,MaF4,21,M3,D12,17.665452,MFOSPEA2_MaF4_M3_D12_21.mat
MaF,MFOSPEA2,MaF4,21,M2,D11,12.085074999999994,MFOSPEA2_MaF4_M2_D11_21.mat
MaF,MFOSPEA2,MaF4,22,M3,D12,19.27964599999998,MFOSPEA2_MaF4_M3_D12_22.mat
MaF,MFOSPEA2,MaF4,22,M2,D11,12.350507999999984,MFOSPEA2_MaF4_M2_D11_22.mat
MaF,MFOSPEA2,MaF4,23,M3,D12,18.821594000000015,MFOSPEA2_MaF4_M3_D12_23.mat
MaF,MFOSPEA2,MaF4,23,M2,D11,12.942393000000004,MFOSPEA2_MaF4_M2_D11_23.mat
MaF,MFOSPEA2,MaF4,24,M2,D11,11.991420000000003,MFOSPEA2_MaF4_M2_D11_24.mat
MaF,MFOSPEA2,MaF4,24,M3,D12,17.85853099999999,MFOSPEA2_MaF4_M3_D12_24.mat
MaF,MFOSPEA2,MaF4,25,M3,D12,17.91472699999997,MFOSPEA2_MaF4_M3_D12_25.mat
MaF,MFOSPEA2,MaF4,25,M2,D11,13.009304999999996,MFOSPEA2_MaF4_M2_D11_25.mat
MaF,MFOSPEA2,MaF4,26,M3,D12,18.016326999999993,MFOSPEA2_MaF4_M3_D12_26.mat
MaF,MFOSPEA2,MaF4,26,M2,D11,13.435377000000019,MFOSPEA2_MaF4_M2_D11_26.mat
MaF,MFOSPEA2,MaF4,27,M3,D12,17.135889000000013,MFOSPEA2_MaF4_M3_D12_27.mat
MaF,MFOSPEA2,MaF4,27,M2,D11,12.622966999999985,MFOSPEA2_MaF4_M2_D11_27.mat
MaF,MFOSPEA2,MaF4,28,M2,D11,12.664472000000018,MFOSPEA2_MaF4_M2_D11_28.mat
MaF,MFOSPEA2,MaF4,28,M3,D12,18.417161999999994,MFOSPEA2_MaF4_M3_D12_28.mat
MaF,MFOSPEA2,MaF4,29,M3,D12,18.341320999999986,MFOSPEA2_MaF4_M3_D12_29.mat
MaF,MFOSPEA2,MaF4,29,M2,D11,12.221264999999999,MFOSPEA2_MaF4_M2_D11_29.mat
MaF,MFOSPEA2,MaF4,30,M3,D12,18.476850999999986,MFOSPEA2_MaF4_M3_D12_30.mat
