Grupo,Algoritmo,Problema,Run,M,D,HV,arquivo_original
DTLZ,SPEA2SDE,DTLZ1,29,M2,D6,0.5820758810277417,SPEA2SDE_DTLZ1_M2_D6_29.mat
DTLZ,SPEA2SDE,DTLZ1,30,M2,D6,0.5816313463861176,SPEA2SDE_DTLZ1_M2_D6_30.mat
DTLZ,SPEA2SDE,DTLZ1,31,M2,D6,0.5817761507982011,SPEA2SDE_DTLZ1_M2_D6_31.mat
DTLZ,SPEA2SDE,DTLZ1,32,M2,D6,0.581903935055712,SPEA2SDE_DTLZ1_M2_D6_32.mat
DTLZ,SPEA2SDE,DTLZ1,33,M2,D6,0.5819555318044742,SPEA2SDE_DTLZ1_M2_D6_33.mat
DTLZ,SPEA2SDE,DTLZ1,34,M2,D6,0.5817889332634671,SPEA2SDE_DTLZ1_M2_D6_34.mat
DTLZ,SPEA2SDE,DTLZ1,35,M2,D6,0.5819295419462829,SPEA2SDE_DTLZ1_M2_D6_35.mat
DTLZ,SPEA2SDE,DTLZ1,36,M2,D6,0.5813607523709999,SPEA2SDE_DTLZ1_M2_D6_36.mat
DTLZ,SPEA2SDE,DTLZ1,37,M2,D6,0.5818533102239599,SPEA2SDE_DTLZ1_M2_D6_37.mat
DTLZ,SPEA2SDE,DTLZ1,38,M2,D6,0.5820008057438726,SPEA2SDE_DTLZ1_M2_D6_38.mat
DTLZ,SPEA2SDE,DTLZ1,39,M2,D6,0.582066083379775,SPEA2SDE_DTLZ1_M2_D6_39.mat
DTLZ,SPEA2SDE,DTLZ1,40,M2,D6,0.581892492954484,SPEA2SDE_DTLZ1_M2_D6_40.mat
DTLZ,SPEA2SDE,DTLZ1,41,M2,D6,0.5820497309711599,SPEA2SDE_DTLZ1_M2_D6_41.mat
DTLZ,SPEA2SDE,DTLZ1,42,M2,D6,0.5820651420473193,SPEA2SDE_DTLZ1_M2_D6_42.mat
DTLZ,SPEA2SDE,DTLZ1,43,M2,D6,0.5816538282449105,SPEA2SDE_DTLZ1_M2_D6_43.mat
DTLZ,SPEA2SDE,DTLZ1,44,M2,D6,0.581968401048897,SPEA2SDE_DTLZ1_M2_D6_44.mat
DTLZ,SPEA2SDE,DTLZ1,45,M2,D6,0.5817706006301957,SPEA2SDE_DTLZ1_M2_D6_45.mat
DTLZ,SPEA2SDE,DTLZ1,46,M2,D6,0.5814340283072846,SPEA2SDE_DTLZ1_M2_D6_46.mat
DTLZ,SPEA2SDE,DTLZ1,47,M2,D6,0.5820598777845467,SPEA2SDE_DTLZ1_M2_D6_47.mat
DTLZ,SPEA2SDE,DTLZ1,48,M2,D6,0.5820663546126261,SPEA2SDE_DTLZ1_M2_D6_48.mat
DTLZ,SPEA2SDE,DTLZ1,49,M2,D6,0.5815091770846598,SPEA2SDE_DTLZ1_M2_D6_49.mat
DTLZ,SPEA2SDE,DTLZ1,50,M2,D6,0.5819409793684454,SPEA2SDE_DTLZ1_M2_D6_50.mat
DTLZ,SPEA2SDE,DTLZ1,51,M2,D6,0.5818424728201474,SPEA2SDE_DTLZ1_M2_D6_51.mat
DTLZ,SPEA2SDE,DTLZ1,52,M2,D6,0.5815124721780995,SPEA2SDE_DTLZ1_M2_D6_52.mat
DTLZ,SPEA2SDE,DTLZ1,53,M2,D6,0.5818259008326518,SPEA2SDE_DTLZ1_M2_D6_53.mat
DTLZ,SPEA2SDE,DTLZ1,54,M2,D6,0.5819505347087368,SPEA2SDE_DTLZ1_M2_D6_54.mat
DTLZ,SPEA2SDE,DTLZ1,55,M2,D6,0.5820104949778988,SPEA2SDE_DTLZ1_M2_D6_55.mat
DTLZ,SPEA2SDE,DTLZ1,56,M2,D6,0.5815975062047293,SPEA2SDE_DTLZ1_M2_D6_56.mat
DTLZ,SPEA2SDE,DTLZ1,57,M2,D6,0.582099219401523,SPEA2SDE_DTLZ1_M2_D6_57.mat
DTLZ,SPEA2SDE,DTLZ1,58,M2,D6,0.5816417565428913,SPEA2SDE_DTLZ1_M2_D6_58.mat
DTLZ,SPEA2SDE,DTLZ1,59,M2,D6,0.5822878649144546,SPEA2SDE_DTLZ1_M2_D6_59.mat
DTLZ,SPEA2SDE,DTLZ1,60,M2,D6,0.5819950381193062,SPEA2SDE_DTLZ1_M2_D6_60.mat
DTLZ,SPEA2SDE,DTLZ2,1,M2,D11,0.3469633752840599,SPEA2SDE_DTLZ2_M2_D11_1.mat
DTLZ,SPEA2SDE,DTLZ2,2,M2,D11,0.34715993026861924,SPEA2SDE_DTLZ2_M2_D11_2.mat
DTLZ,SPEA2SDE,DTLZ2,3,M2,D11,0.3471937697247983,SPEA2SDE_DTLZ2_M2_D11_3.mat
DTLZ,SPEA2SDE,DTLZ2,4,M2,D11,0.3470544269572849,SPEA2SDE_DTLZ2_M2_D11_4.mat
DTLZ,SPEA2SDE,DTLZ2,5,M2,D11,0.3472964509974891,SPEA2SDE_DTLZ2_M2_D11_5.mat
DTLZ,SPEA2SDE,DTLZ2,6,M2,D11,0.34714056620068456,SPEA2SDE_DTLZ2_M2_D11_6.mat
DTLZ,SPEA2SDE,DTLZ2,7,M2,D11,0.34706611565075957,SPEA2SDE_DTLZ2_M2_D11_7.mat
DTLZ,SPEA2SDE,DTLZ2,8,M2,D11,0.347211363708893,SPEA2SDE_DTLZ2_M2_D11_8.mat
DTLZ,SPEA2SDE,DTLZ2,9,M2,D11,0.34694492230430163,SPEA2SDE_DTLZ2_M2_D11_9.mat
DTLZ,SPEA2SDE,DTLZ2,10,M2,D11,0.34696605117038865,SPEA2SDE_DTLZ2_M2_D11_10.mat
DTLZ,SPEA2SDE,DTLZ2,11,M2,D11,0.34716519007987634,SPEA2SDE_DTLZ2_M2_D11_11.mat
DTLZ,SPEA2SDE,DTLZ2,12,M2,D11,0.34730569730459276,SPEA2SDE_DTLZ2_M2_D11_12.mat
DTLZ,SPEA2SDE,DTLZ2,13,M2,D11,0.34712496218135774,SPEA2SDE_DTLZ2_M2_D11_13.mat
DTLZ,SPEA2SDE,DTLZ2,14,M2,D11,0.3472975925158149,SPEA2SDE_DTLZ2_M2_D11_14.mat
DTLZ,SPEA2SDE,DTLZ2,15,M2,D11,0.3469894442568932,SPEA2SDE_DTLZ2_M2_D11_15.mat
DTLZ,SPEA2SDE,DTLZ2,16,M2,D11,0.3472227494014212,SPEA2SDE_DTLZ2_M2_D11_16.mat
DTLZ,SPEA2SDE,DTLZ2,17,M2,D11,0.346545142322316,SPEA2SDE_DTLZ2_M2_D11_17.mat
DTLZ,SPEA2SDE,DTLZ2,18,M2,D11,0.34677160073312063,SPEA2SDE_DTLZ2_M2_D11_18.mat
DTLZ,SPEA2SDE,DTLZ2,19,M2,D11,0.3472426007231876,SPEA2SDE_DTLZ2_M2_D11_19.mat
DTLZ,SPEA2SDE,DTLZ2,20,M2,D11,0.3471290797524364,SPEA2SDE_DTLZ2_M2_D11_20.mat
DTLZ,SPEA2SDE,DTLZ2,21,M2,D11,0.3471597298976382,SPEA2SDE_DTLZ2_M2_D11_21.mat
DTLZ,SPEA2SDE,DTLZ2,22,M2,D11,0.3470700153458851,SPEA2SDE_DTLZ2_M2_D11_22.mat
DTLZ,SPEA2SDE,DTLZ2,23,M2,D11,0.34678997548820073,SPEA2SDE_DTLZ2_M2_D11_23.mat
DTLZ,SPEA2SDE,DTLZ2,24,M2,D11,0.34699390328893853,SPEA2SDE_DTLZ2_M2_D11_24.mat
DTLZ,SPEA2SDE,DTLZ2,25,M2,D11,0.34707280982386773,SPEA2SDE_DTLZ2_M2_D11_25.mat
DTLZ,SPEA2SDE,DTLZ2,26,M2,D11,0.3469316099947713,SPEA2SDE_DTLZ2_M2_D11_26.mat
DTLZ,SPEA2SDE,DTLZ2,27,M2,D11,0.3471228316089923,SPEA2SDE_DTLZ2_M2_D11_27.mat
DTLZ,SPEA2SDE,DTLZ2,28,M2,D11,0.3469572700483497,SPEA2SDE_DTLZ2_M2_D11_28.mat
DTLZ,SPEA2SDE,DTLZ2,29,M2,D11,0.3471910220711389,SPEA2SDE_DTLZ2_M2_D11_29.mat
DTLZ,SPEA2SDE,DTLZ2,30,M2,D11,0.34712304544483946,SPEA2SDE_DTLZ2_M2_D11_30.mat
DTLZ,SPEA2SDE,DTLZ2,31,M2,D11,0.34716400287969246,SPEA2SDE_DTLZ2_M2_D11_31.mat
DTLZ,SPEA2SDE,DTLZ2,32,M2,D11,0.3465434915897276,SPEA2SDE_DTLZ2_M2_D11_32.mat
DTLZ,SPEA2SDE,DTLZ2,33,M2,D11,0.34726392011513113,SPEA2SDE_DTLZ2_M2_D11_33.mat
DTLZ,SPEA2SDE,DTLZ2,34,M2,D11,0.34722906784997354,SPEA2SDE_DTLZ2_M2_D11_34.mat
DTLZ,SPEA2SDE,DTLZ2,35,M2,D11,0.3471034289402837,SPEA2SDE_DTLZ2_M2_D11_35.mat
DTLZ,SPEA2SDE,DTLZ2,36,M2,D11,0.3470834700214021,SPEA2SDE_DTLZ2_M2_D11_36.mat
DTLZ,SPEA2SDE,DTLZ2,37,M2,D11,0.3472285178355403,SPEA2SDE_DTLZ2_M2_D11_37.mat
DTLZ,SPEA2SDE,DTLZ2,38,M2,D11,0.34724708906940804,SPEA2SDE_DTLZ2_M2_D11_38.mat
DTLZ,SPEA2SDE,DTLZ2,39,M2,D11,0.3471414811578215,SPEA2SDE_DTLZ2_M2_D11_39.mat
DTLZ,SPEA2SDE,DTLZ2,40,M2,D11,0.3472011346666212,SPEA2SDE_DTLZ2_M2_D11_40.mat
DTLZ,SPEA2SDE,DTLZ2,41,M2,D11,0.34686253184826044,SPEA2SDE_DTLZ2_M2_D11_41.mat
DTLZ,SPEA2SDE,DTLZ2,42,M2,D11,0.3471323481407775,SPEA2SDE_DTLZ2_M2_D11_42.mat
DTLZ,SPEA2SDE,DTLZ2,43,M2,D11,0.34719089190194746,SPEA2SDE_DTLZ2_M2_D11_43.mat
DTLZ,SPEA2SDE,DTLZ2,44,M2,D11,0.34716750375183547,SPEA2SDE_DTLZ2_M2_D11_44.mat
DTLZ,SPEA2SDE,DTLZ2,45,M2,D11,0.3472693763024578,SPEA2SDE_DTLZ2_M2_D11_45.mat
DTLZ,SPEA2SDE,DTLZ2,46,M2,D11,0.3472344838432467,SPEA2SDE_DTLZ2_M2_D11_46.mat
DTLZ,SPEA2SDE,DTLZ2,47,M2,D11,0.3469960962692474,SPEA2SDE_DTLZ2_M2_D11_47.mat
DTLZ,SPEA2SDE,DTLZ2,48,M2,D11,0.34712868195564256,SPEA2SDE_DTLZ2_M2_D11_48.mat
DTLZ,SPEA2SDE,DTLZ2,49,M2,D11,0.34712748801497173,SPEA2SDE_DTLZ2_M2_D11_49.mat
DTLZ,SPEA2SDE,DTLZ2,50,M2,D11,0.347126659132391,SPEA2SDE_DTLZ2_M2_D11_50.mat
DTLZ,SPEA2SDE,DTLZ2,51,M2,D11,0.3472306840254348,SPEA2SDE_DTLZ2_M2_D11_51.mat
DTLZ,SPEA2SDE,DTLZ2,52,M2,D11,0.34698709738612304,SPEA2SDE_DTLZ2_M2_D11_52.mat
DTLZ,SPEA2SDE,DTLZ2,53,M2,D11,0.3471739073991125,SPEA2SDE_DTLZ2_M2_D11_53.mat
DTLZ,SPEA2SDE,DTLZ2,54,M2,D11,0.34715302528775355,SPEA2SDE_DTLZ2_M2_D11_54.mat
DTLZ,SPEA2SDE,DTLZ2,55,M2,D11,0.3471254487533543,SPEA2SDE_DTLZ2_M2_D11_55.mat
DTLZ,SPEA2SDE,DTLZ2,56,M2,D11,0.3469152322622336,SPEA2SDE_DTLZ2_M2_D11_56.mat
DTLZ,SPEA2SDE,DTLZ2,57,M2,D11,0.3470687735269241,SPEA2SDE_DTLZ2_M2_D11_57.mat
DTLZ,SPEA2SDE,DTLZ2,58,M2,D11,0.34727937304260864,SPEA2SDE_DTLZ2_M2_D11_58.mat
DTLZ,SPEA2SDE,DTLZ2,59,M2,D11,0.34706704869783817,SPEA2SDE_DTLZ2_M2_D11_59.mat
DTLZ,SPEA2SDE,DTLZ2,60,M2,D11,0.34715300065857957,SPEA2SDE_DTLZ2_M2_D11_60.mat
DTLZ,SPEA2SDE,DTLZ3,1,M2,D11,0.34598159077252916,SPEA2SDE_DTLZ3_M2_D11_1.mat
DTLZ,SPEA2SDE,DTLZ3,2,M2,D11,0.34598657731974664,SPEA2SDE_DTLZ3_M2_D11_2.mat
DTLZ,SPEA2SDE,DTLZ3,3,M2,D11,0.34618211643178814,SPEA2SDE_DTLZ3_M2_D11_3.mat
DTLZ,SPEA2SDE,DTLZ3,4,M2,D11,0.34642012578778075,SPEA2SDE_DTLZ3_M2_D11_4.mat
DTLZ,SPEA2SDE,DTLZ3,5,M2,D11,0.3464469289602228,SPEA2SDE_DTLZ3_M2_D11_5.mat
DTLZ,SPEA2SDE,DTLZ3,6,M2,D11,0.34574078016984183,SPEA2SDE_DTLZ3_M2_D11_6.mat
DTLZ,SPEA2SDE,DTLZ3,7,M2,D11,0.34654655784895827,SPEA2SDE_DTLZ3_M2_D11_7.mat
DTLZ,SPEA2SDE,DTLZ3,8,M2,D11,0.3468087763650316,SPEA2SDE_DTLZ3_M2_D11_8.mat
DTLZ,SPEA2SDE,DTLZ3,9,M2,D11,0.3460171617308387,SPEA2SDE_DTLZ3_M2_D11_9.mat
DTLZ,SPEA2SDE,DTLZ3,10,M2,D11,0.3460608876284863,SPEA2SDE_DTLZ3_M2_D11_10.mat
DTLZ,SPEA2SDE,DTLZ3,11,M2,D11,0.3465442042811217,SPEA2SDE_DTLZ3_M2_D11_11.mat
DTLZ,SPEA2SDE,DTLZ3,12,M2,D11,0.34537866734642486,SPEA2SDE_DTLZ3_M2_D11_12.mat
DTLZ,SPEA2SDE,DTLZ3,13,M2,D11,0.3465252522371921,SPEA2SDE_DTLZ3_M2_D11_13.mat
DTLZ,SPEA2SDE,DTLZ3,14,M2,D11,0.3467616859313753,SPEA2SDE_DTLZ3_M2_D11_14.mat
DTLZ,SPEA2SDE,DTLZ3,15,M2,D11,0.34413307377001423,SPEA2SDE_DTLZ3_M2_D11_15.mat
DTLZ,SPEA2SDE,DTLZ3,16,M2,D11,0.3464182742520574,SPEA2SDE_DTLZ3_M2_D11_16.mat
DTLZ,SPEA2SDE,DTLZ3,17,M2,D11,0.34573326920384,SPEA2SDE_DTLZ3_M2_D11_17.mat
DTLZ,SPEA2SDE,DTLZ3,18,M2,D11,0.34607885393785204,SPEA2SDE_DTLZ3_M2_D11_18.mat
DTLZ,SPEA2SDE,DTLZ3,19,M2,D11,0.3457250355715759,SPEA2SDE_DTLZ3_M2_D11_19.mat
DTLZ,SPEA2SDE,DTLZ3,20,M2,D11,0.34580920029502776,SPEA2SDE_DTLZ3_M2_D11_20.mat
DTLZ,SPEA2SDE,DTLZ3,21,M2,D11,0.34615538607189683,SPEA2SDE_DTLZ3_M2_D11_21.mat
DTLZ,SPEA2SDE,DTLZ3,22,M2,D11,0.3463647462825321,SPEA2SDE_DTLZ3_M2_D11_22.mat
DTLZ,SPEA2SDE,DTLZ3,23,M2,D11,0.34660635488841235,SPEA2SDE_DTLZ3_M2_D11_23.mat
DTLZ,SPEA2SDE,DTLZ3,24,M2,D11,0.3456514881495873,SPEA2SDE_DTLZ3_M2_D11_24.mat
DTLZ,SPEA2SDE,DTLZ3,25,M2,D11,0.3466839461016782,SPEA2SDE_DTLZ3_M2_D11_25.mat
DTLZ,SPEA2SDE,DTLZ3,26,M2,D11,0.3460672446196708,SPEA2SDE_DTLZ3_M2_D11_26.mat
DTLZ,SPEA2SDE,DTLZ3,27,M2,D11,0.3462274686605585,SPEA2SDE_DTLZ3_M2_D11_27.mat
DTLZ,SPEA2SDE,DTLZ3,28,M2,D11,0.34495252054850667,SPEA2SDE_DTLZ3_M2_D11_28.mat
DTLZ,SPEA2SDE,DTLZ3,29,M2,D11,0.34513953065606223,SPEA2SDE_DTLZ3_M2_D11_29.mat
DTLZ,SPEA2SDE,DTLZ3,30,M2,D11,0.34497137564956043,SPEA2SDE_DTLZ3_M2_D11_30.mat
DTLZ,SPEA2SDE,DTLZ3,31,M2,D11,0.3455766645139242,SPEA2SDE_DTLZ3_M2_D11_31.mat
DTLZ,SPEA2SDE,DTLZ3,32,M2,D11,0.34604782891192865,SPEA2SDE_DTLZ3_M2_D11_32.mat
DTLZ,SPEA2SDE,DTLZ3,33,M2,D11,0.3449397982584989,SPEA2SDE_DTLZ3_M2_D11_33.mat
DTLZ,SPEA2SDE,DTLZ3,34,M2,D11,0.3466642204742767,SPEA2SDE_DTLZ3_M2_D11_34.mat
DTLZ,SPEA2SDE,DTLZ3,35,M2,D11,0.34628223572094396,SPEA2SDE_DTLZ3_M2_D11_35.mat
DTLZ,SPEA2SDE,DTLZ3,36,M2,D11,0.34674132322298135,SPEA2SDE_DTLZ3_M2_D11_36.mat
DTLZ,SPEA2SDE,DTLZ3,37,M2,D11,0.3472508461132722,SPEA2SDE_DTLZ3_M2_D11_37.mat
DTLZ,SPEA2SDE,DTLZ3,38,M2,D11,0.3457801206188983,SPEA2SDE_DTLZ3_M2_D11_38.mat
DTLZ,SPEA2SDE,DTLZ3,39,M2,D11,0.34506817298308373,SPEA2SDE_DTLZ3_M2_D11_39.mat
DTLZ,SPEA2SDE,DTLZ3,40,M2,D11,0.34552878793202246,SPEA2SDE_DTLZ3_M2_D11_40.mat
DTLZ,SPEA2SDE,DTLZ3,41,M2,D11,0.345419362825913,SPEA2SDE_DTLZ3_M2_D11_41.mat
DTLZ,SPEA2SDE,DTLZ3,42,M2,D11,0.34658322411244674,SPEA2SDE_DTLZ3_M2_D11_42.mat
DTLZ,SPEA2SDE,DTLZ3,43,M2,D11,0.3458177733082414,SPEA2SDE_DTLZ3_M2_D11_43.mat
DTLZ,SPEA2SDE,DTLZ3,44,M2,D11,0.34616281480902605,SPEA2SDE_DTLZ3_M2_D11_44.mat
DTLZ,SPEA2SDE,DTLZ3,45,M2,D11,0.34655818988435283,SPEA2SDE_DTLZ3_M2_D11_45.mat
DTLZ,SPEA2SDE,DTLZ3,46,M2,D11,0.34448939109532356,SPEA2SDE_DTLZ3_M2_D11_46.mat
DTLZ,SPEA2SDE,DTLZ3,47,M2,D11,0.3465368598981817,SPEA2SDE_DTLZ3_M2_D11_47.mat
DTLZ,SPEA2SDE,DTLZ3,48,M2,D11,0.34599793813573854,SPEA2SDE_DTLZ3_M2_D11_48.mat
DTLZ,SPEA2SDE,DTLZ3,49,M2,D11,0.3465631233140849,SPEA2SDE_DTLZ3_M2_D11_49.mat
DTLZ,SPEA2SDE,DTLZ3,50,M2,D11,0.34533288015999497,SPEA2SDE_DTLZ3_M2_D11_50.mat
DTLZ,SPEA2SDE,DTLZ3,51,M2,D11,0.3468523944873071,SPEA2SDE_DTLZ3_M2_D11_51.mat
DTLZ,SPEA2SDE,DTLZ3,52,M2,D11,0.3466862008770227,SPEA2SDE_DTLZ3_M2_D11_52.mat
DTLZ,SPEA2SDE,DTLZ3,53,M2,D11,0.3458946218715966,SPEA2SDE_DTLZ3_M2_D11_53.mat
DTLZ,SPEA2SDE,DTLZ3,54,M2,D11,0.3460885576222133,SPEA2SDE_DTLZ3_M2_D11_54.mat
DTLZ,SPEA2SDE,DTLZ3,55,M2,D11,0.3466783896005586,SPEA2SDE_DTLZ3_M2_D11_55.mat
DTLZ,SPEA2SDE,DTLZ3,56,M2,D11,0.3461885054395404,SPEA2SDE_DTLZ3_M2_D11_56.mat
DTLZ,SPEA2SDE,DTLZ3,57,M2,D11,0.34694763219448543,SPEA2SDE_DTLZ3_M2_D11_57.mat
DTLZ,SPEA2SDE,DTLZ3,58,M2,D11,0.3469956144691687,SPEA2SDE_DTLZ3_M2_D11_58.mat
DTLZ,SPEA2SDE,DTLZ3,59,M2,D11,0.34638797758230583,SPEA2SDE_DTLZ3_M2_D11_59.mat
DTLZ,SPEA2SDE,DTLZ3,60,M2,D11,0.3467954902113304,SPEA2SDE_DTLZ3_M2_D11_60.mat
DTLZ,SPEA2SDE,DTLZ4,1,M2,D11,0.3470425581255255,SPEA2SDE_DTLZ4_M2_D11_1.mat
DTLZ,SPEA2SDE,DTLZ4,2,M2,D11,0.34707561634186807,SPEA2SDE_DTLZ4_M2_D11_2.mat
DTLZ,SPEA2SDE,DTLZ4,3,M2,D11,0.34692387062717833,SPEA2SDE_DTLZ4_M2_D11_3.mat
DTLZ,SPEA2SDE,DTLZ4,4,M2,D11,0.3471011075776735,SPEA2SDE_DTLZ4_M2_D11_4.mat
DTLZ,SPEA2SDE,DTLZ4,5,M2,D11,0.3471855447954944,SPEA2SDE_DTLZ4_M2_D11_5.mat
DTLZ,SPEA2SDE,DTLZ4,6,M2,D11,0.09090908853896451,SPEA2SDE_DTLZ4_M2_D11_6.mat
DTLZ,SPEA2SDE,DTLZ4,7,M2,D11,0.3470106598971782,SPEA2SDE_DTLZ4_M2_D11_7.mat
DTLZ,SPEA2SDE,DTLZ4,8,M2,D11,0.09090908783568319,SPEA2SDE_DTLZ4_M2_D11_8.mat
DTLZ,SPEA2SDE,DTLZ4,9,M2,D11,0.3469503450156355,SPEA2SDE_DTLZ4_M2_D11_9.mat
DTLZ,SPEA2SDE,DTLZ4,10,M2,D11,0.34696912278091563,SPEA2SDE_DTLZ4_M2_D11_10.mat
DTLZ,SPEA2SDE,DTLZ4,11,M2,D11,0.3471871104997018,SPEA2SDE_DTLZ4_M2_D11_11.mat
DTLZ,SPEA2SDE,DTLZ4,12,M2,D11,0.34715345898380245,SPEA2SDE_DTLZ4_M2_D11_12.mat
DTLZ,SPEA2SDE,DTLZ4,13,M2,D11,0.3469954241848911,SPEA2SDE_DTLZ4_M2_D11_13.mat
DTLZ,SPEA2SDE,DTLZ4,14,M2,D11,0.3473010152335566,SPEA2SDE_DTLZ4_M2_D11_14.mat
DTLZ,SPEA2SDE,DTLZ4,15,M2,D11,0.3468106521220592,SPEA2SDE_DTLZ4_M2_D11_15.mat
DTLZ,SPEA2SDE,DTLZ4,16,M2,D11,0.3469251063866993,SPEA2SDE_DTLZ4_M2_D11_16.mat
DTLZ,SPEA2SDE,DTLZ4,17,M2,D11,0.34709579094668197,SPEA2SDE_DTLZ4_M2_D11_17.mat
DTLZ,SPEA2SDE,DTLZ4,18,M2,D11,0.3470703041824291,SPEA2SDE_DTLZ4_M2_D11_18.mat
DTLZ,SPEA2SDE,DTLZ4,19,M2,D11,0.34736010740564766,SPEA2SDE_DTLZ4_M2_D11_19.mat
DTLZ,SPEA2SDE,DTLZ4,20,M2,D11,0.34689607526098876,SPEA2SDE_DTLZ4_M2_D11_20.mat
DTLZ,SPEA2SDE,DTLZ4,21,M2,D11,0.09090908909078133,SPEA2SDE_DTLZ4_M2_D11_21.mat
DTLZ,SPEA2SDE,DTLZ4,22,M2,D11,0.346928266758357,SPEA2SDE_DTLZ4_M2_D11_22.mat
DTLZ,SPEA2SDE,DTLZ4,23,M2,D11,0.09090908831663169,SPEA2SDE_DTLZ4_M2_D11_23.mat
DTLZ,SPEA2SDE,DTLZ4,24,M2,D11,0.34725654818331153,SPEA2SDE_DTLZ4_M2_D11_24.mat
DTLZ,SPEA2SDE,DTLZ4,25,M2,D11,0.09090908966460998,SPEA2SDE_DTLZ4_M2_D11_25.mat
DTLZ,SPEA2SDE,DTLZ4,26,M2,D11,0.34722473328200354,SPEA2SDE_DTLZ4_M2_D11_26.mat
DTLZ,SPEA2SDE,DTLZ4,27,M2,D11,0.3471196105323868,SPEA2SDE_DTLZ4_M2_D11_27.mat
DTLZ,SPEA2SDE,DTLZ4,28,M2,D11,0.3471991915319579,SPEA2SDE_DTLZ4_M2_D11_28.mat
DTLZ,SPEA2SDE,DTLZ4,29,M2,D11,0.3469868843111833,SPEA2SDE_DTLZ4_M2_D11_29.mat
DTLZ,SPEA2SDE,DTLZ4,30,M2,D11,0.3468862527663557,SPEA2SDE_DTLZ4_M2_D11_30.mat
DTLZ,SPEA2SDE,DTLZ4,31,M2,D11,0.3470084388361868,SPEA2SDE_DTLZ4_M2_D11_31.mat
DTLZ,SPEA2SDE,DTLZ4,32,M2,D11,0.34688344015495076,SPEA2SDE_DTLZ4_M2_D11_32.mat
DTLZ,SPEA2SDE,DTLZ4,33,M2,D11,0.09090908904820261,SPEA2SDE_DTLZ4_M2_D11_33.mat
DTLZ,SPEA2SDE,DTLZ4,34,M2,D11,0.34723129173820216,SPEA2SDE_DTLZ4_M2_D11_34.mat
DTLZ,SPEA2SDE,DTLZ4,35,M2,D11,0.3467185463071634,SPEA2SDE_DTLZ4_M2_D11_35.mat
DTLZ,SPEA2SDE,DTLZ4,36,M2,D11,0.34721643321287504,SPEA2SDE_DTLZ4_M2_D11_36.mat
DTLZ,SPEA2SDE,DTLZ4,37,M2,D11,0.34712860789543065,SPEA2SDE_DTLZ4_M2_D11_37.mat
DTLZ,SPEA2SDE,DTLZ4,38,M2,D11,0.34722693918893166,SPEA2SDE_DTLZ4_M2_D11_38.mat
DTLZ,SPEA2SDE,DTLZ4,39,M2,D11,0.3470930493562602,SPEA2SDE_DTLZ4_M2_D11_39.mat
DTLZ,SPEA2SDE,DTLZ4,40,M2,D11,0.34711186100383284,SPEA2SDE_DTLZ4_M2_D11_40.mat
DTLZ,SPEA2SDE,DTLZ4,41,M2,D11,0.34719664703223896,SPEA2SDE_DTLZ4_M2_D11_41.mat
DTLZ,SPEA2SDE,DTLZ4,42,M2,D11,0.3469436695641821,SPEA2SDE_DTLZ4_M2_D11_42.mat
DTLZ,SPEA2SDE,DTLZ4,43,M2,D11,0.09090908651901664,SPEA2SDE_DTLZ4_M2_D11_43.mat
DTLZ,SPEA2SDE,DTLZ4,44,M2,D11,0.34716679439310993,SPEA2SDE_DTLZ4_M2_D11_44.mat
DTLZ,SPEA2SDE,DTLZ4,45,M2,D11,0.34713408538016255,SPEA2SDE_DTLZ4_M2_D11_45.mat
DTLZ,SPEA2SDE,DTLZ4,46,M2,D11,0.3470098955013102,SPEA2SDE_DTLZ4_M2_D11_46.mat
DTLZ,SPEA2SDE,DTLZ4,47,M2,D11,0.3472269631007837,SPEA2SDE_DTLZ4_M2_D11_47.mat
DTLZ,SPEA2SDE,DTLZ4,48,M2,D11,0.3470566923196755,SPEA2SDE_DTLZ4_M2_D11_48.mat
DTLZ,SPEA2SDE,DTLZ4,49,M2,D11,0.09090908829908684,SPEA2SDE_DTLZ4_M2_D11_49.mat
DTLZ,SPEA2SDE,DTLZ4,50,M2,D11,0.3469280678674331,SPEA2SDE_DTLZ4_M2_D11_50.mat
DTLZ,SPEA2SDE,DTLZ4,51,M2,D11,0.3470553133301695,SPEA2SDE_DTLZ4_M2_D11_51.mat
DTLZ,SPEA2SDE,DTLZ4,52,M2,D11,0.3468454714476089,SPEA2SDE_DTLZ4_M2_D11_52.mat
DTLZ,SPEA2SDE,DTLZ4,53,M2,D11,0.3468966449114844,SPEA2SDE_DTLZ4_M2_D11_53.mat
DTLZ,SPEA2SDE,DTLZ4,54,M2,D11,0.34705009818330157,SPEA2SDE_DTLZ4_M2_D11_54.mat
DTLZ,SPEA2SDE,DTLZ4,55,M2,D11,0.3471409065333783,SPEA2SDE_DTLZ4_M2_D11_55.mat
DTLZ,SPEA2SDE,DTLZ4,56,M2,D11,0.3469180173703117,SPEA2SDE_DTLZ4_M2_D11_56.mat
DTLZ,SPEA2SDE,DTLZ4,57,M2,D11,0.3471933805646903,SPEA2SDE_DTLZ4_M2_D11_57.mat
DTLZ,SPEA2SDE,DTLZ4,58,M2,D11,0.3470611924758468,SPEA2SDE_DTLZ4_M2_D11_58.mat
DTLZ,SPEA2SDE,DTLZ4,59,M2,D11,0.09090909004074821,SPEA2SDE_DTLZ4_M2_D11_59.mat
