Grupo,Algoritmo,Problema,Run,M,D,IGD,arquivo_original
WFG,SPEA2SDE,WFG7,3,M2,D11,0.03680061858609958,SPEA2SDE_WFG7_M2_D11_3.mat
WFG,SPEA2SDE,WFG7,3,M3,D12,0.3283764675758009,SPEA2SDE_WFG7_M3_D12_3.mat
WFG,SPEA2SDE,WFG7,4,M3,D12,0.3239096247272001,SPEA2SDE_WFG7_M3_D12_4.mat
WFG,SPEA2SDE,WFG7,4,M2,D11,0.02826342084138064,SPEA2SDE_WFG7_M2_D11_4.mat
WFG,SPEA2SDE,WFG7,5,M2,D11,0.03565829704674046,SPEA2SDE_WFG7_M2_D11_5.mat
WFG,SPEA2SDE,WFG7,5,M3,D12,0.3119676113574615,SPEA2SDE_WFG7_M3_D12_5.mat
WFG,SPEA2SDE,WFG7,6,M3,D12,0.34037473436453064,SPEA2SDE_WFG7_M3_D12_6.mat
WFG,SPEA2SDE,WFG7,6,M2,D11,0.031284796888351715,SPEA2SDE_WFG7_M2_D11_6.mat
WFG,SPEA2SDE,WFG7,7,M3,D12,0.34678251086856365,SPEA2SDE_WFG7_M3_D12_7.mat
WFG,SPEA2SDE,WFG7,7,M2,D11,0.034010218978448185,SPEA2SDE_WFG7_M2_D11_7.mat
WFG,SPEA2SDE,WFG7,8,M2,D11,0.02970540543127108,SPEA2SDE_WFG7_M2_D11_8.mat
WFG,SPEA2SDE,WFG7,8,M3,D12,0.32853144038571885,SPEA2SDE_WFG7_M3_D12_8.mat
WFG,SPEA2SDE,WFG7,9,M3,D12,0.30991461887318467,SPEA2SDE_WFG7_M3_D12_9.mat
WFG,SPEA2SDE,WFG7,9,M2,D11,0.032100413183690044,SPEA2SDE_WFG7_M2_D11_9.mat
WFG,SPEA2SDE,WFG7,10,M2,D11,0.03090260935316089,SPEA2SDE_WFG7_M2_D11_10.mat
WFG,SPEA2SDE,WFG7,10,M3,D12,0.3334351324982702,SPEA2SDE_WFG7_M3_D12_10.mat
WFG,SPEA2SDE,WFG7,11,M2,D11,0.031136702359425793,SPEA2SDE_WFG7_M2_D11_11.mat
WFG,SPEA2SDE,WFG7,11,M3,D12,0.3353183396916548,SPEA2SDE_WFG7_M3_D12_11.mat
WFG,SPEA2SDE,WFG7,12,M3,D12,0.36607678176919334,SPEA2SDE_WFG7_M3_D12_12.mat
WFG,SPEA2SDE,WFG7,12,M2,D11,0.03115421492238455,SPEA2SDE_WFG7_M2_D11_12.mat
WFG,SPEA2SDE,WFG7,13,M2,D11,0.028130681673449225,SPEA2SDE_WFG7_M2_D11_13.mat
WFG,SPEA2SDE,WFG7,13,M3,D12,0.3276379319189676,SPEA2SDE_WFG7_M3_D12_13.mat
WFG,SPEA2SDE,WFG7,14,M2,D11,0.03738436487662726,SPEA2SDE_WFG7_M2_D11_14.mat
WFG,SPEA2SDE,WFG7,14,M3,D12,0.3278283593699816,SPEA2SDE_WFG7_M3_D12_14.mat
WFG,SPEA2SDE,WFG7,15,M3,D12,0.3208949473726247,SPEA2SDE_WFG7_M3_D12_15.mat
WFG,SPEA2SDE,WFG7,15,M2,D11,0.032379470669646616,SPEA2SDE_WFG7_M2_D11_15.mat
WFG,SPEA2SDE,WFG7,16,M3,D12,0.35212008748827905,SPEA2SDE_WFG7_M3_D12_16.mat
WFG,SPEA2SDE,WFG7,16,M2,D11,0.040267838188384704,SPEA2SDE_WFG7_M2_D11_16.mat
WFG,SPEA2SDE,WFG7,17,M3,D12,0.31911217800197966,SPEA2SDE_WFG7_M3_D12_17.mat
WFG,SPEA2SDE,WFG7,17,M2,D11,0.02975354541021293,SPEA2SDE_WFG7_M2_D11_17.mat
WFG,SPEA2SDE,WFG7,18,M2,D11,0.027396304259264582,SPEA2SDE_WFG7_M2_D11_18.mat
WFG,SPEA2SDE,WFG7,18,M3,D12,0.3187831994993421,SPEA2SDE_WFG7_M3_D12_18.mat
WFG,SPEA2SDE,WFG7,19,M3,D12,0.32503788855778415,SPEA2SDE_WFG7_M3_D12_19.mat
WFG,SPEA2SDE,WFG7,19,M2,D11,0.03236412162705239,SPEA2SDE_WFG7_M2_D11_19.mat
WFG,SPEA2SDE,WFG7,20,M3,D12,0.3242205313138906,SPEA2SDE_WFG7_M3_D12_20.mat
WFG,SPEA2SDE,WFG7,20,M2,D11,0.031062948756045126,SPEA2SDE_WFG7_M2_D11_20.mat
WFG,SPEA2SDE,WFG7,21,M2,D11,0.02751217310479606,SPEA2SDE_WFG7_M2_D11_21.mat
WFG,SPEA2SDE,WFG7,21,M3,D12,0.3413070876656396,SPEA2SDE_WFG7_M3_D12_21.mat
WFG,SPEA2SDE,WFG7,22,M2,D11,0.03714034911062328,SPEA2SDE_WFG7_M2_D11_22.mat
WFG,SPEA2SDE,WFG7,22,M3,D12,0.31678255960127244,SPEA2SDE_WFG7_M3_D12_22.mat
WFG,SPEA2SDE,WFG7,23,M2,D11,0.03607984544699197,SPEA2SDE_WFG7_M2_D11_23.mat
WFG,SPEA2SDE,WFG7,23,M3,D12,0.33075828854117434,SPEA2SDE_WFG7_M3_D12_23.mat
WFG,SPEA2SDE,WFG7,24,M3,D12,0.327840253540984,SPEA2SDE_WFG7_M3_D12_24.mat
WFG,SPEA2SDE,WFG7,24,M2,D11,0.028217941634633502,SPEA2SDE_WFG7_M2_D11_24.mat
WFG,SPEA2SDE,WFG7,25,M2,D11,0.030741957094139412,SPEA2SDE_WFG7_M2_D11_25.mat
WFG,SPEA2SDE,WFG7,25,M3,D12,0.30856864633713466,SPEA2SDE_WFG7_M3_D12_25.mat
WFG,SPEA2SDE,WFG7,26,M3,D12,0.3387074512236128,SPEA2SDE_WFG7_M3_D12_26.mat
WFG,SPEA2SDE,WFG7,26,M2,D11,0.029260767605906585,SPEA2SDE_WFG7_M2_D11_26.mat
WFG,SPEA2SDE,WFG7,27,M3,D12,0.32610545976002653,SPEA2SDE_WFG7_M3_D12_27.mat
WFG,SPEA2SDE,WFG7,27,M2,D11,0.03336824184651706,SPEA2SDE_WFG7_M2_D11_27.mat
WFG,SPEA2SDE,WFG7,28,M3,D12,0.3284329234818628,SPEA2SDE_WFG7_M3_D12_28.mat
WFG,SPEA2SDE,WFG7,28,M2,D11,0.03064673336215556,SPEA2SDE_WFG7_M2_D11_28.mat
WFG,SPEA2SDE,WFG7,29,M3,D12,0.32104656942814963,SPEA2SDE_WFG7_M3_D12_29.mat
WFG,SPEA2SDE,WFG7,29,M2,D11,0.029547826257187933,SPEA2SDE_WFG7_M2_D11_29.mat
WFG,SPEA2SDE,WFG7,30,M3,D12,0.3339733488738976,SPEA2SDE_WFG7_M3_D12_30.mat
WFG,SPEA2SDE,WFG7,30,M2,D11,0.040876451503316,SPEA2SDE_WFG7_M2_D11_30.mat
WFG,SPEA2SDE,WFG7,31,M2,D11,0.036570936642229136,SPEA2SDE_WFG7_M2_D11_31.mat
WFG,SPEA2SDE,WFG7,31,M3,D12,0.354132758012932,SPEA2SDE_WFG7_M3_D12_31.mat
WFG,SPEA2SDE,WFG7,32,M3,D12,0.31410425095910094,SPEA2SDE_WFG7_M3_D12_32.mat
WFG,SPEA2SDE,WFG7,32,M2,D11,0.032313404958065936,SPEA2SDE_WFG7_M2_D11_32.mat
WFG,SPEA2SDE,WFG7,33,M2,D11,0.0334858837751463,SPEA2SDE_WFG7_M2_D11_33.mat
WFG,SPEA2SDE,WFG7,33,M3,D12,0.3570241121326314,SPEA2SDE_WFG7_M3_D12_33.mat
WFG,SPEA2SDE,WFG7,34,M2,D11,0.02900181084135503,SPEA2SDE_WFG7_M2_D11_34.mat
WFG,SPEA2SDE,WFG7,34,M3,D12,0.3516203931242555,SPEA2SDE_WFG7_M3_D12_34.mat
WFG,SPEA2SDE,WFG7,35,M2,D11,0.03196013844678855,SPEA2SDE_WFG7_M2_D11_35.mat
WFG,SPEA2SDE,WFG7,35,M3,D12,0.34146259723590194,SPEA2SDE_WFG7_M3_D12_35.mat
WFG,SPEA2SDE,WFG7,36,M2,D11,0.039262322639659064,SPEA2SDE_WFG7_M2_D11_36.mat
WFG,SPEA2SDE,WFG7,36,M3,D12,0.32755244011073836,SPEA2SDE_WFG7_M3_D12_36.mat
WFG,SPEA2SDE,WFG7,37,M3,D12,0.2807812034652198,SPEA2SDE_WFG7_M3_D12_37.mat
WFG,SPEA2SDE,WFG7,37,M2,D11,0.04272551674208112,SPEA2SDE_WFG7_M2_D11_37.mat
WFG,SPEA2SDE,WFG7,38,M3,D12,0.3512883936047297,SPEA2SDE_WFG7_M3_D12_38.mat
WFG,SPEA2SDE,WFG7,38,M2,D11,0.03310879580440371,SPEA2SDE_WFG7_M2_D11_38.mat
WFG,SPEA2SDE,WFG7,39,M2,D11,0.030843370550510365,SPEA2SDE_WFG7_M2_D11_39.mat
WFG,SPEA2SDE,WFG7,39,M3,D12,0.32026651443502563,SPEA2SDE_WFG7_M3_D12_39.mat
WFG,SPEA2SDE,WFG7,40,M3,D12,0.34219624903690193,SPEA2SDE_WFG7_M3_D12_40.mat
WFG,SPEA2SDE,WFG7,40,M2,D11,0.027259947607469217,SPEA2SDE_WFG7_M2_D11_40.mat
WFG,SPEA2SDE,WFG7,41,M2,D11,0.030554711475368243,SPEA2SDE_WFG7_M2_D11_41.mat
WFG,SPEA2SDE,WFG7,41,M3,D12,0.33726545182349904,SPEA2SDE_WFG7_M3_D12_41.mat
WFG,SPEA2SDE,WFG7,42,M3,D12,0.35105897823069093,SPEA2SDE_WFG7_M3_D12_42.mat
WFG,SPEA2SDE,WFG7,42,M2,D11,0.024190402108354544,SPEA2SDE_WFG7_M2_D11_42.mat
WFG,SPEA2SDE,WFG7,43,M3,D12,0.3348238676189201,SPEA2SDE_WFG7_M3_D12_43.mat
WFG,SPEA2SDE,WFG7,43,M2,D11,0.03728591988898879,SPEA2SDE_WFG7_M2_D11_43.mat
WFG,SPEA2SDE,WFG7,44,M2,D11,0.03233356642169647,SPEA2SDE_WFG7_M2_D11_44.mat
WFG,SPEA2SDE,WFG7,44,M3,D12,0.3276112450331277,SPEA2SDE_WFG7_M3_D12_44.mat
WFG,SPEA2SDE,WFG7,45,M2,D11,0.036356514923560596,SPEA2SDE_WFG7_M2_D11_45.mat
WFG,SPEA2SDE,WFG7,45,M3,D12,0.32770508473437143,SPEA2SDE_WFG7_M3_D12_45.mat
WFG,SPEA2SDE,WFG7,46,M3,D12,0.3532258728782964,SPEA2SDE_WFG7_M3_D12_46.mat
WFG,SPEA2SDE,WFG7,46,M2,D11,0.034119581645535496,SPEA2SDE_WFG7_M2_D11_46.mat
WFG,SPEA2SDE,WFG7,47,M3,D12,0.3372211978640491,SPEA2SDE_WFG7_M3_D12_47.mat
WFG,SPEA2SDE,WFG7,47,M2,D11,0.03492311680700239,SPEA2SDE_WFG7_M2_D11_47.mat
WFG,SPEA2SDE,WFG7,48,M2,D11,0.032920635423942204,SPEA2SDE_WFG7_M2_D11_48.mat
WFG,SPEA2SDE,WFG7,48,M3,D12,0.3477807325958236,SPEA2SDE_WFG7_M3_D12_48.mat
WFG,SPEA2SDE,WFG7,49,M3,D12,0.34202517740209726,SPEA2SDE_WFG7_M3_D12_49.mat
WFG,SPEA2SDE,WFG7,49,M2,D11,0.03648055844462907,SPEA2SDE_WFG7_M2_D11_49.mat
WFG,SPEA2SDE,WFG7,50,M3,D12,0.31422801847775966,SPEA2SDE_WFG7_M3_D12_50.mat
WFG,SPEA2SDE,WFG7,50,M2,D11,0.030229575527216956,SPEA2SDE_WFG7_M2_D11_50.mat
WFG,SPEA2SDE,WFG7,51,M3,D12,0.3376479244107717,SPEA2SDE_WFG7_M3_D12_51.mat
WFG,SPEA2SDE,WFG7,51,M2,D11,0.02937213966454135,SPEA2SDE_WFG7_M2_D11_51.mat
WFG,SPEA2SDE,WFG7,52,M3,D12,0.31021587771512643,SPEA2SDE_WFG7_M3_D12_52.mat
WFG,SPEA2SDE,WFG7,52,M2,D11,0.02794567558509533,SPEA2SDE_WFG7_M2_D11_52.mat
WFG,SPEA2SDE,WFG7,53,M3,D12,0.30482659465412343,SPEA2SDE_WFG7_M3_D12_53.mat
WFG,SPEA2SDE,WFG7,53,M2,D11,0.03458260258985401,SPEA2SDE_WFG7_M2_D11_53.mat
WFG,SPEA2SDE,WFG7,54,M2,D11,0.026735156245670747,SPEA2SDE_WFG7_M2_D11_54.mat
WFG,SPEA2SDE,WFG7,54,M3,D12,0.3144347732261553,SPEA2SDE_WFG7_M3_D12_54.mat
WFG,SPEA2SDE,WFG7,55,M3,D12,0.335067966430198,SPEA2SDE_WFG7_M3_D12_55.mat
WFG,SPEA2SDE,WFG7,55,M2,D11,0.029675182924993816,SPEA2SDE_WFG7_M2_D11_55.mat
WFG,SPEA2SDE,WFG7,56,M3,D12,0.302478779710002,SPEA2SDE_WFG7_M3_D12_56.mat
WFG,SPEA2SDE,WFG7,56,M2,D11,0.031948486370604975,SPEA2SDE_WFG7_M2_D11_56.mat
WFG,SPEA2SDE,WFG7,57,M3,D12,0.3424377458736613,SPEA2SDE_WFG7_M3_D12_57.mat
WFG,SPEA2SDE,WFG7,57,M2,D11,0.03585901188237841,SPEA2SDE_WFG7_M2_D11_57.mat
WFG,SPEA2SDE,WFG7,58,M2,D11,0.030897051535480596,SPEA2SDE_WFG7_M2_D11_58.mat
WFG,SPEA2SDE,WFG7,58,M3,D12,0.3374720895500622,SPEA2SDE_WFG7_M3_D12_58.mat
WFG,SPEA2SDE,WFG7,59,M3,D12,0.3286172578716363,SPEA2SDE_WFG7_M3_D12_59.mat
WFG,SPEA2SDE,WFG7,59,M2,D11,0.03414884142784879,SPEA2SDE_WFG7_M2_D11_59.mat
WFG,SPEA2SDE,WFG7,60,M3,D12,0.32677750883464113,SPEA2SDE_WFG7_M3_D12_60.mat
WFG,SPEA2SDE,WFG7,60,M2,D11,0.03712046607108028,SPEA2SDE_WFG7_M2_D11_60.mat
WFG,SPEA2SDE,WFG8,1,M3,D12,0.34338569760053306,SPEA2SDE_WFG8_M3_D12_1.mat
WFG,SPEA2SDE,WFG8,1,M2,D11,0.10966303983154235,SPEA2SDE_WFG8_M2_D11_1.mat
WFG,SPEA2SDE,WFG8,2,M3,D12,0.35406140519917634,SPEA2SDE_WFG8_M3_D12_2.mat
WFG,SPEA2SDE,WFG8,2,M2,D11,0.11279381538385985,SPEA2SDE_WFG8_M2_D11_2.mat
WFG,SPEA2SDE,WFG8,3,M2,D11,0.1130447716435274,SPEA2SDE_WFG8_M2_D11_3.mat
WFG,SPEA2SDE,WFG8,3,M3,D12,0.37901170495785735,SPEA2SDE_WFG8_M3_D12_3.mat
WFG,SPEA2SDE,WFG8,4,M2,D11,0.10921850346798431,SPEA2SDE_WFG8_M2_D11_4.mat
WFG,SPEA2SDE,WFG8,4,M3,D12,0.3504700486415395,SPEA2SDE_WFG8_M3_D12_4.mat
WFG,SPEA2SDE,WFG8,5,M3,D12,0.3517201127488618,SPEA2SDE_WFG8_M3_D12_5.mat
WFG,SPEA2SDE,WFG8,5,M2,D11,0.11179222611225936,SPEA2SDE_WFG8_M2_D11_5.mat
WFG,SPEA2SDE,WFG8,6,M3,D12,0.34416807827789736,SPEA2SDE_WFG8_M3_D12_6.mat
WFG,SPEA2SDE,WFG8,6,M2,D11,0.11636683583998504,SPEA2SDE_WFG8_M2_D11_6.mat
WFG,SPEA2SDE,WFG8,7,M3,D12,0.348812927052226,SPEA2SDE_WFG8_M3_D12_7.mat
WFG,SPEA2SDE,WFG8,7,M2,D11,0.11456835291248808,SPEA2SDE_WFG8_M2_D11_7.mat
WFG,SPEA2SDE,WFG8,8,M2,D11,0.11729850820964025,SPEA2SDE_WFG8_M2_D11_8.mat
WFG,SPEA2SDE,WFG8,8,M3,D12,0.3705093276869407,SPEA2SDE_WFG8_M3_D12_8.mat
WFG,SPEA2SDE,WFG8,9,M2,D11,0.11708419929888544,SPEA2SDE_WFG8_M2_D11_9.mat
WFG,SPEA2SDE,WFG8,9,M3,D12,0.3546332715321083,SPEA2SDE_WFG8_M3_D12_9.mat
WFG,SPEA2SDE,WFG8,10,M3,D12,0.3852019268256587,SPEA2SDE_WFG8_M3_D12_10.mat
WFG,SPEA2SDE,WFG8,10,M2,D11,0.11542964274786162,SPEA2SDE_WFG8_M2_D11_10.mat
WFG,SPEA2SDE,WFG8,11,M2,D11,0.11303215210596211,SPEA2SDE_WFG8_M2_D11_11.mat
WFG,SPEA2SDE,WFG8,11,M3,D12,0.3650623227559478,SPEA2SDE_WFG8_M3_D12_11.mat
WFG,SPEA2SDE,WFG8,12,M2,D11,0.1138504688709339,SPEA2SDE_WFG8_M2_D11_12.mat
WFG,SPEA2SDE,WFG8,12,M3,D12,0.3427599356622206,SPEA2SDE_WFG8_M3_D12_12.mat
WFG,SPEA2SDE,WFG8,13,M2,D11,0.11342705678083334,SPEA2SDE_WFG8_M2_D11_13.mat
WFG,SPEA2SDE,WFG8,13,M3,D12,0.36654625536262697,SPEA2SDE_WFG8_M3_D12_13.mat
WFG,SPEA2SDE,WFG8,14,M2,D11,0.11371744790940588,SPEA2SDE_WFG8_M2_D11_14.mat
WFG,SPEA2SDE,WFG8,14,M3,D12,0.3828632468466677,SPEA2SDE_WFG8_M3_D12_14.mat
WFG,SPEA2SDE,WFG8,15,M2,D11,0.11242473795211574,SPEA2SDE_WFG8_M2_D11_15.mat
WFG,SPEA2SDE,WFG8,15,M3,D12,0.3420888219711071,SPEA2SDE_WFG8_M3_D12_15.mat
WFG,SPEA2SDE,WFG8,16,M3,D12,0.3780825993024401,SPEA2SDE_WFG8_M3_D12_16.mat
WFG,SPEA2SDE,WFG8,16,M2,D11,0.11611213873741895,SPEA2SDE_WFG8_M2_D11_16.mat
WFG,SPEA2SDE,WFG8,17,M3,D12,0.3688243764916509,SPEA2SDE_WFG8_M3_D12_17.mat
WFG,SPEA2SDE,WFG8,17,M2,D11,0.11064809708541239,SPEA2SDE_WFG8_M2_D11_17.mat
WFG,SPEA2SDE,WFG8,18,M2,D11,0.11373976117749057,SPEA2SDE_WFG8_M2_D11_18.mat
WFG,SPEA2SDE,WFG8,18,M3,D12,0.37692136290448197,SPEA2SDE_WFG8_M3_D12_18.mat
WFG,SPEA2SDE,WFG8,19,M3,D12,0.3463879195657243,SPEA2SDE_WFG8_M3_D12_19.mat
WFG,SPEA2SDE,WFG8,19,M2,D11,0.1162881452564583,SPEA2SDE_WFG8_M2_D11_19.mat
WFG,SPEA2SDE,WFG8,20,M2,D11,0.11434267929883114,SPEA2SDE_WFG8_M2_D11_20.mat
WFG,SPEA2SDE,WFG8,20,M3,D12,0.34306200211065874,SPEA2SDE_WFG8_M3_D12_20.mat
WFG,SPEA2SDE,WFG8,21,M2,D11,0.11498332046277442,SPEA2SDE_WFG8_M2_D11_21.mat
WFG,SPEA2SDE,WFG8,21,M3,D12,0.37108683306491597,SPEA2SDE_WFG8_M3_D12_21.mat
WFG,SPEA2SDE,WFG8,22,M3,D12,0.3573226093434509,SPEA2SDE_WFG8_M3_D12_22.mat
WFG,SPEA2SDE,WFG8,22,M2,D11,0.11248112059310299,SPEA2SDE_WFG8_M2_D11_22.mat
WFG,SPEA2SDE,WFG8,23,M3,D12,0.35672221510819085,SPEA2SDE_WFG8_M3_D12_23.mat
WFG,SPEA2SDE,WFG8,23,M2,D11,0.11399043451835567,SPEA2SDE_WFG8_M2_D11_23.mat
WFG,SPEA2SDE,WFG8,24,M2,D11,0.11311727467528672,SPEA2SDE_WFG8_M2_D11_24.mat
WFG,SPEA2SDE,WFG8,24,M3,D12,0.3807677242397937,SPEA2SDE_WFG8_M3_D12_24.mat
WFG,SPEA2SDE,WFG8,25,M2,D11,0.11664137794894912,SPEA2SDE_WFG8_M2_D11_25.mat
WFG,SPEA2SDE,WFG8,25,M3,D12,0.3533230713333151,SPEA2SDE_WFG8_M3_D12_25.mat
WFG,SPEA2SDE,WFG8,26,M2,D11,0.11762381427636487,SPEA2SDE_WFG8_M2_D11_26.mat
WFG,SPEA2SDE,WFG8,26,M3,D12,0.35191274880333934,SPEA2SDE_WFG8_M3_D12_26.mat
WFG,SPEA2SDE,WFG8,27,M2,D11,0.10926820250036988,SPEA2SDE_WFG8_M2_D11_27.mat
WFG,SPEA2SDE,WFG8,27,M3,D12,0.3641667026616262,SPEA2SDE_WFG8_M3_D12_27.mat
WFG,SPEA2SDE,WFG8,28,M2,D11,0.11172926217786369,SPEA2SDE_WFG8_M2_D11_28.mat
WFG,SPEA2SDE,WFG8,28,M3,D12,0.3400933676757669,SPEA2SDE_WFG8_M3_D12_28.mat
WFG,SPEA2SDE,WFG8,29,M2,D11,0.11841314789051353,SPEA2SDE_WFG8_M2_D11_29.mat
WFG,SPEA2SDE,WFG8,29,M3,D12,0.3661532036609122,SPEA2SDE_WFG8_M3_D12_29.mat
WFG,SPEA2SDE,WFG8,30,M3,D12,0.3523167275603415,SPEA2SDE_WFG8_M3_D12_30.mat
WFG,SPEA2SDE,WFG8,30,M2,D11,0.11205974214807225,SPEA2SDE_WFG8_M2_D11_30.mat
WFG,SPEA2SDE,WFG8,31,M2,D11,0.11172903277918458,SPEA2SDE_WFG8_M2_D11_31.mat
WFG,SPEA2SDE,WFG8,31,M3,D12,0.3853433843071439,SPEA2SDE_WFG8_M3_D12_31.mat
WFG,SPEA2SDE,WFG8,32,M3,D12,0.3585851656217273,SPEA2SDE_WFG8_M3_D12_32.mat
WFG,SPEA2SDE,WFG8,32,M2,D11,0.11018546587665128,SPEA2SDE_WFG8_M2_D11_32.mat
WFG,SPEA2SDE,WFG8,33,M3,D12,0.34201333382107235,SPEA2SDE_WFG8_M3_D12_33.mat
WFG,SPEA2SDE,WFG8,33,M2,D11,0.1105953073718538,SPEA2SDE_WFG8_M2_D11_33.mat
WFG,SPEA2SDE,WFG8,34,M2,D11,0.11805092305327157,SPEA2SDE_WFG8_M2_D11_34.mat
WFG,SPEA2SDE,WFG8,34,M3,D12,0.3491904940783248,SPEA2SDE_WFG8_M3_D12_34.mat
WFG,SPEA2SDE,WFG8,35,M3,D12,0.36347507399225076,SPEA2SDE_WFG8_M3_D12_35.mat
WFG,SPEA2SDE,WFG8,35,M2,D11,0.1168295997042582,SPEA2SDE_WFG8_M2_D11_35.mat
WFG,SPEA2SDE,WFG8,36,M3,D12,0.3495341197675982,SPEA2SDE_WFG8_M3_D12_36.mat
WFG,SPEA2SDE,WFG8,36,M2,D11,0.11565838542526119,SPEA2SDE_WFG8_M2_D11_36.mat
WFG,SPEA2SDE,WFG8,37,M3,D12,0.33762078028549986,SPEA2SDE_WFG8_M3_D12_37.mat
WFG,SPEA2SDE,WFG8,37,M2,D11,0.1138685024321931,SPEA2SDE_WFG8_M2_D11_37.mat
WFG,SPEA2SDE,WFG8,38,M2,D11,0.1116000391412237,SPEA2SDE_WFG8_M2_D11_38.mat
WFG,SPEA2SDE,WFG8,38,M3,D12,0.35937179176152423,SPEA2SDE_WFG8_M3_D12_38.mat
WFG,SPEA2SDE,WFG8,39,M2,D11,0.1104694301346271,SPEA2SDE_WFG8_M2_D11_39.mat
WFG,SPEA2SDE,WFG8,39,M3,D12,0.35470009533028973,SPEA2SDE_WFG8_M3_D12_39.mat
WFG,SPEA2SDE,WFG8,40,M2,D11,0.11178101581760852,SPEA2SDE_WFG8_M2_D11_40.mat
WFG,SPEA2SDE,WFG8,40,M3,D12,0.40063182237741574,SPEA2SDE_WFG8_M3_D12_40.mat
WFG,SPEA2SDE,WFG8,41,M3,D12,0.35268723148502057,SPEA2SDE_WFG8_M3_D12_41.mat
WFG,SPEA2SDE,WFG8,41,M2,D11,0.11266728236522461,SPEA2SDE_WFG8_M2_D11_41.mat
WFG,SPEA2SDE,WFG8,42,M2,D11,0.1132323370611,SPEA2SDE_WFG8_M2_D11_42.mat
WFG,SPEA2SDE,WFG8,42,M3,D12,0.36590758990595945,SPEA2SDE_WFG8_M3_D12_42.mat
WFG,SPEA2SDE,WFG8,43,M2,D11,0.11411470465453515,SPEA2SDE_WFG8_M2_D11_43.mat
WFG,SPEA2SDE,WFG8,43,M3,D12,0.36247857573922776,SPEA2SDE_WFG8_M3_D12_43.mat
WFG,SPEA2SDE,WFG8,44,M3,D12,0.3510062091120513,SPEA2SDE_WFG8_M3_D12_44.mat
WFG,SPEA2SDE,WFG8,44,M2,D11,0.11056824598022488,SPEA2SDE_WFG8_M2_D11_44.mat
WFG,SPEA2SDE,WFG8,45,M3,D12,0.3638905574595328,SPEA2SDE_WFG8_M3_D12_45.mat
WFG,SPEA2SDE,WFG8,45,M2,D11,0.11579284504649695,SPEA2SDE_WFG8_M2_D11_45.mat
WFG,SPEA2SDE,WFG8,46,M2,D11,0.11256966939301703,SPEA2SDE_WFG8_M2_D11_46.mat
WFG,SPEA2SDE,WFG8,46,M3,D12,0.3607608541432058,SPEA2SDE_WFG8_M3_D12_46.mat
WFG,SPEA2SDE,WFG8,47,M3,D12,0.3716459959874918,SPEA2SDE_WFG8_M3_D12_47.mat
WFG,SPEA2SDE,WFG8,47,M2,D11,0.10991459186457389,SPEA2SDE_WFG8_M2_D11_47.mat
WFG,SPEA2SDE,WFG8,48,M2,D11,0.10987787507311093,SPEA2SDE_WFG8_M2_D11_48.mat
WFG,SPEA2SDE,WFG8,48,M3,D12,0.35185646393400616,SPEA2SDE_WFG8_M3_D12_48.mat
WFG,SPEA2SDE,WFG8,49,M2,D11,0.11223844031353698,SPEA2SDE_WFG8_M2_D11_49.mat
WFG,SPEA2SDE,WFG8,49,M3,D12,0.34409785493975276,SPEA2SDE_WFG8_M3_D12_49.mat
WFG,SPEA2SDE,WFG8,50,M3,D12,0.347832922950181,SPEA2SDE_WFG8_M3_D12_50.mat
WFG,SPEA2SDE,WFG8,50,M2,D11,0.1120115966693628,SPEA2SDE_WFG8_M2_D11_50.mat
WFG,SPEA2SDE,WFG8,51,M2,D11,0.12155399967520093,SPEA2SDE_WFG8_M2_D11_51.mat
WFG,SPEA2SDE,WFG8,51,M3,D12,0.34567306765667344,SPEA2SDE_WFG8_M3_D12_51.mat
WFG,SPEA2SDE,WFG8,52,M3,D12,0.3597098502509372,SPEA2SDE_WFG8_M3_D12_52.mat
WFG,SPEA2SDE,WFG8,52,M2,D11,0.11833445905698309,SPEA2SDE_WFG8_M2_D11_52.mat
WFG,SPEA2SDE,WFG8,53,M3,D12,0.360863251777438,SPEA2SDE_WFG8_M3_D12_53.mat
WFG,SPEA2SDE,WFG8,53,M2,D11,0.1116618658661162,SPEA2SDE_WFG8_M2_D11_53.mat
WFG,SPEA2SDE,WFG8,54,M2,D11,0.1159491490119442,SPEA2SDE_WFG8_M2_D11_54.mat
WFG,SPEA2SDE,WFG8,54,M3,D12,0.37924664427154064,SPEA2SDE_WFG8_M3_D12_54.mat
WFG,SPEA2SDE,WFG8,55,M3,D12,0.34636380029335606,SPEA2SDE_WFG8_M3_D12_55.mat
WFG,SPEA2SDE,WFG8,55,M2,D11,0.11639054511236868,SPEA2SDE_WFG8_M2_D11_55.mat
WFG,SPEA2SDE,WFG8,56,M2,D11,0.10744584502762511,SPEA2SDE_WFG8_M2_D11_56.mat
WFG,SPEA2SDE,WFG8,56,M3,D12,0.36389115803646266,SPEA2SDE_WFG8_M3_D12_56.mat
WFG,SPEA2SDE,WFG8,57,M3,D12,0.3586729929030537,SPEA2SDE_WFG8_M3_D12_57.mat
WFG,SPEA2SDE,WFG8,57,M2,D11,0.10921397930638668,SPEA2SDE_WFG8_M2_D11_57.mat
WFG,SPEA2SDE,WFG8,58,M2,D11,0.12002594315629113,SPEA2SDE_WFG8_M2_D11_58.mat
WFG,SPEA2SDE,WFG8,58,M3,D12,0.3562378296877785,SPEA2SDE_WFG8_M3_D12_58.mat
