Grupo,Algoritmo,Problema,Run,M,D,Spread,arquivo_original
DTLZ,SPEA2SDE,DTLZ7,50,M2,D21,0.5429819082739143,SPEA2SDE_DTLZ7_M2_D21_50.mat
DTLZ,SPEA2SDE,DTLZ7,51,M2,D21,0.54707317732379,SPEA2SDE_DTLZ7_M2_D21_51.mat
DTLZ,SPEA2SDE,DTLZ7,52,M2,D21,0.5957370760955477,SPEA2SDE_DTLZ7_M2_D21_52.mat
DTLZ,SPEA2SDE,DTLZ7,53,M2,D21,0.6044131959546105,SPEA2SDE_DTLZ7_M2_D21_53.mat
DTLZ,SPEA2SDE,DTLZ7,54,M2,D21,0.6465830935883942,SPEA2SDE_DTLZ7_M2_D21_54.mat
DTLZ,SPEA2SDE,DTLZ7,55,M2,D21,0.5305950032603047,SPEA2SDE_DTLZ7_M2_D21_55.mat
DTLZ,SPEA2SDE,DTLZ7,56,M2,D21,0.6063637399391086,SPEA2SDE_DTLZ7_M2_D21_56.mat
DTLZ,SPEA2SDE,DTLZ7,57,M2,D21,0.5830268651802879,SPEA2SDE_DTLZ7_M2_D21_57.mat
DTLZ,SPEA2SDE,DTLZ7,58,M2,D21,0.5592379323733032,SPEA2SDE_DTLZ7_M2_D21_58.mat
DTLZ,SPEA2SDE,DTLZ7,59,M2,D21,0.543230391760879,SPEA2SDE_DTLZ7_M2_D21_59.mat
DTLZ,SPEA2SDE,DTLZ7,60,M2,D21,0.5559953959170674,SPEA2SDE_DTLZ7_M2_D21_60.mat
MaF,IVFSPEA2,MaF1,1,M2,D11,0.11782022508022301,IVFSPEA2_MaF1_M2_D11_1.mat
MaF,IVFSPEA2,MaF1,2,M2,D11,0.1209326194978939,IVFSPEA2_MaF1_M2_D11_2.mat
MaF,IVFSPEA2,MaF1,3,M2,D11,0.12018182087746683,IVFSPEA2_MaF1_M2_D11_3.mat
MaF,IVFSPEA2,MaF1,4,M2,D11,0.1334905746167478,IVFSPEA2_MaF1_M2_D11_4.mat
MaF,IVFSPEA2,MaF1,5,M2,D11,0.12108454287275554,IVFSPEA2_MaF1_M2_D11_5.mat
MaF,IVFSPEA2,MaF1,6,M2,D11,0.11501663030777771,IVFSPEA2_MaF1_M2_D11_6.mat
MaF,IVFSPEA2,MaF1,7,M2,D11,0.11176193625105758,IVFSPEA2_MaF1_M2_D11_7.mat
MaF,IVFSPEA2,MaF1,8,M2,D11,0.1155100588729531,IVFSPEA2_MaF1_M2_D11_8.mat
MaF,IVFSPEA2,MaF1,9,M2,D11,0.09738185680208752,IVFSPEA2_MaF1_M2_D11_9.mat
MaF,IVFSPEA2,MaF1,10,M2,D11,0.10442237760946002,IVFSPEA2_MaF1_M2_D11_10.mat
MaF,IVFSPEA2,MaF1,11,M2,D11,0.12680329155053752,IVFSPEA2_MaF1_M2_D11_11.mat
MaF,IVFSPEA2,MaF1,12,M2,D11,0.09501388278054439,IVFSPEA2_MaF1_M2_D11_12.mat
MaF,IVFSPEA2,MaF1,13,M2,D11,0.1357043598916393,IVFSPEA2_MaF1_M2_D11_13.mat
MaF,IVFSPEA2,MaF1,14,M2,D11,0.11928688451700475,IVFSPEA2_MaF1_M2_D11_14.mat
MaF,IVFSPEA2,MaF1,15,M2,D11,0.14095513380051938,IVFSPEA2_MaF1_M2_D11_15.mat
MaF,IVFSPEA2,MaF1,16,M2,D11,0.09888400322452805,IVFSPEA2_MaF1_M2_D11_16.mat
MaF,IVFSPEA2,MaF1,17,M2,D11,0.10012996949213951,IVFSPEA2_MaF1_M2_D11_17.mat
MaF,IVFSPEA2,MaF1,18,M2,D11,0.09372431443633085,IVFSPEA2_MaF1_M2_D11_18.mat
MaF,IVFSPEA2,MaF1,19,M2,D11,0.11149036752682714,IVFSPEA2_MaF1_M2_D11_19.mat
MaF,IVFSPEA2,MaF1,20,M2,D11,0.12105037616639598,IVFSPEA2_MaF1_M2_D11_20.mat
MaF,IVFSPEA2,MaF1,21,M2,D11,0.1506755322486094,IVFSPEA2_MaF1_M2_D11_21.mat
MaF,IVFSPEA2,MaF1,22,M2,D11,0.1264974642923885,IVFSPEA2_MaF1_M2_D11_22.mat
MaF,IVFSPEA2,MaF1,23,M2,D11,0.10408118154240262,IVFSPEA2_MaF1_M2_D11_23.mat
MaF,IVFSPEA2,MaF1,24,M2,D11,0.09628982022080272,IVFSPEA2_MaF1_M2_D11_24.mat
MaF,IVFSPEA2,MaF1,25,M2,D11,0.12331604076359023,IVFSPEA2_MaF1_M2_D11_25.mat
MaF,IVFSPEA2,MaF1,26,M2,D11,0.15140613736795946,IVFSPEA2_MaF1_M2_D11_26.mat
MaF,IVFSPEA2,MaF1,27,M2,D11,0.11409881446494624,IVFSPEA2_MaF1_M2_D11_27.mat
MaF,IVFSPEA2,MaF1,28,M2,D11,0.12285801108216285,IVFSPEA2_MaF1_M2_D11_28.mat
MaF,IVFSPEA2,MaF1,29,M2,D11,0.1193929542531121,IVFSPEA2_MaF1_M2_D11_29.mat
MaF,IVFSPEA2,MaF1,30,M2,D11,0.12850930418461023,IVFSPEA2_MaF1_M2_D11_30.mat
MaF,IVFSPEA2,MaF1,31,M2,D11,0.13347604612599726,IVFSPEA2_MaF1_M2_D11_31.mat
MaF,IVFSPEA2,MaF1,32,M2,D11,0.12153786295136211,IVFSPEA2_MaF1_M2_D11_32.mat
MaF,IVFSPEA2,MaF1,33,M2,D11,0.10839854089960888,IVFSPEA2_MaF1_M2_D11_33.mat
MaF,IVFSPEA2,MaF1,34,M2,D11,0.11809026485045107,IVFSPEA2_MaF1_M2_D11_34.mat
MaF,IVFSPEA2,MaF1,35,M2,D11,0.1234303266153913,IVFSPEA2_MaF1_M2_D11_35.mat
MaF,IVFSPEA2,MaF1,36,M2,D11,0.11246743681420293,IVFSPEA2_MaF1_M2_D11_36.mat
MaF,IVFSPEA2,MaF1,37,M2,D11,0.12981171319430831,IVFSPEA2_MaF1_M2_D11_37.mat
MaF,IVFSPEA2,MaF1,38,M2,D11,0.13400803601754563,IVFSPEA2_MaF1_M2_D11_38.mat
MaF,IVFSPEA2,MaF1,39,M2,D11,0.1452045074054147,IVFSPEA2_MaF1_M2_D11_39.mat
MaF,IVFSPEA2,MaF1,40,M2,D11,0.1196158100061124,IVFSPEA2_MaF1_M2_D11_40.mat
MaF,IVFSPEA2,MaF1,41,M2,D11,0.09513517670299712,IVFSPEA2_MaF1_M2_D11_41.mat
MaF,IVFSPEA2,MaF1,42,M2,D11,0.13182167557285931,IVFSPEA2_MaF1_M2_D11_42.mat
MaF,IVFSPEA2,MaF1,43,M2,D11,0.11793194701743809,IVFSPEA2_MaF1_M2_D11_43.mat
MaF,IVFSPEA2,MaF1,44,M2,D11,0.12996848061705557,IVFSPEA2_MaF1_M2_D11_44.mat
MaF,IVFSPEA2,MaF1,45,M2,D11,0.13296602100738206,IVFSPEA2_MaF1_M2_D11_45.mat
MaF,IVFSPEA2,MaF1,46,M2,D11,0.10555538900949203,IVFSPEA2_MaF1_M2_D11_46.mat
MaF,IVFSPEA2,MaF1,47,M2,D11,0.15122018699213904,IVFSPEA2_MaF1_M2_D11_47.mat
MaF,IVFSPEA2,MaF1,48,M2,D11,0.10920801540469328,IVFSPEA2_MaF1_M2_D11_48.mat
MaF,IVFSPEA2,MaF1,49,M2,D11,0.1111036456382868,IVFSPEA2_MaF1_M2_D11_49.mat
MaF,IVFSPEA2,MaF1,50,M2,D11,0.1339158984030501,IVFSPEA2_MaF1_M2_D11_50.mat
MaF,IVFSPEA2,MaF1,51,M2,D11,0.10289935877366761,IVFSPEA2_MaF1_M2_D11_51.mat
MaF,IVFSPEA2,MaF1,52,M2,D11,0.10080420608846913,IVFSPEA2_MaF1_M2_D11_52.mat
MaF,IVFSPEA2,MaF1,53,M2,D11,0.1363559237015594,IVFSPEA2_MaF1_M2_D11_53.mat
MaF,IVFSPEA2,MaF1,54,M2,D11,0.10115304342088408,IVFSPEA2_MaF1_M2_D11_54.mat
MaF,IVFSPEA2,MaF1,55,M2,D11,0.11546190271637233,IVFSPEA2_MaF1_M2_D11_55.mat
MaF,IVFSPEA2,MaF1,56,M2,D11,0.09559980426150505,IVFSPEA2_MaF1_M2_D11_56.mat
MaF,IVFSPEA2,MaF1,57,M2,D11,0.10265194446705221,IVFSPEA2_MaF1_M2_D11_57.mat
MaF,IVFSPEA2,MaF1,58,M2,D11,0.127951366509229,IVFSPEA2_MaF1_M2_D11_58.mat
MaF,IVFSPEA2,MaF1,59,M2,D11,0.15514067360533304,IVFSPEA2_MaF1_M2_D11_59.mat
MaF,IVFSPEA2,MaF1,60,M2,D11,0.11393790391860745,IVFSPEA2_MaF1_M2_D11_60.mat
MaF,IVFSPEA2,MaF2,1,M2,D11,0.10239460703427758,IVFSPEA2_MaF2_M2_D11_1.mat
MaF,IVFSPEA2,MaF2,2,M2,D11,0.1196537552061874,IVFSPEA2_MaF2_M2_D11_2.mat
MaF,IVFSPEA2,MaF2,3,M2,D11,0.11471045030394156,IVFSPEA2_MaF2_M2_D11_3.mat
MaF,IVFSPEA2,MaF2,4,M2,D11,0.12326944664631216,IVFSPEA2_MaF2_M2_D11_4.mat
MaF,IVFSPEA2,MaF2,5,M2,D11,0.12345464817134905,IVFSPEA2_MaF2_M2_D11_5.mat
MaF,IVFSPEA2,MaF2,6,M2,D11,0.15146265324259092,IVFSPEA2_MaF2_M2_D11_6.mat
MaF,IVFSPEA2,MaF2,7,M2,D11,0.1361393504598894,IVFSPEA2_MaF2_M2_D11_7.mat
MaF,IVFSPEA2,MaF2,8,M2,D11,0.10767569380105171,IVFSPEA2_MaF2_M2_D11_8.mat
MaF,IVFSPEA2,MaF2,9,M2,D11,0.09696384870613209,IVFSPEA2_MaF2_M2_D11_9.mat
MaF,IVFSPEA2,MaF2,10,M2,D11,0.12935385014837517,IVFSPEA2_MaF2_M2_D11_10.mat
MaF,IVFSPEA2,MaF2,11,M2,D11,0.1149737426210516,IVFSPEA2_MaF2_M2_D11_11.mat
MaF,IVFSPEA2,MaF2,12,M2,D11,0.11841441617150204,IVFSPEA2_MaF2_M2_D11_12.mat
MaF,IVFSPEA2,MaF2,13,M2,D11,0.12840277842050404,IVFSPEA2_MaF2_M2_D11_13.mat
MaF,IVFSPEA2,MaF2,14,M2,D11,0.11651321450795446,IVFSPEA2_MaF2_M2_D11_14.mat
MaF,IVFSPEA2,MaF2,15,M2,D11,0.08695325996744818,IVFSPEA2_MaF2_M2_D11_15.mat
MaF,IVFSPEA2,MaF2,16,M2,D11,0.1028898820649768,IVFSPEA2_MaF2_M2_D11_16.mat
MaF,IVFSPEA2,MaF2,17,M2,D11,0.14122945482635502,IVFSPEA2_MaF2_M2_D11_17.mat
MaF,IVFSPEA2,MaF2,18,M2,D11,0.12525063642530296,IVFSPEA2_MaF2_M2_D11_18.mat
MaF,IVFSPEA2,MaF2,19,M2,D11,0.1111063302786612,IVFSPEA2_MaF2_M2_D11_19.mat
MaF,IVFSPEA2,MaF2,20,M2,D11,0.10201853675773223,IVFSPEA2_MaF2_M2_D11_20.mat
MaF,IVFSPEA2,MaF2,21,M2,D11,0.13510850346696304,IVFSPEA2_MaF2_M2_D11_21.mat
MaF,IVFSPEA2,MaF2,22,M2,D11,0.11600153222144945,IVFSPEA2_MaF2_M2_D11_22.mat
MaF,IVFSPEA2,MaF2,23,M2,D11,0.13349107684195755,IVFSPEA2_MaF2_M2_D11_23.mat
MaF,IVFSPEA2,MaF2,24,M2,D11,0.12023344957357261,IVFSPEA2_MaF2_M2_D11_24.mat
MaF,IVFSPEA2,MaF2,25,M2,D11,0.13134183662337767,IVFSPEA2_MaF2_M2_D11_25.mat
MaF,IVFSPEA2,MaF2,26,M2,D11,0.13339898476160267,IVFSPEA2_MaF2_M2_D11_26.mat
MaF,IVFSPEA2,MaF2,27,M2,D11,0.13393532625597843,IVFSPEA2_MaF2_M2_D11_27.mat
MaF,IVFSPEA2,MaF2,28,M2,D11,0.11150433716992242,IVFSPEA2_MaF2_M2_D11_28.mat
MaF,IVFSPEA2,MaF2,29,M2,D11,0.1384624955090553,IVFSPEA2_MaF2_M2_D11_29.mat
MaF,IVFSPEA2,MaF2,30,M2,D11,0.1336033839940267,IVFSPEA2_MaF2_M2_D11_30.mat
MaF,IVFSPEA2,MaF2,31,M2,D11,0.11771402473637704,IVFSPEA2_MaF2_M2_D11_31.mat
MaF,IVFSPEA2,MaF2,32,M2,D11,0.1361022575943966,IVFSPEA2_MaF2_M2_D11_32.mat
MaF,IVFSPEA2,MaF2,33,M2,D11,0.13637348758996853,IVFSPEA2_MaF2_M2_D11_33.mat
MaF,IVFSPEA2,MaF2,34,M2,D11,0.1169423406953726,IVFSPEA2_MaF2_M2_D11_34.mat
MaF,IVFSPEA2,MaF2,35,M2,D11,0.11241465121641277,IVFSPEA2_MaF2_M2_D11_35.mat
MaF,IVFSPEA2,MaF2,36,M2,D11,0.11818142228339194,IVFSPEA2_MaF2_M2_D11_36.mat
MaF,IVFSPEA2,MaF2,37,M2,D11,0.10853808583671341,IVFSPEA2_MaF2_M2_D11_37.mat
MaF,IVFSPEA2,MaF2,38,M2,D11,0.14042679847268813,IVFSPEA2_MaF2_M2_D11_38.mat
MaF,IVFSPEA2,MaF2,39,M2,D11,0.10570575304490144,IVFSPEA2_MaF2_M2_D11_39.mat
MaF,IVFSPEA2,MaF2,40,M2,D11,0.11901796332196451,IVFSPEA2_MaF2_M2_D11_40.mat
MaF,IVFSPEA2,MaF2,41,M2,D11,0.12032091812147784,IVFSPEA2_MaF2_M2_D11_41.mat
MaF,IVFSPEA2,MaF2,42,M2,D11,0.14016488834615728,IVFSPEA2_MaF2_M2_D11_42.mat
MaF,IVFSPEA2,MaF2,43,M2,D11,0.12495960801383751,IVFSPEA2_MaF2_M2_D11_43.mat
MaF,IVFSPEA2,MaF2,44,M2,D11,0.12415062917647794,IVFSPEA2_MaF2_M2_D11_44.mat
MaF,IVFSPEA2,MaF2,45,M2,D11,0.1348927598862611,IVFSPEA2_MaF2_M2_D11_45.mat
MaF,IVFSPEA2,MaF2,46,M2,D11,0.12124460727946584,IVFSPEA2_MaF2_M2_D11_46.mat
MaF,IVFSPEA2,MaF2,47,M2,D11,0.12532349141262494,IVFSPEA2_MaF2_M2_D11_47.mat
MaF,IVFSPEA2,MaF2,48,M2,D11,0.12463766633510243,IVFSPEA2_MaF2_M2_D11_48.mat
MaF,IVFSPEA2,MaF2,49,M2,D11,0.12197723924744105,IVFSPEA2_MaF2_M2_D11_49.mat
MaF,IVFSPEA2,MaF2,50,M2,D11,0.13562623720175015,IVFSPEA2_MaF2_M2_D11_50.mat
MaF,IVFSPEA2,MaF2,51,M2,D11,0.14399815282888287,IVFSPEA2_MaF2_M2_D11_51.mat
MaF,IVFSPEA2,MaF2,52,M2,D11,0.14829681310171444,IVFSPEA2_MaF2_M2_D11_52.mat
MaF,IVFSPEA2,MaF2,53,M2,D11,0.13005317732408167,IVFSPEA2_MaF2_M2_D11_53.mat
MaF,IVFSPEA2,MaF2,54,M2,D11,0.13223905770358196,IVFSPEA2_MaF2_M2_D11_54.mat
MaF,IVFSPEA2,MaF2,55,M2,D11,0.11819886964534286,IVFSPEA2_MaF2_M2_D11_55.mat
MaF,IVFSPEA2,MaF2,56,M2,D11,0.1416363634005799,IVFSPEA2_MaF2_M2_D11_56.mat
MaF,IVFSPEA2,MaF2,57,M2,D11,0.12582557289522808,IVFSPEA2_MaF2_M2_D11_57.mat
MaF,IVFSPEA2,MaF2,58,M2,D11,0.11736202932414841,IVFSPEA2_MaF2_M2_D11_58.mat
MaF,IVFSPEA2,MaF2,59,M2,D11,0.11275990767697788,IVFSPEA2_MaF2_M2_D11_59.mat
MaF,IVFSPEA2,MaF2,60,M2,D11,0.11729792303814623,IVFSPEA2_MaF2_M2_D11_60.mat
MaF,IVFSPEA2,MaF3,1,M2,D11,0.09703219642508953,IVFSPEA2_MaF3_M2_D11_1.mat
MaF,IVFSPEA2,MaF3,2,M2,D11,0.10200444950851564,IVFSPEA2_MaF3_M2_D11_2.mat
MaF,IVFSPEA2,MaF3,3,M2,D11,0.09841281588725757,IVFSPEA2_MaF3_M2_D11_3.mat
MaF,IVFSPEA2,MaF3,4,M2,D11,0.11142367510216729,IVFSPEA2_MaF3_M2_D11_4.mat
MaF,IVFSPEA2,MaF3,5,M2,D11,0.09356684772080477,IVFSPEA2_MaF3_M2_D11_5.mat
MaF,IVFSPEA2,MaF3,6,M2,D11,0.10193837626940343,IVFSPEA2_MaF3_M2_D11_6.mat
MaF,IVFSPEA2,MaF3,7,M2,D11,0.12232624068155679,IVFSPEA2_MaF3_M2_D11_7.mat
MaF,IVFSPEA2,MaF3,8,M2,D11,0.08964531228785785,IVFSPEA2_MaF3_M2_D11_8.mat
MaF,IVFSPEA2,MaF3,9,M2,D11,0.10676060814095874,IVFSPEA2_MaF3_M2_D11_9.mat
MaF,IVFSPEA2,MaF3,10,M2,D11,0.11603781056448642,IVFSPEA2_MaF3_M2_D11_10.mat
MaF,IVFSPEA2,MaF3,11,M2,D11,0.15361431598235456,IVFSPEA2_MaF3_M2_D11_11.mat
MaF,IVFSPEA2,MaF3,12,M2,D11,0.13739614117493348,IVFSPEA2_MaF3_M2_D11_12.mat
MaF,IVFSPEA2,MaF3,13,M2,D11,0.11487480176798791,IVFSPEA2_MaF3_M2_D11_13.mat
MaF,IVFSPEA2,MaF3,14,M2,D11,0.09222013045978873,IVFSPEA2_MaF3_M2_D11_14.mat
MaF,IVFSPEA2,MaF3,15,M2,D11,0.11488653873750439,IVFSPEA2_MaF3_M2_D11_15.mat
MaF,IVFSPEA2,MaF3,16,M2,D11,0.11804625788871156,IVFSPEA2_MaF3_M2_D11_16.mat
MaF,IVFSPEA2,MaF3,17,M2,D11,0.10077525742312768,IVFSPEA2_MaF3_M2_D11_17.mat
MaF,IVFSPEA2,MaF3,18,M2,D11,0.09895269179263066,IVFSPEA2_MaF3_M2_D11_18.mat
MaF,IVFSPEA2,MaF3,19,M2,D11,0.0758275796822913,IVFSPEA2_MaF3_M2_D11_19.mat
MaF,IVFSPEA2,MaF3,20,M2,D11,0.1374145963238922,IVFSPEA2_MaF3_M2_D11_20.mat
MaF,IVFSPEA2,MaF3,21,M2,D11,0.09945692880450907,IVFSPEA2_MaF3_M2_D11_21.mat
MaF,IVFSPEA2,MaF3,22,M2,D11,0.09933708806600644,IVFSPEA2_MaF3_M2_D11_22.mat
MaF,IVFSPEA2,MaF3,23,M2,D11,0.11532827469990249,IVFSPEA2_MaF3_M2_D11_23.mat
MaF,IVFSPEA2,MaF3,24,M2,D11,0.11280102847391107,IVFSPEA2_MaF3_M2_D11_24.mat
MaF,IVFSPEA2,MaF3,25,M2,D11,0.11507605739613322,IVFSPEA2_MaF3_M2_D11_25.mat
MaF,IVFSPEA2,MaF3,26,M2,D11,0.1052310908612532,IVFSPEA2_MaF3_M2_D11_26.mat
MaF,IVFSPEA2,MaF3,27,M2,D11,0.09199064568649858,IVFSPEA2_MaF3_M2_D11_27.mat
MaF,IVFSPEA2,MaF3,28,M2,D11,0.11357032108760312,IVFSPEA2_MaF3_M2_D11_28.mat
MaF,IVFSPEA2,MaF3,29,M2,D11,0.1245430567899514,IVFSPEA2_MaF3_M2_D11_29.mat
MaF,IVFSPEA2,MaF3,30,M2,D11,0.12474615022274915,IVFSPEA2_MaF3_M2_D11_30.mat
MaF,IVFSPEA2,MaF3,31,M2,D11,0.12896456170084186,IVFSPEA2_MaF3_M2_D11_31.mat
MaF,IVFSPEA2,MaF3,32,M2,D11,0.0947327865951675,IVFSPEA2_MaF3_M2_D11_32.mat
MaF,IVFSPEA2,MaF3,33,M2,D11,0.09931142158539738,IVFSPEA2_MaF3_M2_D11_33.mat
MaF,IVFSPEA2,MaF3,34,M2,D11,0.09462695895703484,IVFSPEA2_MaF3_M2_D11_34.mat
MaF,IVFSPEA2,MaF3,35,M2,D11,0.08442815953773186,IVFSPEA2_MaF3_M2_D11_35.mat
MaF,IVFSPEA2,MaF3,36,M2,D11,0.10958049656939302,IVFSPEA2_MaF3_M2_D11_36.mat
MaF,IVFSPEA2,MaF3,37,M2,D11,0.11033389583702573,IVFSPEA2_MaF3_M2_D11_37.mat
MaF,IVFSPEA2,MaF3,38,M2,D11,0.11383980756889193,IVFSPEA2_MaF3_M2_D11_38.mat
MaF,IVFSPEA2,MaF3,39,M2,D11,0.10547298873077751,IVFSPEA2_MaF3_M2_D11_39.mat
MaF,IVFSPEA2,MaF3,40,M2,D11,0.10352997419625011,IVFSPEA2_MaF3_M2_D11_40.mat
MaF,IVFSPEA2,MaF3,41,M2,D11,0.11172592042114628,IVFSPEA2_MaF3_M2_D11_41.mat
MaF,IVFSPEA2,MaF3,42,M2,D11,0.0957686204842725,IVFSPEA2_MaF3_M2_D11_42.mat
MaF,IVFSPEA2,MaF3,43,M2,D11,0.08063461236438248,IVFSPEA2_MaF3_M2_D11_43.mat
MaF,IVFSPEA2,MaF3,44,M2,D11,0.09312377778297588,IVFSPEA2_MaF3_M2_D11_44.mat
MaF,IVFSPEA2,MaF3,45,M2,D11,0.09338482278110068,IVFSPEA2_MaF3_M2_D11_45.mat
MaF,IVFSPEA2,MaF3,46,M2,D11,0.07833997378225029,IVFSPEA2_MaF3_M2_D11_46.mat
MaF,IVFSPEA2,MaF3,47,M2,D11,0.08604726881894774,IVFSPEA2_MaF3_M2_D11_47.mat
MaF,IVFSPEA2,MaF3,48,M2,D11,0.08900683009295339,IVFSPEA2_MaF3_M2_D11_48.mat
MaF,IVFSPEA2,MaF3,49,M2,D11,0.09717305749026459,IVFSPEA2_MaF3_M2_D11_49.mat
MaF,IVFSPEA2,MaF3,50,M2,D11,0.10670938012505468,IVFSPEA2_MaF3_M2_D11_50.mat
MaF,IVFSPEA2,MaF3,51,M2,D11,0.09242135376510618,IVFSPEA2_MaF3_M2_D11_51.mat
MaF,IVFSPEA2,MaF3,52,M2,D11,0.09347404911616884,IVFSPEA2_MaF3_M2_D11_52.mat
MaF,IVFSPEA2,MaF3,53,M2,D11,0.118914591496427,IVFSPEA2_MaF3_M2_D11_53.mat
MaF,IVFSPEA2,MaF3,54,M2,D11,0.09835100857376208,IVFSPEA2_MaF3_M2_D11_54.mat
MaF,IVFSPEA2,MaF3,55,M2,D11,0.13027769029932296,IVFSPEA2_MaF3_M2_D11_55.mat
MaF,IVFSPEA2,MaF3,56,M2,D11,0.10741879524430428,IVFSPEA2_MaF3_M2_D11_56.mat
MaF,IVFSPEA2,MaF3,57,M2,D11,0.10748628533698149,IVFSPEA2_MaF3_M2_D11_57.mat
MaF,IVFSPEA2,MaF3,58,M2,D11,0.09021727163301216,IVFSPEA2_MaF3_M2_D11_58.mat
MaF,IVFSPEA2,MaF3,59,M2,D11,0.07344223276896503,IVFSPEA2_MaF3_M2_D11_59.mat
MaF,IVFSPEA2,MaF3,60,M2,D11,0.11227770192192119,IVFSPEA2_MaF3_M2_D11_60.mat
MaF,IVFSPEA2,MaF4,1,M2,D11,0.1107779001333286,IVFSPEA2_MaF4_M2_D11_1.mat
MaF,IVFSPEA2,MaF4,2,M2,D11,0.09801829409625541,IVFSPEA2_MaF4_M2_D11_2.mat
MaF,IVFSPEA2,MaF4,3,M2,D11,0.09759371928989619,IVFSPEA2_MaF4_M2_D11_3.mat
MaF,IVFSPEA2,MaF4,4,M2,D11,0.11468368013822713,IVFSPEA2_MaF4_M2_D11_4.mat
MaF,IVFSPEA2,MaF4,5,M2,D11,0.10724763958066641,IVFSPEA2_MaF4_M2_D11_5.mat
MaF,IVFSPEA2,MaF4,6,M2,D11,0.10080647752226611,IVFSPEA2_MaF4_M2_D11_6.mat
MaF,IVFSPEA2,MaF4,7,M2,D11,0.09694159921617741,IVFSPEA2_MaF4_M2_D11_7.mat
MaF,IVFSPEA2,MaF4,8,M2,D11,0.10024912531252729,IVFSPEA2_MaF4_M2_D11_8.mat
MaF,IVFSPEA2,MaF4,9,M2,D11,0.09701001090724154,IVFSPEA2_MaF4_M2_D11_9.mat
MaF,IVFSPEA2,MaF4,10,M2,D11,0.10361667213418285,IVFSPEA2_MaF4_M2_D11_10.mat
MaF,IVFSPEA2,MaF4,11,M2,D11,0.11325003636396636,IVFSPEA2_MaF4_M2_D11_11.mat
MaF,IVFSPEA2,MaF4,12,M2,D11,0.09096758929521749,IVFSPEA2_MaF4_M2_D11_12.mat
MaF,IVFSPEA2,MaF4,13,M2,D11,0.10572030516203594,IVFSPEA2_MaF4_M2_D11_13.mat
MaF,IVFSPEA2,MaF4,14,M2,D11,0.10281766829506224,IVFSPEA2_MaF4_M2_D11_14.mat
MaF,IVFSPEA2,MaF4,15,M2,D11,0.10079056204977373,IVFSPEA2_MaF4_M2_D11_15.mat
MaF,IVFSPEA2,MaF4,16,M2,D11,0.10219354605013597,IVFSPEA2_MaF4_M2_D11_16.mat
MaF,IVFSPEA2,MaF4,17,M2,D11,0.1084868654490116,IVFSPEA2_MaF4_M2_D11_17.mat
MaF,IVFSPEA2,MaF4,18,M2,D11,0.1134117727012907,IVFSPEA2_MaF4_M2_D11_18.mat
MaF,IVFSPEA2,MaF4,19,M2,D11,0.08910766177566759,IVFSPEA2_MaF4_M2_D11_19.mat
MaF,IVFSPEA2,MaF4,20,M2,D11,0.0957930804798818,IVFSPEA2_MaF4_M2_D11_20.mat
MaF,IVFSPEA2,MaF4,21,M2,D11,0.11052139342463604,IVFSPEA2_MaF4_M2_D11_21.mat
MaF,IVFSPEA2,MaF4,22,M2,D11,0.07944800687506892,IVFSPEA2_MaF4_M2_D11_22.mat
MaF,IVFSPEA2,MaF4,23,M2,D11,0.11130438140172322,IVFSPEA2_MaF4_M2_D11_23.mat
MaF,IVFSPEA2,MaF4,24,M2,D11,0.1036302969920886,IVFSPEA2_MaF4_M2_D11_24.mat
MaF,IVFSPEA2,MaF4,25,M2,D11,0.08409567762847396,IVFSPEA2_MaF4_M2_D11_25.mat
MaF,IVFSPEA2,MaF4,26,M2,D11,0.08139995453997212,IVFSPEA2_MaF4_M2_D11_26.mat
MaF,IVFSPEA2,MaF4,27,M2,D11,0.12874648839718247,IVFSPEA2_MaF4_M2_D11_27.mat
MaF,IVFSPEA2,MaF4,28,M2,D11,0.08571636014121821,IVFSPEA2_MaF4_M2_D11_28.mat
MaF,IVFSPEA2,MaF4,29,M2,D11,0.0887180801437943,IVFSPEA2_MaF4_M2_D11_29.mat
MaF,IVFSPEA2,MaF4,30,M2,D11,0.1004316992060549,IVFSPEA2_MaF4_M2_D11_30.mat
MaF,IVFSPEA2,MaF4,31,M2,D11,0.10015451564324468,IVFSPEA2_MaF4_M2_D11_31.mat
MaF,IVFSPEA2,MaF4,32,M2,D11,0.1009918148867605,IVFSPEA2_MaF4_M2_D11_32.mat
MaF,IVFSPEA2,MaF4,33,M2,D11,0.1112295639073851,IVFSPEA2_MaF4_M2_D11_33.mat
MaF,IVFSPEA2,MaF4,34,M2,D11,0.1093750623170721,IVFSPEA2_MaF4_M2_D11_34.mat
MaF,IVFSPEA2,MaF4,35,M2,D11,0.10577475966499643,IVFSPEA2_MaF4_M2_D11_35.mat
MaF,IVFSPEA2,MaF4,36,M2,D11,0.0903834892592531,IVFSPEA2_MaF4_M2_D11_36.mat
MaF,IVFSPEA2,MaF4,37,M2,D11,0.08256061256228325,IVFSPEA2_MaF4_M2_D11_37.mat
MaF,IVFSPEA2,MaF4,38,M2,D11,0.10367765651413181,IVFSPEA2_MaF4_M2_D11_38.mat
MaF,IVFSPEA2,MaF4,39,M2,D11,0.09298433862831174,IVFSPEA2_MaF4_M2_D11_39.mat
MaF,IVFSPEA2,MaF4,40,M2,D11,0.09803579863450686,IVFSPEA2_MaF4_M2_D11_40.mat
