Grupo,Problema,Numero,Algoritmo,Objetivos,IGD
WFG,WFG4,4,IVFSPEA2,M3,0.218265045071305
WFG,WFG4,4,IVFSPEA2,M3,0.21933458773730782
WFG,WFG4,4,IVFSPEA2,M3,0.21937612767829942
WFG,WFG4,4,MFOSPEA2,M3,0.21021765841679288
WFG,WFG4,4,MFOSPEA2,M3,0.210595738568152
WFG,WFG4,4,MFOSPEA2,M3,0.21238807308226926
WFG,WFG4,4,MFOSPEA2,M3,0.2124561529674815
WFG,WFG4,4,MFOSPEA2,M3,0.21254828957712502
WFG,WFG4,4,MFOSPEA2,M3,0.2126090368801627
WFG,WFG4,4,MFOSPEA2,M3,0.21270959984356272
WFG,WFG4,4,MFOSPEA2,M3,0.2127797543867853
WFG,WFG4,4,MFOSPEA2,M3,0.21286280956326037
WFG,WFG4,4,MFOSPEA2,M3,0.21289368414927512
WFG,WFG4,4,MFOSPEA2,M3,0.21292518833687502
WFG,WFG4,4,MFOSPEA2,M3,0.21315551054395807
WFG,WFG4,4,MFOSPEA2,M3,0.21335248494072545
WFG,WFG4,4,MFOSPEA2,M3,0.2135495318328216
WFG,WFG4,4,MFOSPEA2,M3,0.21363245930091776
WFG,WFG4,4,MFOSPEA2,M3,0.21381852399028123
WFG,WFG4,4,MFOSPEA2,M3,0.2138323361848232
WFG,WFG4,4,MFOSPEA2,M3,0.21384825687445713
WFG,WFG4,4,MFOSPEA2,M3,0.21401820351033832
WFG,WFG4,4,MFOSPEA2,M3,0.21405756763341932
WFG,WFG4,4,MFOSPEA2,M3,0.21406156409637517
WFG,WFG4,4,MFOSPEA2,M3,0.21422194200802167
WFG,WFG4,4,MFOSPEA2,M3,0.2142743090393359
WFG,WFG4,4,MFOSPEA2,M3,0.21428561122746878
WFG,WFG4,4,MFOSPEA2,M3,0.21440557077650926
WFG,WFG4,4,MFOSPEA2,M3,0.21446066001594827
WFG,WFG4,4,MFOSPEA2,M3,0.21452034223466135
WFG,WFG4,4,MFOSPEA2,M3,0.21476997076155202
WFG,WFG4,4,MFOSPEA2,M3,0.21479209295609056
WFG,WFG4,4,MFOSPEA2,M3,0.21502412856710618
WFG,WFG4,4,MFOSPEA2,M3,0.21557777741298118
WFG,WFG4,4,MFOSPEA2,M3,0.2158470771315552
WFG,WFG4,4,MFOSPEA2,M3,0.21593179958690986
WFG,WFG4,4,MFOSPEA2,M3,0.21614666714738373
WFG,WFG4,4,MFOSPEA2,M3,0.21615137275463459
WFG,WFG4,4,MFOSPEA2,M3,0.21639959780514195
WFG,WFG4,4,MFOSPEA2,M3,0.21661643129733738
WFG,WFG4,4,MFOSPEA2,M3,0.21667574066339404
WFG,WFG4,4,MFOSPEA2,M3,0.21668767253342905
WFG,WFG4,4,MFOSPEA2,M3,0.21690912464861978
WFG,WFG4,4,MFOSPEA2,M3,0.21716166722352026
WFG,WFG4,4,MFOSPEA2,M3,0.2171685152348956
WFG,WFG4,4,MFOSPEA2,M3,0.2174027685293226
WFG,WFG4,4,MFOSPEA2,M3,0.2175764358152755
WFG,WFG4,4,MFOSPEA2,M3,0.2176618117309088
WFG,WFG4,4,MFOSPEA2,M3,0.21772621810126727
WFG,WFG4,4,MFOSPEA2,M3,0.21819375165825575
WFG,WFG4,4,MFOSPEA2,M3,0.21852113273980114
WFG,WFG4,4,MFOSPEA2,M3,0.21853545161978025
WFG,WFG4,4,MFOSPEA2,M3,0.21929240729390034
WFG,WFG4,4,MFOSPEA2,M3,0.21933248433988245
WFG,WFG4,4,MFOSPEA2,M3,0.21956926463543644
WFG,WFG4,4,MFOSPEA2,M3,0.21990230379042164
WFG,WFG4,4,MFOSPEA2,M3,0.22008697156151447
WFG,WFG4,4,MFOSPEA2,M3,0.2201494704929337
WFG,WFG4,4,MFOSPEA2,M3,0.22021506020916334
WFG,WFG4,4,MFOSPEA2,M3,0.2204812001824835
WFG,WFG4,4,MFOSPEA2,M3,0.22067214824141085
WFG,WFG4,4,MFOSPEA2,M3,0.22076433533629844
WFG,WFG4,4,MFOSPEA2,M3,0.22225403285257536
WFG,WFG4,4,MOEAD,M3,0.24590501531699224
WFG,WFG4,4,MOEAD,M3,0.24599151930081084
WFG,WFG4,4,MOEAD,M3,0.2460335188148852
WFG,WFG4,4,MOEAD,M3,0.2487972658316707
WFG,WFG4,4,MOEAD,M3,0.24912191086298763
WFG,WFG4,4,MOEAD,M3,0.24956005595677566
WFG,WFG4,4,MOEAD,M3,0.2496394948456847
WFG,WFG4,4,MOEAD,M3,0.24964386217232093
WFG,WFG4,4,MOEAD,M3,0.25004140231319116
WFG,WFG4,4,MOEAD,M3,0.25025341350503
WFG,WFG4,4,MOEAD,M3,0.2502572475188836
WFG,WFG4,4,MOEAD,M3,0.2503472954258382
WFG,WFG4,4,MOEAD,M3,0.2505071547281776
WFG,WFG4,4,MOEAD,M3,0.2506260473573145
WFG,WFG4,4,MOEAD,M3,0.2506882729714474
WFG,WFG4,4,MOEAD,M3,0.25095322334235554
WFG,WFG4,4,MOEAD,M3,0.2512983423530581
WFG,WFG4,4,MOEAD,M3,0.2515750191567158
WFG,WFG4,4,MOEAD,M3,0.25160065373697704
WFG,WFG4,4,MOEAD,M3,0.25180890797455474
WFG,WFG4,4,MOEAD,M3,0.2520554300332839
WFG,WFG4,4,MOEAD,M3,0.25216694287827984
WFG,WFG4,4,MOEAD,M3,0.2523732984581617
WFG,WFG4,4,MOEAD,M3,0.25248085098234285
WFG,WFG4,4,MOEAD,M3,0.25252362804915085
WFG,WFG4,4,MOEAD,M3,0.25260137234006996
WFG,WFG4,4,MOEAD,M3,0.25267507475480616
WFG,WFG4,4,MOEAD,M3,0.2526909166064744
WFG,WFG4,4,MOEAD,M3,0.25269603098567417
WFG,WFG4,4,MOEAD,M3,0.2528422354541406
WFG,WFG4,4,MOEAD,M3,0.2531396589684878
WFG,WFG4,4,MOEAD,M3,0.2531485001210451
WFG,WFG4,4,MOEAD,M3,0.25324197624410005
WFG,WFG4,4,MOEAD,M3,0.2533667523465343
WFG,WFG4,4,MOEAD,M3,0.25355711036519707
WFG,WFG4,4,MOEAD,M3,0.25362340931282074
WFG,WFG4,4,MOEAD,M3,0.2537765156566683
WFG,WFG4,4,MOEAD,M3,0.25391611641367534
WFG,WFG4,4,MOEAD,M3,0.25400352649757224
WFG,WFG4,4,MOEAD,M3,0.25426813036565116
WFG,WFG4,4,MOEAD,M3,0.25465658212756603
WFG,WFG4,4,MOEAD,M3,0.2546852676691477
WFG,WFG4,4,MOEAD,M3,0.2547679620579163
WFG,WFG4,4,MOEAD,M3,0.2550150965506838
WFG,WFG4,4,MOEAD,M3,0.25509282121130855
WFG,WFG4,4,MOEAD,M3,0.25520981724745057
WFG,WFG4,4,MOEAD,M3,0.25540227781965197
WFG,WFG4,4,MOEAD,M3,0.2565585084883447
WFG,WFG4,4,MOEAD,M3,0.25669463660423997
WFG,WFG4,4,MOEAD,M3,0.2568425975637284
WFG,WFG4,4,MOEAD,M3,0.25694006090022203
WFG,WFG4,4,MOEAD,M3,0.25699097317654085
WFG,WFG4,4,MOEAD,M3,0.25758691082188767
WFG,WFG4,4,MOEAD,M3,0.2576997438066886
WFG,WFG4,4,MOEAD,M3,0.2582436553863357
WFG,WFG4,4,MOEAD,M3,0.2586801263099762
WFG,WFG4,4,MOEAD,M3,0.25881777096394415
WFG,WFG4,4,MOEAD,M3,0.260124038764064
WFG,WFG4,4,MOEAD,M3,0.2614554456264153
WFG,WFG4,4,MOEAD,M3,0.2632304685570473
WFG,WFG4,4,NSGAII,M3,0.2529587020751323
WFG,WFG4,4,NSGAII,M3,0.2545711046747111
WFG,WFG4,4,NSGAII,M3,0.25483200736419004
WFG,WFG4,4,NSGAII,M3,0.25503207991585825
WFG,WFG4,4,NSGAII,M3,0.25513181805703583
WFG,WFG4,4,NSGAII,M3,0.2562994407727747
WFG,WFG4,4,NSGAII,M3,0.257653866910164
WFG,WFG4,4,NSGAII,M3,0.2580697402308125
WFG,WFG4,4,NSGAII,M3,0.2588928279622305
WFG,WFG4,4,NSGAII,M3,0.25928123811575854
WFG,WFG4,4,NSGAII,M3,0.2593280666016944
WFG,WFG4,4,NSGAII,M3,0.2615513372436931
WFG,WFG4,4,NSGAII,M3,0.26244609220933646
WFG,WFG4,4,NSGAII,M3,0.26247488747935965
WFG,WFG4,4,NSGAII,M3,0.26287134566882225
WFG,WFG4,4,NSGAII,M3,0.2631454582222469
WFG,WFG4,4,NSGAII,M3,0.26320196159715414
WFG,WFG4,4,NSGAII,M3,0.2643456515726892
WFG,WFG4,4,NSGAII,M3,0.26525628471746826
WFG,WFG4,4,NSGAII,M3,0.2656388481628757
WFG,WFG4,4,NSGAII,M3,0.2664360524371908
WFG,WFG4,4,NSGAII,M3,0.2668851415579556
WFG,WFG4,4,NSGAII,M3,0.26707663520949315
WFG,WFG4,4,NSGAII,M3,0.26726156425516373
WFG,WFG4,4,NSGAII,M3,0.268248292552704
WFG,WFG4,4,NSGAII,M3,0.2685976004749454
WFG,WFG4,4,NSGAII,M3,0.26915260124615975
WFG,WFG4,4,NSGAII,M3,0.2696684327088117
WFG,WFG4,4,NSGAII,M3,0.2699207163132598
WFG,WFG4,4,NSGAII,M3,0.2701387791908271
WFG,WFG4,4,NSGAII,M3,0.27070665656443976
WFG,WFG4,4,NSGAII,M3,0.2707618826545712
WFG,WFG4,4,NSGAII,M3,0.27077780629957776
WFG,WFG4,4,NSGAII,M3,0.27080704206788697
WFG,WFG4,4,NSGAII,M3,0.2712763800590578
WFG,WFG4,4,NSGAII,M3,0.27153413653614145
WFG,WFG4,4,NSGAII,M3,0.27175947863697597
WFG,WFG4,4,NSGAII,M3,0.2724267521504341
WFG,WFG4,4,NSGAII,M3,0.27309830384962486
WFG,WFG4,4,NSGAII,M3,0.2732476829349578
WFG,WFG4,4,NSGAII,M3,0.27342568715050364
WFG,WFG4,4,NSGAII,M3,0.27390422732724157
WFG,WFG4,4,NSGAII,M3,0.27491659611604813
WFG,WFG4,4,NSGAII,M3,0.2751652688317249
WFG,WFG4,4,NSGAII,M3,0.2753463175472105
WFG,WFG4,4,NSGAII,M3,0.2761314354216853
WFG,WFG4,4,NSGAII,M3,0.2767668880834016
WFG,WFG4,4,NSGAII,M3,0.2773159229296466
WFG,WFG4,4,NSGAII,M3,0.27806079624450003
WFG,WFG4,4,NSGAII,M3,0.278517438147558
WFG,WFG4,4,NSGAII,M3,0.2796977587972305
WFG,WFG4,4,NSGAII,M3,0.2797831317784145
WFG,WFG4,4,NSGAII,M3,0.280053368080855
WFG,WFG4,4,NSGAII,M3,0.28095174370775805
WFG,WFG4,4,NSGAII,M3,0.28216155666612636
WFG,WFG4,4,NSGAII,M3,0.28457012160905554
WFG,WFG4,4,NSGAII,M3,0.28500408127436605
WFG,WFG4,4,NSGAII,M3,0.28549076449667404
WFG,WFG4,4,NSGAII,M3,0.28606983722513574
WFG,WFG4,4,NSGAII,M3,0.2949493566778802
WFG,WFG4,4,NSGAIII,M3,0.22081252083713496
WFG,WFG4,4,NSGAIII,M3,0.22081841439133837
WFG,WFG4,4,NSGAIII,M3,0.22083122599625685
WFG,WFG4,4,NSGAIII,M3,0.22083549716561274
WFG,WFG4,4,NSGAIII,M3,0.2208385119664092
WFG,WFG4,4,NSGAIII,M3,0.2208418135687309
WFG,WFG4,4,NSGAIII,M3,0.22084663064700336
WFG,WFG4,4,NSGAIII,M3,0.22085759382370582
WFG,WFG4,4,NSGAIII,M3,0.22086423081051298
WFG,WFG4,4,NSGAIII,M3,0.22086447916854215
WFG,WFG4,4,NSGAIII,M3,0.2208652629274156
WFG,WFG4,4,NSGAIII,M3,0.2208753408447462
WFG,WFG4,4,NSGAIII,M3,0.22087559459083472
WFG,WFG4,4,NSGAIII,M3,0.2208763428956561
WFG,WFG4,4,NSGAIII,M3,0.22088160014924735
WFG,WFG4,4,NSGAIII,M3,0.2208859631130147
WFG,WFG4,4,NSGAIII,M3,0.22088978052359956
WFG,WFG4,4,NSGAIII,M3,0.22089275775819853
WFG,WFG4,4,NSGAIII,M3,0.22089583783270073
WFG,WFG4,4,NSGAIII,M3,0.2208996799175897
WFG,WFG4,4,NSGAIII,M3,0.22090476270806894
WFG,WFG4,4,NSGAIII,M3,0.22090501555591266
WFG,WFG4,4,NSGAIII,M3,0.22090607868302595
WFG,WFG4,4,NSGAIII,M3,0.22090797822430333
WFG,WFG4,4,NSGAIII,M3,0.22091226363943145
WFG,WFG4,4,NSGAIII,M3,0.22091698213749936
WFG,WFG4,4,NSGAIII,M3,0.22091859686100068
WFG,WFG4,4,NSGAIII,M3,0.2209195188763757
WFG,WFG4,4,NSGAIII,M3,0.22092201748829832
WFG,WFG4,4,NSGAIII,M3,0.22092567352008147
WFG,WFG4,4,NSGAIII,M3,0.22092823959767754
WFG,WFG4,4,NSGAIII,M3,0.22093260260381697
WFG,WFG4,4,NSGAIII,M3,0.22093695144480055
WFG,WFG4,4,NSGAIII,M3,0.22093800249705653
WFG,WFG4,4,NSGAIII,M3,0.2209416020249226
WFG,WFG4,4,NSGAIII,M3,0.2209449260799971
WFG,WFG4,4,NSGAIII,M3,0.22094503084486133
WFG,WFG4,4,NSGAIII,M3,0.22094790611282253
WFG,WFG4,4,NSGAIII,M3,0.22094925112654165
WFG,WFG4,4,NSGAIII,M3,0.2209522460293185
WFG,WFG4,4,NSGAIII,M3,0.22095298132044439
WFG,WFG4,4,NSGAIII,M3,0.2209541252590542
WFG,WFG4,4,NSGAIII,M3,0.220954312890699
WFG,WFG4,4,NSGAIII,M3,0.2209554906603928
WFG,WFG4,4,NSGAIII,M3,0.22095778553519152
WFG,WFG4,4,NSGAIII,M3,0.2209585423671278
WFG,WFG4,4,NSGAIII,M3,0.2209589309691019
WFG,WFG4,4,NSGAIII,M3,0.22096060011770263
WFG,WFG4,4,NSGAIII,M3,0.22096308138486853
WFG,WFG4,4,NSGAIII,M3,0.22096380846379787
WFG,WFG4,4,NSGAIII,M3,0.22096820253127003
WFG,WFG4,4,NSGAIII,M3,0.22096924010173713
WFG,WFG4,4,NSGAIII,M3,0.2209712642662051
WFG,WFG4,4,NSGAIII,M3,0.2209797176862363
WFG,WFG4,4,NSGAIII,M3,0.2209815295718666
WFG,WFG4,4,NSGAIII,M3,0.22099392536710122
WFG,WFG4,4,NSGAIII,M3,0.22099403895446573
WFG,WFG4,4,NSGAIII,M3,0.22099902470223204
WFG,WFG4,4,NSGAIII,M3,0.22101657173768752
WFG,WFG4,4,NSGAIII,M3,0.2210208582183034
WFG,WFG4,4,SPEA2,M3,0.21120606657772392
WFG,WFG4,4,SPEA2,M3,0.21123611499450262
WFG,WFG4,4,SPEA2,M3,0.2116227824199313
WFG,WFG4,4,SPEA2,M3,0.21189570398420468
WFG,WFG4,4,SPEA2,M3,0.21245311412226822
WFG,WFG4,4,SPEA2,M3,0.2124835836586285
WFG,WFG4,4,SPEA2,M3,0.21252348523386122
WFG,WFG4,4,SPEA2,M3,0.21277054756500138
WFG,WFG4,4,SPEA2,M3,0.21282178968749027
WFG,WFG4,4,SPEA2,M3,0.21310848078068326
WFG,WFG4,4,SPEA2,M3,0.2131804966039703
WFG,WFG4,4,SPEA2,M3,0.21335146101571364
WFG,WFG4,4,SPEA2,M3,0.21346825689580523
WFG,WFG4,4,SPEA2,M3,0.21362216756448357
WFG,WFG4,4,SPEA2,M3,0.21375598031388152
WFG,WFG4,4,SPEA2,M3,0.21378881821189474
WFG,WFG4,4,SPEA2,M3,0.21390912765567846
WFG,WFG4,4,SPEA2,M3,0.21395761570526675
WFG,WFG4,4,SPEA2,M3,0.21412797207308723
WFG,WFG4,4,SPEA2,M3,0.214169699941675
WFG,WFG4,4,SPEA2,M3,0.21422233918221792
WFG,WFG4,4,SPEA2,M3,0.21432675714165567
WFG,WFG4,4,SPEA2,M3,0.21437384139511212
WFG,WFG4,4,SPEA2,M3,0.21457732337765803
WFG,WFG4,4,SPEA2,M3,0.21463049984842408
WFG,WFG4,4,SPEA2,M3,0.2146706416039452
WFG,WFG4,4,SPEA2,M3,0.21476716412773939
WFG,WFG4,4,SPEA2,M3,0.21488686718769104
WFG,WFG4,4,SPEA2,M3,0.2148993520512786
WFG,WFG4,4,SPEA2,M3,0.21506433080732165
WFG,WFG4,4,SPEA2,M3,0.21521836620974286
WFG,WFG4,4,SPEA2,M3,0.21529389889644676
WFG,WFG4,4,SPEA2,M3,0.2154272452496089
WFG,WFG4,4,SPEA2,M3,0.21548274562622294
WFG,WFG4,4,SPEA2,M3,0.2154895687653943
WFG,WFG4,4,SPEA2,M3,0.21599013539952563
WFG,WFG4,4,SPEA2,M3,0.21609197618643547
WFG,WFG4,4,SPEA2,M3,0.21614219929002176
WFG,WFG4,4,SPEA2,M3,0.21638120640259198
WFG,WFG4,4,SPEA2,M3,0.21639203683325361
WFG,WFG4,4,SPEA2,M3,0.21641999086322083
WFG,WFG4,4,SPEA2,M3,0.21642008846089925
WFG,WFG4,4,SPEA2,M3,0.2164907625120707
WFG,WFG4,4,SPEA2,M3,0.21655703611387098
WFG,WFG4,4,SPEA2,M3,0.2166488018662962
WFG,WFG4,4,SPEA2,M3,0.21682431834419025
WFG,WFG4,4,SPEA2,M3,0.2168495238957424
WFG,WFG4,4,SPEA2,M3,0.21708643410030867
WFG,WFG4,4,SPEA2,M3,0.2175048860058608
WFG,WFG4,4,SPEA2,M3,0.21772490853197407
WFG,WFG4,4,SPEA2,M3,0.21775009964981662
WFG,WFG4,4,SPEA2,M3,0.21810471674564505
WFG,WFG4,4,SPEA2,M3,0.2181537292259433
WFG,WFG4,4,SPEA2,M3,0.2183364042195092
WFG,WFG4,4,SPEA2,M3,0.21871914085363914
WFG,WFG4,4,SPEA2,M3,0.21899583294257294
WFG,WFG4,4,SPEA2,M3,0.21919974421602997
WFG,WFG4,4,SPEA2,M3,0.2205703836732358
WFG,WFG4,4,SPEA2,M3,0.22100719774602487
WFG,WFG4,4,SPEA2,M3,0.2210600915565959
WFG,WFG4,4,SPEA2SDE,M3,0.29099389214764365
WFG,WFG4,4,SPEA2SDE,M3,0.30100770433694585
WFG,WFG4,4,SPEA2SDE,M3,0.3012787808812309
WFG,WFG4,4,SPEA2SDE,M3,0.30241312384328034
WFG,WFG4,4,SPEA2SDE,M3,0.3043508631106845
WFG,WFG4,4,SPEA2SDE,M3,0.30582429008225986
WFG,WFG4,4,SPEA2SDE,M3,0.3067622766425081
WFG,WFG4,4,SPEA2SDE,M3,0.30701217920461465
WFG,WFG4,4,SPEA2SDE,M3,0.308303857338976
WFG,WFG4,4,SPEA2SDE,M3,0.3086159778235377
WFG,WFG4,4,SPEA2SDE,M3,0.3092701980858972
WFG,WFG4,4,SPEA2SDE,M3,0.31058387864077447
WFG,WFG4,4,SPEA2SDE,M3,0.31114478097567577
WFG,WFG4,4,SPEA2SDE,M3,0.31132739872759174
WFG,WFG4,4,SPEA2SDE,M3,0.3120926597682839
WFG,WFG4,4,SPEA2SDE,M3,0.3125398377559992
WFG,WFG4,4,SPEA2SDE,M3,0.3127034427533341
WFG,WFG4,4,SPEA2SDE,M3,0.3134542682398666
WFG,WFG4,4,SPEA2SDE,M3,0.313595368926823
WFG,WFG4,4,SPEA2SDE,M3,0.313664117160084
WFG,WFG4,4,SPEA2SDE,M3,0.3140698318353621
WFG,WFG4,4,SPEA2SDE,M3,0.3153740090191077
WFG,WFG4,4,SPEA2SDE,M3,0.3155625200048773
WFG,WFG4,4,SPEA2SDE,M3,0.3171416438825477
WFG,WFG4,4,SPEA2SDE,M3,0.3171491074829841
WFG,WFG4,4,SPEA2SDE,M3,0.3174604331114792
WFG,WFG4,4,SPEA2SDE,M3,0.3190948837814809
WFG,WFG4,4,SPEA2SDE,M3,0.32122849450739405
WFG,WFG4,4,SPEA2SDE,M3,0.32144650006584763
WFG,WFG4,4,SPEA2SDE,M3,0.32227853352224456
WFG,WFG4,4,SPEA2SDE,M3,0.32231667104749423
WFG,WFG4,4,SPEA2SDE,M3,0.3223376347587899
WFG,WFG4,4,SPEA2SDE,M3,0.32239115270472496
WFG,WFG4,4,SPEA2SDE,M3,0.3229168954652959
WFG,WFG4,4,SPEA2SDE,M3,0.3231943933884349
WFG,WFG4,4,SPEA2SDE,M3,0.3232420448686589
WFG,WFG4,4,SPEA2SDE,M3,0.3233136665035948
WFG,WFG4,4,SPEA2SDE,M3,0.32331635824506555
WFG,WFG4,4,SPEA2SDE,M3,0.3245205080611518
WFG,WFG4,4,SPEA2SDE,M3,0.3248806945271981
WFG,WFG4,4,SPEA2SDE,M3,0.32576327603296407
WFG,WFG4,4,SPEA2SDE,M3,0.3276801211402795
WFG,WFG4,4,SPEA2SDE,M3,0.3277064232049308
WFG,WFG4,4,SPEA2SDE,M3,0.3289812863334081
WFG,WFG4,4,SPEA2SDE,M3,0.32970315726301924
WFG,WFG4,4,SPEA2SDE,M3,0.3316905976957324
WFG,WFG4,4,SPEA2SDE,M3,0.33303706351233064
WFG,WFG4,4,SPEA2SDE,M3,0.3340296041887026
WFG,WFG4,4,SPEA2SDE,M3,0.3345056846154672
WFG,WFG4,4,SPEA2SDE,M3,0.33680071475527723
WFG,WFG4,4,SPEA2SDE,M3,0.33793262364160437
WFG,WFG4,4,SPEA2SDE,M3,0.3391521505942492
WFG,WFG4,4,SPEA2SDE,M3,0.344989568564772
WFG,WFG4,4,SPEA2SDE,M3,0.3451721203977224
WFG,WFG4,4,SPEA2SDE,M3,0.3483309770215671
WFG,WFG4,4,SPEA2SDE,M3,0.34851550392481706
WFG,WFG4,4,SPEA2SDE,M3,0.3501976518602125
WFG,WFG4,4,SPEA2SDE,M3,0.35398885710578304
WFG,WFG4,4,SPEA2SDE,M3,0.35882847744818663
WFG,WFG4,4,SPEA2SDE,M3,0.3681776963503149
WFG,WFG5,5,IVFSPEA2,M2,0.05752151406241461
WFG,WFG5,5,IVFSPEA2,M2,0.06334349675285773
WFG,WFG5,5,IVFSPEA2,M2,0.06335960802648191
WFG,WFG5,5,IVFSPEA2,M2,0.06336837279107498
WFG,WFG5,5,IVFSPEA2,M2,0.06336998959588501
WFG,WFG5,5,IVFSPEA2,M2,0.06339055756613013
WFG,WFG5,5,IVFSPEA2,M2,0.06341770193435887
WFG,WFG5,5,IVFSPEA2,M2,0.06342661192996708
WFG,WFG5,5,IVFSPEA2,M2,0.06342700059760113
WFG,WFG5,5,IVFSPEA2,M2,0.06342755196987153
WFG,WFG5,5,IVFSPEA2,M2,0.06343390243052846
WFG,WFG5,5,IVFSPEA2,M2,0.0634411684020031
WFG,WFG5,5,IVFSPEA2,M2,0.06344464446174963
WFG,WFG5,5,IVFSPEA2,M2,0.06344785043084833
WFG,WFG5,5,IVFSPEA2,M2,0.06344795528615661
WFG,WFG5,5,IVFSPEA2,M2,0.06345868410567666
WFG,WFG5,5,IVFSPEA2,M2,0.06346466732185047
WFG,WFG5,5,IVFSPEA2,M2,0.06347979764808359
WFG,WFG5,5,IVFSPEA2,M2,0.06348691838065777
WFG,WFG5,5,IVFSPEA2,M2,0.06348813735893814
WFG,WFG5,5,IVFSPEA2,M2,0.06349240616529903
WFG,WFG5,5,IVFSPEA2,M2,0.06349700984147563
WFG,WFG5,5,IVFSPEA2,M2,0.06350788674898962
WFG,WFG5,5,IVFSPEA2,M2,0.06350861818948308
WFG,WFG5,5,IVFSPEA2,M2,0.06351374806132173
WFG,WFG5,5,IVFSPEA2,M2,0.06351693902846443
WFG,WFG5,5,IVFSPEA2,M2,0.06352667899358563
WFG,WFG5,5,IVFSPEA2,M2,0.06352672302897709
WFG,WFG5,5,IVFSPEA2,M2,0.06352751390514662
WFG,WFG5,5,IVFSPEA2,M2,0.06353420061915045
WFG,WFG5,5,IVFSPEA2,M2,0.06353669748256327
WFG,WFG5,5,IVFSPEA2,M2,0.06354205400533253
WFG,WFG5,5,IVFSPEA2,M2,0.06354245963310261
WFG,WFG5,5,IVFSPEA2,M2,0.06354880288687131
WFG,WFG5,5,IVFSPEA2,M2,0.06355495061372969
WFG,WFG5,5,IVFSPEA2,M2,0.06356271597934902
WFG,WFG5,5,IVFSPEA2,M2,0.06356388049638317
WFG,WFG5,5,IVFSPEA2,M2,0.06356710139839902
WFG,WFG5,5,IVFSPEA2,M2,0.06358433288063985
WFG,WFG5,5,IVFSPEA2,M2,0.0635991208934733
WFG,WFG5,5,IVFSPEA2,M2,0.06360031440184123
WFG,WFG5,5,IVFSPEA2,M2,0.06360089177482407
WFG,WFG5,5,IVFSPEA2,M2,0.06360340941865879
WFG,WFG5,5,IVFSPEA2,M2,0.06360400040823935
WFG,WFG5,5,IVFSPEA2,M2,0.06360551834116879
WFG,WFG5,5,IVFSPEA2,M2,0.06360578587035846
WFG,WFG5,5,IVFSPEA2,M2,0.06361537213650598
WFG,WFG5,5,IVFSPEA2,M2,0.06361673984401187
WFG,WFG5,5,IVFSPEA2,M2,0.06362994410899103
WFG,WFG5,5,IVFSPEA2,M2,0.06365740093892225
WFG,WFG5,5,IVFSPEA2,M2,0.06367415416110152
WFG,WFG5,5,IVFSPEA2,M2,0.06367718453769837
WFG,WFG5,5,IVFSPEA2,M2,0.06371431638603643
WFG,WFG5,5,IVFSPEA2,M2,0.06371977160073584
WFG,WFG5,5,IVFSPEA2,M2,0.06372650885110553
WFG,WFG5,5,IVFSPEA2,M2,0.06373086932567663
WFG,WFG5,5,IVFSPEA2,M2,0.06373350253544018
WFG,WFG5,5,IVFSPEA2,M2,0.06373742501308842
WFG,WFG5,5,IVFSPEA2,M2,0.06374554366284303
WFG,WFG5,5,IVFSPEA2,M2,0.06378859509543111
WFG,WFG5,5,MFOSPEA2,M2,0.06344686411461654
WFG,WFG5,5,MFOSPEA2,M2,0.06348904405766548
WFG,WFG5,5,MFOSPEA2,M2,0.06351968978801141
WFG,WFG5,5,MFOSPEA2,M2,0.06352056695780534
WFG,WFG5,5,MFOSPEA2,M2,0.0635221281787788
WFG,WFG5,5,MFOSPEA2,M2,0.063523803419929
WFG,WFG5,5,MFOSPEA2,M2,0.06352630427741836
WFG,WFG5,5,MFOSPEA2,M2,0.0635274482417338
WFG,WFG5,5,MFOSPEA2,M2,0.06353219791580855
WFG,WFG5,5,MFOSPEA2,M2,0.0635344719245282
WFG,WFG5,5,MFOSPEA2,M2,0.06353542426207347
WFG,WFG5,5,MFOSPEA2,M2,0.0635422173351682
WFG,WFG5,5,MFOSPEA2,M2,0.06355477318780531
WFG,WFG5,5,MFOSPEA2,M2,0.06357011036080587
WFG,WFG5,5,MFOSPEA2,M2,0.06357178229515836
WFG,WFG5,5,MFOSPEA2,M2,0.06357346425375585
WFG,WFG5,5,MFOSPEA2,M2,0.06357541925308953
WFG,WFG5,5,MFOSPEA2,M2,0.06357880862308045
WFG,WFG5,5,MFOSPEA2,M2,0.06358304036224188
WFG,WFG5,5,MFOSPEA2,M2,0.06358861559600942
WFG,WFG5,5,MFOSPEA2,M2,0.06359124240237435
WFG,WFG5,5,MFOSPEA2,M2,0.0635921516929596
WFG,WFG5,5,MFOSPEA2,M2,0.06360917811285884
WFG,WFG5,5,MFOSPEA2,M2,0.06361125942638078
WFG,WFG5,5,MFOSPEA2,M2,0.06361465834699659
WFG,WFG5,5,MFOSPEA2,M2,0.06361957330994725
WFG,WFG5,5,MFOSPEA2,M2,0.06364634017446834
WFG,WFG5,5,MFOSPEA2,M2,0.06364867210161619
WFG,WFG5,5,MFOSPEA2,M2,0.06365023923821403
WFG,WFG5,5,MFOSPEA2,M2,0.06365059401597188
WFG,WFG5,5,MFOSPEA2,M2,0.06365581413623662
WFG,WFG5,5,MFOSPEA2,M2,0.06366264105329074
WFG,WFG5,5,MFOSPEA2,M2,0.06366842059508447
WFG,WFG5,5,MFOSPEA2,M2,0.06367589874697246
